,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,4.22,4,4.25,4,+9%,4,4.5,1211270
1,4.02,3.75,4,4,+3.9%,3.75,4.25,1208490
2,3.87,3.75,4,3.75,0%,3.75,4,17949
3,3.78,3.75,4.25,3.75,-2.3%,3.75,3.75,992810
4,3.75,3.75,3.75,3.75,-3.1%,3.75,3.75,689880
5,4.04,4,3.75,4.25,+4.4%,4,4,1019625
6,2.23,2,2.5,2,-42.4%,2,2.5,1231851
7,4,4,4,4,+3.4%,4,4,673072
8,3.75,3.75,3.75,3.75,-3.1%,3.75,3.75,1227941
9,3.54,3.75,3.75,3.5,-8.5%,3.5,3.5,727454
10,2.5,2.5,2.5,2.5,-35.4%,2.5,2.5,1230009
11,4,4,4,4,+3.4%,4,4,1204407
12,3.93,4,3.75,4,+1.6%,3.75,4,696583
13,3.88,4,3.75,3.75,+0.3%,3.75,4,777491
14,3.89,4,4,3.75,+0.5%,3.75,4,233327
15,4.8,4.5,5,4.75,+24%,5,4.75,766641
16,3.75,3.5,3.5,3.75,-3.1%,3.5,4,1107762
17,3.17,3.5,2.75,3.25,-18.1%,2.5,3.5,779130
18,3.91,4,3.5,4,+1%,3.75,4,1223174
19,3.39,3.25,3.75,3.5,-12.4%,3.5,3.25,1217071
20,3.68,4,3.25,4,-4.9%,3.25,3.75,802867
21,3.7,4,4.5,3.75,-4.4%,3.25,3.75,1220307
22,3.53,3.75,4.5,3.5,-8.8%,3.25,3.5,1217471
23,3.09,3.25,3,3,-20.2%,3.25,3,1217472
24,3.92,3.75,4,4,+1.3%,3.75,4,777519
25,3.52,4,3,3.5,-9%,3.5,3.5,112838
26,4.09,3.75,4.25,4,+5.7%,4,4.25,989627
27,3.88,4.25,4.25,4,+0.3%,3.75,3.75,114728
28,3.14,3,3.75,3.25,-18.9%,2.75,3.25,314568
29,4.16,4,4,4,+7.5%,4.25,4.25,1207029
30,3.58,3.25,3.5,3.5,-7.5%,3.5,3.75,828879
31,3.84,3.75,4.25,3.75,-0.8%,4,3.75,723882
32,3.86,4,3.5,3.75,-0.3%,3.75,4,770598
33,3.39,3.5,3.5,3.25,-12.4%,3.25,3.5,1205512
34,3.75,3.75,3.75,3.75,-3.1%,3.75,3.75,779746
35,3.69,3.75,3.75,3.75,-4.7%,3.5,3.75,916901
36,3.72,4,3.75,3.75,-3.9%,3.5,3.75,863763
37,3.79,4,4,3.75,-2.1%,3.75,3.75,1026087
38,3.97,4.25,4,4,+2.6%,3.75,4,775766
39,3.94,4.25,4.25,4,+1.8%,4,3.75,77452
40,3.75,4,4,3.75,-3.1%,4,3.5,1198137
41,4.37,4.5,4.25,4.5,+12.9%,4,4.5,695015
42,3.23,3.75,3,3.25,-16.5%,3,3.25,725212
43,4.05,4.25,3.75,4,+4.7%,3.75,4.25,737297
44,3.35,2.75,4.5,3.5,-13.4%,3.75,3,355045
45,3.75,3.75,3.75,3.75,-3.1%,3.75,3.75,674144
46,3.93,4,3.75,4,+1.6%,3.75,4,962669
47,4.03,4.25,4,4,+4.1%,4,4,420668
48,4.08,4.5,4.5,4,+5.4%,4,4,271952
49,3.87,3.75,4,3.75,0%,3.75,4,704369
50,4.22,4.5,4.25,4.25,+9%,4,4.25,1204234
51,3.15,3.5,4,3,-18.6%,4,2.5,1202388
52,3.33,4,4.25,3.25,-14%,3,3.25,636506
53,4.2,4,4,4,+8.5%,4,4.5,147743
54,3.88,4,4,4,+0.3%,3.5,4,121146
55,4.17,4.25,3.75,4,+7.8%,4.25,4.25,1139522
56,4.61,4.75,5,4.75,+19.1%,4.5,4.5,1050875
57,3.81,3.5,3.5,3.75,-1.6%,3.75,4,619313
58,3.72,3.75,4.25,3.75,-3.9%,3.5,3.75,770375
59,4.03,4.25,4,4,+4.1%,4,4,180659
60,3.95,3.75,3.5,4,+2.1%,4,4,811627
61,3.91,3.75,3.75,3.75,+1%,4,4,1178465
62,3.74,3.5,4,3.75,-3.4%,3.75,3.75,413924
63,3.75,3.75,3.75,3.75,-3.1%,3.75,3.75,20976
64,3.72,3.5,3,3.75,-3.9%,3.5,4,1178027
65,3.55,3.25,3.5,3.75,-8.3%,4,3.25,79371
66,3.73,5,5,4.25,-3.6%,2,4,1195532
67,3.81,3.75,3.75,3.75,-1.6%,4,3.75,932046
68,3.96,3.75,4,4,+2.3%,3.5,4.25,1123447
69,4,4,4,4,+3.4%,4,4,1148305
70,4.05,4,3.75,4,+4.7%,4.25,4,856145
71,3.5,3.5,3.5,3.5,-9.6%,3.5,3.5,684436
72,4.33,4,4.5,4.5,+11.9%,4,4.5,1190259
73,3.43,3.25,3.5,3.25,-11.4%,3.5,3.5,774646
74,4.69,4.75,4.75,4.75,+21.2%,4.5,4.75,889364
75,3.79,4,4,3.75,-2.1%,3.75,3.75,1183503
76,3.5,3.5,3.5,3.5,-9.6%,3.5,3.5,744514
77,3.66,4,3.5,3.75,-5.4%,3.75,3.5,962139
78,3.58,3.5,4,3.75,-7.5%,3.5,3.5,718359
79,3.85,3.75,3.75,3.75,-0.5%,3.75,4,638561
80,4,4,4,4,+3.4%,4,4,708933
81,4.53,4.75,4,4.75,+17.1%,4,4.75,693280
82,4.69,4.5,4.5,4.75,+21.2%,4.25,5,231918
