,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,3.54,3.75,3.75,3.5,-8.5%,3.5,3.5,619313
1,3.35,3.5,3.5,3.25,-13.4%,3.5,3.25,947934
2,3.77,3.75,4,3.75,-2.6%,3.75,3.75,781226
3,2,2,2,2,-48.3%,2,2,703181
4,4.06,4,5,4,+4.9%,4,4,772586
5,3.79,3.75,3.75,3.75,-2.1%,3.5,4,199175
6,3.27,4,3.25,3.75,-15.5%,3,3,1223609
7,3.92,4,3,4,+1.3%,3.5,4.25,690629
8,3.39,3,3.25,3.25,-12.4%,3.5,3.5,1220307
9,5,5,5,5,+29.2%,5,5,640208
10,3.19,3.75,4,3.25,-17.6%,3,3,163374
11,3.67,3.5,3.75,3.75,-5.2%,3.5,3.75,1028282
12,4.5,4.5,4.5,4.5,+16.3%,4.5,4.5,1219102
13,3.92,3.75,4,4,+1.3%,3.75,4,818506
14,4.13,4.25,4,4,+6.7%,4,4.25,701736
15,3.83,4.5,4,4,-1%,3.5,3.75,1186074
16,3.44,3.75,3.75,3.5,-11.1%,3.5,3.25,484016
17,4.01,3.75,4.75,4.25,+3.6%,3.75,4,1194384
18,4,4,4,4,+3.4%,4,4,833893
19,4.13,4.25,4,4,+6.7%,4,4.25,1207392
20,4.31,4.25,4.25,4.25,+11.4%,4.5,4.25,708
21,4.26,4.5,4,4.25,+10.1%,4.25,4.25,1184756
22,4.7,4.75,4,5,+21.4%,4.5,4.75,1209589
23,3.75,3.75,3.75,3.75,-3.1%,3.75,3.75,697017
24,3.5,3.5,3.5,3.5,-9.6%,3.5,3.5,948749
25,3.9,3.5,4,4.25,+0.8%,4,3.75,1201745
26,4.35,4.25,4.25,4.25,+12.4%,4.25,4.5,743384
27,3.97,4.25,4,4,+2.6%,3.75,4,943900
28,4,4,4,4,+3.4%,4,4,584801
29,4.27,4.25,4.5,4.25,+10.3%,4.25,4.25,1069757
30,3.75,3.75,3.75,3.75,-3.1%,3.75,3.75,779746
31,3.5,3.5,3.5,3.5,-9.6%,3.5,3.5,1202198
32,3.59,4.75,4,3.25,-7.2%,3,3.75,442140
33,4.09,4.25,4.5,4.25,+5.7%,3.5,4.25,830490
34,4.09,4.25,4,4,+5.7%,4.25,4,803117
35,3.75,3.75,3.75,3.75,-3.1%,3.75,3.75,1107926
36,3.84,4.75,3.5,3.75,-0.8%,3.75,3.75,692655
37,3.84,3.75,4.25,3.75,-0.8%,4,3.75,725975
38,2.57,3,4,3.25,-33.6%,2,2.25,1183503
39,3.16,3.5,2.75,3.5,-18.3%,2.25,3.5,1072558
40,3.68,4.25,4.25,3.5,-4.9%,3.75,3.5,1037716
41,3.65,3.75,3.75,3.75,-5.7%,3.75,3.5,585980
42,3.69,3.25,4.5,3.75,-4.7%,3.5,3.75,935733
43,3.94,4,4,4,+1.8%,3.75,4,1148305
44,4.06,4.25,4.5,4,+4.9%,4,4,1190871
45,4,4,4,4,+3.4%,4,4,838259
46,4,4,4,4,+3.4%,4,4,1068999
47,3.41,3.5,4,3.5,-11.9%,3,3.5,861935
48,3.35,3.5,3.75,3.25,-13.4%,3,3.5,989627
49,4.4,4.25,4,4.25,+13.7%,4.5,4.5,693116
50,4.11,4.25,4.5,4.25,+6.2%,4,4,1087822
51,2.9,2.75,3.5,2.75,-25.1%,2.75,3,427801
52,3.5,3.5,3.5,3.5,-9.6%,3.5,3.5,291038
53,4,4,4,4,+3.4%,4,4,748212
54,3,3,3,3,-22.5%,3,3,1102971
55,4.5,4.5,4,4.75,+16.3%,4,4.75,765943
56,3.75,3.75,3.75,3.75,-3.1%,3.75,3.75,709107
57,4.25,4.25,4.25,4.25,+9.8%,4.25,4.25,132348
58,3.4,3.5,4.25,3.25,-12.1%,3.5,3.25,966876
59,3.92,3.75,4,4,+1.3%,3.75,4,705906
60,3.77,3.75,4,3.75,-2.6%,3.75,3.75,1041167
61,3.94,4,4,4,+1.8%,3.75,4,1171976
62,3.75,3.75,3.75,3.75,-3.1%,3.75,3.75,673072
63,3.92,3.75,4,4,+1.3%,3.75,4,771757
64,3.62,3.5,3.75,3.5,-6.5%,3.5,3.75,1064700
65,2,2,2,2,-48.3%,2,2,528553
66,3.87,4,3.75,4,0%,3.5,4,1162554
67,4.5,4.5,4.5,4.5,+16.3%,4.5,4.5,600630
68,4.23,4.25,4,4,+9.3%,4,4.5,1155922
69,3.81,3.75,3.75,3.75,-1.6%,4,3.75,517623
70,3.82,4,3.75,3.75,-1.3%,3.5,4,613117
71,3.93,4,3.75,4,+1.6%,3.75,4,725361
72,4.13,3.75,4.25,4,+6.7%,3.75,4.5,998304
73,4.24,4.25,4,4.25,+9.6%,4.25,4.25,807965
74,3.78,3.75,3.5,3.75,-2.3%,3.5,4,613851
75,4.08,4.25,4,4.25,+5.4%,4,4,1058694
76,3.95,4,4,3.75,+2.1%,4,4,1108675
77,3,3,3,3,-22.5%,3,3,668514
78,4,4,4,4,+3.4%,4,4,713864
79,3.85,4,4,3.75,-0.5%,4,3.75,656072
80,4.28,4.5,4.25,4.25,+10.6%,4.25,4.25,690543
81,4.25,4.25,4.25,4.25,+9.8%,4.25,4.25,194392
82,3.89,4.5,4,4,+0.5%,3.75,3.75,469636
83,3.88,4,4,4,+0.3%,3.5,4,595712
84,2.62,3,5,2.5,-32.3%,3,2,1104743
85,4.02,3.75,4,4,+3.9%,3.75,4.25,1098425
86,4.17,4.5,4.25,4,+7.8%,4,4.25,717195
87,3.79,3.75,3.75,3.75,-2.1%,3.5,4,948639
88,4.43,4.5,4.25,4.5,+14.5%,4.25,4.5,722356
89,4.91,5,4.5,5,+26.9%,4.75,5,164786
90,3.25,3.5,3.75,3.25,-16%,3,3.25,638668
91,3.79,4,4,3.75,-2.1%,3.75,3.75,897864
92,3.31,3,3.25,3.75,-14.5%,2.75,3.5,1092311
93,3.93,4,3.75,4,+1.6%,3.75,4,1082979
94,3.75,3.75,3.75,3.75,-3.1%,3.75,3.75,845619
95,3.85,3.75,3.75,3.75,-0.5%,3.75,4,962669
96,4.39,4.25,4,4.5,+13.4%,4.25,4.5,1062464
97,3.56,3.75,4,3.5,-8%,3.5,3.5,790882
98,3.58,3.5,3.75,3.5,-7.5%,3.75,3.5,640726
99,3.69,3.75,3.75,3.75,-4.7%,3.5,3.75,754276
100,4.24,4,3.75,4.25,+9.6%,4,4.5,108332
101,3.06,3,3,3,-20.9%,3.25,3,1032957
102,3.9,4,4,4,+0.8%,4,3.75,673634
103,3.6,4,3.75,3.75,-7%,3,3.75,690699
104,4.33,4.25,4.5,4.25,+11.9%,4.5,4.25,873531
105,2.9,3.5,4,2.75,-25.1%,4,2,1061674
106,4.33,4,4.25,4.25,+11.9%,4.25,4.5,1058766
107,3.85,3.75,3.75,3.75,-0.5%,3.75,4,368529
108,4,4,4,4,+3.4%,4,4,772016
109,3.75,3.75,3.75,3.75,-3.1%,3.75,3.75,456904
110,4.75,4.75,4.75,4.75,+22.7%,4.75,4.75,742726
111,3.79,4,4,3.75,-2.1%,3.75,3.75,775385
112,4,3.5,4.75,4,+3.4%,4,4,800423
113,3.43,3.5,4,3.5,-11.4%,3.5,3.25,420668
114,3,3,3,3,-22.5%,3,3,648428
115,3.35,3.25,4,3.5,-13.4%,3.25,3.25,764756
116,5,5,5,5,+29.2%,5,5,1032280
117,4.15,4.25,4.25,4.25,+7.2%,4.25,4,949149
118,3.42,3.25,3.5,3.5,-11.6%,3.25,3.5,755218
119,3.82,4,3.5,3.75,-1.3%,4,3.75,801494
120,3.5,3.5,3.5,3.5,-9.6%,3.5,3.5,961247
121,4,4,4,4,+3.4%,4,4,1001213
122,4.21,4.25,4.5,4.25,+8.8%,4,4.25,781290
123,4.5,4.5,4.5,4.5,+16.3%,4.5,4.5,545285
124,3.6,3.5,4.25,3.75,-7%,3.5,3.5,684448
125,3.66,3.5,3.5,3.5,-5.4%,3.75,3.75,393082
126,3.59,3.5,3.5,3.75,-7.2%,3.25,3.75,848244
127,3.87,3.75,4,3.75,0%,3.75,4,869798
128,3.5,3.5,3.5,3.5,-9.6%,3.5,3.5,707873
129,3.25,3.25,3.25,3.25,-16%,3.25,3.25,756945
130,4.21,4.75,4.5,4.5,+8.8%,4,4,682872
131,4.44,4.5,4.5,4.5,+14.7%,4.25,4.5,242257
132,3.25,3,3,3.25,-16%,3,3.5,881994
133,3.3,3.5,3.75,3.5,-14.7%,3,3.25,718208
134,3.69,3.75,3.75,3.75,-4.7%,3.5,3.75,366186
135,4.18,4.25,4,4.25,+8%,4,4.25,998638
136,4.1,4,4,4,+5.9%,4,4.25,715929
137,3.93,4,3.75,4,+1.6%,3.75,4,728194
138,3.56,3.5,3.5,3.5,-8%,3.75,3.5,948653
139,4,4,4,4,+3.4%,4,4,445751
140,4,4,4,4,+3.4%,4,4,617546
141,3.21,3.5,3.75,3.25,-17.1%,3.25,3,902538
142,3.58,3.5,4,3.75,-7.5%,3.5,3.5,589832
143,3.49,3.5,4.25,3.5,-9.8%,3.25,3.5,360535
144,4.22,4.25,4,4.25,+9%,3.75,4.5,770888
145,3.93,4.25,4,4,+1.6%,4,3.75,721568
146,4.24,4.25,4,4.25,+9.6%,4.25,4.25,310357
147,3.85,3.75,3.75,3.75,-0.5%,3.75,4,973952
148,4.02,3.75,3.75,4,+3.9%,4.25,4,964936
149,3.75,3.75,3.75,3.75,-3.1%,3.75,3.75,747380
150,3.39,3,3.25,3.25,-12.4%,3.5,3.5,961331
151,4.05,4,3.75,4,+4.7%,4.25,4,959252
152,3.5,3.5,3.5,3.5,-9.6%,3.5,3.5,733123
153,3.56,3.5,4.5,3.5,-8%,3.5,3.5,952420
154,3.75,3.75,3.75,3.75,-3.1%,3.75,3.75,854048
155,3.33,3,4,2.75,-14%,3.5,3.5,561890
156,4.25,4.25,4.25,4.25,+9.8%,4.25,4.25,870727
157,3.75,3.75,3.75,3.75,-3.1%,3.75,3.75,905583
158,3.5,3.5,3.5,3.5,-9.6%,3.5,3.5,873579
159,3,3,3,3,-22.5%,3,3,795492
160,3.75,3.75,3.75,3.75,-3.1%,3.75,3.75,796224
161,3.54,3.75,3.75,3.5,-8.5%,3.5,3.5,496300
162,3.5,3.5,3.5,3.5,-9.6%,3.5,3.5,697544
163,3.67,3.5,3.75,3.75,-5.2%,3.5,3.75,704369
164,3.63,3.5,4,3.5,-6.2%,3.5,3.75,54087
165,5,5,5,5,+29.2%,5,5,767037
166,4.5,4.5,4.5,4.5,+16.3%,4.5,4.5,663696
167,3.19,3.75,4,3.25,-17.6%,3,3,902655
168,3.83,3.5,3.75,3.75,-1%,3.75,4,851453
169,3.41,3.25,4,3.5,-11.9%,3.5,3.25,281887
170,3.41,3.25,3.25,3.25,-11.9%,3.5,3.5,777816
171,3.33,3.25,3.75,3.5,-14%,3.25,3.25,916917
172,3.5,3.5,3.5,3.5,-9.6%,3.5,3.5,788384
173,4.15,4,4,4.25,+7.2%,4,4.25,932371
174,4.09,3.75,4.25,4,+5.7%,4,4.25,895772
175,3.73,4,3.75,4,-3.6%,3.75,3.5,444654
176,4.09,4.25,4.25,4.25,+5.7%,4,4,777490
177,3.61,3.5,3.75,3.75,-6.7%,3.25,3.75,741908
178,3.12,3.25,3.5,3,-19.4%,3.25,3,48993
179,3.63,3.75,3.5,3.5,-6.2%,3.5,3.75,830313
180,4.5,N/A,N/A,N/A,+16.3%,N/A,N/A,241438
181,3,N/A,N/A,N/A,-22.5%,N/A,N/A,802769
182,4.75,N/A,N/A,N/A,+22.7%,N/A,N/A,318621
183,3.5,N/A,N/A,N/A,-9.6%,N/A,N/A,816514
184,2.36,N/A,N/A,N/A,-39%,N/A,N/A,15693
185,2.75,N/A,N/A,N/A,-28.9%,N/A,N/A,825702
186,3.75,N/A,N/A,N/A,-3.1%,N/A,N/A,478775
187,4,N/A,N/A,N/A,+3.4%,N/A,N/A,704481
188,3.75,N/A,N/A,N/A,-3.1%,N/A,N/A,781148
189,3.6,N/A,N/A,N/A,-7%,N/A,N/A,458776
190,3.95,N/A,N/A,N/A,+2.1%,N/A,N/A,109040
191,3.75,N/A,N/A,N/A,-3.1%,N/A,N/A,718111
192,4,N/A,N/A,N/A,+3.4%,N/A,N/A,27477
193,3.52,N/A,N/A,N/A,-9%,N/A,N/A,719875
194,1.5,N/A,N/A,N/A,-61.2%,N/A,N/A,563949
195,4,N/A,N/A,N/A,+3.4%,N/A,N/A,882634
196,3.75,N/A,N/A,N/A,-3.1%,N/A,N/A,424920
197,3,N/A,N/A,N/A,-22.5%,N/A,N/A,840570
198,5,N/A,N/A,N/A,+29.2%,N/A,N/A,898746
199,4.3,N/A,N/A,N/A,+11.1%,N/A,N/A,897877
200,4.04,N/A,N/A,N/A,+4.4%,N/A,N/A,897667
