,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,4.15,3.75,4.75,4.25,-3.5%,4.75,3.75,1082745
1,4.52,4.25,4.25,4.5,+5.1%,4.75,4.5,653268
2,4.25,3.5,4.25,4,-1.2%,4.75,4.25,547289
3,4.59,4.5,4,4.5,+6.7%,5,4.5,746884
4,4.66,4.75,5,4.5,+8.4%,4.5,4.75,1232018
5,3.84,4,4,4,-10.7%,3.75,3.75,976628
6,4.14,4.25,4,4.25,-3.7%,4.25,4,1177580
7,4,4.25,4.25,4,-7%,4.25,3.75,1191399
8,4,4,4,4,-7%,4,4,317455
9,4,4,4,4,-7%,4,4,1220307
10,5,5,5,5,+16.3%,5,5,1224801
11,4.21,4,4,4.25,-2.1%,4.25,4.25,294393
12,4.46,4.25,4.5,4.5,+3.7%,4,4.75,1222582
13,3.85,3.75,3.75,3.75,-10.5%,3.75,4,268866
14,4,4,4,4,-7%,4,4,1206090
15,4.5,4.5,4.5,4.5,+4.7%,4.5,4.5,763876
16,4.25,4.5,3.75,4.25,-1.2%,4.25,4.25,688307
17,4.49,4.5,4.25,4.5,+4.4%,4.5,4.5,1021099
18,3.68,3.5,4,3.75,-14.4%,3.5,3.75,1010699
19,4.5,4.5,4.5,4.5,+4.7%,4.5,4.5,1211220
20,4.4,4.25,4,4.25,+2.3%,4.5,4.5,1195523
21,4.21,4,4,4.25,-2.1%,4.25,4.25,1184297
22,3.54,3.75,3.75,3.5,-17.7%,3.5,3.5,305814
23,4.2,4,4,4,-2.3%,4,4.5,1201777
24,4.39,4.25,4.5,4.25,+2.1%,4.75,4.25,774802
25,4.16,4,4,4,-3.3%,4.25,4.25,67674
26,4.25,4.25,4.25,4.25,-1.2%,4.25,4.25,1043401
27,4,4,4,4,-7%,4,4,30556
28,3.61,3.5,2.75,3.75,-16%,3.5,3.75,1099833
29,4.38,4.75,4.75,4.5,+1.9%,4.25,4.25,128778
30,4.35,4.25,4.25,4.25,+1.2%,4.25,4.5,730153
31,3.98,3.75,4,4,-7.4%,4,4,1200899
32,4.39,4.5,4.25,4.5,+2.1%,4.5,4.25,1206521
33,4.04,4.25,4.25,4,-6%,4,4,1143612
34,3.75,3.75,3.75,3.75,-12.8%,3.75,3.75,159910
35,4.25,4.25,4.25,4.25,-1.2%,4.25,4.25,780981
36,4.25,4.25,4.25,4.25,-1.2%,4.25,4.25,527236
37,4.33,4,4.25,4.25,+0.7%,4.25,4.5,619733
38,4.34,4.25,4,4.25,+0.9%,4.25,4.5,1154317
39,4.27,4.25,4.5,4.25,-0.7%,4.25,4.25,321151
40,3.54,3.75,3.75,3.5,-17.7%,3.5,3.5,1170903
41,4.5,4.5,4.5,4.5,+4.7%,4.5,4.5,838259
42,3.75,3.75,3.75,3.75,-12.8%,3.75,3.75,131979
43,4.11,4,4.25,4.25,-4.4%,3.75,4.25,828964
44,3.74,3.5,4,3.75,-13%,3.75,3.75,1168435
45,3.75,4,4,3.75,-12.8%,4,3.5,949100
46,4.06,4,4,4,-5.6%,4.25,4,885630
47,3.39,3.75,4,3.25,-21.2%,3,3.5,1197115
48,3.97,4.25,4,4,-7.7%,3.75,4,613851
49,4.25,4.25,4.25,4.25,-1.2%,4.25,4.25,458776
50,3.92,4,3.75,3.75,-8.8%,3.5,4.25,732424
51,4.39,4.5,4.25,4.5,+2.1%,4.5,4.25,611522
52,4.28,4.25,4,4.25,-0.5%,4,4.5,1173957
53,4,4,3.75,3.75,-7%,4.25,4,1040563
54,4,4,4,4,-7%,4,4,1193317
55,3.79,4,4,3.75,-11.9%,3.75,3.75,888589
56,4.5,4.5,4.5,4.5,+4.7%,4.5,4.5,971565
57,4.35,4.25,4.25,4.25,+1.2%,4.25,4.5,1010791
58,4.15,4.25,4.25,4.25,-3.5%,4.25,4,716589
59,3.98,4.25,3.5,4,-7.4%,3.5,4.25,620428
60,4.2,4.25,3.75,4.25,-2.3%,3.75,4.5,612924
61,4.25,4.25,4.25,4.25,-1.2%,4.25,4.25,733308
62,4.36,4.25,4.25,4.5,+1.4%,4.5,4.25,1170852
63,3.5,3.5,3.5,3.5,-18.6%,3.5,3.5,868196
64,3.83,3.75,4,3.75,-10.9%,4,3.75,1196925
65,3.25,3.25,3.25,3.25,-24.4%,3.25,3.25,293425
66,4.25,4.25,4.25,4.25,-1.2%,4.25,4.25,23172
67,4.22,4.25,3.75,4.25,-1.9%,4.25,4.25,17251
68,4.13,4.5,3.75,4.25,-4%,3.75,4.25,823867
69,4.48,4.25,4.5,4.5,+4.2%,4.5,4.5,780308
70,4.75,4.75,4.75,4.75,+10.5%,4.75,4.75,545285
71,4.5,4.5,4.5,4.5,+4.7%,4.5,4.5,990492
72,3.99,4,3.75,4,-7.2%,4,4,794447
73,4.46,4,4.25,4,+3.7%,5,4.5,938404
74,4.11,4.25,4.5,4.25,-4.4%,4,4,532838
75,4.13,4.25,4,4,-4%,4,4.25,1055675
76,4.25,4.25,4.25,4.25,-1.2%,4.25,4.25,710067
77,4.2,4.25,3.75,4.25,-2.3%,3.75,4.5,1134884
78,4.18,4.25,4,4.25,-2.8%,4,4.25,740105
79,4.72,5,4.75,4.75,+9.8%,4.5,4.75,793221
80,3.82,3.5,4.25,3.75,-11.2%,4,3.75,231918
81,4.25,4.25,4.25,4.25,-1.2%,4.25,4.25,6284
82,3.83,3.75,4,3.75,-10.9%,4,3.75,1064741
83,3.5,3.5,3.5,3.5,-18.6%,3.5,3.5,773354
84,4.27,4,4,4.25,-0.7%,4.5,4.25,1191782
85,4.02,4.5,4.5,4,-6.5%,3.75,4,1187997
86,4,4,4,4,-7%,4,4,824776
87,4.81,4.75,4.75,4.75,+11.9%,5,4.75,1180492
88,3.96,4,4.25,4,-7.9%,3.75,4,663177
89,4.41,4.25,4.25,4.25,+2.6%,4.5,4.5,836072
90,3.99,4,3.75,4,-7.2%,4,4,54087
91,4.24,4.25,4,4.25,-1.4%,4.25,4.25,312660
92,4.25,4.25,4.25,4.25,-1.2%,4.25,4.25,1186366
93,3.79,3.75,3.75,3.75,-11.9%,3.5,4,720103
94,4.13,4,4.25,4.25,-4%,4.25,4,824148
95,4.42,4,4,4.5,+2.8%,4.5,4.5,526
96,4.27,4.25,4.5,4.25,-0.7%,4.25,4.25,728511
97,3.89,4,3.75,4,-9.5%,4,3.75,1145541
98,4.27,4.25,4.5,4.25,-0.7%,4.25,4.25,1171066
99,4.58,4.5,4.75,4.5,+6.5%,4.75,4.5,1124359
100,4.19,3.75,4,4.25,-2.6%,4.25,4.25,93706
101,4.1,4,3.75,4.25,-4.7%,4.25,4,1033446
102,4.28,4.5,4.25,4.25,-0.5%,4.25,4.25,968595
103,4.34,4.25,4,4.25,+0.9%,4.25,4.5,1185241
104,4.01,4,3.5,4,-6.7%,3.75,4.25,801494
105,3.85,3.75,3.75,3.75,-10.5%,3.75,4,764450
106,3.71,3.75,3.5,4,-13.7%,3,4,1183615
107,4,4,4,4,-7%,4,4,638051
108,3.96,4,4.25,4,-7.9%,3.75,4,806433
109,4.04,4.5,4.5,4.5,-6%,3,4.25,1141043
110,4.04,4,4,4,-6%,3.75,4.25,1020960
111,4.02,4,4.25,4,-6.5%,4,4,422248
112,4.04,4,3.75,3.75,-6%,4,4.25,1078086
113,3.52,3.5,3.75,3.5,-18.1%,3.5,3.5,982377
114,4.15,4.25,3.5,4.25,-3.5%,4,4.25,523243
115,4,4,4,4,-7%,4,4,1180421
116,3.75,3.75,3.75,3.75,-12.8%,3.75,3.75,610402
117,3.5,3.5,3.5,3.5,-18.6%,3.5,3.5,733243
118,4,4,4,4,-7%,4,4,986218
119,3.89,3.25,4,4,-9.5%,4.25,3.75,1173841
120,3.94,3.25,4,3.75,-8.4%,4.25,4,224763
121,4.8,4.5,5,4.75,+11.6%,5,4.75,542937
122,4.22,4.5,4.25,4.25,-1.9%,4,4.25,26127
123,4.25,4.25,4.25,4.25,-1.2%,4.25,4.25,776165
124,4.5,4.5,4.5,4.5,+4.7%,4.5,4.5,168208
125,4.08,3.75,3.75,4,-5.1%,4.5,4,1171712
126,4.25,4.25,4.25,4.25,-1.2%,4.25,4.25,791668
127,4.13,4.5,3.5,4.25,-4%,4.25,4,211743
128,4.27,4,4,4.25,-0.7%,4.5,4.25,848244
129,4.38,4.25,4,4.75,+1.9%,4,4.5,553104
130,3.81,3.75,3.75,3.75,-11.4%,4,3.75,776533
131,4.25,4.25,4.25,4.25,-1.2%,4.25,4.25,1098533
132,3.6,3.5,3.5,3.5,-16.3%,3.5,3.75,331176
133,4.09,4,3.75,4,-4.9%,4,4.25,784165
134,3.73,4,4,3.75,-13.3%,3.5,3.75,590014
135,4.52,4.25,4.25,4.5,+5.1%,4.75,4.5,172006
136,3.96,3.75,3.75,4,-7.9%,4,4,731914
137,4.13,4,4.25,4.25,-4%,4.25,4,218028
138,4.17,4,4.25,4.25,-3%,4,4.25,1881
139,3.83,4,3.75,4,-10.9%,3.75,3.75,481188
140,4.08,4.25,4,4.25,-5.1%,4,4,286965
141,3,3,3,3,-30.2%,3,3,1171779
142,3.98,4,3.75,4.25,-7.4%,3.75,4,1015020
143,4.47,4.75,4.5,4.5,+4%,4.25,4.5,116853
144,4.6,4.5,4.5,4.5,+7%,4.5,4.75,692181
145,4.14,4,3.75,4.25,-3.7%,4,4.25,7332
146,4.63,4.5,4,4.5,+7.7%,4.75,4.75,569968
147,4.09,4.25,4,4,-4.9%,4.25,4,863359
148,3.99,4,3.25,4.25,-7.2%,3.5,4.25,699454
149,3.81,4,4.5,4,-11.4%,3.5,3.75,925954
150,4.24,4.25,4,4.25,-1.4%,4.25,4.25,168510
151,3.52,3.5,3.75,3.5,-18.1%,3.5,3.5,2335
152,4.1,4,4,4,-4.7%,4,4.25,1136026
153,4.3,4.25,4.25,4.5,0%,4.25,4.25,982079
154,4.5,4,4.5,4.25,+4.7%,4.5,4.75,1171184
155,3.23,3.5,3.75,3.25,-24.9%,3.75,2.75,895869
156,4.25,4.25,4.25,4.25,-1.2%,4.25,4.25,87185
157,4.5,4.5,4.5,4.5,+4.7%,4.5,4.5,736485
158,3.91,4.5,3.5,3.75,-9.1%,3.75,4,390454
159,3.75,3.75,3.75,3.75,-12.8%,3.75,3.75,403838
160,4.09,4.25,4,4,-4.9%,4.25,4,685942
161,4,4,4,4,-7%,4,4,222149
162,4.03,4,3.75,4,-6.3%,3.75,4.25,1043547
163,4.19,4.25,4.25,4.25,-2.6%,4,4.25,26849
164,4,4,4,4,-7%,4,4,233201
165,4.13,4.25,4,4,-4%,4,4.25,1347
166,4.49,4.5,4.25,4.5,+4.4%,4.5,4.5,1037610
167,4.54,4.5,4.5,4.5,+5.6%,4.25,4.75,3988
168,4.09,4,3.75,4,-4.9%,4,4.25,657368
169,3.81,4,4.25,3.75,-11.4%,3.75,3.75,237852
170,3.97,4.25,4,4,-7.7%,3.75,4,777758
171,3.99,4,3.75,4,-7.2%,4,4,638269
172,4.47,4.75,4.5,4.5,+4%,4.25,4.5,653818
173,4.25,4.25,4.25,4.25,-1.2%,4.25,4.25,352574
174,4,4,4,4,-7%,4,4,180837
175,4.24,4.25,4,4.25,-1.4%,4.25,4.25,603975
176,3.98,3.75,4,4,-7.4%,4,4,681352
177,4.85,4.75,4.75,4.75,+12.8%,4.75,5,727853
178,4.23,4,4.25,4.25,-1.6%,4.25,4.25,906984
179,3.72,3.5,4.25,3.75,-13.5%,4,3.5,668298
180,4.31,4,4,4.25,+0.2%,4.25,4.5,1168817
181,4.25,4.25,4.25,4.25,-1.2%,4.25,4.25,703701
182,4.56,4.5,4.5,4.5,+6%,4.75,4.5,728194
183,4.39,4,4.25,4.25,+2.1%,4.5,4.5,264809
184,4.25,4.25,4.25,4.25,-1.2%,4.25,4.25,822255
185,4.26,4.25,4.5,4.5,-0.9%,4,4.25,686397
186,4,4,4,4,-7%,4,4,291038
187,4.08,3.75,4,4,-5.1%,4,4.25,683402
188,3.5,3.5,3.5,3.5,-18.6%,3.5,3.5,1141303
189,4.4,4.25,4,4.25,+2.3%,4.5,4.5,931900
190,4,4,4,4,-7%,4,4,713926
191,3.78,3.25,4,3.75,-12.1%,4,3.75,741705
192,4.18,4.25,4,4.25,-2.8%,4,4.25,880906
193,3.98,3.75,4,4,-7.4%,4,4,1017968
194,4.11,4.25,3.75,4,-4.4%,4,4.25,478737
195,3.67,3.75,4,3.75,-14.7%,3.75,3.5,680707
196,4.25,4.25,4.25,4.25,-1.2%,4.25,4.25,830208
197,4.25,4.25,4.25,4.25,-1.2%,4.25,4.25,798581
198,2.86,3,3.75,2.75,-33.5%,3.25,2.5,776811
199,3.49,3.5,4.25,3.5,-18.8%,3.25,3.5,1125318
200,4.28,4.25,4,4.25,-0.5%,4,4.5,1045661
201,4.03,4.25,4,4,-6.3%,4,4,517052
202,4.17,4.25,4.5,4.25,-3%,4.25,4,1082645
203,4,4,4,4,-7%,4,4,640760
204,4.06,4,4,4,-5.6%,4.25,4,312857
205,4.25,4.25,4.25,4.25,-1.2%,4.25,4.25,746828
206,4.03,4.25,4,4,-6.3%,4,4,984386
207,3.82,4,3.75,3.75,-11.2%,3.5,4,724193
208,3.53,3.25,4,3.5,-17.9%,4,3.25,584357
209,4.04,4.25,4.25,4,-6%,4,4,1116849
210,3.96,3.75,4.25,4.25,-7.9%,3.25,4.25,1073207
211,4.4,4.25,4.25,4.5,+2.3%,4.25,4.5,869536
212,4.14,4.25,4.25,4,-3.7%,4,4.25,609319
213,4.09,3.75,4.25,4,-4.9%,4,4.25,947127
214,3.8,3.75,3.75,4,-11.6%,3.75,3.75,285283
215,3.79,4,4,3.75,-11.9%,3.75,3.75,886152
216,4.23,3.5,4.75,4.25,-1.6%,4.75,4,771559
217,4.18,4.25,4,4.25,-2.8%,4,4.25,489156
218,4.15,4.25,4.25,4.25,-3.5%,4.25,4,1146592
219,3.37,2.75,3.5,3,-21.6%,3.25,3.75,727554
220,4,4,4,4,-7%,4,4,451922
221,3.97,4.25,4,4,-7.7%,3.75,4,793197
222,3.6,3.75,3.75,3.5,-16.3%,3.75,3.5,976200
223,4.06,4,4,4,-5.6%,4.25,4,606755
224,3.8,3.75,3.5,3.75,-11.6%,4,3.75,929462
225,4.09,4,4.5,4,-4.9%,4.25,4,870321
226,4.08,4,4.25,4,-5.1%,4.25,4,424943
227,4.22,4.5,4.25,4.25,-1.9%,4,4.25,858482
228,4.18,4.25,4,4.25,-2.8%,4,4.25,797770
229,4.35,3.5,4.5,4.25,+1.2%,4.5,4.5,1118848
230,4.19,4,4.25,4.25,-2.6%,4.5,4,898841
231,4.07,4,4.25,4.25,-5.3%,4,4,1148490
232,4.06,4.25,4.5,4,-5.6%,4,4,1132055
233,3.94,4,4,4,-8.4%,3.75,4,705906
