,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,4,4,4,4,-3.8%,4,4,761225
1,4.36,4.75,3.75,4.5,+4.8%,4,4.5,828469
2,4.34,4.25,4,4.25,+4.3%,4.25,4.5,968112
3,4.73,4.5,4.75,4.75,+13.7%,4.75,4.75,683929
4,4.1,4,4,4,-1.4%,4,4.25,626108
5,4.5,4.25,4.25,4.5,+8.2%,4.25,4.75,660525
6,4.21,4,4,4.25,+1.2%,4.25,4.25,1173883
7,4.1,4,4,4,-1.4%,4,4.25,691982
8,4.23,4,4.25,4.25,+1.7%,4.25,4.25,919877
9,4.17,4.25,3.75,4,+0.2%,4.25,4.25,30556
10,4.06,4,4,4,-2.4%,4.25,4,780840
11,4.58,4.25,4.25,4.5,+10.1%,5,4.5,1163911
12,1,1,1,1,-76%,1,1,1222909
13,4.06,4,4,4,-2.4%,4.25,4,749253
14,4.19,4.25,4.25,4.25,+0.7%,4,4.25,859473
15,4.18,4.25,4,4.25,+0.5%,4,4.25,705451
16,4,4,4,4,-3.8%,4,4,863359
17,4.25,4.25,4.25,4.25,+2.2%,4.25,4.25,708
18,4.16,4,4,4,0%,4.25,4.25,824781
19,3.84,4,3.5,3.75,-7.7%,3.25,4.25,786709
20,4.03,4.25,4,4,-3.1%,4,4,462879
21,4.17,4.25,3.75,4,+0.2%,4.25,4.25,1175883
22,4,4,4,4,-3.8%,4,4,1178494
23,4.3,4.25,4,4.25,+3.4%,4.5,4.25,1191994
24,3.93,4,3.75,4,-5.5%,3.75,4,727454
25,4.04,3.75,4,4,-2.9%,4.25,4,631384
26,4.25,4.25,4.25,4.25,+2.2%,4.25,4.25,717430
27,4.11,4.25,3.75,4,-1.2%,4,4.25,20741
28,4.24,4.25,4,4.25,+1.9%,4.25,4.25,152802
29,4.27,4,4.25,4.25,+2.6%,4,4.5,1020398
30,4.6,4.5,4.5,4.5,+10.6%,4.5,4.75,242257
31,4.21,4,4,4.25,+1.2%,4.25,4.25,413924
32,4.19,4,4.5,4,+0.7%,4.25,4.25,702775
33,3.07,2.75,3.75,3.75,-26.2%,3,2.75,1202198
34,4.46,4.5,4.75,4.5,+7.2%,4.25,4.5,719884
35,4.5,4.5,4.5,4.5,+8.2%,4.5,4.5,779746
36,4.28,4.5,4.25,4.25,+2.9%,4.25,4.25,579903
37,4.21,4,4,4.25,+1.2%,4.25,4.25,1173220
38,4.12,3.75,3.75,4,-1%,4.25,4.25,5708
39,4.09,4.25,4,4,-1.7%,4.25,4,997595
40,3.83,3.5,4.5,3.75,-7.9%,4,3.75,1139375
41,3.75,4,4.25,3.75,-9.9%,3.5,3.75,1188793
42,4.25,4,4,4.25,+2.2%,4,4.5,976299
43,4,4,4,4,-3.8%,4,4,707905
44,4.33,4.25,4.5,4.25,+4.1%,4.5,4.25,1139522
45,4.55,4.5,4.5,4.75,+9.4%,4.5,4.5,497925
46,3.98,3.75,4,4,-4.3%,4,4,696364
47,4.49,4.5,4.25,4.5,+7.9%,4.5,4.5,571365
48,3.55,4.25,4,3.5,-14.7%,3.25,3.5,317455
49,4.25,4.25,4.25,4.25,+2.2%,4.25,4.25,704579
50,4.16,4,4,4,0%,4.25,4.25,291155
51,4.39,4,4.25,4.25,+5.5%,4.5,4.5,809673
52,3.88,4,4.5,3.75,-6.7%,4,3.75,876334
53,4.05,3.75,4.25,4,-2.6%,4.25,4,905834
54,4.19,4,4.5,4,+0.7%,4.25,4.25,750886
55,4.33,4.25,4.5,4.25,+4.1%,4.5,4.25,772048
56,3.11,3,3.75,3,-25.2%,3.25,3,1169395
57,4.41,4,3.75,4.5,+6%,4.5,4.5,274755
58,4.34,4.25,4,4.25,+4.3%,4.25,4.5,796224
59,3.25,3.25,3.25,3.25,-21.9%,3.25,3.25,1084639
60,4.25,4.25,4.25,4.25,+2.2%,4.25,4.25,709529
61,4,4,4,4,-3.8%,4,4,726285
62,3.85,4,3.5,4,-7.5%,3.5,4,1081399
63,3.9,4,4,4,-6.3%,4,3.75,795188
64,3.75,3.75,3.75,3.75,-9.9%,3.75,3.75,5743
65,4.25,4.25,4.25,4.25,+2.2%,4.25,4.25,487662
66,3.99,4.25,4,4,-4.1%,4.25,3.75,1116849
67,4.75,4.75,4.75,4.75,+14.2%,4.75,4.75,699287
68,4.5,4.5,4.5,4.5,+8.2%,4.5,4.5,986218
69,4.25,4.25,4.25,4.25,+2.2%,4.25,4.25,844266
70,4,4,4,4,-3.8%,4,4,786375
71,3.5,3.5,3.5,3.5,-15.9%,3.5,3.5,822814
72,4.04,3.75,4,4,-2.9%,4.25,4,855500
73,4.11,4,4,4.25,-1.2%,4.25,4,775766
74,3.85,4,4,3.75,-7.5%,4,3.75,1011563
75,3.99,4,3.5,4,-4.1%,4.5,3.75,936875
76,3.51,3.5,3.75,3.25,-15.6%,3.25,3.75,764058
77,4.66,4.5,4.5,4.5,+12%,4.75,4.75,1060073
78,4.16,4,4,4,0%,4.25,4.25,290834
79,4,4,4,4,-3.8%,4,4,761842
80,4.1,4,4,4,-1.4%,4,4.25,843710
81,4.31,4.25,4.25,4.25,+3.6%,4.5,4.25,331176
82,4.18,4.5,4.25,4.25,+0.5%,4.25,4,725014
83,3.88,4.25,4,3.75,-6.7%,4,3.75,403046
84,4.75,4.75,4.75,4.75,+14.2%,4.75,4.75,777927
85,3.87,3.75,4,3.75,-7%,3.75,4,928999
86,4.25,4.5,3.75,4.25,+2.2%,4.25,4.25,71283
87,4,4,4,4,-3.8%,4,4,908142
88,4.32,4.5,4,4.25,+3.8%,4.5,4.25,641295
89,4.25,4.25,4.25,4.25,+2.2%,4.25,4.25,731483
90,4.5,4.5,4.5,4.5,+8.2%,4.5,4.5,791668
91,4,4,4,4,-3.8%,4,4,656306
92,4,4,4,4,-3.8%,4,4,728473
93,3.25,3.25,3.25,3.25,-21.9%,3.25,3.25,386360
94,4.35,4.25,4.25,4.25,+4.6%,4.25,4.5,734462
95,4.1,4,4,4,-1.4%,4,4.25,1039847
96,4.85,5,4.25,4.75,+16.6%,4.75,5,1004346
97,4.24,4.25,4,4.25,+1.9%,4.25,4.25,800781
98,4.25,4.25,4.25,4.25,+2.2%,4.25,4.25,311156
99,4.07,4,4.25,4.25,-2.2%,4,4,153242
100,4.2,4,3.75,4.25,+1%,4.25,4.25,285240
101,4.59,4.5,4.25,4.5,+10.3%,4.5,4.75,2080
102,4.5,4.5,4.5,4.5,+8.2%,4.5,4.5,770195
103,4.15,4.25,3.5,4.25,-0.2%,4,4.25,674078
104,4.45,4.75,4.5,4.5,+7%,3.75,4.75,693822
105,4,4,4,4,-3.8%,4,4,763288
106,4.15,4.25,4.25,4.25,-0.2%,4.25,4,781114
107,4.25,4.25,4.25,4.25,+2.2%,4.25,4.25,390058
108,4,4,4,4,-3.8%,4,4,902094
109,3.98,3.75,4,4,-4.3%,4,4,663678
110,4.15,4.25,4.25,4.25,-0.2%,4.25,4,654941
111,4,4,4,4,-3.8%,4,4,753017
112,4,4,4,4,-3.8%,4,4,640220
113,4.7,4.5,4.5,4.5,+13%,4.5,5,773450
