,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,3.64,4,3.75,4.25,-10.6%,4,3,1162554
1,4.73,4.5,4.75,4.75,+16.2%,4.75,4.75,799033
2,3.77,3.75,4,3.75,-7.4%,3.75,3.75,1208534
3,3.53,3.5,4,3.5,-13.3%,3.5,3.5,976628
4,4.03,4,4,4.25,-1%,3.5,4.25,1231842
5,3.75,3.75,3.75,3.75,-7.9%,3.75,3.75,717984
6,4.01,4.25,4.75,4,-1.5%,3.75,4,828019
7,4.16,4,4,4,+2.2%,4.25,4.25,1216064
8,4.09,4.25,4,4,+0.5%,4.25,4,626108
9,3.77,3.75,4,3.75,-7.4%,3.75,3.75,833893
10,3.8,4.25,4.25,3.5,-6.6%,4.25,3.5,833856
11,3.3,3.25,3,3.25,-18.9%,3.5,3.25,1136538
12,4.08,4.25,4.25,4,+0.2%,3.75,4.25,1056652
13,4.02,4,4.25,4,-1.2%,4,4,1211693
14,2.95,3,3.75,3,-27.5%,3,2.75,1199365
15,3.87,4,3.75,4,-4.9%,3.5,4,688307
16,3.93,4,3.75,4,-3.4%,3.75,4,152599
17,3.54,3.25,3.5,3.5,-13%,3.75,3.5,1220307
18,4.25,4.25,4.25,4.25,+4.4%,4.25,4.25,1215415
19,3.97,4,4.5,4,-2.5%,3.75,4,502333
20,4.12,4,4.25,4,+1.2%,4,4.25,764450
21,4.12,4.25,4,4.25,+1.2%,3.75,4.25,828964
22,3.88,3.75,4.25,3.75,-4.7%,3.75,4,1191860
23,3.04,3.25,3.25,3,-25.3%,3,3,1182030
24,2,2,2,2,-50.9%,2,2,1208445
25,4.08,4,4.25,4,+0.2%,4.25,4,346863
26,2.53,2.5,3,2.5,-37.8%,2.5,2.5,1208449
27,4.09,4,3.75,4,+0.5%,4,4.25,1219243
28,4.04,4,4,4,-0.7%,3.75,4.25,1219135
29,4.02,4,4.25,4,-1.2%,4,4,366349
30,3.73,3.5,3.75,3.75,-8.4%,3.75,3.75,1164234
31,4.11,4.25,3.75,4,+1%,4,4.25,910390
32,4.57,4.5,3.5,4.75,+12.3%,4,5,728904
33,3.48,3.25,3.5,3.5,-14.5%,3.5,3.5,297687
34,4.15,4,4,4.25,+2%,4,4.25,1214503
35,4,4,4,4,-1.7%,4,4,663013
36,3.22,4,4.25,3,-20.9%,4,2.5,685878
37,3.66,3.75,3.75,3.5,-10.1%,4,3.5,828469
38,4.25,4.25,4.25,4.25,+4.4%,4.25,4.25,705091
39,4.63,4.75,4.5,4.5,+13.8%,4.5,4.75,1113636
40,4.19,4.25,4.25,4.25,+2.9%,4,4.25,791002
41,4.16,4.5,4,4.25,+2.2%,4.25,4,1201115
42,4.07,4.25,4,4,0%,3.75,4.25,524620
43,4.1,4,4,4,+0.7%,4,4.25,581508
44,3.95,4,3.75,4,-2.9%,4.25,3.75,1184297
45,4.29,4.25,4.25,4.25,+5.4%,4,4.5,885630
46,3,3,3,3,-26.3%,3,3,731710
47,4.15,4.25,4.25,4.25,+2%,4.25,4,947134
48,4.08,4,4.25,4,+0.2%,4.25,4,977888
49,4.21,4,4,4.25,+3.4%,4.25,4.25,1206756
50,3.84,3.75,3.75,4,-5.7%,3.5,4,1180220
51,4,4,4,4,-1.7%,4,4,159910
52,4.16,4,4,4,+2.2%,4.25,4.25,751708
53,4,4,4,4,-1.7%,4,4,820845
54,4.09,4.25,4.25,4.25,+0.5%,4,4,1190395
55,4.24,4.25,4,4.25,+4.2%,4.25,4.25,764778
56,4,4.25,4,3.75,-1.7%,4.5,3.75,677277
57,4.16,4,4,4,+2.2%,4.25,4.25,838089
58,4,4,4,4,-1.7%,4,4,838179
59,3.75,3.75,3.75,3.75,-7.9%,3.75,3.75,1202198
60,4.1,4,4,4,+0.7%,4,4.25,827859
61,3.9,3.75,4.25,3.75,-4.2%,4.25,3.75,589407
62,3.87,4,4,3.75,-4.9%,3.25,4.25,725538
63,3.94,4,4,4,-3.2%,3.75,4,911019
64,3.78,4,4.25,4,-7.1%,4.25,3.25,697072
65,3.98,3.75,4,4,-2.2%,4,4,1101859
66,3.68,3.75,3.5,3.75,-9.6%,3.5,3.75,654191
67,3.77,3.75,4,3.75,-7.4%,3.75,3.75,752565
68,4.36,4.25,4,4.25,+7.1%,4.75,4.25,670260
69,3.75,3.75,3.75,3.75,-7.9%,3.75,3.75,227228
70,3.67,3.75,4,3.75,-9.8%,3.75,3.5,932174
71,3.93,4.25,4,4,-3.4%,4,3.75,164786
72,4.09,4,4,4.25,+0.5%,3.75,4.25,870321
73,4,4,4,4,-1.7%,4,4,541312
74,4.21,4,4,4.25,+3.4%,4.25,4.25,659775
75,4.09,4.25,4,4,+0.5%,4.25,4,1183319
76,4.25,4.25,4.25,4.25,+4.4%,4.25,4.25,746144
77,4.62,4.5,4.5,4.5,+13.5%,5,4.5,836072
78,3.75,3.75,3.75,3.75,-7.9%,3.75,3.75,643956
