,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,3.52,3.5,3.75,3.5,+12.8%,3.5,3.5,950998
1,3.03,3,3.5,3,-2.9%,3,3,1231882
2,3.16,3.25,3.25,3,+1.3%,3.5,3,1233519
3,3,3,3,3,-3.8%,3,3,1216064
4,3.5,3.5,3.5,3.5,+12.2%,3.5,3.5,1229478
5,3.17,3.25,3.5,3.25,+1.6%,3.25,3,1224237
6,3,3,3,3,-3.8%,3,3,1222909
7,3.15,3.25,3.25,3.25,+1%,3.25,3,1222991
8,2.34,2.25,2,2.25,-25%,2.25,2.5,1182030
9,3.26,3.25,4,3.25,+4.5%,3.5,3,145888
10,3.55,3.5,3.25,3.5,+13.8%,3.75,3.5,1217088
11,2.64,2.75,3.5,2.25,-15.4%,3.75,2,1217948
12,2.69,3,2.75,2.5,-13.8%,3,2.5,749448
13,3.89,3,3,4.25,+24.7%,4,4,1212292
14,3.33,3.25,3.5,3.25,+6.7%,3.5,3.25,865585
15,3.42,3,3,3.5,+9.6%,3.5,3.5,6640
16,3.96,4,4.25,4,+26.9%,3.75,4,556303
17,3.37,3.25,3.5,3.25,+8%,3.25,3.5,446540
18,2.78,3.25,3.5,3,-10.9%,2.25,2.75,553862
19,2.5,2.5,2.5,2.5,-19.9%,2.5,2.5,132348
20,3.27,3,3,3.25,+4.8%,3.5,3.25,1211892
21,3,3.75,3.25,3.25,-3.8%,3.25,2.5,1043550
22,3.59,3.75,4.5,3.5,+15.1%,3.5,3.5,1198137
23,5,5,5,5,+60.3%,5,5,1211572
24,2.7,2.75,2.25,2.75,-13.5%,2.25,3,1210792
25,3.13,3.25,3.75,3,+0.3%,3.25,3,48493
26,3.48,3.75,3.75,3.5,+11.5%,3.25,3.5,777519
27,3.75,3.75,3.75,3.75,+20.2%,3.75,3.75,1210381
28,3.86,4.25,4,3.75,+23.7%,3.5,4,1167705
29,4,3.75,4,4,+28.2%,4.5,3.75,1071668
30,4.16,4,4,4,+33.3%,4.25,4.25,1208091
31,2.08,2,2,2.5,-33.3%,1.5,2.25,487917
32,3,3,3,3,-3.8%,3,3,1095082
33,2.94,3,3.75,2.75,-5.8%,4,2.25,1203589
34,2.75,2.75,2.75,2.75,-11.9%,2.75,2.75,1186224
35,3.14,2.75,3.25,3.25,+0.6%,3,3.25,442140
36,3.81,3.75,3.75,3.75,+22.1%,4,3.75,1068999
37,3.1,3.25,3.25,3,-0.6%,3.25,3,629225
38,3.24,3,3.5,3.25,+3.8%,3.25,3.25,991681
39,2.96,2.5,3.25,2.75,-5.1%,2.75,3.25,1196798
40,3.07,3,3.75,3,-1.6%,3.5,2.75,1171184
41,3.85,3.75,3.75,3.75,+23.4%,3.75,4,729898
42,3.51,3,3.5,3.5,+12.5%,3.75,3.5,817832
43,3.5,3.5,3.5,3.5,+12.2%,3.5,3.5,9774
44,3.49,3.75,4,3.75,+11.9%,3,3.5,1184756
45,3,3,3,3,-3.8%,3,3,783333
46,3.32,3.5,4,3.25,+6.4%,3.25,3.25,699011
47,3.75,3.75,3.75,3.75,+20.2%,3.75,3.75,1171758
48,3.5,3.5,3.5,3.5,+12.2%,3.5,3.5,1088275
49,3,3,3,3,-3.8%,3,3,1183373
50,3.83,4,3.75,4,+22.8%,3.75,3.75,757447
51,4.53,5,5,4.75,+45.2%,4.5,4.25,786867
52,3.68,4,4.25,3.5,+17.9%,4.25,3.25,490010
53,3.87,3.75,3.75,3.75,+24%,4.25,3.75,1165893
54,4.05,3.75,4.25,4,+29.8%,4.25,4,1176898
55,3.26,2.75,3.5,3.25,+4.5%,3,3.5,641518
56,3.62,3.5,3.5,3.5,+16%,4,3.5,1084553
57,3.44,3.5,3.25,3.25,+10.3%,3.5,3.5,195142
58,3.01,3.5,3,3,-3.5%,3.25,2.75,1125588
59,2.5,2.5,2.5,2.5,-19.9%,2.5,2.5,1173220
60,3.37,3.5,3.75,3.25,+8%,3.5,3.25,1048718
61,4.12,4.5,3.5,4,+32.1%,4,4.25,1177989
62,4,3.75,3.5,3.75,+28.2%,4,4.25,809866
63,3.08,3,3.25,3,-1.3%,3.25,3,913969
64,3.17,3.25,3.5,3.25,+1.6%,3.25,3,1133465
65,3.79,3.75,3.75,3.75,+21.5%,3.5,4,1064743
66,3.54,3.25,3.5,3.5,+13.5%,3.75,3.5,1048996
67,3.16,3.5,4,3.25,+1.3%,3,3,687482
68,5,5,5,5,+60.3%,5,5,1158328
69,2.76,3,4.5,2.25,-11.5%,3.5,2.25,1177090
70,3.5,3.5,3.5,3.5,+12.2%,3.5,3.5,673581
71,3.42,3.75,3,3.5,+9.6%,4,3,1177197
72,3.49,3.75,3.5,3.5,+11.9%,3.75,3.25,851762
73,3.75,3.75,3.75,3.75,+20.2%,3.75,3.75,1175466
74,3.4,3.5,3.5,3.5,+9%,3.5,3.25,902487
75,3.75,3.75,3.75,3.75,+20.2%,3.75,3.75,549902
76,3.76,4,3.5,3.75,+20.5%,3.75,3.75,1088878
77,2.9,3,3,3,-7.1%,3,2.75,1169004
78,4.04,3.75,4,4,+29.5%,4.25,4,627541
79,3.42,3,3,3.5,+9.6%,3.5,3.5,1174221
80,3.64,3.25,3.5,3.5,+16.7%,3.75,3.75,831986
81,3.46,3.25,3.25,3.5,+10.9%,3.5,3.5,196231
82,3.78,3.5,4.25,3.75,+21.2%,4.25,3.5,1160650
83,4.16,4.25,4.5,4.5,+33.3%,4,4,1174820
