,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,3.96,4,4.25,4,-0.5%,3.75,4,17949
1,3.75,3.75,3.75,3.75,-5.8%,3.75,3.75,1202198
2,3.74,3.75,3.75,3.5,-6%,3.5,4,419024
3,3.74,4,3.75,3.75,-6%,4,3.5,167099
4,3.94,4,4,4,-1%,3.75,4,751800
5,4.25,4.25,4.25,4.25,+6.8%,4.25,4.25,777927
6,3.85,3.75,3.75,3.75,-3.3%,3.75,4,762463
7,3.24,3.75,4.25,3.25,-18.6%,2.75,3.25,899631
8,3.83,3.75,4,3.75,-3.8%,4,3.75,1108675
9,4.25,4.25,4.25,4.25,+6.8%,4.25,4.25,750036
10,4.04,4,4,4,+1.5%,3.75,4.25,824099
11,3.25,3.25,3.25,3.25,-18.3%,3.25,3.25,77285
12,4,4,4,4,+0.5%,4,4,284405
13,3.98,3.75,4,4,0%,4,4,848244
14,4,4,4,4,+0.5%,4,4,831854
15,3.99,4,4,3.75,+0.3%,3.75,4.25,906984
16,4.1,4,4,4,+3%,4,4.25,599011
17,4.02,4,4.25,4,+1%,4,4,11387
18,4.59,4.75,4.75,4.75,+15.3%,4.5,4.5,1043786
19,3.75,3.75,3.75,3.75,-5.8%,3.75,3.75,756945
20,4.5,4.5,4.5,4.5,+13.1%,4.5,4.5,545285
21,3.75,3.75,3.75,3.75,-5.8%,3.75,3.75,617546
22,3.95,3.75,4.25,4,-0.8%,4.25,3.75,378262
23,3.62,3.5,3.75,3.5,-9%,3.5,3.75,715929
24,3.74,3.5,4,3.75,-6%,3.75,3.75,950819
25,4.09,4,4,4.25,+2.8%,3.75,4.25,134436
26,4,4,4,4,+0.5%,4,4,445751
27,3.83,3.75,4,3.75,-3.8%,4,3.75,655110
28,4.02,4,4.25,4,+1%,4,4,799427
29,3.75,3.75,3.75,3.75,-5.8%,3.75,3.75,761771
30,4.05,3.25,3.75,3.5,+1.8%,5,4,652724
31,4.02,4,4.25,4,+1%,4,4,882634
