,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,4,4,4,4,+3.1%,4,4,1236661
1,3.99,4,3.75,4,+2.8%,4,4,1211693
2,3.99,3.75,4.25,4,+2.8%,4,4,1213536
3,3.41,3.25,4,3.5,-12.1%,3.5,3.25,1198137
4,4.41,4.5,4,4.5,+13.7%,4.25,4.5,297687
5,3.75,3.75,3.75,3.75,-3.4%,3.75,3.75,272429
6,4.13,4.75,3.75,4.25,+6.4%,4.5,3.75,1235
7,4.35,4.25,4.25,4.25,+12.1%,4.25,4.5,1101596
8,3.35,3,3.25,3.25,-13.7%,3.75,3.25,1212317
9,4.04,3.75,4,4,+4.1%,4.25,4,1101909
10,3.94,4,4.25,4,+1.5%,3.25,4.25,1227505
11,3.9,4,4,3.5,+0.5%,4,4,1195910
12,3.29,3,4,3.25,-15.2%,3.75,3,637112
13,3.83,3.5,3.75,3.75,-1.3%,3.75,4,1208211
14,3.79,4,4,3.75,-2.3%,3.75,3.75,1182030
15,4,4,4,4,+3.1%,4,4,969929
16,3.75,3.75,3.75,3.75,-3.4%,3.75,3.75,1131497
17,4,4,4,4,+3.1%,4,4,1022076
18,4,4,4,4,+3.1%,4,4,1222909
19,3.83,3.75,4,3.75,-1.3%,4,3.75,330550
20,4.06,4,4,4,+4.6%,4.25,4,1222538
21,3.77,4,4.25,3.75,-2.8%,2.75,4.25,722439
22,3.82,3.75,3.25,3.75,-1.5%,3.75,4,838477
23,3.62,3.75,4,3.5,-6.7%,3.75,3.5,727884
24,4.13,4.25,4,4,+6.4%,4,4.25,713655
25,4.25,4.25,4.25,4.25,+9.5%,4.25,4.25,781226
26,2.89,2.5,3.5,2.75,-25.5%,3.25,2.75,772793
27,3.74,3.5,4,3.75,-3.6%,3.75,3.75,1168222
28,3.79,3.75,3.75,3.75,-2.3%,3.5,4,227908
29,3.86,3.75,3.75,4,-0.5%,4,3.75,436803
30,3.73,3.5,3.75,3.75,-3.9%,3.75,3.75,682034
31,4,4,4,4,+3.1%,4,4,939880
32,3.89,3.75,4.25,4,+0.3%,4,3.75,991681
33,3.99,3.75,4.25,4,+2.8%,4,4,1194685
34,4.12,4,4.25,4,+6.2%,4,4.25,163304
35,3.4,3,3.5,3.25,-12.4%,3.5,3.5,1176491
36,3.98,3.75,4,4,+2.6%,4,4,1139522
37,3.15,3,3.5,3,-18.8%,3.5,3,732548
38,4,4,4,4,+3.1%,4,4,1209244
39,4.04,4.25,3.5,4,+4.1%,3.75,4.25,1206487
40,4.25,4.25,4.25,4.25,+9.5%,4.25,4.25,600630
41,3.46,3.5,3.75,3.5,-10.8%,3.25,3.5,787350
42,4.25,4.25,4.25,4.25,+9.5%,4.25,4.25,23172
43,4.21,4,4,4.25,+8.5%,4.25,4.25,977888
44,3.73,3.25,4,3.5,-3.9%,4,3.75,553862
45,3.54,3.75,3.75,3.5,-8.8%,3.5,3.5,711311
46,3.78,3.75,3.5,3.75,-2.6%,3.5,4,757498
47,3.46,3.5,3.5,3.5,-10.8%,3.75,3.25,1173841
48,4,4,4,4,+3.1%,4,4,818588
49,4.5,4.5,4.5,4.5,+16%,4.5,4.5,768002
50,3.67,3.5,3.75,3.75,-5.4%,3.5,3.75,1045082
51,3.75,3.75,3.75,3.75,-3.4%,3.75,3.75,495359
52,3.81,4,3.75,4,-1.8%,3.25,4,679489
53,3.96,3.75,4,4,+2.1%,3.5,4.25,1199475
54,4.16,4,4,4,+7.2%,4.25,4.25,1202198
55,3.62,3.5,3.75,3.5,-6.7%,3.5,3.75,672432
56,3.81,3.5,3.5,3.75,-1.8%,3.75,4,523243
57,3.47,3.25,4,3.5,-10.6%,3.75,3.25,396605
58,3.81,3.75,3.75,3.75,-1.8%,4,3.75,1182717
59,3.3,3.5,3,3.25,-14.9%,3,3.5,1202865
60,4.02,4,4.25,4,+3.6%,4,4,929395
61,4.09,4,4.5,4,+5.4%,4.25,4,806204
62,4.64,4.5,4.25,4.75,+19.6%,4.5,4.75,1120698
63,4.25,4.25,4.25,4.25,+9.5%,4.25,4.25,681330
64,3.66,3.75,4,3.5,-5.7%,3.5,3.75,239643
65,4.3,4.25,4,4.25,+10.8%,4.5,4.25,301157
66,3.79,4,4,3.75,-2.3%,3.75,3.75,815523
67,3.83,3.75,4,3.75,-1.3%,4,3.75,661504
68,4.53,4.5,4.25,4.5,+16.8%,4.25,4.75,1200004
69,4.12,4,4.25,4,+6.2%,4,4.25,974455
70,4.25,4.25,4.25,4.25,+9.5%,4.25,4.25,983554
71,4.1,4,4,4,+5.7%,4,4.25,1171914
72,4.05,4,4,4.25,+4.4%,4,4,510859
73,3.91,4,4.25,3.75,+0.8%,3.75,4,835140
74,3.5,3.5,3.5,3.5,-9.8%,3.5,3.5,1030152
75,4.27,4.75,4,4.25,+10.1%,3.75,4.5,317455
76,3.9,3.75,3.5,3.75,+0.5%,4,4,889528
77,4.1,4.5,3.75,4,+5.7%,4.25,4,36925
78,3.99,3.5,4,4,+2.8%,3.75,4.25,529495
79,4.5,4.5,4.5,4.5,+16%,4.5,4.5,477516
80,3.98,4.25,4.25,4,+2.6%,3.75,4,682466
81,4.06,4,4.25,4,+4.6%,3.75,4.25,777519
82,4.66,4.25,4.25,4.5,+20.1%,4.5,5,1192595
83,3.38,3,3.75,3.25,-12.9%,3.75,3.25,965436
84,4.04,4,4,4,+4.1%,3.75,4.25,744514
85,3.79,4,4,3.75,-2.3%,3.75,3.75,445745
86,4.15,4.25,4.25,3.75,+7%,4.25,4.25,757447
87,3.85,4,4,3.75,-0.8%,4,3.75,748677
88,4,4,4,4,+3.1%,4,4,456300
89,4.35,4.5,3.75,4.25,+12.1%,4.25,4.5,1183951
90,4.07,4,4.25,4.25,+4.9%,4,4,1162554
91,4.04,3,5,3.5,+4.1%,4.75,4,676429
92,3.94,4,4.5,3.75,+1.5%,4.25,3.75,420939
93,4,4,4,4,+3.1%,4,4,791668
94,4.12,4.5,4.25,4.25,+6.2%,4,4,1183557
95,3.54,3.25,3.5,3.5,-8.8%,3.75,3.5,986489
96,3.68,4,3.75,3.75,-5.2%,3.75,3.5,946557
97,3.96,3.75,4.25,3.75,+2.1%,4.5,3.75,840910
98,4.85,4.75,4.75,4.75,+25%,4.75,5,1185565
99,4.03,4.25,4,4,+3.9%,4,4,639037
100,3.75,3.75,3.75,3.75,-3.4%,3.75,3.75,544594
101,4.41,4.75,4.5,4.5,+13.7%,4,4.5,810477
102,3.79,3.5,3.75,3.75,-2.3%,4,3.75,726784
103,4.5,4.5,4.5,4.5,+16%,4.5,4.5,8788
