,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,3.93,3.75,3.5,4,+4.8%,3.5,4.25,1210352
1,3.75,3.75,3.75,3.75,0%,3.75,3.75,404775
2,3.85,3.75,4.5,3.5,+2.7%,3.75,4,271353
3,3.97,4,3.5,4,+5.9%,4,4,960014
4,4.2,5,4,4,+12%,4,4.25,49467
5,3.48,3,4,3.5,-7.2%,3.5,3.5,1195413
6,3.71,3.5,3.5,3.75,-1.1%,3.75,3.75,836463
7,3.58,3.5,3.75,3.5,-4.5%,3.75,3.5,976628
8,3.76,4,3.5,3.75,+0.3%,3.75,3.75,652436
9,4.11,3.75,4.25,4,+9.6%,4.5,4,974243
10,3.73,3.5,3.75,3.75,-0.5%,3.75,3.75,1231466
11,3.79,4,4,3.75,+1.1%,3.75,3.75,1215116
12,3.69,3.75,3.75,3.75,-1.6%,3.5,3.75,1194443
13,3.78,4,3.75,3.75,+0.8%,3.75,3.75,374452
14,4,4,4,4,+6.7%,4,4,617271
15,3.1,3.5,3.5,3,-17.3%,3.5,2.75,1210960
16,3,3,3,3,-20%,3,3,1051922
17,3.75,3.75,3.75,3.75,0%,3.75,3.75,839059
18,3.9,3.75,3.75,4,+4%,3.75,4,1227011
19,3.34,3.5,3.25,3.25,-10.9%,3.5,3.25,152599
20,4,4,4,4,+6.7%,4,4,123204
21,2.67,2.5,3.5,2.75,-28.8%,2.75,2.5,1226242
22,3.81,3.75,3.75,3.75,+1.6%,4,3.75,1222372
23,3.85,3.75,3.75,3.75,+2.7%,3.75,4,723196
24,3.85,3.75,3.75,3.75,+2.7%,3.75,4,668237
25,3.52,3.5,3.75,3.5,-6.1%,3.5,3.5,338482
26,4,4,4,4,+6.7%,4,4,1222111
27,3.74,3.75,3.5,3.75,-0.3%,3.75,3.75,1216091
28,4.28,4.5,5,4.25,+14.1%,4.5,4,1113707
29,3.68,3.75,4,3.5,-1.9%,4,3.5,1210406
30,4.18,4.5,4.25,4.25,+11.5%,4.25,4,109501
31,4,4,4,4,+6.7%,4,4,1219716
32,3.75,3.75,3.75,3.75,0%,3.75,3.75,688640
33,3.5,3.5,3.5,3.5,-6.7%,3.5,3.5,831668
34,4,4,4,4,+6.7%,4,4,1209589
35,3.35,3.5,3,3.5,-10.7%,3,3.5,1087463
36,3.77,3.75,4,3.75,+0.5%,3.75,3.75,1199751
37,3.87,3.75,4,3.75,+3.2%,3.75,4,569020
38,4.04,4,4,4,+7.7%,3.75,4.25,1214980
39,3.81,3.75,3.75,3.75,+1.6%,4,3.75,1210915
40,3.39,3.25,3.5,3.25,-9.6%,3.75,3.25,1208488
41,4,4,4,4,+6.7%,4,4,1025089
42,4,4,4,4,+6.7%,4,4,990439
43,3.25,3.25,3.25,3.25,-13.3%,3.25,3.25,774288
44,4.52,4.5,4,4.25,+20.5%,4.5,4.75,1172723
45,3.46,3.5,3.75,3.5,-7.7%,3.25,3.5,1205824
46,3.6,3.75,3.75,3.5,-4%,3.75,3.5,1207557
47,3.56,3.5,3.5,3.5,-5.1%,3.75,3.5,726249
48,3,3,3,3,-20%,3,3,648428
49,3.65,3.75,3.75,3.75,-2.7%,3.75,3.5,331271
50,3.67,3.5,3.75,3.75,-2.1%,3.5,3.75,687335
51,3.5,3.5,3.5,3.5,-6.7%,3.5,3.5,805851
52,3.87,3.75,4,3.75,+3.2%,3.75,4,853112
53,3.58,3.5,3.75,3.5,-4.5%,3.75,3.5,1191212
54,4,4,4,4,+6.7%,4,4,844
55,3,3,3,3,-20%,3,3,106034
56,3.99,3.75,4.25,4,+6.4%,4,4,1014511
57,4.89,5,4.75,5,+30.4%,5,4.75,1205260
58,3.96,4,3.5,3.75,+5.6%,3.75,4.25,817832
59,4.48,4,4,4.5,+19.5%,4.75,4.5,810477
60,3.85,4,4,3.75,+2.7%,4,3.75,584891
61,3.67,3.75,4,3.75,-2.1%,3.75,3.5,1203751
62,1.58,1,3,1.5,-57.9%,2.5,1,1203563
63,3.75,3.75,3.75,3.75,0%,3.75,3.75,722928
64,4,4,4,4,+6.7%,4,4,413775
65,3.25,3.25,3.25,3.25,-13.3%,3.25,3.25,1202465
66,3.5,3.5,3.5,3.5,-6.7%,3.5,3.5,1202198
67,4.15,4,4,4.25,+10.7%,4,4.25,1202239
68,4.14,4,3.75,4.25,+10.4%,4,4.25,235402
69,3.52,3.25,3.5,3.5,-6.1%,3.25,3.75,799021
70,3.75,3.75,3.75,3.75,0%,3.75,3.75,1177580
71,3.79,4,4,3.75,+1.1%,3.75,3.75,839568
72,4.03,4,3.75,4,+7.5%,3.75,4.25,742158
73,4,4,4,4,+6.7%,4,4,1200178
74,3.36,3,4,3.5,-10.4%,3,3.5,1193741
75,3.13,3.5,3.5,3.25,-16.5%,3,3,154622
76,3.63,3.5,3.75,3.75,-3.2%,3.75,3.5,544594
77,4.46,4.25,4.25,4.5,+18.9%,4.5,4.5,1183020
78,4.05,4,3.75,4,+8%,4.25,4,1173058
79,3.5,3.5,3.5,3.5,-6.7%,3.5,3.5,671249
80,3.69,3.75,3.75,3.75,-1.6%,3.5,3.75,1184297
81,3.71,3.75,4,3.75,-1.1%,3.5,3.75,777756
82,4.12,4,4.5,4.25,+9.9%,3.75,4.25,1101100
83,3.69,3.75,3.75,3.75,-1.6%,3.5,3.75,828964
84,3.77,3.75,4,3.75,+0.5%,3.75,3.75,679222
85,3.94,4,4,4,+5.1%,3.75,4,1191860
86,3.59,3.75,3.5,3.5,-4.3%,3.75,3.5,808582
87,3.75,3.75,3.75,3.75,0%,3.75,3.75,838259
88,3.73,4,4,3.75,-0.5%,3.5,3.75,859473
89,3.91,3.75,3.75,3.75,+4.3%,4,4,1192867
90,3.75,3.75,3.75,3.75,0%,3.75,3.75,713037
91,3.15,3.5,3,3.5,-16%,3,3,1192384
92,3.6,3.5,3.5,3.5,-4%,3.5,3.75,704171
93,3.75,3.75,3.75,3.75,0%,3.75,3.75,985157
94,3.48,3.25,3.5,3.5,-7.2%,3.5,3.5,168510
95,4,4,4,4,+6.7%,4,4,1162554
96,3.53,3.5,4,3.5,-5.9%,3.5,3.5,770773
97,3.59,3.75,3.75,3.75,-4.3%,3.5,3.5,228702
98,3.71,3.75,4,3.75,-1.1%,3.5,3.75,1190352
99,3.74,3.75,3.5,3.75,-0.3%,3.75,3.75,1123902
100,3.24,3.75,4,3.5,-13.6%,3,3,1104184
101,3.23,3.5,3.5,3.25,-13.9%,3,3.25,84
102,3.64,3.5,4,3.75,-2.9%,3.75,3.5,815523
103,3,3,3,3,-20%,3,3,792013
104,2.5,2.5,2.5,2.5,-33.3%,2.5,2.5,906969
105,3.69,3.75,3.75,3.75,-1.6%,3.5,3.75,797110
106,3.34,3.5,3.5,3.5,-10.9%,3.25,3.25,419024
107,3.85,3.75,3.75,3.75,+2.7%,3.75,4,1139522
108,3.81,3.75,3.75,3.75,+1.6%,4,3.75,862042
109,3.8,3.75,3.5,3.75,+1.3%,4,3.75,612039
110,3.5,3.5,3.5,3.5,-6.7%,3.5,3.5,456200
111,3.78,4,3.75,3.75,+0.8%,3.75,3.75,299717
112,3.55,3.5,3.25,3.5,-5.3%,3.75,3.5,1168222
113,3,3,3,3,-20%,3,3,1152098
114,4.44,4.5,4.5,4.5,+18.4%,4.25,4.5,498739
115,3.37,4,3.75,3.5,-10.1%,3.5,3,1178903
116,3.38,3.5,3.5,3.5,-9.9%,3,3.5,894895
117,3.89,3.75,3.5,4,+3.7%,3.75,4,1040708
118,3.4,3.5,3.5,3.5,-9.3%,3.5,3.25,653818
119,1.95,1.5,3,1.5,-48%,3,1.5,1128050
120,3.71,3,3.5,3.5,-1.1%,3.75,4,1143331
121,3.56,3.5,3.5,3.5,-5.1%,3.75,3.5,774646
122,3.69,3.5,3.75,3.75,-1.6%,4,3.5,612924
