,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,3.51,3.5,4.25,3.5,-9.1%,3.75,3.25,784112
1,3.54,3.5,3.75,3.5,-8.3%,4,3.25,422248
2,4.02,4,4.25,4,+4.1%,4,4,22232
3,4,4,4,4,+3.6%,4,4,1198137
4,3.09,2.75,3.75,3.25,-19.9%,3.5,2.75,1227011
5,3.84,3.75,3.5,3.75,-0.5%,3.75,4,1228803
6,4.04,4,4,4,+4.7%,3.75,4.25,1224164
7,4.08,4.25,4,4.25,+5.7%,4,4,854929
8,3,3,3,3,-22.3%,3,3,1222909
9,3.5,3.5,3.5,3.5,-9.3%,3.5,3.5,1121439
10,3.16,3,3,3,-18.1%,3.25,3.25,1213574
11,3.23,3,3.75,3,-16.3%,3.75,3,1219889
12,3.78,4.25,4,3.75,-2.1%,4,3.5,1218316
13,3.87,3.75,4,3.75,+0.3%,3.75,4,968112
14,3.83,3.5,3.75,3.75,-0.8%,3.75,4,1217646
15,3.49,3.5,4,3.5,-9.6%,3.75,3.25,1210402
16,3.42,3.25,3.5,3.5,-11.4%,3.25,3.5,698389
17,3.79,3.75,3.75,3.75,-1.8%,3.5,4,1211913
18,4.03,4.25,4,4,+4.4%,4,4,93125
19,3.68,3.5,3.75,3.5,-4.7%,3.75,3.75,17419
20,3.84,4,4,4,-0.5%,3.75,3.75,1068999
21,4.03,3.75,4.25,4,+4.4%,3.75,4.25,1208041
22,3.93,3.75,4.25,4,+1.8%,3.75,4,962669
23,3.83,4.25,3.5,4.25,-0.8%,3.5,3.75,197884
24,4.07,4,3.5,4,+5.4%,4,4.25,699454
25,4,4,4,4,+3.6%,4,4,776819
26,3.81,4,4,3.75,-1.3%,4.25,3.5,1173957
27,4.2,3.75,4,4,+8.8%,4.5,4.25,1189357
28,3.86,3.5,4.25,3.75,0%,3.75,4,1156858
29,3.71,3.75,4,3.75,-3.9%,3.5,3.75,948281
30,3.77,3.75,4,3.75,-2.3%,3.75,3.75,563156
31,3.74,3.75,4.25,3.75,-3.1%,4,3.5,799578
32,3.63,3.75,4.25,3.5,-6%,3.75,3.5,919068
33,3.92,3.75,4,4,+1.6%,3.75,4,741013
