,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,4.3,4,4.5,4.25,-1.4%,4.5,4.25,534225
1,2,2,2,2,-54.1%,2,2,1199395
2,4.29,4,4.25,4.25,-1.6%,4.5,4.25,1220307
3,4.16,4,4,4,-4.6%,4.25,4.25,748961
4,4.31,4.25,4.5,4.25,-1.1%,4,4.5,1207392
5,4.09,4,3.75,4,-6.2%,4,4.25,638668
6,4.41,4.25,4.25,4.25,+1.1%,4.5,4.5,1148707
7,4.12,4,5,4,-5.5%,4.25,4,867792
8,4.84,4.5,5,4.75,+11%,4.75,5,855646
9,4.28,4.25,4,4.25,-1.8%,4,4.5,1092559
10,4.51,4.5,5,4.5,+3.4%,4,4.75,995920
11,4.25,4.25,4.25,4.25,-2.5%,4.25,4.25,536713
12,4.4,4.25,3.75,4.25,+0.9%,5,4.25,466824
13,4.14,4.5,3,4.25,-5%,4,4.25,614224
14,4.39,4,4.5,4.5,+0.7%,4.25,4.5,1200795
15,4.41,4.5,4.5,4.25,+1.1%,4.75,4.25,1215945
16,4.36,5,4.25,4.5,0%,3.75,4.5,817666
17,4,4,4,4,-8.3%,4,4,1222909
18,4.51,5,5,4.75,+3.4%,4,4.5,1219104
19,3.75,3.75,3.75,3.75,-14%,3.75,3.75,1182030
20,4.23,4.5,4.5,4.25,-3%,4,4.25,1198136
21,4.27,4.25,4.5,4.25,-2.1%,4.25,4.25,732932
22,4.13,4.5,4.5,4.25,-5.3%,4,4,1166573
23,4.02,4,4.25,4,-7.8%,4,4,1219511
24,4.35,4.5,4.5,4.25,-0.2%,4.5,4.25,1184399
25,4,4,4,4,-8.3%,4,4,1218337
26,4.34,4.5,4.5,4.5,-0.5%,4.25,4.25,728194
27,4.83,4.5,5,5,+10.8%,4.5,5,1217158
28,4.41,4.75,4.5,4.5,+1.1%,4,4.5,1211942
29,4,4,4,4,-8.3%,4,4,1191987
30,4,4,4,4,-8.3%,4,4,814326
31,4.86,4.75,5,5,+11.5%,4.5,5,1216899
32,4.5,4.5,4.5,4.5,+3.2%,4.5,4.5,838259
33,4.5,4.5,4.5,4.5,+3.2%,4.5,4.5,1198070
34,3.75,3.75,3.75,3.75,-14%,3.75,3.75,1018730
35,4.68,4.75,4.5,4.75,+7.3%,4.5,4.75,1152694
36,4.42,4.25,4.5,4.5,+1.4%,4.25,4.5,1215802
37,4.48,4.25,4.5,4.5,+2.8%,4.5,4.5,1189357
38,4.35,4.25,4.25,4.25,-0.2%,4.25,4.5,784089
39,4.24,4.75,4.25,4.25,-2.8%,4,4.25,298927
40,4.2,4.75,4.25,4.25,-3.7%,4.25,4,846424
41,4.13,4,4.25,4.25,-5.3%,4.25,4,1213603
42,4.29,4.75,4.25,4.5,-1.6%,4,4.25,1170717
43,4.67,4.75,5,4.75,+7.1%,4.75,4.5,825680
44,4.93,4.75,5,4.75,+13.1%,5,5,1069757
45,4.46,5,5,4.5,+2.3%,4,4.5,1204846
46,4.65,4.75,4.75,4.75,+6.7%,4.75,4.5,1209118
47,4.27,4.25,4.5,4.25,-2.1%,4.25,4.25,1194516
48,4.41,4.5,4,4.5,+1.1%,4.25,4.5,673351
49,4.57,5,4.75,4.5,+4.8%,4.5,4.5,1086778
50,4.31,4.25,4.25,4.25,-1.1%,4.5,4.25,1197171
51,3.86,5,4,4,-11.5%,3,4,942743
52,4.3,4,4.5,4.25,-1.4%,4.5,4.25,1192531
53,3.94,4.75,5,4,-9.6%,4,3.5,1043841
54,4.75,4.75,4.75,4.75,+8.9%,4.75,4.75,1156858
55,3.82,3.5,4,3.75,-12.4%,4.5,3.5,1204322
56,3.93,3.75,4.25,4,-9.9%,3.75,4,1176491
57,4,4,4,4,-8.3%,4,4,1202198
58,4.44,4.5,4.5,4.5,+1.8%,4.25,4.5,893823
59,4.93,5,4.75,5,+13.1%,4.75,5,1203016
60,4.37,4.5,5,4.5,+0.2%,4.25,4.25,1139337
61,4.63,4.75,4.5,4.5,+6.2%,4.5,4.75,1185398
62,4.15,4,4,4.25,-4.8%,4,4.25,818094
63,4.25,4.25,4.25,4.25,-2.5%,4.25,4.25,774288
64,4.85,4.75,4.5,5,+11.2%,5,4.75,1189672
65,5,5,5,5,+14.7%,5,5,971932
66,5,5,5,5,+14.7%,5,5,791896
67,4.4,4.5,4.5,4.5,+0.9%,4.5,4.25,871686
68,4.19,4.5,4.5,4.25,-3.9%,4.25,4,725054
69,4.04,4.25,4.25,4,-7.3%,4,4,1198459
70,4.62,4.5,5,4.75,+6%,4.25,4.75,1181938
71,4.03,4,4.5,4,-7.6%,4,4,969975
72,4.21,4,4,4.25,-3.4%,4.25,4.25,1173883
73,3.97,3.5,4,4,-8.9%,4.5,3.75,920374
74,4.52,4.5,4.75,4.5,+3.7%,4.5,4.5,896854
75,4.2,4.5,4,4.25,-3.7%,4,4.25,1194685
76,3.83,4.5,4.5,3.75,-12.2%,4,3.5,269782
77,4.22,3.75,4.5,4.25,-3.2%,4.25,4.25,832342
78,4.12,4,4.25,4,-5.5%,4,4.25,40193
79,4.25,4.25,4.25,4.25,-2.5%,4.25,4.25,983554
80,4.7,4.5,5,4.75,+7.8%,5,4.5,1188891
81,4.27,4.25,4.5,4.25,-2.1%,4.25,4.25,910128
82,4.35,4.5,4.5,4.25,-0.2%,4.5,4.25,838089
83,4.25,4.25,4.25,4.25,-2.5%,4.25,4.25,479298
84,4.3,4.5,4,4.25,-1.4%,4,4.5,1196938
85,4.18,4.5,3.5,4,-4.1%,4.25,4.25,317455
86,4.39,4.25,5,4.5,+0.7%,4,4.5,1043074
87,4.41,4,4.75,4.5,+1.1%,4.25,4.5,1187997
88,3.99,3.75,4,3.75,-8.5%,4.25,4,925128
89,4.21,4.25,4.5,4.25,-3.4%,4,4.25,1197895
90,3.87,4.25,5,4.5,-11.2%,2.25,4.25,1029783
91,4.33,4.25,4.75,4.5,-0.7%,4.25,4.25,1196533
92,3.63,4,4.5,3.5,-16.7%,4,3.25,685878
93,4.62,4.25,4.25,4.5,+6%,4.75,4.75,1188793
94,4.35,4.25,4.25,4.25,-0.2%,4.25,4.5,1101152
95,4.46,4.5,4.75,4.5,+2.3%,4.25,4.5,1099999
96,4.46,4.25,4.25,4.5,+2.3%,4.5,4.5,948941
97,4.58,5,5,4.5,+5%,4.5,4.5,1151256
98,4.79,4.75,4.75,4.75,+9.9%,4.5,5,995192
99,4.29,4.5,4.5,4.25,-1.6%,4.25,4.25,1184297
100,4.29,4.5,4.5,4.25,-1.6%,4.25,4.25,707905
101,4.4,4.5,4.25,4.25,+0.9%,4.75,4.25,868336
102,3,3,3,3,-31.2%,3,3,1039917
103,4.27,4.25,4.5,4.25,-2.1%,4.25,4.25,1183653
104,4.28,4.5,4.25,4.25,-1.8%,4.25,4.25,1175616
105,4.79,5,5,4.75,+9.9%,4.75,4.75,1137001
106,4.4,4.5,4.5,4.5,+0.9%,4.5,4.25,1158336
107,4.34,4.5,4.25,4.25,-0.5%,4.5,4.25,1172273
108,4.74,4.5,5,4.75,+8.7%,4.75,4.75,1142757
109,4.37,4.5,4.75,4.25,+0.2%,4.5,4.25,1051767
110,4.63,4.5,4.75,4.75,+6.2%,4.75,4.5,1129941
111,4.44,4.5,4.5,4.5,+1.8%,4.25,4.5,803328
112,4,4,4,4,-8.3%,4,4,990439
113,4.27,4.25,4.5,4.25,-2.1%,4.25,4.25,1116234
114,4.61,4.5,4.75,4.75,+5.7%,4.25,4.75,781156
115,3.9,3.5,4,3.75,-10.6%,4,4,1168435
116,4,4,4,4,-8.3%,4,4,1193317
117,4.11,4.5,5,4,-5.7%,4,4,694038
118,3.95,4.5,4,4,-9.4%,4,3.75,768593
119,4.46,4.5,4.75,4.5,+2.3%,4.25,4.5,1077465
120,4.73,5,5,4.75,+8.5%,4.5,4.75,1162597
121,4.74,4.5,5,4.75,+8.7%,4.75,4.75,1178679
122,4.13,4,4.5,4,-5.3%,4,4.25,268866
123,4.27,4.25,4.5,4.25,-2.1%,4.25,4.25,893544
124,5,5,5,5,+14.7%,5,5,1089504
125,4.52,4.5,4.75,4.5,+3.7%,4.5,4.5,1173841
126,4.37,4.25,4.5,4.25,+0.2%,4.25,4.5,781226
127,4.51,4.25,5,4.5,+3.4%,4.5,4.5,312857
128,4,4,4,4,-8.3%,4,4,1180148
129,5,5,5,5,+14.7%,5,5,844
130,4.44,4.5,4.5,4.5,+1.8%,4.25,4.5,742158
131,4.1,4,4,4,-6%,4,4.25,1084466
132,4.54,4,5,4.5,+4.1%,4.75,4.5,910917
133,4.53,4.75,4.5,4.5,+3.9%,4.5,4.5,1175883
134,4.74,4.5,5,4.75,+8.7%,4.75,4.75,1191279
135,4.5,4.5,4.5,4.5,+3.2%,4.5,4.5,827371
136,4.28,4.5,4.25,4.25,-1.8%,4.25,4.25,657597
137,4.43,4.5,4.25,4.5,+1.6%,4.25,4.5,1079612
138,4.7,5,4.5,4.75,+7.8%,4.5,4.75,1032603
139,4.2,5,4,4,-3.7%,4,4.25,1183578
140,4.29,4.5,4.5,4.25,-1.6%,4.25,4.25,1189140
141,4.48,4.75,4.75,4.5,+2.8%,4.25,4.5,1189368
142,4.78,4.5,4.75,4.5,+9.6%,4.75,5,1128692
143,4.5,4.5,4.5,4.5,+3.2%,4.5,4.5,709529
144,4.62,4.5,4.75,4.5,+6%,4.5,4.75,1122119
145,3.9,4,4,4,-10.6%,4,3.75,207003
146,4.35,4.25,4.25,4.25,-0.2%,4.25,4.5,1043401
147,4.46,5,5,4.5,+2.3%,4,4.5,878262
148,4.43,4.5,4.25,4.5,+1.6%,4.25,4.5,884839
149,4.78,5,4.75,4.75,+9.6%,4.75,4.75,837323
150,4.5,4.5,4.5,4.5,+3.2%,4.5,4.5,1143077
151,4.32,4.25,4.5,4.5,-0.9%,4.25,4.25,824148
152,4.7,4.5,5,4.75,+7.8%,5,4.5,999097
153,4.52,4.5,4.75,4.5,+3.7%,4.5,4.5,1187549
154,4.03,4,4.5,4,-7.6%,4,4,619313
155,3.84,4.25,4.5,4,-11.9%,3.5,3.75,1033644
156,4.84,4.75,4.75,5,+11%,4.5,5,705178
157,3.95,4,4.75,4,-9.4%,4,3.75,1056823
158,4.54,4.5,4.5,4.5,+4.1%,4.25,4.75,741480
159,5,5,5,5,+14.7%,5,5,1168028
160,4.46,4.5,4.75,4.5,+2.3%,4.25,4.5,1088878
161,4.33,5,4.5,4.5,-0.7%,4,4.25,852869
162,4.19,4.5,4.5,4.25,-3.9%,4.25,4,1017886
163,3.79,3.5,4.5,3.75,-13.1%,4.25,3.5,845982
164,4.11,3.75,4.25,4,-5.7%,4.5,4,1092857
165,4.48,4.75,4.75,4.5,+2.8%,4.25,4.5,542573
166,4.24,4.25,5,4.25,-2.8%,4,4.25,718359
167,4.25,4.25,4.25,4.25,-2.5%,4.25,4.25,763288
168,4.46,4.25,4.25,4.5,+2.3%,4.5,4.5,1139105
169,4.72,5,4.75,4.75,+8.3%,4.5,4.75,1182670
170,4.37,4.25,4.5,4.25,+0.2%,4.25,4.5,820528
171,4.93,5,4.75,5,+13.1%,4.75,5,924561
172,4.02,4,4.25,4,-7.8%,4,4,860438
173,4.32,4.5,5,4.25,-0.9%,4.25,4.25,986489
174,3.69,4,4,3.75,-15.4%,3.75,3.5,1139482
175,4.47,4.75,4.5,4.5,+2.5%,4.25,4.5,1143612
176,4.47,4.5,5,4.5,+2.5%,4.25,4.5,1173957
177,4.56,4.75,5,4.5,+4.6%,4.5,4.5,996163
178,4.71,4.75,5,4.75,+8%,4.5,4.75,977893
179,4.37,4.5,4.25,4.5,+0.2%,4,4.5,1183319
180,4.5,4.5,4.5,4.5,+3.2%,4.5,4.5,952043
181,4.39,4.25,4,4.5,+0.7%,4.25,4.5,300837
182,3.97,3.75,4.5,4,-8.9%,4.25,3.75,1176531
183,3.96,4.25,4.25,4.5,-9.2%,4.5,3.25,932174
184,4.78,4,4.75,4.75,+9.6%,4.75,5,904917
185,4.33,4.75,4.75,4.25,-0.7%,4.25,4.25,1011101
186,4.35,4.25,4.25,4.25,-0.2%,4.25,4.5,1112517
187,4.5,4.5,4.5,4.5,+3.2%,4.5,4.5,705382
188,4.16,4.25,4.25,4,-4.6%,4.5,4,1164662
189,3.91,3.75,3.75,3.75,-10.3%,4,4,419024
190,4,4,4,4,-8.3%,4,4,1180421
191,4.77,4.75,5,4.75,+9.4%,4.75,4.75,1072436
192,4.8,4.5,5,4.75,+10.1%,5,4.75,1185886
193,4.24,4.25,4.25,4.5,-2.8%,4,4.25,1052128
194,4.07,4.5,4.25,4,-6.7%,4,4,1182278
195,4.25,4.25,4.25,4.25,-2.5%,4.25,4.25,712839
196,4.13,4,4.5,4,-5.3%,4,4.25,987898
197,4.39,4.25,4.75,4.5,+0.7%,4.5,4.25,799425
198,4.61,4.75,5,4.75,+5.7%,4.5,4.5,1180958
199,4,4,4,4,-8.3%,4,4,764450
200,4.25,4.25,4.25,4.25,-2.5%,4.25,4.25,231766
201,4.22,4.5,4.25,4.25,-3.2%,4,4.25,354197
202,4.33,4.25,4.5,4.25,-0.7%,4.5,4.25,740105
203,4.53,4.75,4.5,4.5,+3.9%,4.5,4.5,1088275
204,5,5,5,5,+14.7%,5,5,1113636
205,4.46,4.25,4.25,4.5,+2.3%,4.5,4.5,677033
206,4.4,4.5,4.5,4.5,+0.9%,4.5,4.25,22012
207,4.32,4.5,4.25,4.25,-0.9%,4,4.5,97842
208,4.1,4,4,4,-6%,4,4.25,1125993
209,4.48,4.25,4.5,4.5,+2.8%,4.5,4.5,1168554
210,3.58,3,5,3.5,-17.9%,4.5,3,1176102
211,4.91,4.75,4.75,4.75,+12.6%,5,5,1181693
212,4.11,4,4,4.25,-5.7%,4.25,4,1165884
213,4.18,4.25,4,4.25,-4.1%,4,4.25,955125
214,4.12,4.5,4.25,4.25,-5.5%,4,4,110891
215,4.25,4.25,4.25,4.25,-2.5%,4.25,4.25,968112
216,4.5,4.5,4.5,4.5,+3.2%,4.5,4.5,681220
217,4,4,4,4,-8.3%,4,4,1041587
218,4.47,4.75,4.5,4.5,+2.5%,4.25,4.5,1003424
219,4.13,4.25,4,4,-5.3%,4,4.25,720561
220,4.26,4.5,5,4.25,-2.3%,4,4.25,1073239
221,4.06,4,4,4,-6.9%,4.25,4,955415
222,4.74,4.75,4.5,4.75,+8.7%,4.75,4.75,1180408
223,5,5,5,5,+14.7%,5,5,1179826
224,4.41,4.25,4.25,4.25,+1.1%,4.5,4.5,738778
225,4.48,4.25,4.5,4.5,+2.8%,4.5,4.5,909341
226,4.17,4.25,4.5,4.25,-4.4%,4.25,4,727454
227,4.6,4.5,4.5,4.5,+5.5%,4.5,4.75,789167
228,4.4,4.25,4.25,4.5,+0.9%,4.25,4.5,1088712
229,4.74,4.5,5,4.75,+8.7%,4.75,4.75,1005634
230,4.65,4.5,4.5,4.75,+6.7%,4.5,4.75,992772
231,4.19,4.5,4.25,4,-3.9%,4.5,4,828469
232,4.31,4.25,4.25,4.25,-1.1%,4.5,4.25,709853
233,4.22,4.5,4.5,4.5,-3.2%,3.75,4.25,1176363
234,4.79,5,5,4.75,+9.9%,4.75,4.75,1174438
235,4.33,4.25,4.5,4.25,-0.7%,4.5,4.25,1173220
236,4.41,4.75,4.5,4.5,+1.1%,4,4.5,1165914
237,4.25,4.25,4.25,4.25,-2.5%,4.25,4.25,868077
238,3.96,4,4.25,4,-9.2%,3.75,4,1158355
239,4.92,4.75,5,5,+12.8%,4.75,5,1178146
240,4.43,4.5,4.25,4.5,+1.6%,4.25,4.5,525615
241,4.35,4.5,4,4.5,-0.2%,4,4.5,1177197
242,4.26,4.5,4,4.25,-2.3%,4.25,4.25,924993
243,4.49,4.5,4.25,4.5,+3%,4.5,4.5,1014511
244,4.52,4.5,4.75,4.5,+3.7%,4.5,4.5,1091595
245,4.47,4.75,4.5,4.5,+2.5%,4.25,4.5,1001806
246,4.5,4.5,4.5,4.5,+3.2%,4.5,4.5,1032991
247,4.31,4.5,5,4.5,-1.1%,4,4.25,1177080
248,4.52,4.5,5,4.75,+3.7%,4.25,4.5,1171591
249,4.53,4.75,4.5,4.5,+3.9%,4.5,4.5,1083728
250,4.08,4,4.25,4,-6.4%,4.25,4,767494
251,2.37,4,4.5,2,-45.6%,3.75,1,1169705
252,4.65,4.5,4.5,4.75,+6.7%,4.5,4.75,774405
253,4.37,4.25,4.5,4.25,+0.2%,4.25,4.5,1098533
254,3.99,4,4.5,4,-8.5%,4.25,3.75,844314
255,4.04,4.25,4.25,4,-7.3%,4,4,1167822
256,4.75,4.75,4.75,4.75,+8.9%,4.75,4.75,1010783
257,4.85,5,5,4.75,+11.2%,5,4.75,1165196
258,4.25,4.25,4.25,4.25,-2.5%,4.25,4.25,961247
259,4.33,4.25,4.5,4.25,-0.7%,4.5,4.25,979834
260,3.88,4.25,4,3.75,-11%,4,3.75,993757
261,4.17,4.25,4.5,4.25,-4.4%,4.25,4,986615
262,4.14,5,5,4,-5%,4.75,3.5,1037716
263,4.25,4.25,4.25,4.25,-2.5%,4.25,4.25,849266
264,4.75,4.75,4.75,4.75,+8.9%,4.75,4.75,998456
265,4.44,4.5,4.5,4.5,+1.8%,4.25,4.5,1002275
266,4,4,4,4,-8.3%,4,4,831854
267,4.42,4.75,4.5,4.25,+1.4%,4.25,4.5,724969
268,4.04,4.25,4.25,4,-7.3%,4,4,714229
269,3.69,4,4,3.75,-15.4%,3.75,3.5,851713
270,4.25,4.25,4.25,4.25,-2.5%,4.25,4.25,972421
271,4.07,4,4.5,4,-6.7%,3.75,4.25,1076007
272,4.85,4.75,4.75,4.75,+11.2%,4.75,5,1173227
273,4.94,5,5,5,+13.3%,4.75,5,735391
274,4.33,4,4.25,4.25,-0.7%,4.25,4.5,1040563
275,3.99,4,3.75,4,-8.5%,4,4,1054492
276,4.24,4.25,4,4.25,-2.8%,4.25,4.25,993759
277,4.33,4.25,4.5,4.25,-0.7%,4.5,4.25,585696
278,4.36,4.25,4.25,4.5,0%,4.5,4.25,1013082
279,5,5,5,5,+14.7%,5,5,1171132
280,3.69,3.75,3.75,3.75,-15.4%,3.5,3.75,764751
281,4.69,4.75,4.75,4.75,+7.6%,4.5,4.75,756458
282,5,5,5,5,+14.7%,5,5,944494
283,4.25,4.25,4.25,4.25,-2.5%,4.25,4.25,911019
284,3.97,4,4.5,4,-8.9%,3.75,4,1171184
285,3.59,3.5,4,3.5,-17.7%,3.75,3.5,1091303
286,4.75,4.75,4.75,4.75,+8.9%,4.75,4.75,1171779
287,4.35,4.25,4.25,4.25,-0.2%,4.25,4.5,1090658
288,4.43,4.5,5,4.5,+1.6%,4.5,4.25,1116577
289,4.48,4.25,4.5,4.5,+2.8%,4.5,4.5,896519
290,4.88,4.75,5,5,+11.9%,5,4.75,784310
291,4.68,4,4.75,4.75,+7.3%,4.75,4.75,1168561
292,4.11,4,4.25,4.25,-5.7%,3.75,4.25,1133465
293,4.02,4,4.25,4,-7.8%,4,4,750036
294,4.25,4.25,4.25,4.25,-2.5%,4.25,4.25,536693
295,4.42,4.25,5,4.25,+1.4%,4.75,4.25,675531
296,4.47,4.75,4.5,4.5,+2.5%,4.25,4.5,628647
297,4.09,4.25,4.5,4.25,-6.2%,3.5,4.25,962027
298,4.15,3.75,4.25,4,-4.8%,4.25,4.25,769065
299,3.71,4,4.5,4,-14.9%,3.5,3.5,1147387
300,4.27,4.25,4.5,4.25,-2.1%,4.25,4.25,619733
301,4.75,4.75,4.75,4.75,+8.9%,4.75,4.75,839036
302,4.62,4.5,4.75,4.5,+6%,4.5,4.75,264809
303,4.12,4,4.25,4,-5.5%,4,4.25,603975
304,4.41,4.25,4.25,4.25,+1.1%,4.5,4.5,943862
305,4.27,4,5,4.25,-2.1%,4.25,4.25,1160650
306,4.19,4.25,4.25,4.25,-3.9%,4,4.25,709795
307,4.27,4.5,4.25,4.5,-2.1%,4,4.25,929812
308,4.56,4.5,4.5,4.5,+4.6%,4.75,4.5,747617
309,4.38,4.5,4.25,4.25,+0.5%,4.25,4.5,1167759
310,4.19,4.25,5,4,-3.9%,4,4.25,859271
311,4,4,4,4,-8.3%,4,4,886150
312,4.03,4.25,4,4,-7.6%,4,4,1022178
313,2.68,3,3.75,2.75,-38.5%,2.5,2.5,923843
314,3.99,4.25,4.25,3.75,-8.5%,4,4,943499
315,4.25,4.25,4.25,4.25,-2.5%,4.25,4.25,990660
316,4.3,4.5,4,4.25,-1.4%,4,4.5,1124853
317,4.38,4.75,4.75,4.5,+0.5%,4.25,4.25,944204
318,3.75,4,4.25,3.75,-14%,3.5,3.75,969564
319,4.71,4.5,4.5,4.75,+8%,4.75,4.75,1165366
320,4.66,4.75,5,4.5,+6.9%,4.5,4.75,406749
321,4.68,4.75,4.5,4.75,+7.3%,4.5,4.75,1165712
322,2.15,2,3.75,1.5,-50.7%,3,1.75,1165485
323,4.63,4.75,4.5,4.5,+6.2%,4.5,4.75,906742
324,4.5,4.5,4.25,4.25,+3.2%,4.75,4.5,995255
325,4.44,4.5,4.5,4.5,+1.8%,4.25,4.5,876765
326,4.24,4.25,4,4.25,-2.8%,4.25,4.25,1066043
327,4.38,4.5,4.25,4.25,+0.5%,4.25,4.5,1087572
328,4.31,4.25,4.5,4.25,-1.1%,4,4.5,793211
329,4.01,3.5,4.75,3.75,-8%,4.25,4,803305
330,4.42,4.25,4.5,4.5,+1.4%,4.25,4.5,683055
331,3.78,3.75,4.25,3.75,-13.3%,3.75,3.75,1003494
332,5,5,5,5,+14.7%,5,5,928908
333,4.39,4.75,4.75,4.75,+0.7%,4.5,4,956257
334,4.71,4.5,4.5,4.75,+8%,4.75,4.75,566639
335,4.33,4.25,4.5,4.25,-0.7%,4.5,4.25,800423
336,4.46,4.5,4.75,4.5,+2.3%,4.25,4.5,1160734
337,4.46,4.5,4.75,4.5,+2.3%,4.25,4.5,975431
338,3.98,4.25,4.25,4,-8.7%,3.75,4,762962
339,4.08,4,4.25,4,-6.4%,4.25,4,934663
340,4.5,4.5,4.5,4.5,+3.2%,4.5,4.5,674542
341,3.75,3.75,3.75,3.75,-14%,3.75,3.75,819173
342,4.25,4.25,4.25,4.25,-2.5%,4.25,4.25,713392
343,4.78,4.25,4.5,5,+9.6%,4.5,5,1143225
344,4.21,4,4,4.25,-3.4%,4.25,4.25,1140423
345,4.92,4.75,5,5,+12.8%,4.75,5,481246
346,4.5,4.5,4.5,4.5,+3.2%,4.5,4.5,844802
347,4.68,5,4.5,4.75,+7.3%,4,5,1155460
348,4.19,4.25,4.25,4.25,-3.9%,4,4.25,1065114
349,4.56,4.5,4.5,4.5,+4.6%,4.75,4.5,1086288
350,4.27,4.25,4.5,4.25,-2.1%,4.25,4.25,883513
351,4.75,4.75,4.75,4.75,+8.9%,4.75,4.75,935515
352,4,4,4,4,-8.3%,4,4,620253
353,4,4,4,4,-8.3%,4,4,731243
354,4.34,4.5,4.25,4.25,-0.5%,4.5,4.25,872563
355,5,5,5,5,+14.7%,5,5,1045704
356,4.42,5,5,4.5,+1.4%,4.25,4.25,292207
357,4.52,4.5,4.75,4.5,+3.7%,4.5,4.5,868196
358,4.5,4.75,5,4.5,+3.2%,4.25,4.5,1107347
359,4.42,4.25,4.5,4.5,+1.4%,4.25,4.5,1148305
360,4.15,4.25,4.5,4.25,-4.8%,3.75,4.25,524620
361,4.5,4.5,4.5,4.5,+3.2%,4.5,4.5,1024117
362,4.5,4.5,4.5,4.5,+3.2%,4.5,4.5,18600
363,4.06,4,5,4,-6.9%,4,4,662510
364,4.41,4.25,4.25,4.25,+1.1%,4.5,4.5,760280
365,5,5,5,5,+14.7%,5,5,927641
366,4.46,4.5,4.75,4.5,+2.3%,4.25,4.5,1114741
367,4.47,4.5,4,4.5,+2.5%,4.5,4.5,1143415
368,4.63,4.75,4.75,4.75,+6.2%,4.25,4.75,716986
369,4.37,4.25,4.5,4.25,+0.2%,4.25,4.5,1133715
370,3.83,4.5,4.5,3.75,-12.2%,4,3.5,604256
371,4.18,4.25,4,4.25,-4.1%,4,4.25,848687
372,3.56,3.75,4,3.5,-18.3%,3.5,3.5,1041629
373,4.77,4.75,5,4.75,+9.4%,4.75,4.75,597640
