,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,3,3,3,3,-27.2%,3,3,1222909
1,3.83,3.75,4,3.75,-7%,4,3.75,3475
2,4,4,4,4,-2.9%,4,4,1101152
3,3.6,3.75,3,4,-12.6%,3.5,3.5,473
4,3.25,3.25,3.25,3.25,-21.1%,3.25,3.25,312660
5,4.06,4,4,4,-1.5%,4.25,4,628647
6,4.94,5,5,5,+19.9%,4.75,5,1168160
7,3.57,3.25,4,3.5,-13.3%,3.75,3.5,1073239
8,3.75,3.75,3.75,3.75,-9%,3.75,3.75,743768
9,3.86,3.5,4,3.75,-6.3%,4.25,3.75,868336
10,2.75,2.75,2.75,2.75,-33.3%,2.75,2.75,797609
11,3.77,3.75,4,3.75,-8.5%,3.75,3.75,694043
12,4.23,4,4.25,4.25,+2.7%,4.25,4.25,993759
13,4.09,4.25,5,4,-0.7%,4,4,1103649
14,4.81,4.75,5,4.75,+16.7%,4.5,5,1125047
15,3.93,4,3.75,4,-4.6%,3.75,4,1111556
16,4.25,4.25,4.25,4.25,+3.2%,4.25,4.25,168208
17,4.05,3.5,4,4,-1.7%,4,4.25,856593
18,4.02,3.75,4,4,-2.4%,3.75,4.25,692655
19,3.55,3.5,5,3.5,-13.8%,3.75,3.25,696905
20,5,5,5,5,+21.4%,5,5,1006738
21,3.75,3.75,3.75,3.75,-9%,3.75,3.75,425637
22,4.5,4.5,4.5,4.5,+9.2%,4.5,4.5,213336
23,4.16,3.75,4.5,4.25,+1%,4,4.25,720979
24,3.97,4.25,4,4,-3.6%,3.75,4,693280
25,3.52,3.25,4.25,3.5,-14.6%,3.5,3.5,673099
26,3.52,3.5,3.75,3.5,-14.6%,3.5,3.5,951759
27,4.18,4.25,4,4.25,+1.5%,4,4.25,300837
28,4.1,4,4,4,-0.5%,4,4.25,877474
29,4.13,3.75,4,4.25,+0.2%,4,4.25,851763
30,3.87,3.5,3.75,3.75,-6.1%,3.5,4.25,299717
31,4.75,4.75,4.75,4.75,+15.3%,4.75,4.75,545285
32,4.23,4,4.25,4.25,+2.7%,4.25,4.25,806986
33,4,4,4,4,-2.9%,4,4,753017
34,3.81,3.75,3.75,3.75,-7.5%,4,3.75,912570
35,4.41,4.5,5,4.5,+7%,4,4.5,754576
36,3.96,4,4,4,-3.9%,4.25,3.75,760373
37,3.92,3.75,4,4,-4.9%,3.75,4,617300
38,3.99,4,3.75,4,-3.2%,4,4,871086
39,3.79,3.75,3.75,3.75,-8%,3.5,4,685397
40,3.9,4.5,4,3.75,-5.3%,4,3.75,801494
41,3.38,3.5,3.5,3.5,-18%,3,3.5,968920
42,3.81,3.75,3.75,3.75,-7.5%,4,3.75,782584
43,4.09,4,4,4.25,-0.7%,3.75,4.25,810518
44,2.75,2.75,2.75,2.75,-33.3%,2.75,2.75,660855
45,3.49,3.25,3.75,3.5,-15.3%,3.5,3.5,751840
46,4.31,4.25,4.25,4.25,+4.6%,4.5,4.25,738632
47,3.39,3.25,3.75,3.5,-17.7%,3.5,3.25,793597
48,3.96,4,4.25,4,-3.9%,3.75,4,968112
49,4.25,4.25,4.25,4.25,+3.2%,4.25,4.25,617546
50,4.46,4.25,4.25,4.5,+8.3%,4.5,4.5,769025
51,4.63,4.25,4.75,4.5,+12.4%,4.25,5,962306
52,3.96,4,4.25,4,-3.9%,3.75,4,837152
53,4.19,4.25,4.25,4.25,+1.7%,4,4.25,789057
54,3.78,4,3.75,3.75,-8.3%,3.75,3.75,796767
55,3.77,3.75,4,3.75,-8.5%,3.75,3.75,389358
56,3.72,3.75,4.25,3.75,-9.7%,3.5,3.75,725975
57,3.56,3.5,3.5,3.5,-13.6%,3.75,3.5,785089
58,2.77,2.75,3,2.75,-32.8%,2.75,2.75,95531
59,4.08,4,4.25,4,-1%,4.25,4,762521
60,4,4,4,4,-2.9%,4,4,378545
61,4.1,4,4,4,-0.5%,4,4.25,779746
62,4.25,4.25,4.25,4.25,+3.2%,4.25,4.25,726285
63,4.87,4.75,5,4.75,+18.2%,4.75,5,920884
64,4.4,4.25,4.25,4.5,+6.8%,4.25,4.5,958674
65,4.21,4,4,4.25,+2.2%,4.25,4.25,26849
66,4.21,4,4,4.25,+2.2%,4.25,4.25,735601
67,4.04,4.25,4.25,4,-1.9%,4,4,715929
68,4.25,4.25,4.25,4.25,+3.2%,4.25,4.25,709529
69,4,4,4,4,-2.9%,4,4,100959
70,4.14,3.75,4,4,+0.5%,4.25,4.25,647142
71,4.09,4.25,4.25,4.25,-0.7%,4,4,276274
72,4.51,4.25,4.25,4.25,+9.5%,4.5,4.75,762031
73,4.44,4.5,4.5,4.5,+7.8%,4.25,4.5,767573
74,4.5,4.5,4.5,4.5,+9.2%,4.5,4.5,895658
75,4.73,4.5,4.75,4.75,+14.8%,4.75,4.75,169523
76,4.86,4.5,4.5,5,+18%,4.75,5,208057
77,4.23,4.5,4.5,4.25,+2.7%,4,4.25,681346
78,4.25,N/A,N/A,N/A,+3.2%,N/A,N/A,908907
79,4.25,N/A,N/A,N/A,+3.2%,N/A,N/A,898897
80,2.75,N/A,N/A,N/A,-33.3%,N/A,N/A,362562
81,4,N/A,N/A,N/A,-2.9%,N/A,N/A,560899
82,4.07,4,3.5,4,-1.2%,4,4.25,688307
83,3.75,N/A,N/A,N/A,-9%,N/A,N/A,384971
84,4,N/A,N/A,N/A,-2.9%,N/A,N/A,726062
85,4,N/A,N/A,N/A,-2.9%,N/A,N/A,782962
86,4.25,N/A,N/A,N/A,+3.2%,N/A,N/A,731160
87,4,N/A,N/A,N/A,-2.9%,N/A,N/A,786350
88,3.77,N/A,N/A,N/A,-8.5%,N/A,N/A,695552
89,4.5,N/A,N/A,N/A,+9.2%,N/A,N/A,814703
90,4,N/A,N/A,N/A,-2.9%,N/A,N/A,736821
91,4.25,N/A,N/A,N/A,+3.2%,N/A,N/A,851973
92,3,N/A,N/A,N/A,-27.2%,N/A,N/A,563949
