,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,3.87,3.75,4,3.75,-2.5%,3.75,4,921235
1,3.55,3.75,3.25,3.5,-10.6%,3.25,3.75,1210588
2,4.04,4.25,4.25,4,+1.8%,4,4,825680
3,3.65,3.75,3.75,3.75,-8.1%,3.75,3.5,962334
4,4.24,4.25,4.25,4.5,+6.8%,4,4.25,687346
5,3.6,3.75,3.75,3.5,-9.3%,3.75,3.5,1178465
6,3.84,4,4,4,-3.3%,3.75,3.75,748212
7,3.54,3.75,3.75,3.5,-10.8%,3.5,3.5,1037059
8,4,4,4,4,+0.8%,4,4,776089
9,4.05,4,4,4.25,+2%,4,4,1230552
10,3.66,3.5,3.5,3.5,-7.8%,3.75,3.75,152599
11,4.8,4.5,4.25,4.75,+20.9%,4.75,5,1207985
12,3.94,4,4,4,-0.8%,3.75,4,502333
13,3.5,3.5,3.5,3.5,-11.8%,3.5,3.5,1222909
14,3.99,4,3.75,4,+0.5%,4,4,863359
15,3.94,4,4,4,-0.8%,3.75,4,999410
16,3.94,4,4,4,-0.8%,3.75,4,923470
17,3.75,3.75,3.75,3.75,-5.5%,3.75,3.75,806433
18,3.86,4.25,4,3.75,-2.8%,3.5,4,1218244
19,4,4,4,4,+0.8%,4,4,1207431
20,4,4,4,4,+0.8%,4,4,1171758
21,4.08,4,4.25,4,+2.8%,4.25,4,748677
22,4.38,4.75,4.75,4.5,+10.3%,4.25,4.25,862042
23,3.9,4,4,4,-1.8%,4,3.75,865585
24,4.05,3.75,4.25,4,+2%,4.25,4,489156
25,3.71,4,4.25,3.75,-6.5%,3.75,3.5,757447
26,3.95,4.25,3.75,4,-0.5%,3.75,4,1201777
27,3.67,3.5,3.75,3.75,-7.6%,3.5,3.75,990707
28,3.74,3.25,4,3.75,-5.8%,4.25,3.5,1207205
29,3.28,3.25,3.75,3.25,-17.4%,3.25,3.25,340066
30,4.37,4,4,4.25,+10.1%,4.5,4.5,1206928
31,4,4,4,4,+0.8%,4,4,986218
32,3.69,3.75,3.75,3.75,-7.1%,3.5,3.75,1208604
33,3.84,3.5,4,3.75,-3.3%,3.75,4,1144120
34,3.82,3.75,4,4,-3.8%,3.75,3.75,612039
35,2.47,2.5,2.5,2.25,-37.8%,3,2.25,1072558
36,4.28,4.5,4.25,4.25,+7.8%,4.25,4.25,939793
37,2.94,3,3,3,-25.9%,2.75,3,1176491
