,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,3.26,3.25,4,3.25,-16.8%,3.5,3,1217088
1,3.62,3.5,3.75,3.5,-7.7%,3.5,3.75,938003
2,4.32,4.5,4,4.25,+10.2%,4.5,4.25,627541
3,3.82,3.75,4,4,-2.6%,3.75,3.75,793861
4,3.73,4,4,3.75,-4.8%,3.5,3.75,950998
5,3.78,4,3.75,3.75,-3.6%,3.75,3.75,450794
6,3.97,3.5,4.25,4,+1.3%,4,4,1230768
7,4.18,4.25,4,4.25,+6.6%,4,4.25,813531
8,3.79,3.75,3.75,3.75,-3.3%,3.5,4,704481
9,4.44,4.5,4.5,4.5,+13.3%,4.25,4.5,1230544
10,4,4,4,4,+2%,4,4,139278
11,3.89,3.75,3.5,4,-0.8%,3.75,4,549902
12,4,4,4,4,+2%,4,4,1229478
13,3.25,3.25,3.25,3.25,-17.1%,3.25,3.25,656306
14,4.07,4.25,4,4,+3.8%,3.75,4.25,654191
15,3.3,3,3.5,3.25,-15.8%,3.5,3.25,1138887
16,4.58,4.25,4.5,4.5,+16.8%,4.5,4.75,1216436
17,4,4,4,4,+2%,4,4,1222909
18,3.88,4,4.25,4,-1%,3,4.25,885150
19,3.75,3.25,3.5,3.75,-4.3%,4,3.75,222763
20,3.67,3,4.25,3.75,-6.4%,4,3.5,1220801
21,3.5,3.5,3.5,3.5,-10.7%,3.5,3.5,1182030
22,2.11,1.75,2,2.25,-46.2%,2.75,1.75,1217948
23,4.45,4.25,4.5,4.75,+13.5%,3.75,4.75,1220413
24,3.37,3.25,3.5,3.25,-14%,3.25,3.5,1219889
25,3.5,3.5,3.5,3.5,-10.7%,3.5,3.5,1219716
26,5,5,5,5,+27.6%,5,5,1219662
27,3.68,3.5,4,3.75,-6.1%,3.5,3.75,548037
28,3.43,3.25,3.75,3.5,-12.5%,3.25,3.5,1193186
29,3.86,3.75,3.5,3.75,-1.5%,4.25,3.75,1178465
30,3.75,3.75,3.75,3.75,-4.3%,3.75,3.75,929282
31,4.04,3.75,4,4,+3.1%,4.25,4,1175611
32,3.52,3.5,3.75,3.5,-10.2%,3.5,3.5,742196
33,4,4,4,4,+2%,4,4,737297
34,4.04,4,4,4,+3.1%,3.75,4.25,662955
35,3.7,4,3.5,3.75,-5.6%,3.5,3.75,1181938
36,4.41,4.75,4.5,4.5,+12.5%,4,4.5,760226
37,4.43,4.5,4.5,4.75,+13%,4,4.5,1198137
38,4.04,4,4,4,+3.1%,3.75,4.25,917317
39,4.16,4,4,4,+6.1%,4.25,4.25,529495
40,3.59,3.75,3.5,3.5,-8.4%,3.75,3.5,1111967
41,3.73,3.5,3.75,3.75,-4.8%,3.75,3.75,755032
42,3.58,3.5,3.75,3.5,-8.7%,3.75,3.5,1045082
43,4.44,4.75,4.5,4.75,+13.3%,3.5,4.75,1204438
44,3.81,3.5,3.5,3.75,-2.8%,3.75,4,1153277
45,4.08,4,4.25,4,+4.1%,4.25,4,1079012
46,4,4,4,4,+2%,4,4,867280
47,3.8,3,4,3.5,-3.1%,4,4,440420
48,4.42,4.25,4.5,4.5,+12.8%,4.25,4.5,773467
49,3.97,5,5,4.25,+1.3%,3,4,442140
50,3.93,3.25,4,4,+0.3%,4,4,1201914
51,4.24,4,4.5,4.25,+8.2%,4.25,4.25,968595
52,4.96,4.75,4.75,5,+26.5%,5,5,843323
53,3.24,3.25,3.25,3,-17.3%,3,3.5,1185810
54,3.71,3.75,4,3.75,-5.4%,3.5,3.75,725975
