,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,3.49,3.5,3.25,3.5,-5.7%,3.5,3.5,215031
1,3.77,3.75,4,3.75,+1.9%,3.75,3.75,884147
2,3.75,3.75,3.75,3.75,+1.4%,3.75,3.75,1210864
3,2.88,3.25,3,3.25,-22.2%,3,2.5,1233995
4,3.42,3.25,3.5,3.5,-7.6%,3.25,3.5,739562
5,2.23,2.5,2,2,-39.7%,2.75,2,1232959
6,3.45,3.75,3.25,3.5,-6.8%,3.25,3.5,1227011
7,3.33,3.25,3.5,3.25,-10%,3.5,3.25,831910
8,4.8,5,4.5,4.75,+29.7%,4.5,5,954129
9,3.75,3.75,3.75,3.75,+1.4%,3.75,3.75,837599
10,4.1,4,4,4,+10.8%,4,4.25,1227200
11,4.23,3.75,4,4.25,+14.3%,4,4.5,1228544
12,3.69,3.75,3.75,3.75,-0.3%,3.5,3.75,705451
13,3.21,3.25,3.5,3.25,-13.2%,3,3.25,1193186
14,3.77,3.75,4,3.75,+1.9%,3.75,3.75,1191860
15,3.72,4,3.75,3.75,+0.5%,3.5,3.75,1179592
16,3.5,3.5,3.5,3.5,-5.4%,3.5,3.5,123204
17,3.67,3.5,3.75,3.75,-0.8%,3.5,3.75,1064741
18,3.6,3.75,3.75,3.5,-2.7%,3.75,3.5,609228
19,5,5,5,5,+35.1%,5,5,1218917
20,3.77,3.75,4,3.75,+1.9%,3.75,3.75,859473
21,3.93,4.5,4.25,4,+6.2%,3,4.25,1215945
22,3.96,3.75,3.75,4,+7%,4,4,865585
23,3.74,3.5,4,3.75,+1.1%,3.75,3.75,1199751
24,3.81,3.75,4.25,4,+3%,4.5,3.25,660642
25,3.27,3.75,3.75,3.25,-11.6%,3,3.25,860438
26,3.34,3.5,3.25,3.25,-9.7%,3.5,3.25,131231
27,3.98,4,4,4,+7.6%,3.5,4.25,1211782
28,3.43,3.75,3.5,3.5,-7.3%,3.5,3.25,457430
29,3.54,3.75,3.75,3.5,-4.3%,3.5,3.5,659983
30,4.45,4.25,4.5,4.25,+20.3%,5,4.25,1208892
31,3.53,3.5,4,3.5,-4.6%,3.5,3.5,1183503
32,3.67,4,3.75,3.5,-0.8%,3.5,3.75,228702
33,3.71,3.75,4,3.75,+0.3%,3.5,3.75,1002275
34,3.15,3.25,3.75,3,-14.9%,3.75,2.75,1173957
35,2.3,2.75,3,2.5,-37.8%,2.25,2,1208322
36,3.75,3.75,3.75,3.75,+1.4%,3.75,3.75,422924
37,3.85,3.75,3.75,3.75,+4.1%,3.75,4,740295
38,3.75,3.75,3.75,3.75,+1.4%,3.75,3.75,746828
39,4,4,4,4,+8.1%,4,4,793221
40,3.31,3.25,3.25,3.25,-10.5%,3.5,3.25,1134884
41,3.56,3.5,3.5,3.5,-3.8%,3.75,3.5,823580
42,4.43,4.5,4.25,4.5,+19.7%,4.25,4.5,1186224
43,3.84,4,3.75,3.75,+3.8%,4,3.75,809875
44,3.56,3.5,3.5,3.5,-3.8%,3.75,3.5,1197536
45,3.79,4,4,3.75,+2.4%,3.75,3.75,905981
46,3.52,3.5,3.75,3.5,-4.9%,3.5,3.5,1204334
