,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,3.27,3.25,3.5,3.25,-11.1%,3.25,3.25,976628
1,3.43,3.75,3.5,3.5,-6.8%,3.5,3.25,702396
2,3.72,4,3.75,3.75,+1.1%,3.5,3.75,198153
3,3.53,3.25,3.5,3.75,-4.1%,3.5,3.5,810345
4,3.04,2.75,4.5,2.75,-17.4%,3.5,2.75,1217774
5,3.5,3.5,3.5,3.5,-4.9%,3.5,3.5,1213985
6,3.5,3.5,3.5,3.5,-4.9%,3.5,3.5,1182030
7,3.5,3.5,3.5,3.5,-4.9%,3.5,3.5,48993
8,4.1,4,4,4,+11.4%,4,4.25,1200605
9,3.93,4,3.75,4,+6.8%,3.75,4,1202198
10,3.46,3.25,3.25,3.5,-6%,3.5,3.5,1025319
11,3.5,3.5,3.5,3.5,-4.9%,3.5,3.5,609697
12,3.79,4,4.75,4,+3%,3.75,3.5,301376
13,3.99,3.75,4,4.25,+8.4%,3,4.5,1165293
14,3.69,3.75,3.75,3.75,+0.3%,3.5,3.75,1043547
15,4.26,4.5,4,4.25,+15.8%,4.25,4.25,1202696
16,3.85,4,4,3.75,+4.6%,4,3.75,795366
17,3.97,4.5,4.25,4,+7.9%,4,3.75,1198236
18,3.77,3.75,4,3.75,+2.4%,3.75,3.75,935118
19,3.75,3.75,3.75,3.75,+1.9%,3.75,3.75,25570
20,3.56,3.75,4,3.5,-3.3%,3.5,3.5,195142
21,3.75,3.75,3.75,3.75,+1.9%,3.75,3.75,709831
22,3.22,3.5,4,3.25,-12.5%,3.25,3,977348
23,3.98,4.25,4.25,4,+8.2%,3.75,4,1199326
24,3.73,3.5,3.75,3.75,+1.4%,3.75,3.75,620428
25,3.75,3.75,3.75,3.75,+1.9%,3.75,3.75,1010791
26,3.79,4,4,3.75,+3%,3.75,3.75,863763
27,3.79,3.5,3.75,3.75,+3%,4,3.75,75888
28,4.66,4.5,4.5,4.5,+26.6%,4.75,4.75,241704
29,3.28,3.25,3,3.25,-10.9%,3,3.5,866974
30,3.43,3.25,3.75,3.5,-6.8%,3.25,3.5,1198143
31,3.82,4.25,4,3.75,+3.8%,3.75,3.75,756934
32,3.22,3.25,3,3.25,-12.5%,2.75,3.5,484874
33,3.75,3.75,3.75,3.75,+1.9%,3.75,3.75,455228
34,3.74,3.5,4,3.75,+1.6%,3.75,3.75,1143331
35,3.64,3.5,3.75,3.5,-1.1%,4,3.5,1194627
36,3.78,4,3.75,3.75,+2.7%,3.75,3.75,609807
37,3.75,3.75,3.75,3.75,+1.9%,3.75,3.75,845982
38,3.5,3.5,4,3.25,-4.9%,4,3.25,510859
39,4,4,4,4,+8.7%,4,4,758709
40,3.68,3.75,4.25,3.75,0%,3.75,3.5,904404
41,3.45,3.75,3.25,3.5,-6.3%,3.25,3.5,614224
42,3.74,3.75,3.5,3.75,+1.6%,3.75,3.75,481182
43,3.87,4,4.25,3.75,+5.2%,4,3.75,1181381
44,4.41,3.75,3.75,4.75,+19.8%,4,4.75,1191138
45,4,4,4,4,+8.7%,4,4,705906
46,3.89,3.75,4.5,4,+5.7%,3.5,4,962334
47,3.75,3.75,3.75,3.75,+1.9%,3.75,3.75,134306
48,3.82,4.25,4.25,4,+3.8%,3.5,3.75,787791
49,4.19,4.25,4.25,4.25,+13.9%,4,4.25,837309
50,3.75,3.75,3.75,3.75,+1.9%,3.75,3.75,114970
51,3.93,4.25,4,4,+6.8%,4,3.75,897145
52,3.96,4,3.5,4.25,+7.6%,3.75,4,294393
53,3.25,3.25,3.25,3.25,-11.7%,3.25,3.25,831854
54,3.78,3.75,4.25,3.75,+2.7%,3.75,3.75,1092857
55,3.64,3.75,3.5,3.75,-1.1%,3.75,3.5,1193842
56,3.45,3,4,3.25,-6.3%,4,3.25,868196
57,3.87,3.75,4,3.75,+5.2%,3.75,4,168144
58,3.79,3.75,3.75,3.75,+3%,3.5,4,885630
59,4,4,4,4,+8.7%,4,4,1057559
60,3.85,3.75,3.75,3.75,+4.6%,3.75,4,1025815
61,3.75,3.75,3.75,3.75,+1.9%,3.75,3.75,584801
62,3.56,3.5,3.5,3.5,-3.3%,3.75,3.5,798319
63,2.91,2.75,4,2.75,-20.9%,3.5,2.5,706746
64,3.75,3.75,3.75,3.75,+1.9%,3.75,3.75,949526
65,3.25,3.25,3.25,3.25,-11.7%,3.25,3.25,893544
66,3.71,3.5,3.5,3.75,+0.8%,3.75,3.75,695249
67,3.99,3.5,3.75,3.75,+8.4%,4,4.25,1192191
68,4,4,4,4,+8.7%,4,4,778000
69,3.89,4,3.75,4,+5.7%,4,3.75,928999
70,4.24,4.25,4,4.25,+15.2%,4.25,4.25,799455
71,3.79,3.75,3.5,4,+3%,3.75,3.75,1015020
72,4.35,4.5,4,4.5,+18.2%,4,4.5,660577
73,3.75,3.75,3.75,3.75,+1.9%,3.75,3.75,872001
74,4.06,4.25,4,4.25,+10.3%,3.5,4.25,3522
75,3.69,3.75,3.75,3.75,+0.3%,3.5,3.75,1109348
76,4.09,4,3.75,4,+11.1%,4,4.25,1154317
77,3.79,4,4,3.75,+3%,3.75,3.75,705451
78,3.75,3.75,3.75,3.75,+1.9%,3.75,3.75,743023
