,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,4.09,4,3.75,4,+0.7%,4,4.25,970902
1,3.96,4.25,3.25,4,-2.5%,3.5,4.25,1137849
2,4.16,3.75,3.75,4,+2.5%,4,4.5,738846
3,4.24,4.75,5,4.5,+4.4%,4,4,418259
4,4.5,4.5,4.5,4.5,+10.8%,4.5,4.5,1052217
5,3.92,3.75,4,4,-3.4%,3.75,4,553862
6,4,4,4,4,-1.5%,4,4,982613
7,3,3,3,3,-26.1%,3,3,1121439
8,3.47,3.5,3.25,3.5,-14.5%,3,3.75,938016
9,4.12,4,4.5,4.25,+1.5%,3.75,4.25,934240
10,4.29,4.25,4.25,4.25,+5.7%,4,4.5,753382
11,4.11,4.25,3.75,4,+1.2%,4,4.25,1125137
12,3.95,3.75,3.5,4,-2.7%,4,4,364
13,4.01,4.25,4,4,-1.2%,3.5,4.25,1160650
14,4.71,4.5,4.5,4.75,+16%,4.75,4.75,1076553
15,4.52,4,4,4.5,+11.3%,4.5,4.75,1189170
16,5,5,5,5,+23.2%,5,5,1188683
17,3.56,3.5,3.5,3.5,-12.3%,3.75,3.5,419024
18,3.76,4,3.5,3.75,-7.4%,3.75,3.75,836072
19,3.29,3.25,3,3.5,-19%,3.25,3.25,838477
20,4.45,4,4.5,4.5,+9.6%,4.5,4.5,844
21,3.5,3.5,3.5,3.5,-13.8%,3.5,3.5,982377
22,3.86,4,4,4,-4.9%,3,4.25,572344
23,4.07,4.25,4.75,4,+0.2%,4,4,936247
24,4,4,4,4,-1.5%,4,4,3475
25,4.09,4.25,4,4,+0.7%,4.25,4,885630
26,3.5,3.5,3.5,3.5,-13.8%,3.5,3.5,773429
27,3.75,3.75,3.75,3.75,-7.6%,3.75,3.75,703342
28,4.13,3.75,4,4.25,+1.7%,4,4.25,456200
29,4.03,4.25,4,4,-0.7%,4,4,168510
30,3.32,3,3.25,3.5,-18.2%,3,3.5,1173108
31,4.04,4,4,4,-0.5%,3.75,4.25,1088878
32,3.78,3.75,3.25,3.75,-6.9%,4,3.75,751023
33,4.03,3.75,4.5,4,-0.7%,4.5,3.75,949100
34,4.16,4.5,4.25,4.25,+2.5%,3.75,4.25,36925
35,4.18,4.25,4,4.25,+3%,4,4.25,983973
36,3.86,3.5,3.5,4,-4.9%,3.75,4,988627
37,4,4,4,4,-1.5%,4,4,301442
38,3.8,3.5,4,3.75,-6.4%,4,3.75,379327
39,5,5,5,5,+23.2%,5,5,528553
40,3.83,3.75,4,3.75,-5.7%,4,3.75,944204
41,3.1,2.75,4,3,-23.6%,3.25,3,1091595
42,4.25,4.25,4.25,4.25,+4.7%,4.25,4.25,791668
43,4.24,4.25,4,4.25,+4.4%,4.25,4.25,789398
44,3.74,3.5,3.5,3.5,-7.9%,3.25,4.25,962334
45,4.52,4.5,3.75,4.5,+11.3%,4.75,4.5,1107260
46,3.99,3.75,4.25,4,-1.7%,4,4,1078086
47,3.68,3.5,4,3.75,-9.4%,3.5,3.75,684549
48,4,4,4,4,-1.5%,4,4,796686
49,4.29,4,4.25,4.25,+5.7%,4.5,4.25,1152931
50,3.9,3.75,3.75,4,-3.9%,3.75,4,770598
51,4.31,4,4,4.25,+6.2%,4.25,4.5,257390
52,4,4,4,4,-1.5%,4,4,640760
53,3.96,4,4.25,4,-2.5%,3.75,4,1071398
54,4.51,4.5,4.5,4.25,+11.1%,4.75,4.5,1115805
55,4,4,4,4,-1.5%,4,4,1024548
56,4,4,4,4,-1.5%,4,4,471936
57,3.25,3.25,3.25,3.25,-20%,3.25,3.25,914265
58,4.02,4,4.25,4,-1%,4,4,962669
59,4.24,4.25,4,4.25,+4.4%,4.25,4.25,1037610
60,3.89,4,5,4.25,-4.2%,3.5,3.75,829194
61,4.67,4.5,4.75,4.75,+15%,4.5,4.75,1038021
62,4,4,4,4,-1.5%,4,4,754276
63,3.85,3.75,3.75,3.75,-5.2%,3.75,4,876765
64,3.87,4,4,3.75,-4.7%,3.25,4.25,268017
65,3.93,4,3.75,4,-3.2%,3.75,4,532491
66,4.18,4,3.5,4.25,+3%,4.25,4.25,375338
67,4,4,4,4,-1.5%,4,4,213336
68,4.49,4.5,4.25,4.5,+10.6%,4.5,4.5,1051372
69,4,4,4,4,-1.5%,4,4,836874
70,4,4,4,4,-1.5%,4,4,747212
71,3.75,3.75,3.75,3.75,-7.6%,3.75,3.75,831854
72,4.05,4,3.75,4,-0.2%,4.25,4,545121
73,4.21,4,4,4.25,+3.7%,4.25,4.25,868713
74,4.37,4,4,4.25,+7.6%,4.5,4.5,777278
75,3.81,3.75,3.75,3.75,-6.2%,4,3.75,820225
76,3.53,3.75,3.5,3.5,-13.1%,3.5,3.5,949364
77,4,4,4,4,-1.5%,4,4,731672
78,4.98,4.75,5,5,+22.7%,5,5,1009068
79,3.94,4,4,4,-3%,3.75,4,872465
80,4.11,3.75,4.5,4,+1.2%,4,4.25,290357
81,3.05,3.25,3.5,3.25,-24.9%,2.75,3,932174
82,4.25,4.25,4.25,4.25,+4.7%,4.25,4.25,758496
83,3.31,3.5,3.75,3.25,-18.5%,3.25,3.25,738632
84,3.65,3.75,3.75,3.75,-10.1%,3.75,3.5,590014
85,3.68,3.5,4,3.75,-9.4%,3.5,3.75,867455
86,4.29,4.25,4.25,4.25,+5.7%,4,4.5,974455
87,3.68,3.75,3.5,3.75,-9.4%,3.5,3.75,805638
88,4.16,4,4,4,+2.5%,4.25,4.25,752626
89,4.17,4.25,4.5,4.25,+2.7%,4.25,4,827579
90,3.81,3.75,4.75,3.75,-6.2%,3.75,3.75,799942
91,4.25,4.25,4.25,4.25,+4.7%,4.25,4.25,836230
92,4,4,4,4,-1.5%,4,4,693232
93,3.75,3.75,3.75,3.75,-7.6%,3.75,3.75,536693
94,4.2,4,3.75,4.25,+3.4%,4.25,4.25,751078
95,4.06,4,4,4,0%,4.25,4,692268
96,4.13,4.25,4.25,4.25,+1.7%,3.75,4.25,834545
97,3.35,3,5,3.25,-17.5%,3.75,3,969553
98,4.1,4,4,4,+1%,4,4.25,838179
99,4.37,4.25,4.5,4.25,+7.6%,4.25,4.5,1008593
100,4.15,4,4,4.25,+2.2%,4,4.25,963489
101,3.37,3.75,4.25,3.5,-17%,3.5,3,994652
102,4.09,4.25,4,4,+0.7%,4.25,4,689954
103,3.91,3.75,3.75,3.75,-3.7%,4,4,674144
104,4.21,4.25,4.5,4.25,+3.7%,4,4.25,162568
105,3.82,3.75,4,4,-5.9%,3.75,3.75,120569
106,3.78,3.75,4.25,3.75,-6.9%,3.75,3.75,956901
107,3.75,3.75,3.75,3.75,-7.6%,3.75,3.75,869485
108,3.75,3.75,3.75,3.75,-7.6%,3.75,3.75,766443
109,3.93,4,3.75,4,-3.2%,3.75,4,837268
110,4,4,4,4,-1.5%,4,4,870919
111,4,4,4,4,-1.5%,4,4,553800
112,3.88,3.75,4,4,-4.4%,4,3.75,732750
113,3.96,3.75,3.75,4,-2.5%,4,4,790961
114,3.39,3,2.75,3.5,-16.5%,3,3.75,849892
115,3.65,3.75,3.75,3.75,-10.1%,3.75,3.5,901870
116,4.25,4.25,4.25,4.25,+4.7%,4.25,4.25,13103
117,4.58,4.75,4,4.5,+12.8%,4,5,564098
118,4.46,4,3.75,4.25,+9.9%,4.5,4.75,809557
119,4.27,4,4,4.25,+5.2%,4.5,4.25,466156
120,4,4,4,4,-1.5%,4,4,288119
121,4,4,4,4,-1.5%,4,4,352725
122,4.03,3.75,3.5,4,-0.7%,4.75,3.75,1001161
123,4.1,4,4,4,+1%,4,4.25,793175
124,3.7,3.5,4,3.75,-8.9%,4,3.5,998816
125,3.87,3.75,3.75,3.75,-4.7%,4.25,3.75,314947
126,3.4,3.5,3.5,3.5,-16.3%,3.5,3.25,610738
127,4.3,4.5,4,4.25,+5.9%,4,4.5,705451
128,3.85,3.75,3.75,3.75,-5.2%,3.75,4,979483
129,3.92,3.75,4,4,-3.4%,3.75,4,940400
130,4.21,4,4,4.25,+3.7%,4.25,4.25,863595
131,4.35,4.25,4.25,4.25,+7.1%,4.25,4.5,557066
132,4.21,4.25,4.5,4.25,+3.7%,4,4.25,412215
133,4.2,4.25,3.75,4.25,+3.4%,3.75,4.5,711645
134,3.91,3.75,3.75,3.75,-3.7%,4,4,798058
135,4.19,4.5,3.75,4.25,+3.2%,4,4.25,742289
136,4,4,4,4,-1.5%,4,4,671818
137,4.08,4,4.25,4,+0.5%,4.25,4,896722
138,4.44,4.5,4.5,4.5,+9.4%,4.25,4.5,818636
139,4.23,4,4.25,4.25,+4.2%,4.25,4.25,33351
140,4.37,4,4,4.25,+7.6%,4.5,4.5,360535
141,3.96,3.75,3.75,4,-2.5%,4,4,934847
142,3.75,3.75,3.75,3.75,-7.6%,3.75,3.75,294393
143,3.9,4,4,4,-3.9%,4,3.75,657810
144,4,4,4,4,-1.5%,4,4,705321
145,4.41,4.5,4,4.5,+8.6%,4.25,4.5,809120
146,4,4,4,4,-1.5%,4,4,707905
147,4.25,4.25,4.25,4.25,+4.7%,4.25,4.25,788384
148,4.3,4.75,4.25,4.25,+5.9%,4.25,4.25,705341
149,3.65,3.5,3.5,3.75,-10.1%,3.5,3.75,981273
150,4.04,4.25,4.25,4,-0.5%,4,4,682990
151,4.05,3.75,4.25,4,-0.2%,4.25,4,703214
152,3.99,4,3.75,4,-1.7%,4,4,749105
153,3.74,3.5,4,3.75,-7.9%,3.75,3.75,726517
154,4.31,4.25,4.25,4.25,+6.2%,4.5,4.25,807337
155,4.43,4.5,4.25,4.5,+9.1%,4.25,4.5,796224
156,3.89,4,4,3.75,-4.2%,3.75,4,937300
157,4.25,4.25,4.25,4.25,+4.7%,4.25,4.25,750190
158,4.17,4.5,4.5,4.25,+2.7%,3.75,4.25,758217
159,4.65,4.5,4.5,4.75,+14.5%,4.5,4.75,901580
160,3.57,3.5,4,3.5,-12.1%,3.25,3.75,787196
161,4.02,4,4.25,4,-1%,4,4,918519
162,3.73,4,4,3.75,-8.1%,3.5,3.75,190158
163,4.19,4.25,4.25,4.25,+3.2%,4,4.25,260552
164,4.5,4.5,4.5,4.5,+10.8%,4.5,4.5,939467
165,3.84,4,3.75,3.75,-5.4%,4,3.75,719621
166,3.44,3.5,3.5,3.5,-15.3%,3.25,3.5,288024
167,3.72,4,3.75,3.75,-8.4%,3.5,3.75,71664
168,4.15,4,4.5,4,+2.2%,4.5,4,589224
169,4,4,4,4,-1.5%,4,4,709831
170,4.02,4,4.25,4,-1%,4,4,846248
171,4.49,4.5,4.25,4.5,+10.6%,4.5,4.5,591360
172,4.22,4.25,3.75,4.25,+3.9%,4.25,4.25,521408
173,4.36,4.5,4,4.25,+7.4%,4.25,4.5,795188
174,3.26,3.25,3.5,3.5,-19.7%,3,3.25,686061
175,3.75,3.75,3.75,3.75,-7.6%,3.75,3.75,293425
176,4,4,4,4,-1.5%,4,4,755218
177,4.23,4,4.25,4.25,+4.2%,4.25,4.25,722888
178,4.47,4.5,4,4.5,+10.1%,4.5,4.5,276574
179,4,4,4,4,-1.5%,4,4,787116
180,3.75,3.75,3.75,3.75,-7.6%,3.75,3.75,718288
181,3.89,4,3.75,4,-4.2%,4,3.75,245230
182,4.29,4,4.25,4.25,+5.7%,4.5,4.25,836373
183,3.8,3.5,4,3.75,-6.4%,4,3.75,864779
184,3.87,3.75,4,3.75,-4.7%,3.75,4,847097
185,4.14,3.75,4,4,+2%,4.25,4.25,550418
186,4.33,4,4.25,4.25,+6.7%,4.25,4.5,497765
187,4.25,4.25,4.25,4.25,+4.7%,4.25,4.25,751276
188,4,4,4,4,-1.5%,4,4,766963
189,3.85,3.75,3.75,3.75,-5.2%,3.75,4,767367
190,3.84,4,3.75,3.75,-5.4%,4,3.75,912201
191,4.31,4.25,4.25,4.25,+6.2%,4.5,4.25,545042
192,4.1,4,4,4,+1%,4,4.25,888160
193,4.5,4.5,4.5,4.5,+10.8%,4.5,4.5,949992
194,4.07,4.25,3.75,4,+0.2%,4.25,4,761842
195,4.06,4,4,4,0%,4.25,4,712699
196,3.68,4,3.75,3.75,-9.4%,3.75,3.5,702027
197,4.23,4,4.5,4,+4.2%,4,4.5,914527
198,4.12,4,4,4,+1.5%,4.5,4,917340
199,3.99,4,3.75,4,-1.7%,4,4,500460
200,3.81,4,4.25,3.75,-6.2%,3.75,3.75,706038
201,4.36,4.25,4.25,4.5,+7.4%,4.5,4.25,4389
202,3.85,4,3.5,4,-5.2%,3.5,4,763507
203,4,4,4,4,-1.5%,4,4,905981
204,4.42,4.5,4.75,4.5,+8.9%,4.5,4.25,661152
205,4,4,4,4,-1.5%,4,4,777343
206,4.33,4.5,4.25,4.5,+6.7%,4.25,4.25,677510
207,4.19,4.25,4,4,+3.2%,4.25,4.25,961899
208,4,4,4,4,-1.5%,4,4,748650
