,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,3.54,3.5,3.5,3.5,-10.4%,3.25,3.75,1220307
1,3.5,3.5,3.5,3.5,-11.4%,3.5,3.5,950386
2,4.1,4,4,4,+3.8%,4,4.25,612039
3,3.74,3.75,3.5,3.75,-5.3%,3.75,3.75,679826
4,3.82,4,3.5,3.75,-3.3%,4,3.75,727454
5,3.23,3.5,3.25,3,-18.2%,3.25,3.25,710335
6,3.55,4,4,3.75,-10.1%,4,3,1206209
7,4,4,4,4,+1.3%,4,4,780981
8,4,4,4,4,+1.3%,4,4,527236
9,4,4,4,4,+1.3%,4,4,819173
10,4.09,4,3.75,4,+3.5%,4,4.25,687482
11,4,4,4,4,+1.3%,4,4,1183503
12,4.22,4.25,3.75,4.25,+6.8%,4.25,4.25,1202198
13,3.71,3.75,4,3.75,-6.1%,3.5,3.75,1177580
14,3.75,3.75,3.75,3.75,-5.1%,3.75,3.75,1043324
15,3.94,4,4,4,-0.3%,3.75,4,844140
16,4.98,4.75,5,5,+26.1%,5,5,1093725
17,4.04,4,4,4,+2.3%,3.75,4.25,992892
18,3.96,3.75,3.75,4,+0.3%,4,4,637219
19,4.28,4.25,4,4.25,+8.4%,4,4.5,436907
20,4,4,4,4,+1.3%,4,4,543241
21,4.06,4,4,4,+2.8%,4.25,4,583440
22,4.05,4.5,4,4,+2.5%,4,4,898176
23,3.82,3.75,3.75,3.5,-3.3%,4.25,3.75,946790
24,3.83,4.5,3.75,3.75,-3%,3.75,3.75,719207
25,3.5,3.5,3.5,3.5,-11.4%,3.5,3.5,1152098
26,4,4,4,4,+1.3%,4,4,386360
27,4.09,4,3.75,4,+3.5%,4,4.25,1124359
28,3.73,3.5,3.75,3.75,-5.6%,3.75,3.75,762463
29,4.12,4,4.25,4,+4.3%,4,4.25,611522
30,3.7,2.75,3.5,3.75,-6.3%,4,3.75,622162
31,3.69,3.75,3.75,3.75,-6.6%,3.5,3.75,828964
32,3.86,4,3.5,3.75,-2.3%,3.75,4,1040708
33,3.23,3.25,3.5,3.25,-18.2%,3.5,3,732385
34,4,4,4,4,+1.3%,4,4,725284
35,2.99,3,3.5,3,-24.3%,3.25,2.75,1086099
36,4.12,4,4.25,4,+4.3%,4,4.25,848244
37,3.28,3.5,3.25,3.25,-17%,3.25,3.25,725212
38,3.65,3.75,3.75,3.75,-7.6%,3.75,3.5,11387
39,3.81,4,4.25,3.75,-3.5%,3.75,3.75,489885
40,4,4,4,4,+1.3%,4,4,820528
41,3.9,4,4,4,-1.3%,4,3.75,302
42,3.65,3.5,3.5,3.75,-7.6%,3.5,3.75,994270
43,4.27,4,3.25,4.25,+8.1%,4.25,4.5,731509
44,4.12,4,4.25,4,+4.3%,4,4.25,446214
45,3.81,3.75,3.75,3.75,-3.5%,4,3.75,901211
46,4.18,4.25,4,4.25,+5.8%,4,4.25,913629
47,4,4,4,4,+1.3%,4,4,902094
48,3.99,4,3.75,4,+1%,4,4,781529
49,4.5,4.5,4.5,4.5,+13.9%,4.5,4.5,1003907
50,4.37,4.75,3.5,4.5,+10.6%,4.5,4.25,1004166
51,3.78,3.75,3.5,3.75,-4.3%,3.5,4,861986
52,4.5,4.5,4.5,4.5,+13.9%,4.5,4.5,545285
53,4.08,3.75,4,4,+3.3%,4,4.25,798188
54,3.5,3.5,3.5,3.5,-11.4%,3.5,3.5,733123
55,3.47,3.5,3.25,3.5,-12.2%,3,3.75,829083
56,3.99,4,3.75,4,+1%,4,4,986618
57,3.99,4,3.75,4,+1%,4,4,590826
58,4.03,4.25,4,4,+2%,4,4,128778
59,4.1,4,4,4,+3.8%,4,4.25,829599
60,3.78,3.75,3.5,3.75,-4.3%,3.5,4,906571
61,3.86,3.75,3.75,4,-2.3%,4,3.75,571148
62,3.68,3.75,3.5,3.75,-6.8%,3.5,3.75,761560
