,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,4.1,4,4,4,-6.6%,4,4.25,938016
1,3.77,4.25,4.25,3.75,-14.1%,3.5,3.75,1236562
2,4.5,4.5,4.5,4.5,+2.5%,4.5,4.5,1231282
3,4.08,3.75,4,4,-7.1%,4,4.25,342134
4,4.18,4.25,4.75,4.25,-4.8%,4.25,4,1217948
5,4.69,4.75,4.5,4.5,+6.8%,4.75,4.75,57673
6,4.33,4.25,4.5,4.25,-1.4%,4.5,4.25,1208895
7,4.33,4.25,4.75,4.5,-1.4%,4.25,4.25,1234565
8,4.16,4,4,4,-5.2%,4.25,4.25,1234379
9,3.89,3.5,4.25,3.5,-11.4%,4.5,3.75,1235815
10,4,4,4,4,-8.9%,4,4,1080352
11,4.17,4,4.25,4.25,-5%,4,4.25,179930
12,3.75,3.75,3.75,3.75,-14.6%,3.75,3.75,1213538
13,3.59,3.75,3.75,3.75,-18.2%,3.5,3.5,1231031
14,3.45,3.5,3.5,3.25,-21.4%,3.5,3.5,1231882
15,2.26,3,4,2,-48.5%,3,1.5,1186578
16,4.46,4.25,4.25,4.5,+1.6%,4.5,4.5,1023429
17,4.5,4.5,4.5,4.5,+2.5%,4.5,4.5,1087369
18,4.33,4,4.25,4.25,-1.4%,4.25,4.5,1234917
19,4.24,4.25,4,4.25,-3.4%,4.25,4.25,1170334
20,3.86,4,4.25,4,-12.1%,3.75,3.75,1208271
21,3.71,3.5,3.5,3.75,-15.5%,3.75,3.75,1233421
22,4.37,4,4,4.25,-0.5%,4.5,4.5,1225072
23,4.18,4.25,4,4.25,-4.8%,4,4.25,1220373
24,4.42,5,3.75,4.25,+0.7%,4.75,4.25,1229029
25,3.77,3.75,4,3.75,-14.1%,3.75,3.75,1166573
26,4.45,4.25,4,4.5,+1.4%,4.5,4.5,1222325
27,3.99,4.25,3.5,4.25,-9.1%,3.75,4,1185832
28,4.09,4,4,4.25,-6.8%,3.75,4.25,1230468
29,4,4,4,4,-8.9%,4,4,1232018
30,4.24,4,4.5,4.25,-3.4%,4.25,4.25,888625
31,4.25,3.5,4.75,4.25,-3.2%,4,4.5,876416
32,4.48,4.5,4.5,4.5,+2.1%,4,4.75,1228395
33,4.23,4.25,4,4,-3.6%,4,4.5,500367
34,3.5,3.5,3.5,3.5,-20.3%,3.5,3.5,1231787
35,4.25,4.25,4.25,4.25,-3.2%,4.25,4.25,1226505
36,4,4,4,4,-8.9%,4,4,893004
37,4.18,4.25,4,4.25,-4.8%,4,4.25,1232253
38,4.4,4.25,4.25,4.5,+0.2%,4.25,4.5,693629
39,3.58,3.5,3.75,3.5,-18.5%,3.75,3.5,1175825
40,4.25,4.25,4.25,4.25,-3.2%,4.25,4.25,1018163
41,3.83,3.75,4,3.75,-12.8%,4,3.75,1232073
42,4.39,4,4.25,4.25,0%,4.5,4.5,5490
43,3.9,4,4,4,-11.2%,4,3.75,1179608
44,3.87,4,3.5,4,-11.8%,4,3.75,1231774
45,3.55,3.5,4,3.5,-19.1%,4,3.25,1231652
46,4.16,3.75,4,4,-5.2%,4.75,4,1231601
47,3.86,4,3.5,3.75,-12.1%,3.75,4,929604
48,4.59,4.5,4.25,4.5,+4.6%,4.5,4.75,926901
49,4.25,4.25,4.25,4.25,-3.2%,4.25,4.25,1214314
50,4.04,3.75,4,4,-8%,4.25,4,515802
51,4.5,4.5,4.5,4.5,+2.5%,4.5,4.5,1215415
52,5,5,5,5,+13.9%,5,5,1045658
53,4,4,4,4,-8.9%,4,4,1158671
54,4.07,3.75,4.5,4,-7.3%,4.25,4,1158083
55,3.54,3.25,3.5,3.5,-19.4%,3.75,3.5,1219398
56,3.84,3.75,4.25,3.75,-12.5%,4,3.75,970866
