,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,4.22,4.25,4.75,4.25,-1.2%,4,4.25,838089
1,4.3,4,4.5,4.25,+0.7%,4.5,4.25,634543
2,4.57,4.25,4.5,4.75,+7%,4.25,4.75,694038
3,3.74,4.75,5,4,-12.4%,4,3,894194
4,4.05,3.75,4.25,4,-5.2%,4.25,4,814461
5,4.15,4.25,4.25,4.25,-2.8%,4.25,4,1220307
6,3.16,3.5,3.75,3,-26%,3.25,3,778000
7,4.8,4.75,4.75,5,+12.4%,4.75,4.75,1082117
8,3.68,3.5,3.75,3.5,-13.8%,3.75,3.75,300923
9,4,4,4,4,-6.3%,4,4,1222909
10,4.54,4.75,4.75,4.5,+6.3%,4.5,4.5,1182030
11,4.6,4.5,4.5,4.5,+7.7%,4.5,4.75,884147
12,4.5,4.5,4.5,4.5,+5.4%,4.5,4.5,268866
13,4.25,4.25,4.25,4.25,-0.5%,4.25,4.25,272429
14,3.74,3.75,4.25,3.75,-12.4%,4,3.5,1219889
15,4.63,4.25,5,4.5,+8.4%,5,4.5,1136026
16,4.48,4.25,4.5,4.5,+4.9%,4.5,4.5,490010
17,3,3,3,3,-29.7%,3,3,1094570
18,4.18,4.25,4,4.25,-2.1%,4,4.25,800781
19,3.33,3.25,4.5,3.25,-22%,3.25,3.25,1212027
20,4.25,4.25,4.25,4.25,-0.5%,4.25,4.25,1212633
21,4.33,4,4.25,4.25,+1.4%,4.25,4.5,732177
22,4.25,4.25,4.25,4.25,-0.5%,4.25,4.25,810519
23,4.02,4,4.25,4,-5.9%,4,4,1191399
24,4.37,4.25,4.5,4.25,+2.3%,4.25,4.5,855442
25,4,4,4,4,-6.3%,4,4,25570
26,4.16,4.25,4.5,4,-2.6%,4,4.25,780234
27,4.19,4.25,4.25,4.25,-1.9%,4,4.25,1169410
28,4.06,4,4,4,-4.9%,4.25,4,740194
29,4.38,4.25,4.5,4.5,+2.6%,4.5,4.25,1143729
30,4.05,5,4.75,4,-5.2%,4,3.75,1207437
31,4,4,4,4,-6.3%,4,4,992709
32,4.23,4.5,4.5,4.25,-0.9%,4,4.25,727575
33,4.47,4.5,5,4.5,+4.7%,4.25,4.5,276892
34,4.42,4.25,4.5,4.5,+3.5%,4.25,4.5,1111967
35,3.94,3.75,4,4,-7.7%,4.25,3.75,1150487
36,4.43,4.5,4.25,4.5,+3.7%,4.25,4.5,1201781
37,4,4,4,4,-6.3%,4,4,622108
38,4.22,5,4.25,4,-1.2%,4,4.25,1097991
39,4.58,4.75,4.5,4.75,+7.3%,4.5,4.5,1026087
40,4.35,4.25,4.25,4.25,+1.9%,4.25,4.5,1121152
41,4.23,4,4.25,4.25,-0.9%,4.25,4.25,660619
42,4.1,4.25,4.25,4,-4%,4.25,4,522350
43,4.18,4,4.5,4.25,-2.1%,4,4.25,591532
44,4.03,4.25,4.75,4,-5.6%,4.25,3.75,758709
45,4.37,4.25,4.75,4.5,+2.3%,4,4.5,1173957
46,4.5,4.5,4.5,4.5,+5.4%,4.5,4.5,580353
47,4.27,4.25,4.5,4.25,0%,4.25,4.25,372970
48,3.98,3.75,4,4,-6.8%,4,4,695501
49,4.02,4,4.25,4,-5.9%,4,4,762032
50,4.68,4.5,5,4.75,+9.6%,4.5,4.75,1142757
51,4.27,4.25,4.5,4.25,0%,4.25,4.25,196
52,4,4,4,4,-6.3%,4,4,668514
53,3.88,2,4,3.5,-9.1%,4.75,4,771559
54,4,4,4,4,-6.3%,4,4,804963
55,4.2,4.5,5,4.25,-1.6%,3.75,4.25,387207
56,3.77,3.75,4,3.75,-11.7%,3.75,3.75,799942
57,4.06,4,4,4,-4.9%,4.25,4,668510
58,4.25,4.25,4.25,4.25,-0.5%,4.25,4.25,819173
59,4.03,4,4.5,4,-5.6%,4,4,643956
60,4.6,4.5,4.5,4.5,+7.7%,4.5,4.75,1173741
61,4.19,4.25,4.5,4.25,-1.9%,4.75,3.75,828469
62,4.73,4.5,4.75,4.75,+10.8%,4.75,4.75,736427
63,4.5,4.5,4.5,4.5,+5.4%,4.5,4.5,687335
64,4.09,4.25,4,4,-4.2%,4.25,4,780840
65,4.06,4,5,4,-4.9%,4,4,905003
66,4.34,4.25,4.75,4.25,+1.6%,4.5,4.25,591341
67,4,4,4,4,-6.3%,4,4,333911
68,3.75,3.75,3.75,3.75,-12.2%,3.75,3.75,746076
69,3.79,4,4,3.75,-11.2%,3.75,3.75,364
70,4.24,4,4.5,4.25,-0.7%,4.25,4.25,929395
71,4.07,4,4.25,4.25,-4.7%,4,4,928999
72,4.96,4.75,4.75,5,+16.2%,5,5,1180408
73,4,4,4,4,-6.3%,4,4,1180421
74,3.28,4,4,3,-23.2%,3.5,3,1023598
75,4.42,4.25,5,4.25,+3.5%,4.75,4.25,790031
76,4.04,4.25,4.25,4,-5.4%,4,4,658516
77,4.13,4,4.5,4,-3.3%,4,4.25,866444
78,4,4,4,4,-6.3%,4,4,726285
79,4.35,4.25,4.25,4.25,+1.9%,4.25,4.5,1112517
80,4.13,4,4.25,4.25,-3.3%,4.25,4,767964
81,4.16,4.5,4.5,4.5,-2.6%,3.5,4.25,207003
82,4.58,4.5,5,4.75,+7.3%,4.5,4.5,981264
83,4.65,4.5,5,4.5,+8.9%,5,4.5,1072558
84,3.62,3.25,4,3.75,-15.2%,3.75,3.5,786375
85,4.88,5,5,5,+14.3%,4.5,5,1174320
86,4.25,4.25,4.25,4.25,-0.5%,4.25,4.25,445751
87,4.17,4.25,4.5,4.25,-2.3%,4.25,4,654931
88,3.9,3.75,4.25,3.75,-8.7%,4.25,3.75,968595
89,4.21,4.25,4.5,4.25,-1.4%,4,4.25,71283
90,4.4,4.25,5,4.75,+3%,4.25,4.25,774771
91,4.25,4.25,4.25,4.25,-0.5%,4.25,4.25,1043324
92,4.4,4.25,4.25,4.5,+3%,4.25,4.5,965436
93,4.31,4,4.75,4.5,+0.9%,4.25,4.25,1013082
94,4.52,4.5,4.75,4.5,+5.9%,4.5,4.5,1160734
95,4.18,4.25,4.75,4.25,-2.1%,4.25,4,1008114
96,4.21,4,4,4.25,-1.4%,4.25,4.25,930972
97,4.63,4.75,4.5,4.5,+8.4%,4.5,4.75,390632
98,4.37,4.5,5,4.5,+2.3%,4.25,4.25,1131497
99,4.42,4.5,4,4.25,+3.5%,4.5,4.5,1087572
100,4.25,4.25,4.25,4.25,-0.5%,4.25,4.25,543088
101,4.61,4.5,5,5,+8%,4,4.75,1091813
