,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,3.77,3,3.5,3.5,+3%,4,4,1234469
1,4,4,4,4,+9.3%,4,4,708933
2,3.74,3.75,3.5,3.75,+2.2%,3.75,3.75,654191
3,3.1,3.5,3.75,3,-15.3%,3,3,1179714
4,3.58,3.75,3.75,3.5,-2.2%,3.25,3.75,832171
5,3.5,3.5,3.5,3.5,-4.4%,3.5,3.5,905583
6,3.17,3,3.25,3.25,-13.4%,3,3.25,781586
7,3.75,3.75,3.75,3.75,+2.5%,3.75,3.75,123204
8,3.64,3,2.5,3.75,-0.5%,3.5,4,1223260
9,3.65,3.75,3.75,3.75,-0.3%,3.75,3.5,763332
10,3.5,3.5,3.5,3.5,-4.4%,3.5,3.5,1182030
11,3.95,3.5,5,3.5,+7.9%,5,3.5,1217774
12,4,4.25,3.5,4,+9.3%,4,4,1211942
13,5,5,5,5,+36.6%,5,5,1213701
14,3.82,4,3.75,3.75,+4.4%,3.5,4,876987
15,4.05,3.75,3.5,4,+10.7%,4,4.25,1216120
16,3.5,3.5,3.5,3.5,-4.4%,3.5,3.5,1036195
17,4.13,3.5,4,4,+12.8%,4.75,4,1214081
18,3.41,3.25,3.25,3.25,-6.8%,3.5,3.5,1212633
19,3.56,3.5,3.5,3.5,-2.7%,3.75,3.5,733310
20,3.5,3.5,3.5,3.5,-4.4%,3.5,3.5,596144
21,3.45,3.5,3,3.5,-5.7%,3,3.75,1206386
22,3.92,3.75,4,4,+7.1%,3.75,4,772016
23,3.52,3,3,3.5,-3.8%,3.5,3.75,803305
24,2.33,4,3.5,2.5,-36.3%,1.75,2,1206209
25,4.23,4,4.75,4.5,+15.6%,3.5,4.5,1102848
26,4.6,4.5,4.5,4.5,+25.7%,4.5,4.75,1203101
27,3.29,3.25,3,3,-10.1%,3.25,3.5,1111967
28,4.02,4.5,3.75,4,+9.8%,3.5,4.25,553862
29,4.28,4.25,4,4.25,+16.9%,4,4.5,1182403
30,4.24,4.25,4,4.25,+15.8%,4.25,4.25,749852
31,3.56,3.75,4,3.5,-2.7%,3.5,3.5,160100
32,3.5,3.5,3.5,3.5,-4.4%,3.5,3.5,822814
33,2.5,2.5,2.5,2.5,-31.7%,2.5,2.5,1169210
34,3.32,3,3.75,3.25,-9.3%,3.5,3.25,660521
35,3.69,4,3.25,3.75,+0.8%,3.5,3.75,845261
36,2.9,3,3,3,-20.8%,3,2.75,1206879
37,4,4,4,4,+9.3%,4,4,1087572
38,4,4,4,4,+9.3%,4,4,764726
39,3.99,4,3.75,4,+9%,4,4,1192848
40,4.49,4.75,4.25,4.5,+22.7%,4,4.75,1134884
41,3.77,3.75,4,3.75,+3%,3.75,3.75,297617
42,4.38,4.5,4.5,4.5,+19.7%,4,4.5,1205642
43,3.82,4,3.5,3.75,+4.4%,4,3.75,1139522
44,3.7,3.5,4,3.75,+1.1%,4,3.5,885630
45,3.5,3.5,3.5,3.5,-4.4%,3.5,3.5,973110
46,3.65,4,3.5,3.5,-0.3%,3.5,3.75,885205
47,3.54,3.5,3.75,3.5,-3.3%,4,3.25,989627
48,4.2,4.5,3.5,4.5,+14.8%,3.5,4.5,1202665
49,4.19,4,4,4.25,+14.5%,3.75,4.5,740294
50,4.26,3.75,4.25,4.25,+16.4%,4.5,4.25,508999
51,4,4,4,4,+9.3%,4,4,905981
52,4.09,4,3.75,4,+11.7%,4,4.25,1203867
53,3.75,3.75,3.75,3.75,+2.5%,3.75,3.75,652469
54,3.93,3.75,4,3.75,+7.4%,4,4,1088275
55,3.75,3.75,3.75,3.75,+2.5%,3.75,3.75,969929
56,3.54,3.5,3.75,3.5,-3.3%,4,3.25,695501
57,3.65,3.75,3.75,3.75,-0.3%,3.75,3.5,1184297
58,3.71,3.5,3.75,3.75,+1.4%,3.25,4,818506
59,3.36,3.25,3,3.25,-8.2%,3.75,3.25,663581
60,3.88,4.75,3,4,+6%,3,4.25,442140
61,4,4,4,4,+9.3%,4,4,1202198
62,4.25,4.25,4.25,4.25,+16.1%,4.25,4.25,765198
63,3.8,3.75,3.75,4,+3.8%,3.75,3.75,1189812
64,4,4,4,4.5,+9.3%,2.75,4.5,1201673
65,4.15,4,4,4.25,+13.4%,4,4.25,1181016
66,3.94,4,4,4,+7.7%,3.75,4,798188
67,3.61,3.5,3.75,3.75,-1.4%,3.25,3.75,1125993
68,3.75,3.75,3.75,3.75,+2.5%,3.75,3.75,1092857
69,3.71,3.5,3.5,3.75,+1.4%,3.75,3.75,1017886
70,3.42,3.75,3.75,3.5,-6.6%,3,3.5,725212
71,3.75,3.75,3.75,3.75,+2.5%,3.75,3.75,740194
72,3.6,3.75,3.25,3.75,-1.6%,3.25,3.75,952043
73,3.5,3.5,3.5,3.5,-4.4%,3.5,3.5,694043
74,3.05,2.75,3.25,3,-16.7%,3.25,3,1198052
75,3.96,3.75,3.5,3.75,+8.2%,4.25,4,895869
