,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,4.27,4.5,3.5,4.25,+63%,4,4.5,1236384
1,2.97,2.5,2.5,2.75,+13.4%,3,3.25,126748
2,2.43,2.25,2.5,2.25,-7.3%,2.5,2.5,24180
3,2.55,3,2.5,2.5,-2.7%,2.5,2.5,294442
4,2.55,2.5,2.5,2.75,-2.7%,2.5,2.5,1082117
5,3,3,3,3,+14.5%,3,3,1136299
6,4.15,4,4,4.25,+58.4%,4,4.25,816581
7,2.65,2.5,2.5,2.75,+1.1%,2.5,2.75,472006
8,2.39,2,4.75,2.5,-8.8%,2.5,2,1149200
9,2.5,2.5,2.5,2.5,-4.6%,2.5,2.5,1186224
10,2.5,2.5,2.5,2.5,-4.6%,2.5,2.5,1036195
11,3.36,3,4,3.5,+28.2%,3,3.5,1231871
12,1.92,2,2.25,2,-26.7%,2,1.75,1220307
13,1,1,1,1,-61.8%,1,1,748049
14,3.05,3,4,3.25,+16.4%,2.75,3,1231345
15,2.02,2,2.25,2,-22.9%,2,2,815523
16,2.29,2.25,3,2.5,-12.6%,2,2.25,1216064
17,2.79,2.75,2.5,2.5,+6.5%,2.75,3,869485
18,1.15,1.25,1.25,1.25,-56.1%,1.25,1,297255
19,3.02,3,3.25,3,+15.3%,3,3,743384
20,3.01,3.5,3,3,+14.9%,3.25,2.75,1224905
21,3.1,3,3,3,+18.3%,3,3.25,1225797
22,2,2,2,2,-23.7%,2,2,513752
23,1.36,1.25,1.25,2,-48.1%,1.5,1,591360
24,3.25,3,3,3.25,+24%,3,3.5,1222765
25,2,2,2,2,-23.7%,2,2,881994
26,3,3,3,3,+14.5%,3,3,1213985
27,2.18,2,2.5,2.25,-16.8%,2,2.25,884147
28,1.59,1.75,1.5,1.5,-39.3%,1.75,1.5,663997
29,4,4,4,4,+52.7%,4,4,1219669
30,2.73,3,3,2.75,+4.2%,2.5,2.75,775724
31,3.05,3.75,2.5,3,+16.4%,3,3,1220781
32,2.54,2.25,2.75,2.75,-3.1%,2.5,2.5,887144
33,2.32,2.5,2.25,2.25,-11.5%,2,2.5,933004
34,3.22,3.25,3.75,3.25,+22.9%,3,3.25,921248
35,3.41,2.75,3.5,3.5,+30.2%,3,3.75,1216513
36,2.11,2,4,1.75,-19.5%,3,1.5,1218455
37,3.35,3.5,2.5,3.25,+27.9%,2.5,4,1218301
38,2.56,2.5,2.5,2.5,-2.3%,2.75,2.5,865585
39,2.44,2.5,2.5,2.5,-6.9%,2.25,2.5,1166423
40,2.97,2.75,3,3.25,+13.4%,2.75,3,689707
41,2.9,2.75,3,3,+10.7%,2.25,3.25,501086
42,3.25,3.25,3.25,3.25,+24%,3.25,3.25,246734
43,2.13,1.5,3,1,-18.7%,2.5,2.5,660860
44,2.52,2.75,2.75,2.5,-3.8%,2,2.75,849508
45,3,3,3,3,+14.5%,3,3,735415
46,3.25,3.25,3.25,3.25,+24%,3.25,3.25,811627
47,4.06,4,4,4,+55%,4.25,4,802182
48,2.55,4,3.25,2.25,-2.7%,2.5,2.25,439438
49,3.28,4,2.75,3.25,+25.2%,2.75,3.5,1063420
50,1.75,1.75,1.75,1.75,-33.2%,1.75,1.75,1208445
51,3.12,3,3,3,+19.1%,3.5,3,1191627
52,2.74,3,3,3,+4.6%,1.5,3.25,1207663
53,2,2,2,2,-23.7%,2,2,991004
54,3.12,3.5,2.5,3,+19.1%,3,3.25,1207557
55,1,1,1,1,-61.8%,1,1,605013
56,3.24,3,3.25,3,+23.7%,3.5,3.25,1003907
57,2.41,2.75,3,2.25,-8%,2.5,2.25,995404
58,2.76,3,3,3,+5.3%,2,3,1204747
59,3.04,3,3,3,+16%,2.75,3.25,768268
60,1.75,1.75,1.75,1.75,-33.2%,1.75,1.75,1189277
61,2.61,3.25,3,2.5,-0.4%,2.5,2.5,585980
62,1.66,1.25,1.5,1.5,-36.6%,2.25,1.5,1202968
63,3.28,3.25,3.75,3.25,+25.2%,3.25,3.25,1199105
64,1.91,1.75,1.75,1.75,-27.1%,2,2,1073239
65,1.53,1.5,4,1.5,-41.6%,1,1.5,1203613
66,2.87,3,4.5,3,+9.5%,2.5,2.75,904404
67,2.38,2,2,2.5,-9.2%,2.75,2.25,1200426
68,2.61,2.75,3,2.75,-0.4%,2.5,2.5,672749
69,2.8,2,3,2.5,+6.9%,3,3,1201914
70,3,3,3,3,+14.5%,3,3,1201550
71,2.48,2,3,2.5,-5.3%,2.5,2.5,1184297
72,2.49,2.25,3.5,2.75,-5%,2.5,2.25,896854
73,2,2,2,2,-23.7%,2,2,715837
74,3,3,3,3,+14.5%,3,3,1177199
75,1.96,2,2,2,-25.2%,2.25,1.75,763478
76,2.47,2.5,3,2.5,-5.7%,2.25,2.5,1043324
77,2.62,2.5,2,2.75,0%,2.5,2.75,1199411
78,1.35,1.25,1.25,1.25,-48.5%,1.25,1.5,1024981
79,2.44,2.5,2.5,2.5,-6.9%,2.25,2.5,1192933
80,1.69,1.75,1.75,1.75,-35.5%,1.5,1.75,765198
81,2.73,3.25,2.5,2.75,+4.2%,2.5,2.75,612039
82,2.84,2.75,2.5,2.75,+8.4%,2.75,3,553862
83,2.75,2.75,2.75,2.75,+5%,2.75,2.75,1165893
84,3.03,3,3,3.25,+15.6%,2.5,3.25,1194594
85,2.69,2.75,2.75,2.75,+2.7%,2.5,2.75,187643
86,1.72,1.75,2.25,1.75,-34.4%,1.5,1.75,1171184
87,3.25,3.25,3.25,3.25,+24%,3.25,3.25,1023598
88,2.5,2.5,2.5,2.5,-4.6%,2.5,2.5,893544
89,2.38,2.25,2.5,2.5,-9.2%,2.5,2.25,720032
90,1.27,1,1.25,1.25,-51.5%,1,1.5,344251
91,2,2,2,2,-23.7%,2,2,1191183
92,2.61,2.75,3,2.75,-0.4%,2.5,2.5,744514
93,2.34,1.75,2.5,2.25,-10.7%,2.75,2.25,1190026
94,3.46,3.5,3.75,3.5,+32.1%,3.25,3.5,840095
95,3.31,3.5,3.75,3.25,+26.3%,3.25,3.25,828964
96,2.32,1.75,2.5,2.25,-11.5%,2.25,2.5,977348
97,2,2,2,2,-23.7%,2,2,783333
98,2.81,2.75,2.75,2.75,+7.3%,3,2.75,1024624
99,1.5,1.25,3,1.25,-42.7%,1,1.75,1185528
100,1.94,1.75,2,2,-26%,2.25,1.75,960014
101,2.5,2.5,2.5,2.5,-4.6%,2.5,2.5,709107
102,3.18,3.25,3,3.25,+21.4%,3,3.25,733986
103,4.4,4,5,4.5,+67.9%,5,4,1181093
104,1,1,1,1,-61.8%,1,1,1143077
105,2.9,3.25,3,2.75,+10.7%,3.5,2.5,1133276
106,2.5,2.5,2.5,2.5,-4.6%,2.5,2.5,709529
107,1,1,1,1,-61.8%,1,1,982377
108,2.78,2.75,2.5,2.75,+6.1%,2.5,3,741480
109,3,3,3,3,+14.5%,3,3,831854
110,2.43,3,2.5,2.5,-7.3%,2,2.5,992573
111,2.7,2.75,3,3,+3.1%,1,3.5,1037981
112,3.5,3.5,3.5,3.5,+33.6%,3.5,3.5,733307
113,2.5,2.5,2.5,2.5,-4.6%,2.5,2.5,656292
114,2.18,2.25,2,2.25,-16.8%,2,2.25,1154317
115,3.16,3,4,3.5,+20.6%,3,3,1013082
116,2.53,2.25,2.5,2.25,-3.4%,2.5,2.75,1143331
117,3.74,3.75,4,4,+42.7%,3,4,890789
118,2.7,2,3,2.5,+3.1%,3,2.75,1020310
119,2.23,2.25,2,2,-14.9%,2,2.5,762463
120,2.26,3,3,2.5,-13.7%,2,2,9311
121,2.25,2.25,2.25,2.25,-14.1%,2.25,2.25,1084639
122,3.24,2.75,3.25,3.25,+23.7%,3,3.5,1160650
123,1.98,2,4.25,2,-24.4%,1.75,1.75,628182
124,3.5,4.5,3,3.25,+33.6%,3,3.75,704110
125,1.7,1,2,1,-35.1%,2,2,1167647
126,2.18,2.25,2,2.25,-16.8%,2,2.25,1035595
127,2.62,2.75,4,2.5,0%,2.5,2.5,501917
128,1.49,1.5,1.5,1.75,-43.1%,1.25,1.5,982613
129,2.5,2.5,3.5,2.5,-4.6%,2.25,2.5,714346
130,2.31,3.25,1.5,2.75,-11.8%,1,2.75,381638
131,3.66,3.75,4.25,3.75,+39.7%,3.25,3.75,97364
