,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,4.11,4.5,4,4,-1.2%,4.25,4,1220307
1,4.18,4.25,4,4.25,+0.5%,4,4.25,613851
2,4.38,4.5,4.25,4.25,+5.3%,4.25,4.5,210203
3,4,4,4,4,-3.8%,4,4,995342
4,3.5,3.5,3.5,3.5,-15.9%,3.5,3.5,779189
5,4.25,4.25,4.25,4.25,+2.2%,4.25,4.25,779746
6,4.32,4,4,4,+3.8%,4.5,4.5,1018221
7,3.95,3.75,5,3.75,-5%,4.25,3.75,725518
8,4.04,4.25,4.25,4,-2.9%,4,4,795883
9,4.25,4.25,4.25,4.25,+2.2%,4.25,4.25,576712
10,4.25,4.25,4.25,4.25,+2.2%,4.25,4.25,685213
11,4.33,4.5,4.25,4.5,+4.1%,4.25,4.25,17949
12,5,5,5,5,+20.2%,5,5,741401
13,4.24,4.25,4,4.25,+1.9%,4.25,4.25,14451
14,4.25,4.25,4.25,4.25,+2.2%,4.25,4.25,818094
15,4.24,4.25,4,4.25,+1.9%,4.25,4.25,720464
16,4.13,4.25,4.25,4.25,-0.7%,3.75,4.25,422359
17,3.67,3.75,4,3.75,-11.8%,3.75,3.5,814461
18,4.02,3.75,4,4,-3.4%,3.75,4.25,228702
19,4.09,4,4.5,4,-1.7%,4.25,4,824148
20,3.59,3.75,3.5,3.5,-13.7%,3.75,3.5,1224488
21,4.13,4.25,4.75,4,-0.7%,4.25,4,1163911
22,4.04,4,4,4,-2.9%,3.75,4.25,712987
23,4.19,4.25,4.25,4.25,+0.7%,4,4.25,1161367
24,4,4,4,4,-3.8%,4,4,792013
25,4.46,4.5,3.75,4.5,+7.2%,4.5,4.5,570679
26,4.35,4.25,4.25,4.25,+4.6%,4.25,4.5,737297
27,4,4,4,4,-3.8%,4,4,1197895
28,4.85,4.75,4.75,4.75,+16.6%,4.75,5,268866
29,4.25,4.25,4.25,4.25,+2.2%,4.25,4.25,1025815
