,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,2.88,4.5,4.25,4.25,+20.5%,1.75,2.25,1235815
1,2.17,4,1.5,2,-9.2%,2,2,1235779
2,4.93,5,4.75,5,+106.3%,4.75,5,1234937
3,2.57,3.5,2.5,2.75,+7.5%,3,2,1219115
4,2.27,2,3,2.25,-5%,2.25,2.25,1232225
5,1.86,2,3,1,-22.2%,2,2,160720
6,1.81,1.5,3.25,1.5,-24.3%,1.5,2,1233400
7,1.49,1.25,2.5,1.25,-37.7%,1.5,1.5,983477
8,2.04,1,5,5,-14.6%,1,1,1232485
9,2.53,2.5,3,2.5,+5.9%,2.5,2.5,764450
10,1.67,1.75,1.5,1.5,-30.1%,1.25,2,257900
11,1.23,2,2.25,1.25,-48.5%,1,1,1231731
12,2.24,2.25,2,3.75,-6.3%,1,2.25,1231407
13,2.5,2.5,2.5,2.5,+4.6%,2.5,2.5,1036195
14,2.99,4,4.5,2.5,+25.1%,3,2.75,741623
15,1.59,1.5,4,1.5,-33.5%,1.25,1.5,15492
16,3.97,3.25,4,4.5,+66.1%,3.75,4,1228862
17,2.5,2.5,2.5,2.5,+4.6%,2.5,2.5,896854
18,1.31,1.75,1.5,1.5,-45.2%,1,1.25,1226480
19,2.35,2,1.5,2.5,-1.7%,1.5,3,1219621
20,5,5,5,5,+109.2%,5,5,1223996
21,1.88,2.75,2.25,1.75,-21.3%,1.75,1.75,817215
22,1.09,1,2.5,1,-54.4%,1,1,1194703
23,2.3,2,3,2,-3.8%,3,2,921996
24,2.5,2.5,2.5,2.5,+4.6%,2.5,2.5,1219428
25,5,5,5,5,+109.2%,5,5,1221995
26,2,2,2,2,-16.3%,2,2,1206790
27,2.05,2,2.75,2,-14.2%,3.25,1.25,1221021
28,1.54,1.25,2.5,1.5,-35.6%,1.5,1.5,1217948
29,2.68,2.75,2.5,2.75,+12.1%,2.5,2.75,1211693
30,1.85,2,3,1.75,-22.6%,1.75,1.75,1219669
31,2.47,3,2.5,3,+3.3%,1.75,2.5,1163481
32,2.91,3,3.25,2.75,+21.8%,2.75,3,815412
33,2.58,2.75,2.5,2.25,+7.9%,2.5,2.75,1217774
34,2.91,2.75,3.75,2.75,+21.8%,2.75,3,609249
35,1.81,2.25,1.75,2,-24.3%,2,1.5,1208913
36,4.75,4.75,4.75,4.75,+98.7%,4.75,4.75,640208
37,1.55,1.25,3.5,1.75,-35.1%,1.5,1.25,1083444
38,3.26,2.75,3.5,3.25,+36.4%,3,3.5,668304
39,3.21,3.25,4,3,+34.3%,3.5,3,1212405
40,2.86,2,2,3,+19.7%,2.25,3.5,932673
41,1,1,1,1,-58.2%,1,1,1036651
42,3.68,3.75,3.5,3.75,+54%,3.5,3.75,912132
43,2.63,2.75,2.5,2.5,+10%,2.5,2.75,1087572
44,3.16,3.5,3.75,3,+32.2%,3.25,3,664801
45,3.37,4,4,3.25,+41%,3.25,3.25,439438
46,3.88,4.25,4.5,4.5,+62.3%,3.25,3.75,1162355
47,1.03,1,1.5,1,-56.9%,1,1,1185226
48,3.31,3,4,3.25,+38.5%,3,3.5,1203630
49,3.5,3.5,3.5,3.5,+46.4%,3.5,3.5,1203559
50,4.53,4.5,4,4,+89.5%,4.75,4.75,1200914
51,1.25,1.25,1.25,1.25,-47.7%,1.25,1.25,442140
52,3.17,3,3.25,3.25,+32.6%,3,3.25,1015020
53,1,1,1,1,-58.2%,1,1,1128692
54,2.75,2.75,2.75,2.75,+15.1%,2.75,2.75,1177199
55,3.14,3.5,3.5,3,+31.4%,3.25,3,811627
56,4.93,5,4.75,5,+106.3%,4.75,5,1200832
57,1,1,1,1,-58.2%,1,1,765198
58,2.59,2.5,3,2.5,+8.4%,2.75,2.5,1197678
59,2.5,2.5,2.5,2.5,+4.6%,2.5,2.5,583847
60,2.76,3.5,4,2.75,+15.5%,3,2.25,1191405
61,4.1,3.75,3.5,4.25,+71.5%,4,4.25,1195827
62,3.58,3,3.25,4,+49.8%,3.25,3.75,1193158
63,3.39,3.5,4.5,3.25,+41.8%,3,3.5,529679
64,4.76,5,5,5,+99.2%,4,5,1192391
