,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,4.38,4,4.25,4.5,+0.7%,4.25,4.5,802013
1,4.5,4.5,4.5,4.5,+3.4%,4.5,4.5,1076253
2,4.38,4.5,4.25,4.25,+0.7%,4.25,4.5,1214991
3,4.55,4.75,4.25,4.5,+4.6%,4.25,4.75,663070
4,4.4,4.5,4.5,4.5,+1.1%,4.5,4.25,340066
5,4.22,4.25,4.75,4.25,-3%,4,4.25,1073239
6,3.6,3.5,3.5,3.5,-17.2%,3.5,3.75,1225451
7,2.17,2,2.25,2.25,-50.1%,2,2.25,1203701
8,4.53,4.5,4.25,4.5,+4.1%,4.25,4.75,762962
9,4.48,4.25,4.5,4.5,+3%,4.5,4.5,828469
10,4.49,4.5,4.25,4.5,+3.2%,4.5,4.5,715115
11,4.68,4.75,4.5,4.75,+7.6%,4.5,4.75,152802
12,4.42,4.25,3.5,4.5,+1.6%,4.5,4.5,791224
13,4.39,4.25,4,4.5,+0.9%,4.25,4.5,1013082
14,4.41,4.25,4.25,4.25,+1.4%,4.5,4.5,732365
15,4.17,4,4.25,4.25,-4.1%,4,4.25,578159
16,4.12,4.25,4,4.25,-5.3%,3.75,4.25,1174176
17,4.21,4.25,4.5,4.25,-3.2%,4,4.25,883972
18,4.31,4.5,4.75,4.25,-0.9%,4.25,4.25,711311
19,4.23,4,4.25,4.25,-2.8%,4.25,4.25,401595
20,4.18,4.25,4,4.25,-3.9%,4,4.25,1074077
21,4.27,4.25,4.5,4.25,-1.8%,4.25,4.25,696364
22,4.24,4.25,4,4.25,-2.5%,4.25,4.25,884147
23,4.46,4.25,4.25,4.5,+2.5%,4.5,4.5,817429
24,4.57,4.75,4.5,4.5,+5.1%,4.25,4.75,1172998
25,4.12,4.25,4,4.25,-5.3%,3.75,4.25,693704
26,4.03,4,4.5,4,-7.4%,4,4,925759
27,4.25,4.25,4.25,4.25,-2.3%,4.25,4.25,1191399
28,4.25,4.25,4.25,4.25,-2.3%,4.25,4.25,1094570
29,4.5,4.5,4.5,4.5,+3.4%,4.5,4.5,671818
30,4.25,4.25,4.25,4.25,-2.3%,4.25,4.25,704408
31,4.35,4.5,4,4.5,0%,4,4.5,1068525
32,3.12,3,3.25,3,-28.3%,3,3.25,843896
33,4.04,4.25,4.25,4,-7.1%,4,4,999410
34,4.25,4.25,4.25,4.25,-2.3%,4.25,4.25,1214744
35,3.72,4,3.75,3.75,-14.5%,3.5,3.75,725588
36,4.56,4.5,4.5,4.5,+4.8%,4.75,4.5,744514
37,4.25,4.25,4.25,4.25,-2.3%,4.25,4.25,886322
38,4.5,4.5,4.5,4.5,+3.4%,4.5,4.5,973506
39,4.34,4.5,4.5,4.5,-0.2%,4.25,4.25,1175883
40,4.29,4.5,4.5,4.25,-1.4%,4.25,4.25,1184399
41,4.5,4.5,4.5,4.5,+3.4%,4.5,4.5,677126
42,4.12,4.5,4.25,4.25,-5.3%,4,4,725322
43,4.46,4.25,4.25,4.5,+2.5%,4.5,4.5,708
44,4.49,4.5,4.25,4.5,+3.2%,4.5,4.5,17251
45,4.14,3.75,4,4,-4.8%,4.25,4.25,177736
46,4.45,4.5,4.5,4.25,+2.3%,4.5,4.5,814562
47,4.25,4.25,4.25,4.25,-2.3%,4.25,4.25,164080
48,4.32,4.5,5,4.25,-0.7%,4.25,4.25,172660
49,4.27,4.25,4.5,4.25,-1.8%,4.25,4.25,253304
50,4.42,4.25,4.5,4.5,+1.6%,4.25,4.5,1033616
51,4.47,4.5,5,4.5,+2.8%,4.25,4.5,722158
52,4.27,4.25,4.5,4.25,-1.8%,4.25,4.25,569020
53,4.25,4.25,4.25,4.25,-2.3%,4.25,4.25,491175
54,4.25,4.25,4.25,4.25,-2.3%,4.25,4.25,694066
55,4.46,5,4.25,4.5,+2.5%,3.75,4.75,887454
56,4.37,4.25,4.5,4.25,+0.5%,4.25,4.5,589697
57,2.96,3.25,2.5,3,-32%,3.25,2.75,1176491
58,4.15,4.25,4.25,4.25,-4.6%,4.25,4,1010699
59,4.29,4.5,4.5,4.25,-1.4%,4.25,4.25,968595
60,4.47,4.5,5,4.5,+2.8%,4.25,4.5,696905
61,4.6,4.5,4.5,4.5,+5.7%,4.5,4.75,196231
62,3.79,4,4,3.75,-12.9%,3.75,3.75,719884
63,4.32,4.5,4.25,4.25,-0.7%,4,4.5,331176
64,4.25,4.25,4.25,4.25,-2.3%,4.25,4.25,330779
65,4.38,4.5,4.5,4.5,+0.7%,4,4.5,679381
66,2.72,2.75,2.25,2.75,-37.5%,2.75,2.75,1056074
67,4.25,4.25,4.25,4.25,-2.3%,4.25,4.25,715742
68,4.37,4.25,4.5,4.25,+0.5%,4.25,4.5,801603
69,4.33,4.5,4.25,4.5,-0.5%,4.25,4.25,1138974
70,4.33,4.25,4.5,4.25,-0.5%,4.5,4.25,731914
71,4.5,4.5,4.5,4.5,+3.4%,4.5,4.5,522584
72,4.5,4.5,4.5,4.5,+3.4%,4.5,4.5,227783
73,4.41,4.25,4.25,4.25,+1.4%,4.5,4.5,817935
74,4.28,3.75,4.5,4.25,-1.6%,4.5,4.25,237852
75,4,4,4,4,-8%,4,4,773354
76,4.42,4.25,4.5,4.5,+1.6%,4.25,4.5,1148305
77,4.21,4,4,4.25,-3.2%,4.25,4.25,911019
78,4.43,4.25,4.75,4.5,+1.8%,4.25,4.5,1203193
