,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,4,4,4,4,-5%,4,4,760931
1,4.19,4.25,4.25,4.25,-0.5%,4,4.25,1103075
2,3.75,3.75,3.75,3.75,-10.9%,3.75,3.75,371504
3,3.81,3.75,4.5,4,-9.5%,4,3.5,962669
4,4,4,4,4,-5%,4,4,1192933
5,4.28,4.5,4.25,4.25,+1.7%,4.25,4.25,164080
6,4.25,4.25,4.25,4.25,+1%,4.25,4.25,709529
7,4.18,4.25,4,4.25,-0.7%,4,4.25,810345
8,3.94,3.75,4,4,-6.4%,4.25,3.75,378088
9,4.31,4.25,4.25,4.25,+2.4%,4.5,4.25,1204907
10,3.77,4,3.75,4,-10.5%,3.5,3.75,1196938
11,4.46,4.25,4.25,4.5,+5.9%,4.5,4.5,651985
12,4.43,4.5,4.25,4.5,+5.2%,4.25,4.5,738555
13,4.15,4,3.75,4,-1.4%,4.25,4.25,155934
14,4.68,4.5,5,4.75,+11.2%,4.5,4.75,928114
15,4,4,4,4,-5%,4,4,726744
16,4.59,4.75,4.75,4.75,+9%,4.5,4.5,1207248
17,4.21,4,4,4.25,0%,4.25,4.25,698062
18,4.12,3.75,3.75,4,-2.1%,4.25,4.25,1213798
19,4.18,4.25,4,4.25,-0.7%,4,4.25,71283
20,4.09,3.75,4.25,4,-2.9%,4,4.25,1116234
21,4.01,3.75,4.5,4,-4.8%,4,4,262075
22,3.99,4,3.75,4,-5.2%,4,4,387685
23,4.24,4,4.5,4.25,+0.7%,4.25,4.25,711311
24,3.61,3.5,3.5,3.75,-14.3%,3.75,3.5,102660
25,4.5,4.5,4.5,4.5,+6.9%,4.5,4.5,323619
26,4.25,4.25,4.25,4.25,+1%,4.25,4.25,159910
27,4.52,4.5,4.75,4.5,+7.4%,4.5,4.5,822032
28,3.58,3.5,4,3.75,-15%,3.5,3.5,1202198
29,4.38,4.5,4.25,4.25,+4%,4.25,4.5,910969
30,4.1,4,4,4,-2.6%,4,4.25,689880
31,4.25,4.25,4.25,4.25,+1%,4.25,4.25,1073862
32,4.63,4.75,4.5,4.5,+10%,4.5,4.75,1113636
33,4.08,4,4.25,4,-3.1%,4.25,4,1189368
34,4.27,3.75,3.75,4.25,+1.4%,4.25,4.5,1081399
35,3.5,3.5,3.5,3.5,-16.9%,3.5,3.5,733123
36,4.64,4.25,4.75,4.75,+10.2%,4.5,4.75,998571
37,3.84,4,4,4,-8.8%,3.75,3.75,693704
38,4.51,4.75,4.25,4.5,+7.1%,4.5,4.5,725766
39,4.35,4.5,4.5,4.25,+3.3%,4.5,4.25,789696
40,4,4,4,4,-5%,4,4,646161
41,4,4,4,4,-5%,4,4,1196925
42,4.18,4,4.25,4,-0.7%,4.25,4.25,689719
43,4.42,4,4,4.5,+5%,4.5,4.5,797110
44,4,4,4,4,-5%,4,4,802816
45,4.15,4,4,4.25,-1.4%,4,4.25,764778
46,4.5,4.5,4.5,4.5,+6.9%,4.5,4.5,779746
47,3.93,4.25,4,4,-6.7%,4,3.75,265507
48,4.37,4,4,4.25,+3.8%,4.5,4.5,1191315
49,4.1,3.75,4,4,-2.6%,4.5,4,697383
50,4.24,4.25,4,4.25,+0.7%,4.25,4.25,715929
51,4.29,4,4.25,4.25,+1.9%,4.5,4.25,1189058
52,4.08,3.75,4,4,-3.1%,4,4.25,302
53,4.14,4,4.25,4,-1.7%,4.5,4,725014
54,4.1,4,4,4,-2.6%,4,4.25,1095082
55,4.21,4,4,4.25,0%,4.25,4.25,714311
56,4.5,4.5,4.5,4.5,+6.9%,4.5,4.5,1180421
57,3.86,4,4.25,4,-8.3%,3.75,3.75,1088275
58,4.2,4.25,4,4.25,-0.2%,4.5,4,1139522
59,3.95,3.5,4,4,-6.2%,4,4,489812
60,4.96,4.75,4.75,5,+17.8%,5,5,1057031
61,4.26,4.5,4,4.25,+1.2%,4.25,4.25,765932
62,4.07,4,3.25,4.25,-3.3%,4.25,4,887454
63,4.19,4.25,4.25,4.25,-0.5%,4,4.25,696583
64,4.5,4.5,4.5,4.5,+6.9%,4.5,4.5,41142
65,4.44,4,4.75,4.25,+5.5%,5,4.25,692655
66,3.71,3.5,3.5,3.75,-11.9%,3.75,3.75,657920
67,4.34,4,4.5,4.25,+3.1%,4.25,4.5,855500
68,4.39,4,4.25,4.25,+4.3%,4.5,4.5,827859
69,3.87,3.75,4,3.75,-8.1%,3.75,4,802013
