,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,3.63,4,4,3.75,+0.3%,3.5,3.5,258239
1,3.11,3,3.75,3,-14.1%,3.25,3,1202198
2,2,2,2,2,-44.8%,2,2,792013
3,4.21,4,4,4.25,+16.3%,4.25,4.25,1068999
4,4,4,4,4,+10.5%,4,4,1003907
5,3.65,3.75,3.75,3.25,+0.8%,3.75,3.75,1108675
6,3.65,3.75,3.75,3.75,+0.8%,3.75,3.5,495838
7,3.32,3.5,4,3.25,-8.3%,3.25,3.25,619055
8,3.98,3.75,4,4,+9.9%,4,4,868713
9,3.73,3.75,4,3.75,+3%,4,3.5,434646
10,3.12,3,3.25,3,-13.8%,3,3.25,1073239
11,3.8,3.5,4.5,3.5,+5%,4.5,3.5,1066354
12,4.16,3.75,4.5,4.25,+14.9%,4,4.25,533816
13,3.98,3.75,4,4,+9.9%,4,4,811876
14,3.74,3.5,4,3.75,+3.3%,3.75,3.75,902621
15,4.33,4.25,4,4,+19.6%,4,4.75,772755
16,3.58,3.5,3.75,3.5,-1.1%,3.75,3.5,769453
17,3.34,3,3.5,3.25,-7.7%,3.25,3.5,658348
18,3.3,3.5,3,3.25,-8.8%,3,3.5,934461
19,3.5,3.5,3.5,3.5,-3.3%,3.5,3.5,587586
20,3.34,3.5,3.5,3.5,-7.7%,3.25,3.25,149604
21,3.42,3.5,3.75,3.5,-5.5%,3.5,3.25,446214
22,3.5,3.5,3.5,3.5,-3.3%,3.5,3.5,553800
23,3.73,3.5,3.75,3.75,+3%,3.75,3.75,732781
24,3.25,3.25,3.25,3.25,-10.2%,3.25,3.25,893293
25,4,4,4,4,+10.5%,4,4,715929
26,4.08,4,4.25,4,+12.7%,4.25,4,316116
27,4,4,4,4,+10.5%,4,4,315860
28,4.09,3.75,4,4.25,+13%,4.25,4,845238
29,4.02,3.75,4,4,+11%,3.75,4.25,567860
30,3.5,3.5,3.5,3.5,-3.3%,3.5,3.5,610738
31,4,4,4,4,+10.5%,4,4,378545
32,3.26,3.5,3,3.25,-9.9%,3.25,3.25,713126
33,3.27,3.5,4,3.5,-9.7%,3.25,3,248786
34,3.5,3.5,3.5,3.5,-3.3%,3.5,3.5,508168
35,3.06,3,3,3,-15.5%,3.25,3,875774
36,4.07,3.75,4,4.25,+12.4%,3.75,4.25,662955
37,2.86,2,4,3,-21%,3,2.75,515820
38,4.05,4,3.75,4,+11.9%,4.25,4,489885
39,3.04,2.75,3,3,-16%,3.25,3,709799
40,3.75,3.75,3.75,3.75,+3.6%,3.75,3.75,682173
41,3.5,3.5,3.5,3.5,-3.3%,3.5,3.5,697544
42,3.5,N/A,N/A,N/A,-3.3%,N/A,N/A,779364
43,3.68,N/A,N/A,N/A,+1.7%,N/A,N/A,907134
44,3.25,N/A,N/A,N/A,-10.2%,N/A,N/A,905583
45,3,N/A,N/A,N/A,-17.1%,N/A,N/A,514567
46,3.5,N/A,N/A,N/A,-3.3%,N/A,N/A,791969
47,1.24,N/A,N/A,N/A,-65.7%,N/A,N/A,520912
48,3.75,N/A,N/A,N/A,+3.6%,N/A,N/A,797609
49,3.75,N/A,N/A,N/A,+3.6%,N/A,N/A,703639
50,4.44,N/A,N/A,N/A,+22.7%,N/A,N/A,841523
51,3.75,N/A,N/A,N/A,+3.6%,N/A,N/A,569988
52,3.5,N/A,N/A,N/A,-3.3%,N/A,N/A,656292
53,3.5,N/A,N/A,N/A,-3.3%,N/A,N/A,205702
54,3.25,N/A,N/A,N/A,-10.2%,N/A,N/A,724733
55,4.4,N/A,N/A,N/A,+21.5%,N/A,N/A,447785
56,3.25,N/A,N/A,N/A,-10.2%,N/A,N/A,262825
57,4.04,N/A,N/A,N/A,+11.6%,N/A,N/A,882616
58,3.5,N/A,N/A,N/A,-3.3%,N/A,N/A,583847
59,4.25,N/A,N/A,N/A,+17.4%,N/A,N/A,308613
60,3,N/A,N/A,N/A,-17.1%,N/A,N/A,455398
61,3.75,N/A,N/A,N/A,+3.6%,N/A,N/A,671103
62,4.25,N/A,N/A,N/A,+17.4%,N/A,N/A,871826
63,3.5,N/A,N/A,N/A,-3.3%,N/A,N/A,693480
64,4.08,N/A,N/A,N/A,+12.7%,N/A,N/A,196551
65,3.5,N/A,N/A,N/A,-3.3%,N/A,N/A,279958
66,3.25,N/A,N/A,N/A,-10.2%,N/A,N/A,799605
67,3,N/A,N/A,N/A,-17.1%,N/A,N/A,654530
68,3.8,N/A,N/A,N/A,+5%,N/A,N/A,817865
69,4,N/A,N/A,N/A,+10.5%,N/A,N/A,773947
70,3.4,N/A,N/A,N/A,-6.1%,N/A,N/A,710543
71,3.5,N/A,N/A,N/A,-3.3%,N/A,N/A,321186
72,3.25,N/A,N/A,N/A,-10.2%,N/A,N/A,723358
73,3.25,N/A,N/A,N/A,-10.2%,N/A,N/A,442004
74,3.5,N/A,N/A,N/A,-3.3%,N/A,N/A,239442
75,3,N/A,N/A,N/A,-17.1%,N/A,N/A,707714
76,3,N/A,N/A,N/A,-17.1%,N/A,N/A,743123
77,3.5,N/A,N/A,N/A,-3.3%,N/A,N/A,830344
78,3.4,3.5,2.75,3.5,-6.1%,3.25,3.5,401113
79,3.25,N/A,N/A,N/A,-10.2%,N/A,N/A,735454
80,3.75,N/A,N/A,N/A,+3.6%,N/A,N/A,766070
81,3.5,N/A,N/A,N/A,-3.3%,N/A,N/A,787154
82,3.25,N/A,N/A,N/A,-10.2%,N/A,N/A,546654
83,3.75,N/A,N/A,N/A,+3.6%,N/A,N/A,603945
84,3.25,N/A,N/A,N/A,-10.2%,N/A,N/A,638490
85,4,N/A,N/A,N/A,+10.5%,N/A,N/A,750107
86,4.25,N/A,N/A,N/A,+17.4%,N/A,N/A,803603
87,3.75,N/A,N/A,N/A,+3.6%,N/A,N/A,721439
88,3.08,3,3,3,-14.9%,2.5,3.5,343431
89,3.75,N/A,N/A,N/A,+3.6%,N/A,N/A,446307
90,4.25,N/A,N/A,N/A,+17.4%,N/A,N/A,705186
91,4,N/A,N/A,N/A,+10.5%,N/A,N/A,796738
92,3.75,N/A,N/A,N/A,+3.6%,N/A,N/A,825111
93,3,N/A,N/A,N/A,-17.1%,N/A,N/A,556644
94,4,N/A,N/A,N/A,+10.5%,N/A,N/A,333192
95,3.75,N/A,N/A,N/A,+3.6%,N/A,N/A,705501
96,3,N/A,N/A,N/A,-17.1%,N/A,N/A,318621
97,3.25,N/A,N/A,N/A,-10.2%,N/A,N/A,144365
98,1.75,N/A,N/A,N/A,-51.7%,N/A,N/A,818616
99,4,N/A,N/A,N/A,+10.5%,N/A,N/A,354042
100,4.75,N/A,N/A,N/A,+31.2%,N/A,N/A,814713
101,4.5,N/A,N/A,N/A,+24.3%,N/A,N/A,658991
102,4,N/A,N/A,N/A,+10.5%,N/A,N/A,806313
103,3.75,N/A,N/A,N/A,+3.6%,N/A,N/A,779746
104,3.5,N/A,N/A,N/A,-3.3%,N/A,N/A,672549
105,3.5,N/A,N/A,N/A,-3.3%,N/A,N/A,810095
106,3.75,N/A,N/A,N/A,+3.6%,N/A,N/A,802085
107,3.5,N/A,N/A,N/A,-3.3%,N/A,N/A,131231
108,3.75,N/A,N/A,N/A,+3.6%,N/A,N/A,319895
109,3.75,N/A,N/A,N/A,+3.6%,N/A,N/A,806137
110,3.75,N/A,N/A,N/A,+3.6%,N/A,N/A,714109
111,3.5,N/A,N/A,N/A,-3.3%,N/A,N/A,751751
112,3.75,N/A,N/A,N/A,+3.6%,N/A,N/A,148148
113,3.25,N/A,N/A,N/A,-10.2%,N/A,N/A,40246
114,4,N/A,N/A,N/A,+10.5%,N/A,N/A,800433
115,4,N/A,N/A,N/A,+10.5%,N/A,N/A,799225
116,3.5,N/A,N/A,N/A,-3.3%,N/A,N/A,733608
117,4.25,N/A,N/A,N/A,+17.4%,N/A,N/A,438594
118,3.25,N/A,N/A,N/A,-10.2%,N/A,N/A,742338
119,3,N/A,N/A,N/A,-17.1%,N/A,N/A,529070
