,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,3.6,3.75,3.75,3.5,-1.1%,3.75,3.5,1163911
1,3.82,4,4.25,4,+4.9%,4,3.5,896854
2,3.69,3.75,3.75,3.75,+1.4%,3.5,3.75,1182030
3,3.73,2.5,3.75,3.75,+2.5%,3.75,4,752237
4,3.66,4,3.5,3.75,+0.5%,3.75,3.5,993759
5,4,4,4,4,+9.9%,4,4,749852
6,3.5,3.5,3.5,3.5,-3.8%,3.5,3.5,212193
7,3.38,3.75,3.5,3.25,-7.1%,3.5,3.25,3853
8,3.84,4,3.75,3.75,+5.5%,4,3.75,715055
9,3.75,3.75,3.75,3.75,+3%,3.75,3.75,891510
10,3.75,3.75,3.75,3.75,+3%,3.75,3.75,921235
11,4.25,4.25,4.25,4.25,+16.8%,4.25,4.25,569565
12,3.63,4,4.25,3.75,-0.3%,3,3.75,719942
13,3.25,3.25,3.25,3.25,-10.7%,3.25,3.25,890889
14,4.32,4.25,4.5,4.5,+18.7%,4.25,4.25,497925
15,2.65,3.25,4,2.5,-27.2%,3.25,2,799578
16,3.75,3.75,3.75,3.75,+3%,3.75,3.75,1183316
17,3.27,4,2.5,3.5,-10.2%,3,3.25,1084639
18,3.7,3.5,4,3.75,+1.6%,4,3.5,1088105
19,4,4,4,4,+9.9%,4,4,726285
20,3.84,4.25,3.75,3.75,+5.5%,3.5,4,481246
21,3.85,3.75,3.75,3.75,+5.8%,3.75,4,1008861
22,4.39,4.25,4,4.5,+20.6%,4.25,4.5,932174
23,3.52,4,4,3.5,-3.3%,3.25,3.5,663678
24,4.03,4,3.75,4,+10.7%,3.75,4.25,777490
25,2.98,4,3,3,-18.1%,2.5,3,1177197
26,3.88,4.25,4.5,4,+6.6%,3.25,4,799287
27,3.75,3.75,3.75,3.75,+3%,3.75,3.75,703648
28,3.96,4.25,4.25,4,+8.8%,3.25,4.25,1020979
29,3.38,3.25,4,3.25,-7.1%,4,3,932030
30,3.85,3.75,3.75,3.75,+5.8%,3.75,4,732564
31,3.34,3.25,3.75,3.25,-8.2%,3.5,3.25,885735
32,3.75,3.75,3.75,3.75,+3%,3.75,3.75,797609
33,3.75,3.75,3.75,3.75,+3%,3.75,3.75,777927
34,3,3,3,3,-17.6%,3,3,767359
35,3.48,3.75,3.75,3.5,-4.4%,3.25,3.5,731509
36,3.04,2.75,4,3,-16.5%,3,3,464989
37,3.73,3.75,4,3.75,+2.5%,4,3.5,990650
38,3.92,3.75,4,4,+7.7%,3.75,4,115786
39,5,5,5,5,+37.4%,5,5,1077951
40,4.27,4,4,4.25,+17.3%,4.5,4.25,892085
41,4.2,4,4,4,+15.4%,4,4.5,239442
42,3.77,3.75,3.75,3.75,+3.6%,4.25,3.5,1112226
43,3.5,3.5,3.5,3.5,-3.8%,3.5,3.5,974398
44,3.9,4,4,4,+7.1%,4,3.75,803674
45,3.58,4.25,4.5,3.5,-1.6%,3.25,3.5,944824
46,3.78,4,3.75,3.75,+3.8%,3.75,3.75,905981
47,2.66,2.5,3.5,2.5,-26.9%,2.5,2.75,1057380
48,3.83,3.75,4,3.75,+5.2%,4,3.75,938364
49,3.21,3.25,4.25,3.25,-11.8%,3.25,3,1086099
50,3.26,3.75,4,3,-10.4%,3.5,3,210203
51,3.02,3,3.25,3,-17%,3,3,1037610
52,2.7,2.75,2.75,2.5,-25.8%,2.75,2.75,1081399
53,3.75,3.75,3.75,3.75,+3%,3.75,3.75,418259
54,3.5,3.5,3.5,3.5,-3.8%,3.5,3.5,776375
55,3.53,3.75,4,3.25,-3%,4,3.25,922932
56,3.75,3.75,3.75,3.75,+3%,3.75,3.75,610402
57,3.82,3.75,4,4,+4.9%,3.75,3.75,713926
58,3.19,3,3.5,3,-12.4%,3.25,3.25,1062153
59,4.09,4.25,4,4,+12.4%,4.25,4,795188
60,4.35,4.25,4.25,4.25,+19.5%,4.25,4.5,759005
61,4.44,4,4.25,4.5,+22%,4.5,4.5,1052368
62,3.99,4,3.75,4,+9.6%,4,4,848244
63,3.52,3.5,3.75,3.5,-3.3%,3.5,3.5,957717
64,3.59,3.5,4,3.5,-1.4%,3.75,3.5,331176
65,3.77,3.75,4,3.75,+3.6%,3.75,3.75,800781
66,4.52,4.5,4.75,4.5,+24.2%,4.5,4.5,931805
67,3.11,3,3.25,3.25,-14.6%,2.75,3.25,117963
68,3.43,3.5,3.25,3.5,-5.8%,3.25,3.5,1041594
69,3.96,3.75,3.75,4,+8.8%,4,4,996087
70,3.52,3.5,3.75,3.5,-3.3%,3.5,3.5,304243
71,4.16,4,4,4,+14.3%,4.25,4.25,20215
72,3.75,3.75,3.75,3.75,+3%,3.75,3.75,780981
73,3.48,4.25,3.75,3.25,-4.4%,3.25,3.5,866974
74,3.75,3.75,3.75,3.75,+3%,3.75,3.75,527236
75,4.21,4,4,4.25,+15.7%,4.25,4.25,510767
76,4,4,4,4,+9.9%,4,4,825563
77,4.25,4.25,4.25,4.25,+16.8%,4.25,4.25,1032991
78,3.61,2.75,4,3.75,-0.8%,3.5,3.75,1031776
79,3.81,3.75,4.5,4,+4.7%,4,3.5,894543
80,3.43,3.25,5,3,-5.8%,3.75,3.25,732955
81,3.92,3.75,4.5,3.75,+7.7%,4.25,3.75,792588
82,3.69,3.75,3.75,3.75,+1.4%,3.5,3.75,837268
83,3.71,3.75,4,3.75,+1.9%,3.5,3.75,961252
84,3.43,3.5,3.25,3.5,-5.8%,3.25,3.5,855108
85,3.27,3.25,3.5,3.25,-10.2%,3.25,3.25,937328
86,4.25,4.25,4.25,4.25,+16.8%,4.25,4.25,386958
87,4.25,4,3,4.25,+16.8%,4.25,4.5,112838
88,3.84,4,4,4,+5.5%,3.75,3.75,544214
89,3.83,3.75,4,3.75,+5.2%,4,3.75,774405
90,3.99,4,3.75,4,+9.6%,4,4,775003
91,3.87,3.75,4,3.75,+6.3%,3.75,4,980285
92,4,4,4,4,+9.9%,4,4,1010712
93,3.75,3.75,3.75,3.75,+3%,3.75,3.75,982377
94,3.42,3.25,3.5,3.5,-6%,3.25,3.5,755599
95,3.75,4,4.25,3.75,+3%,3.5,3.75,877009
96,3.75,3.75,3.75,3.75,+3%,3.75,3.75,901870
97,3.82,4,3.75,3.75,+4.9%,3.5,4,872520
98,3.75,3.75,3.75,3.75,+3%,3.75,3.75,805851
99,3,3,3,3,-17.6%,3,3,756945
100,3.75,3.75,3.75,3.75,+3%,3.75,3.75,635036
101,3.25,3.25,3.25,3.25,-10.7%,3.25,3.25,686347
102,3.84,4,4,4,+5.5%,3.75,3.75,869485
103,3.25,3.25,3.25,3.25,-10.7%,3.25,3.25,905583
104,3.5,3.5,3.5,3.5,-3.8%,3.5,3.5,802816
105,3.44,3.5,3.5,3.5,-5.5%,3.25,3.5,767573
106,3.25,3.25,3.25,3.25,-10.7%,3.25,3.25,666707
107,3.93,4,4.5,4,+8%,4,3.75,943211
108,3.75,3.75,3.75,3.75,+3%,3.75,3.75,786198
109,3.8,4,3.75,4.25,+4.4%,3,4,710260
110,3.73,4,4,3.75,+2.5%,3.5,3.75,748212
111,3.25,3.25,3.25,3.25,-10.7%,3.25,3.25,773354
112,4.07,4.25,3.75,4,+11.8%,4.25,4,471054
113,3.54,3.75,3.75,3.5,-2.7%,3.5,3.5,3782
114,3.25,3.25,3.25,3.25,-10.7%,3.25,3.25,997699
115,3.75,3.75,3.75,3.75,+3%,3.75,3.75,726062
116,3.75,3.75,3.75,3.75,+3%,3.75,3.75,871086
117,4.28,4.5,4.25,4.25,+17.6%,4.25,4.25,249705
118,3.87,4,3.75,4,+6.3%,3.5,4,791024
119,3.48,3.25,3.5,3.5,-4.4%,3.5,3.5,719203
120,3.76,3.75,4,4,+3.3%,3.5,3.75,798280
121,3.75,3.75,3.75,3.75,+3%,3.75,3.75,805045
122,3.5,3.5,3.5,3.5,-3.8%,3.5,3.5,888160
123,3.31,3.25,3.25,3.25,-9.1%,3.5,3.25,726089
124,4.5,4.5,4.75,4.5,+23.6%,4,4.75,891149
125,3.59,3.5,4,3.5,-1.4%,3.75,3.5,698879
126,3.55,3.25,3.75,3.5,-2.5%,3.75,3.5,981758
127,3.21,3.25,3.25,3.25,-11.8%,3.5,3,981058
