,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,4.35,4.5,4,4.5,+3.3%,4,4.5,239643
1,4.27,4.25,4.5,4.25,+1.4%,4.25,4.25,1076253
2,4,4,4,4,-5%,4,4,749253
3,3.78,4,3.75,3.75,-10.2%,3.75,3.75,769278
4,3.86,4,4.5,4.25,-8.3%,3.5,3.75,515789
5,1.55,2,2,1.75,-63.2%,2,1,1203701
6,3.97,4.25,4,4,-5.7%,3.75,4,1219548
7,4.35,4.25,4.25,4.25,+3.3%,4.25,4.5,911019
8,4.17,4.25,4.5,4.25,-1%,4.25,4,819576
9,4.25,4.25,4.25,4.25,+1%,4.25,4.25,420668
10,4.25,4.25,4.25,4.25,+1%,4.25,4.25,584801
11,4.44,5,4.25,4.5,+5.5%,4.5,4.25,79371
12,4.18,4.25,4,4.25,-0.7%,4,4.25,719884
13,4.41,4.25,4.25,4.25,+4.8%,4.5,4.5,732365
14,4.17,4,4.25,4.25,-1%,4,4.25,1173883
15,4.03,4,4.75,4,-4.3%,3.5,4.25,81765
16,4.12,3.75,3.75,4,-2.1%,4.25,4.25,172660
17,4.5,4.5,4.5,4.5,+6.9%,4.5,4.5,708259
18,4.69,4.75,4.75,4.75,+11.4%,4.5,4.75,490091
19,4.01,4,3.25,4.25,-4.8%,4,4,401595
20,3.78,3.75,4.25,3.75,-10.2%,3.75,3.75,921964
21,4.13,4,4.25,4.25,-1.9%,4.25,4,1001673
22,4.28,4.5,4.25,4.25,+1.7%,4.25,4.25,786774
23,4.24,4.25,4,4.25,+0.7%,4.25,4.25,1161367
24,4.7,4.5,4.25,4.75,+11.6%,4.75,4.75,1172998
25,4.25,4.25,4.25,4.25,+1%,4.25,4.25,1180876
26,4.51,4.25,4.25,4.25,+7.1%,4.5,4.75,989627
27,4.42,4.25,4.5,4.5,+5%,4.25,4.5,1175883
28,4.25,4.25,4.25,4.25,+1%,4.25,4.25,776819
29,4.25,4.25,4.25,4.25,+1%,4.25,4.25,684016
30,4.25,4.25,4.25,4.25,+1%,4.25,4.25,1138974
