,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,2.98,3.75,4,3,+11.2%,2.75,2.75,199175
1,3.01,3.5,3.5,3.25,+12.3%,2.5,3,748212
2,4.34,4.5,4.25,4.25,+61.9%,4.5,4.25,1082117
3,2.85,2.75,2.75,2.75,+6.3%,2.75,3,1233421
4,2.41,2.5,3,2.5,-10.1%,2,2.5,71283
5,2.66,2.75,3,3,-0.7%,2.5,2.5,495653
6,2.75,2.75,2.75,2.75,+2.6%,2.75,2.75,820345
7,3.58,3.25,3.5,3.5,+33.6%,3.5,3.75,1228066
8,3.22,3.5,2.75,3.5,+20.1%,2.5,3.5,285240
9,2.75,2.75,2.75,2.75,+2.6%,2.75,2.75,1216064
10,3.43,3.5,3.25,3.5,+28%,3.25,3.5,702003
11,2.68,3,3,2.5,0%,2.5,2.75,1226894
12,3,3,3,3,+11.9%,3,3,786375
13,3.29,3.25,4,3.5,+22.8%,3,3.25,160720
14,3.86,3.75,4.5,3.75,+44%,4,3.75,1043550
15,2.8,3,3.25,3,+4.5%,2.5,2.75,1217246
16,2.15,1.5,3.75,2.25,-19.8%,1.75,2.25,885735
17,4.56,4.5,4,4.75,+70.1%,4.25,4.75,1225079
18,2.61,2.5,2.75,2.75,-2.6%,2.25,2.75,774614
19,3.53,3.5,4,3.5,+31.7%,3.5,3.5,1069757
20,2.96,3.5,3.5,3,+10.4%,2.5,3,885205
21,2.9,3,3,3,+8.2%,3,2.75,642785
22,2.25,2.25,3,2.5,-16%,2.25,2,1221938
23,2.75,2.75,2.75,2.75,+2.6%,2.75,2.75,884147
24,2.3,2.25,2.25,2.5,-14.2%,2.25,2.25,1219711
25,3.71,4,4,3.75,+38.4%,3,4,1214314
26,1.27,1.25,1.5,1.25,-52.6%,1.25,1.25,1220307
27,2.5,2.5,2.5,2.5,-6.7%,2.5,2.5,1092559
28,2.11,2,1.75,2,-21.3%,2.5,2,1216450
29,2.65,2.5,3,2.5,-1.1%,3,2.5,1217774
30,2.1,3,2,2,-21.6%,2,2,545121
31,2.96,3.25,3.25,3,+10.4%,2.25,3.25,1212777
32,2.88,3,3,3,+7.5%,2.5,3,1184297
33,2.81,3.5,3.5,2.75,+4.9%,2.5,2.75,4993
34,2.76,2.5,3.25,2.75,+3%,2.75,2.75,1191860
35,2.75,2.75,2.75,2.75,+2.6%,2.75,2.75,991004
36,2.87,2.75,3,2.75,+7.1%,2.75,3,1207895
37,3.2,3,3.5,3.25,+19.4%,3.5,3,1175977
38,3.75,3.75,3.75,3.75,+39.9%,3.75,3.75,1212442
39,2.69,2.5,2.75,2.75,+0.4%,3,2.5,679476
40,3.63,3.5,4,3.5,+35.4%,3.5,3.75,1191506
41,2.28,2.25,2,2.25,-14.9%,2,2.5,1036651
42,3,3,3,3,+11.9%,3,3,310357
43,3.75,3.75,3.75,3.75,+39.9%,3.75,3.75,916901
44,3.33,3.25,3.5,3.25,+24.3%,3.5,3.25,911705
45,3.25,3.25,3.25,3.25,+21.3%,3.25,3.25,545285
46,3.43,3.5,3.25,3.5,+28%,3.25,3.5,1171133
47,3.88,3,4.5,3.75,+44.8%,4,4,158749
48,2.6,3,3,2.5,-3%,3,2.25,1173339
49,3.5,3.5,3.5,3.5,+30.6%,3.5,3.5,779746
50,3,3,3,3,+11.9%,3,3,1121439
51,3.07,3.5,3.5,3.25,+14.6%,2.75,3,962334
52,2.47,2.25,3,2.5,-7.8%,2.75,2.25,1206020
53,2.75,2.75,2.75,2.75,+2.6%,2.75,2.75,643956
54,2.43,3,3.5,2,-9.3%,3,2,638269
55,1.44,1.25,1.5,1.5,-46.3%,1.75,1.25,897772
56,1.48,1.5,2,1.75,-44.8%,1.5,1.25,1207106
57,3.25,3.25,3.25,3.25,+21.3%,3.25,3.25,389320
58,3.83,3.75,3.5,4,+42.9%,3.5,4,1198137
59,2.69,3,3,2.75,+0.4%,2.75,2.5,1024981
60,3.7,4,3,4,+38.1%,3,4,1205506
61,2.57,2.5,2.75,2.75,-4.1%,2.5,2.5,266309
62,2.63,2.75,4.25,2.5,-1.9%,2.5,2.5,799228
63,2.72,2.75,3.25,2.75,+1.5%,2.5,2.75,131231
64,2,2,2,2,-25.4%,2,2,609697
65,5,5,5,5,+86.6%,5,5,882184
66,2.79,3,3,2.75,+4.1%,2.75,2.75,300837
67,4.11,4.75,4.25,4,+53.4%,3.25,4.5,1203134
68,3.23,3,3.25,3.25,+20.5%,3.25,3.25,714723
69,2.03,2.25,2,2,-24.3%,2,2,1201914
70,3.42,3.5,3.25,3.25,+27.6%,3,3.75,1201531
71,2.28,1,3,2,-14.9%,2.5,2.5,1177202
72,3.52,3.5,3.75,3.5,+31.3%,3.5,3.5,1199105
73,1.74,2.5,3.75,2,-35.1%,1.5,1.25,827418
74,2.2,2,2,2,-17.9%,2,2.5,763478
75,2.91,2.5,2.5,2.75,+8.6%,2.75,3.25,1143331
76,3.66,3.5,3.5,3.5,+36.6%,3.75,3.75,1183020
77,2.53,2.5,5,2.5,-5.6%,2,2.5,696905
78,3.38,3.5,3.25,3.25,+26.1%,3.25,3.5,780976
79,1.75,1.75,1.75,1.75,-34.7%,1.75,1.75,765198
80,2.45,2.25,3,2.5,-8.6%,2.25,2.5,1124663
81,2.32,2.25,2.5,2.5,-13.4%,2.25,2.25,674144
82,2.75,2.75,2.75,2.75,+2.6%,2.75,2.75,583847
83,2.9,3,3,3,+8.2%,3,2.75,1193305
84,1.49,1.25,1.75,1.5,-44.4%,1.5,1.5,708259
85,3.5,3.5,3.5,3.5,+30.6%,3.5,3.5,1187524
86,2.71,3.5,3.5,2.75,+1.1%,2.5,2.5,542573
87,2.02,2,1.5,1.75,-24.6%,2,2.25,763153
88,2.75,2.75,2.75,2.75,+2.6%,2.75,2.75,893544
89,3.14,3.75,4,3,+17.2%,3,3,888625
90,3.3,3.75,4,3.5,+23.1%,3.25,3,1183958
91,2.62,3.25,3.25,3,-2.2%,2.5,2.25,663678
92,2.57,3.25,3,3,-4.1%,2.75,2,1191352
93,2.36,2.5,2,2.25,-11.9%,2.25,2.5,1069919
94,2.77,2.75,3,2.75,+3.4%,2.75,2.75,1188863
95,2.63,2.25,3.5,2.75,-1.9%,2.25,2.75,689719
96,3.16,3,3,3,+17.9%,3.25,3.25,790285
97,2.74,2.5,3,2.75,+2.2%,2.75,2.75,436803
98,3.1,3.25,2.5,3,+15.7%,3,3.25,1138887
99,2.02,2.5,3.5,2,-24.6%,1.5,2,551856
100,3.87,4.5,3,4,+44.4%,3.5,4,828019
101,2.76,2.5,3.25,2.75,+3%,2.75,2.75,902487
102,2.29,2.5,2.5,2.25,-14.6%,2.25,2.25,716317
103,3.69,3.75,3.75,3.75,+37.7%,3.5,3.75,1185236
