,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,2.8,3,3.75,2.75,+2.6%,3,2.5,65585
1,3,3,3,3,+9.9%,3,3,111399
2,3,3,3,3,+9.9%,3,3,838259
3,3,2.75,2.75,3,+9.9%,2.75,3.25,1233421
4,2.5,2.5,2.5,2.5,-8.4%,2.5,2.5,1082117
5,3.13,3.5,3.5,3.25,+14.7%,3,3,735445
6,3,3,3,3,+9.9%,3,3,291038
7,3.06,3,3,3,+12.1%,2,3.75,422359
8,3.15,3,3,3.25,+15.4%,3,3.25,313402
9,3,3,3,3,+9.9%,3,3,1232484
10,2.05,1.75,3,1.75,-24.9%,2.25,2,976628
11,2.84,3,3,3,+4%,2.75,2.75,1216064
12,5,5,5,5,+83.2%,5,5,1229701
13,1.97,2.25,2,2,-27.8%,1.75,2,1220307
14,3.01,2.5,4,3,+10.3%,3,3,844
15,2.71,2.75,3,2.75,-0.7%,2.5,2.75,1092559
16,2.88,3,3,3,+5.5%,2.5,3,312857
17,2.5,2.5,2.5,2.5,-8.4%,2.5,2.5,1225142
18,3.33,4,4.25,3.25,+22%,3,3.25,828019
19,2.83,2.75,3,2.75,+3.7%,3,2.75,1028282
20,2.5,2.5,2.5,2.5,-8.4%,2.5,2.5,1225598
21,3.33,3,4,3.25,+22%,3.5,3.25,237852
22,3.45,3.25,3.25,3.25,+26.4%,3.25,3.75,703181
23,2.75,2.5,2.25,2.5,+0.7%,2.75,3,152599
24,3.34,3.75,3.25,3.25,+22.3%,3,3.5,960014
25,2.89,3,2.75,3,+5.9%,3,2.75,930052
26,3.29,3.5,3.5,3.25,+20.5%,3.25,3.25,1208211
27,3.29,3.5,3.5,3.25,+20.5%,3.25,3.25,1217774
28,2.82,2.75,2.25,2.75,+3.3%,2.75,3,1025820
29,3,3,3,3,+9.9%,3,3,1222398
30,4.3,5,4,4,+57.5%,4,4.5,926637
31,2.72,2.75,3,2.5,-0.4%,2.75,2.75,1213985
32,2.88,3.25,3.25,3,+5.5%,2.75,2.75,1212777
33,2.71,2.5,2.5,2.75,-0.7%,2.75,2.75,1221121
34,2.86,2.5,2,2.75,+4.8%,3.5,2.75,1222688
35,2.72,3,2.75,2.75,-0.4%,2.5,2.75,786238
36,3.93,4,3.75,4,+44%,3.75,4,1220838
37,3.12,3.25,3,3.25,+14.3%,2.75,3.25,1174393
38,3.02,3,2.75,3.25,+10.6%,2.5,3.25,1216450
39,3.76,4,4,4,+37.7%,3,4,1120357
40,2.66,2.5,2.75,2.5,-2.6%,2.25,3,1119995
41,3.93,3.75,4.25,4,+44%,3.75,4,1219482
42,3.29,3.5,3.5,3.25,+20.5%,3.25,3.25,863359
43,3,3,3,3,+9.9%,3,3,779384
44,3.18,3.25,3.5,3.5,+16.5%,2.25,3.5,152802
45,2.72,3,2.5,2.75,-0.4%,3,2.5,683233
46,2.54,3,2.5,1.75,-7%,2.25,3,1209273
47,3.49,3.25,3.75,3.5,+27.8%,3.5,3.5,1168222
48,2.51,2.25,3,2.5,-8.1%,2.5,2.5,1191860
49,4.2,4.5,4.5,4.5,+53.8%,3.25,4.5,1136861
50,2.12,2.25,2.5,2,-22.3%,2.25,2,1105963
51,3.15,3,4,3.25,+15.4%,4,2.5,591591
52,2.73,3,2.75,3,0%,2.75,2.5,1213350
53,2.93,3.5,3,3,+7.3%,2.5,3,1179592
54,2.25,2.25,2.25,2.25,-17.6%,2.25,2.25,991004
55,3.4,3.25,3.5,3.5,+24.5%,2.75,3.75,1210257
56,1,1,1,1,-63.4%,1,1,1212505
57,2.86,3,3,3,+4.8%,3.25,2.5,1212165
58,3.25,3.25,3.25,3.25,+19%,3.25,3.25,779746
59,2.88,3,2.75,2.75,+5.5%,2.75,3,1210410
60,2.75,2.75,2.75,2.75,+0.7%,2.75,2.75,690971
61,2.28,2.5,2.5,2.5,-16.5%,2,2.25,1151994
62,3.13,4.25,1.75,3.5,+14.7%,2.5,3.25,1202966
63,3.57,3.75,4.25,3.5,+30.8%,3.5,3.5,1079709
64,4.13,4,3.75,4,+51.3%,3.75,4.5,1207125
65,2.5,2.5,2.5,2.5,-8.4%,2.5,2.5,763288
66,2.9,2.75,2.75,3,+6.2%,2.75,3,1206521
67,2.91,2.75,2.75,2.75,+6.6%,3,3,710935
68,2.88,3.5,2.75,3,+5.5%,2.75,2.75,1205173
69,2.25,2.25,2.25,2.25,-17.6%,2.25,2.25,266309
70,3.4,4,3.5,3.25,+24.5%,3.5,3.25,1198137
71,3.06,3,3,3,+12.1%,3.25,3,1185236
72,3.04,3.5,2.75,3,+11.4%,3,3,501418
73,3.5,3.5,3.5,3.5,+28.2%,3.5,3.5,539880
74,4,4,4,4,+46.5%,4,4,654530
75,3.25,3.25,3.25,3.25,+19%,3.25,3.25,1189812
76,2.27,2.25,3,2,-16.8%,2.75,2,674078
77,2.89,2.5,4.5,2.75,+5.9%,3,2.75,321151
78,3.5,3.5,3.5,3.5,+28.2%,3.5,3.5,1201531
79,2.09,2.25,2.25,2.25,-23.4%,2,2,765198
80,3.41,4,3.75,3.5,+24.9%,3.25,3.25,757447
81,3.51,3.75,3.5,3.5,+28.6%,3,3.75,750388
82,3.37,3.75,3.5,3.5,+23.4%,3.25,3.25,1199105
83,2.76,2.75,3,3,+1.1%,2.5,2.75,1183020
84,3,3.25,3.5,3,+9.9%,2.75,3,839463
85,2.75,2.75,2.75,2.75,+0.7%,2.75,2.75,593381
86,3,3,3,3,+9.9%,3,3,1175466
87,3.23,3.5,3.5,3.25,+18.3%,3,3.25,787791
88,3.8,3.75,3.75,4,+39.2%,3.75,3.75,1102971
89,2,2,2,2,-26.7%,2,2,1194516
90,3.4,3.5,3.5,3.5,+24.5%,3.5,3.25,11387
