,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,3,3,3,3,-26.3%,3,3,1222909
1,4.21,4,5,4.25,+3.4%,4,4.25,948639
2,3.85,4.25,4.5,3.75,-5.4%,3.75,3.75,162568
3,3.62,3.5,3.5,3.5,-11.1%,4,3.5,1133465
4,3.99,4,3.75,4,-2%,4,4,638668
5,3.98,3.75,4,4,-2.2%,4,4,1098533
6,4.19,4.25,4.25,4.25,+2.9%,4,4.25,803328
7,4,4,4,4,-1.7%,4,4,671818
8,5,5,5,5,+22.9%,5,5,617214
9,3.78,4,3.75,3.75,-7.1%,3.75,3.75,1043547
10,3.77,3.75,4,3.75,-7.4%,3.75,3.75,48493
11,4.45,4.25,4.25,4.75,+9.3%,4.25,4.5,119359
12,4.58,4.5,4.75,4.5,+12.5%,4.75,4.5,1162757
13,4.27,4.25,4,4.5,+4.9%,3.75,4.5,1043120
14,4.1,4,4,4,+0.7%,4,4.25,1127459
15,4.1,4,4,4,+0.7%,4,4.25,679174
16,4,4,4,4,-1.7%,4,4,330550
17,4.21,4,4,4.25,+3.4%,4.25,4.25,368529
18,4.02,4.75,4,4,-1.2%,3.75,4,424943
19,4.39,4.5,4.25,4.5,+7.9%,4.5,4.25,796716
20,3.9,4,4,4,-4.2%,4,3.75,847111
21,4.4,4.5,4.25,4.25,+8.1%,4.75,4.25,372086
22,3.93,4.5,4,4,-3.4%,3.5,4,674121
23,4.06,4,4,4,-0.2%,4.25,4,441811
24,3.53,3.5,4,3.5,-13.3%,3.5,3.5,948792
25,4.02,4.25,4,4.25,-1.2%,3.75,4,833020
26,3.74,3.5,4,3.75,-8.1%,3.75,3.75,195930
27,3.92,3.75,4,4,-3.7%,3.75,4,563156
28,3.5,3.5,3.5,3.5,-14%,3.5,3.5,315860
29,3.63,4,4,3.75,-10.8%,3.5,3.5,992490
30,4.06,4,4,4,-0.2%,4.25,4,749268
31,3.91,3.75,3.75,3.75,-3.9%,4,4,999045
32,3.82,4,3.75,3.75,-6.1%,3.5,4,710785
33,4.15,4,4,4.25,+2%,4,4.25,695501
34,3.5,3.5,3.5,3.5,-14%,3.5,3.5,876794
35,4.06,2,3.75,4.25,-0.2%,4.5,4.25,950583
36,3.45,3.5,2.75,3.75,-15.2%,3.25,3.5,777490
37,4.42,4.25,3.75,4.75,+8.6%,4.25,4.5,1043266
38,4.13,4.25,4,4,+1.5%,4,4.25,611522
39,4.59,4.5,4.25,4.5,+12.8%,4.5,4.75,2297
40,4.09,4,4,4.25,+0.5%,3.75,4.25,22
41,4.36,4,3.75,4.25,+7.1%,4.5,4.5,993759
42,3.91,3.25,4,4,-3.9%,3.5,4.25,1051919
43,3.83,3.75,4,3.75,-5.9%,4,3.75,237852
44,4.26,4.25,3.75,4.25,+4.7%,4,4.5,351854
45,3.75,3.75,3.75,3.75,-7.9%,3.75,3.75,487662
46,3.91,3.5,3.5,3.75,-3.9%,3.75,4.25,685919
47,4.25,4,4,4.25,+4.4%,4,4.5,1047902
48,3.94,4,4,4,-3.2%,3.75,4,751078
49,3.88,4,3.75,3.75,-4.7%,3.75,4,968112
50,4.43,4.25,4.75,4.5,+8.8%,4.25,4.5,860932
51,4.22,3.5,5,4.25,+3.7%,4.25,4.25,1061334
52,4,4,4,4,-1.7%,4,4,952941
53,3.94,4.25,3.5,4,-3.2%,3.75,4,687346
54,4.88,5,3,5,+19.9%,5,5,1021498
55,3.54,3.75,3.75,3.5,-13%,3.5,3.5,612907
56,4,4,4,4,-1.7%,4,4,567313
57,4.23,4,4.25,4.25,+3.9%,4.25,4.25,705218
58,4.13,4,4.25,4.25,+1.5%,4.25,4,751277
59,4.21,4,4,4.25,+3.4%,4.25,4.25,844802
60,3.89,3.75,4,3.75,-4.4%,4.25,3.75,901277
61,4.26,4.5,3.75,4,+4.7%,4.5,4.25,585451
62,3.75,3.75,3.75,3.75,-7.9%,3.75,3.75,427655
63,4.02,4,4.25,4,-1.2%,4,4,788537
64,4.79,4.75,4.75,4.75,+17.7%,4.5,5,930191
65,3.94,4,4,4,-3.2%,3.75,4,960086
66,3.99,4.25,3.75,4,-2%,3.5,4.25,812379
67,4.3,4.25,4,4.25,+5.7%,4.5,4.25,738293
68,4.25,4.5,4.5,4.25,+4.4%,4.5,4,1017968
69,4.08,4,4.25,4,+0.2%,4.25,4,799427
70,4.21,4,4,4.25,+3.4%,4.25,4.25,422924
71,4.25,4.25,4.25,4.25,+4.4%,4.25,4.25,829083
72,4.3,4.25,5,4.25,+5.7%,4.25,4.25,810199
73,4,4,4,4,-1.7%,4,4,760801
74,4.49,4.5,4.25,4.5,+10.3%,4.5,4.5,23172
75,4.21,4,3.25,4.25,+3.4%,4,4.5,830313
76,4.05,4,4,4.25,-0.5%,4,4,932174
77,4.39,4.5,4.25,4.5,+7.9%,4.5,4.25,1037610
78,3.75,3.75,3.75,3.75,-7.9%,3.75,3.75,715742
79,3.95,4.25,4.5,3.75,-2.9%,3.75,4,751248
80,4.25,4.25,4.25,4.25,+4.4%,4.25,4.25,741013
81,4.33,4,4.25,4.25,+6.4%,4.25,4.5,1028282
82,3.77,3.75,4,3.75,-7.4%,3.75,3.75,877474
83,3.99,3.5,4.25,4,-2%,4.5,3.75,1013518
84,4.36,4.5,4,4.25,+7.1%,4.25,4.5,569933
85,3.98,3.75,4,4,-2.2%,4,4,991187
86,4.37,4.25,4.25,4.25,+7.4%,4.75,4.25,801586
87,3.83,3.75,4.25,4,-5.9%,3.75,3.75,946790
88,4.23,4,4.25,4.25,+3.9%,4.25,4.25,984706
89,3.56,3.75,3.75,3.5,-12.5%,4,3.25,909111
90,4.08,4,4.25,4,+0.2%,4.25,4,725742
91,4.38,4.25,4.5,4.5,+7.6%,4.5,4.25,764775
92,3.65,3.75,3.75,3.75,-10.3%,3.75,3.5,334195
93,4.25,4.25,4.25,4.25,+4.4%,4.25,4.25,828437
94,4.38,4.25,4.5,4.5,+7.6%,4.5,4.25,37285
95,4.09,4.25,4.25,4.25,+0.5%,4,4,478775
96,4.44,4.5,4.5,4.5,+9.1%,4.25,4.5,381612
97,3.78,4,3.75,3.75,-7.1%,3.75,3.75,657810
98,4.21,4.25,4.5,4.25,+3.4%,4,4.25,311215
99,4,4,4,4,-1.7%,4,4,774123
100,4.19,4.25,4.25,4.25,+2.9%,4,4.25,974783
101,4.34,4.25,4.25,4.5,+6.6%,4,4.5,973701
102,4.2,4.5,4,4.25,+3.2%,4,4.25,582312
103,4.26,4,4.75,4.25,+4.7%,4.25,4.25,222763
104,3.28,3.25,3.75,3.25,-19.4%,3.25,3.25,683256
105,3.79,3.5,4,4,-6.9%,3.75,3.75,580197
106,4,4,4,4,-1.7%,4,4,939467
107,3.5,3.5,3.5,3.5,-14%,3.5,3.5,775385
108,3.9,4,3.75,3.75,-4.2%,4.25,3.75,791609
109,4.5,4.5,4.5,4.5,+10.6%,4.5,4.5,176978
110,4.27,4,4,4.25,+4.9%,4.5,4.25,934240
111,4.03,4.25,4,4,-1%,4,4,731041
112,4.25,4.25,4.25,4.25,+4.4%,4.25,4.25,785090
113,3.8,3.75,4.5,3.75,-6.6%,3.75,3.75,712076
114,4.04,4.25,4.25,4,-0.7%,4,4,1027701
115,3.5,3.5,3.5,3.5,-14%,3.5,3.5,403838
116,3.76,4,3.5,3.75,-7.6%,3.75,3.75,800709
117,4.16,4,4,4,+2.2%,4.25,4.25,829974
118,3.25,3.25,3.25,3.25,-20.1%,3.25,3.25,463716
119,3.9,4.25,3.75,3.75,-4.2%,3.75,4,660619
120,4.26,4,4.5,4.25,+4.7%,4.75,4,694409
121,4,4,4,4,-1.7%,4,4,856658
122,3.81,3.75,3.75,3.75,-6.4%,4,3.75,692268
123,3.74,4.25,4.5,3.5,-8.1%,3.5,3.75,758165
124,3.83,3.75,4,3.75,-5.9%,4,3.75,740806
125,4.17,4,4.25,4.25,+2.5%,4,4.25,785747
126,4.38,4.5,4.5,4.5,+7.6%,4,4.5,791224
127,4.07,4,4.5,4,0%,3.75,4.25,586277
128,3.84,4.5,4.5,4,-5.7%,3,4,971534
129,3.5,3.5,3.5,3.5,-14%,3.5,3.5,867455
130,3.95,3.75,4.25,4,-2.9%,4.25,3.75,773404
131,3.75,3.75,3.75,3.75,-7.9%,3.75,3.75,737941
132,4.11,4,4,4.25,+1%,4.25,4,705530
133,4.56,4.5,4.5,4.5,+12%,4.75,4.5,949149
134,4.25,4.25,4.25,4.25,+4.4%,4.25,4.25,751379
135,4.38,4,4.25,4.5,+7.6%,4.25,4.5,924667
136,3.92,4,4.25,4,-3.7%,4,3.75,326980
137,4.26,4.25,3.75,4.25,+4.7%,4,4.5,1019411
138,4.15,4,4,4.25,+2%,4,4.25,95017
139,3.6,3.5,3.5,3.5,-11.5%,3.5,3.75,810353
140,3.87,3.75,4,3.75,-4.9%,3.75,4,938798
141,4,4,4,4,-1.7%,4,4,641323
142,4.18,4.25,4,4.25,+2.7%,4,4.25,658541
143,4.24,4.25,4,4.25,+4.2%,4.25,4.25,629730
144,3.76,4,3.75,3.75,-7.6%,3.25,4,956901
145,4.11,4,4.25,4.25,+1%,3.75,4.25,763478
146,4.35,4.25,4.25,4.25,+6.9%,4.25,4.5,904404
147,3.98,3.75,4,4.5,-2.2%,4,3.75,904574
148,4.59,4.5,4.25,4.5,+12.8%,4.5,4.75,956427
149,4.42,4.25,4.5,4.5,+8.6%,4.25,4.5,828019
150,3.27,3.25,3.5,3.25,-19.7%,3.25,3.25,160720
151,4.18,4,4.5,4.25,+2.7%,4,4.25,897535
152,4.21,4.25,4.5,4.25,+3.4%,4,4.25,839882
153,4.04,4.25,4.25,4,-0.7%,4,4,702797
154,3.79,4,4,3.75,-6.9%,3.75,3.75,63326
155,3.15,3,4.5,3,-22.6%,3.25,3,673823
156,4.11,4,5,4.25,+1%,4,4,983883
157,4.07,4.25,4,4,0%,3.75,4.25,695854
158,4.07,3.75,4.25,4,0%,4.75,3.75,697017
159,4.46,4.25,4.25,4.5,+9.6%,4.5,4.5,659782
160,3.42,3.25,3.25,3.5,-16%,3.75,3.25,340066
161,4,4,4,4,-1.7%,4,4,761842
162,4.4,4.5,4.5,4.5,+8.1%,4.5,4.25,435592
163,4.26,4.75,4.25,4.25,+4.7%,4.5,4,995190
164,4.19,4.25,4,4,+2.9%,4.25,4.25,3263
165,4.16,4,4,4,+2.2%,4.25,4.25,308613
166,3.06,2.75,4,3,-24.8%,3.5,2.75,628182
167,4.58,4.25,4.5,4.5,+12.5%,4.5,4.75,759031
168,4.08,3.75,4,4,+0.2%,4,4.25,869485
169,4.19,4.25,4.25,4.25,+2.9%,4,4.25,800989
170,4.1,4,4,4,+0.7%,4,4.25,1010791
171,3.93,4,3.75,4,-3.4%,3.75,4,971595
172,4.25,4,4.5,4,+4.4%,4.5,4.25,992436
173,3.74,3.75,3.5,3.75,-8.1%,3.75,3.75,501403
174,4.4,4.5,4.5,4.5,+8.1%,4.5,4.25,1000262
175,4.02,4,4.25,4,-1.2%,4,4,873782
176,4.25,4.25,4.25,4.25,+4.4%,4.25,4.25,831250
177,4.13,3.75,2,4.25,+1.5%,4.5,4.25,877296
178,3.53,3.5,4,3.5,-13.3%,3.5,3.5,812426
179,4.02,4,4.25,4,-1.2%,4,4,775766
180,3.66,3.5,4.25,3.75,-10.1%,3.75,3.5,273469
181,4.68,4.5,5,4.75,+15%,4.5,4.75,960878
182,4,4,4,4,-1.7%,4,4,541044
183,4.92,5,4.5,4.75,+20.9%,5,5,822338
184,4.1,4,4,4,+0.7%,4,4.25,637112
185,4.24,4,3.75,4.25,+4.2%,4,4.5,744383
186,4.5,4.5,4.5,4.5,+10.6%,4.5,4.5,664224
187,4.51,4.75,4.25,4.5,+10.8%,4.5,4.5,678492
188,4.46,4.25,4.25,4.5,+9.6%,4.5,4.5,979476
189,3.75,3.75,3.75,3.75,-7.9%,3.75,3.75,29786
190,4.1,3.75,4,4,+0.7%,4.5,4,706805
191,4.11,4,4.25,4.25,+1%,3.75,4.25,918324
192,4.5,4.5,4.5,4.5,+10.6%,4.5,4.5,760425
193,4.04,4.5,3.75,4,-0.7%,4,4,749633
194,4.06,4,4,4,-0.2%,4.25,4,960342
195,4.17,4.25,4.5,4.25,+2.5%,4.25,4,839036
