,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,4.57,4.5,5,4.5,+16%,4.25,4.75,746884
1,3.25,3.25,3.25,3.25,-17.5%,3.25,3.25,1224060
2,3.33,3.25,4.5,3.25,-15.5%,3.25,3.25,664801
3,4.34,4.75,4.25,4.25,+10.2%,4,4.5,780649
4,4.3,4.25,4.25,4.5,+9.1%,4.25,4.25,497925
5,4.33,4,4.25,4.25,+9.9%,4.25,4.5,1215626
6,3.58,4,4,3.5,-9.1%,3.5,3.5,106006
7,4,4,4,4,+1.5%,4,4,960217
8,3,3,3,3,-23.9%,3,3,1223359
9,3.71,3.5,3.5,3.75,-5.8%,3.75,3.75,134462
10,3.69,4,4.75,3.5,-6.3%,3.75,3.5,813531
11,2.5,2.5,2.5,2.5,-36.5%,2.5,2.5,767740
12,4.17,4,4.25,4.25,+5.8%,4,4.25,683246
13,3.96,4,4.25,4,+0.5%,3.75,4,727575
14,3.94,4,4,4,0%,3.75,4,42977
15,4.12,4,4.25,4,+4.6%,4,4.25,698188
16,3.15,3.75,3.75,3.25,-20.1%,2.5,3.25,786709
17,3.93,4,3.75,4,-0.3%,3.75,4,4389
18,3.76,4,3.5,3.75,-4.6%,3.75,3.75,420668
19,3.91,3.5,4.25,4,-0.8%,3.75,4,935733
20,4.61,4.75,5,4.75,+17%,4.5,4.5,1182030
21,4.21,4,4,4.25,+6.9%,4.25,4.25,1218739
22,3.75,3.75,3.75,3.75,-4.8%,3.75,3.75,672577
23,4.22,3.5,4,4.25,+7.1%,4.5,4.25,1227130
24,3.63,3.75,3.5,3.5,-7.9%,3.5,3.75,9774
25,3.84,4,3.75,3.75,-2.5%,4,3.75,188701
26,4,4,4,4,+1.5%,4,4,891904
27,2.42,3.5,4,2.75,-38.6%,2,2,1005445
28,3.77,3.75,4,3.75,-4.3%,3.75,3.75,1215415
29,4,4,4,4,+1.5%,4,4,513752
30,4.29,4.5,4.5,4.25,+8.9%,4.25,4.25,985764
31,4.1,4,4,4,+4.1%,4,4.25,1217370
32,4,4,4,4,+1.5%,4,4,725766
33,4.13,4.25,4,4,+4.8%,4,4.25,884147
34,3.81,3.75,4.75,3.75,-3.3%,3.75,3.75,1026547
35,4,4,4,4,+1.5%,4,4,913969
36,3.75,3.75,3.75,3.75,-4.8%,3.75,3.75,802867
37,3.5,3.5,3.5,3.5,-11.2%,3.5,3.5,587717
38,4.39,4,4.5,4.5,+11.4%,4.25,4.5,59002
39,4.31,4,4,4.25,+9.4%,4.25,4.5,692295
40,3.94,3.75,4.25,3.75,0%,4,4,1210406
41,3.59,3.5,4,3.5,-8.9%,3.75,3.5,4293
42,3.95,4,4,3.75,+0.3%,4,4,809875
43,3.79,3.5,3.75,3.75,-3.8%,4,3.75,673351
44,3.42,3.25,3.5,3.5,-13.2%,3.25,3.5,64553
45,3.55,3.75,4,3.75,-9.9%,3.25,3.5,781156
46,3.5,3.5,3.5,3.5,-11.2%,3.5,3.5,713392
47,3.96,3.75,3.75,4,+0.5%,4,4,727454
48,3.5,3.5,3.5,3.5,-11.2%,3.5,3.5,495359
49,4.25,4.25,4.25,4.25,+7.9%,4.25,4.25,491175
50,3.75,3.75,3.75,3.75,-4.8%,3.75,3.75,1028924
51,3.75,3.75,3.75,3.75,-4.8%,3.75,3.75,1037059
52,3.65,3.5,3.5,3.75,-7.4%,3.5,3.75,227908
53,4,4,4,4,+1.5%,4,4,569478
54,3.75,3.75,3.75,3.75,-4.8%,3.75,3.75,874056
55,3.5,3.5,3.5,3.5,-11.2%,3.5,3.5,403838
56,3.93,4,3.75,4,-0.3%,3.75,4,482597
57,5,5,5,5,+26.9%,5,5,1187525
58,4.14,4,3.75,4.25,+5.1%,4,4.25,1025820
59,4.25,4.25,4.25,4.25,+7.9%,4.25,4.25,820103
60,3.2,3,3.5,3.25,-18.8%,3.5,3,452680
61,3.86,4,3.5,4.25,-2%,3.75,3.75,33328
62,3.93,3.75,4,3.75,-0.3%,4,4,613851
63,3.78,4.25,3.5,4,-4.1%,3.5,3.75,843896
64,4.1,4,4,4,+4.1%,4,4.25,750190
65,4.36,3.75,3.75,4.5,+10.7%,4,4.75,1203670
66,4.09,4,3.75,4,+3.8%,4,4.25,1177580
67,3.9,4,4,4,-1%,4,3.75,1197895
68,3.75,3.75,3.75,3.75,-4.8%,3.75,3.75,17251
69,3.21,3.75,3.5,3.5,-18.5%,3,3,1200304
70,3.79,3.75,3.75,3.75,-3.8%,3.5,4,913697
71,3.95,4,4,3.75,+0.3%,4,4,1202198
72,4,4,4,4,+1.5%,4,4,1095082
73,4.62,4.5,4,4.75,+17.3%,4.5,4.75,1202456
74,3.75,3.75,3.75,3.75,-4.8%,3.75,3.75,1201550
75,3.77,3.75,4,3.75,-4.3%,3.75,3.75,529679
76,3.93,4,3.75,4,-0.3%,3.75,4,777519
77,3.75,3.75,3.75,3.75,-4.8%,3.75,3.75,834481
78,4.18,4.25,4,4.25,+6.1%,4,4.25,180837
79,3.93,3.25,3.25,3.75,-0.3%,4,4.25,370153
80,4.25,4.25,4.25,4.25,+7.9%,4.25,4.25,709831
81,3.96,3.75,3.75,4,+0.5%,4,4,321151
82,3.03,3,3.25,2.75,-23.1%,3.25,3,1187837
83,3.54,3.75,3.75,3.5,-10.2%,3.5,3.5,1184297
84,4,4,4,4,+1.5%,4,4,330779
85,3.71,3.75,3.75,3.75,-5.8%,4,3.5,1046282
86,4.16,4,4,4,+5.6%,4.25,4.25,1185135
87,3.89,4,3.75,4,-1.3%,4,3.75,278980
88,3.94,4,4,4,0%,3.75,4,1088878
89,3,3,3,3,-23.9%,3,3,48993
90,3,3,3,3,-23.9%,3,3,798054
91,3.79,4,4,3.75,-3.8%,3.75,3.75,800557
92,4,4,4,4,+1.5%,4,4,764778
93,4.5,4.5,4.5,4.5,+14.2%,4.5,4.5,295746
94,3.82,3.75,3.75,4,-3%,3,4.25,764082
95,3.94,4,4,4,0%,3.75,4,1088275
96,4.28,4.5,4.25,4.25,+8.6%,4.25,4.25,981264
97,3.75,3.75,3.75,3.75,-4.8%,3.75,3.75,1123479
98,4,4,4,4,+1.5%,4,4,733308
99,3.5,3.5,3.5,3.5,-11.2%,3.5,3.5,366349
100,3.7,3.5,4.25,3.75,-6.1%,3.5,3.75,1073239
101,3.63,3.75,3.75,3.75,-7.9%,3.25,3.75,240205
102,3.46,3.5,3.75,3.5,-12.2%,3.25,3.5,1192024
103,3.72,4,3.75,3.75,-5.6%,3.5,3.75,281887
104,3.43,3.25,3.75,3.5,-12.9%,3.25,3.5,762032
105,4.28,4.5,4.25,4.25,+8.6%,4.25,4.25,1089739
106,3.69,3.75,3.75,3.75,-6.3%,3.5,3.75,874525
107,4,4,4,4,+1.5%,4,4,583847
108,3.77,3.75,4,3.75,-4.3%,3.75,3.75,563156
109,4.18,4.25,4,4.25,+6.1%,4,4.25,1032603
110,3.98,4,3.75,4.25,+1%,3.75,4,984386
111,3.84,3.75,3.5,3.75,-2.5%,3.75,4,1051767
112,3.5,3.5,3.5,3.5,-11.2%,3.5,3.5,637202
113,3.85,4,4,3.75,-2.3%,4,3.75,1180148
114,4,4,4,4,+1.5%,4,4,709529
115,2.5,2.5,2.5,2.5,-36.5%,2.5,2.5,535541
116,3.96,3.75,3.75,4,+0.5%,4,4,232335
117,3.58,3.5,3.75,3.5,-9.1%,3.75,3.5,1163911
118,4.08,4.5,3.75,4,+3.6%,3.75,4.25,1082745
119,3.81,3.75,4.75,3.75,-3.3%,3.75,3.75,1057031
