,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,4.28,5,3.75,4.25,-0.9%,5,3.75,519375
1,3.94,4,4,4,-8.8%,3.75,4,1211271
2,4.35,4.25,4.25,4.25,+0.7%,4.25,4.5,1216939
3,4.25,4.25,4.25,4.25,-1.6%,4.25,4.25,399178
4,4.13,4.25,4,4,-4.4%,4,4.25,809518
5,3.99,3.5,4,4,-7.6%,3.75,4.25,811627
6,4,4,4,4,-7.4%,4,4,671818
7,4,4,4,4,-7.4%,4,4,115942
8,4.33,4.5,4.25,4.5,+0.2%,4.25,4.25,685968
9,4.39,4.5,4.5,4.25,+1.6%,4.25,4.5,639010
10,4.25,4.25,4.25,4.25,-1.6%,4.25,4.25,302283
11,3.93,3.75,4.25,4,-9%,3.75,4,918324
12,4.46,4.25,4.25,4.5,+3.2%,4.5,4.5,1231511
13,5,5,5,5,+15.7%,5,5,1231328
14,4.63,4.75,4.75,4.75,+7.2%,4.25,4.75,1212010
15,4.5,4.5,4.5,4.5,+4.2%,4.5,4.5,679538
16,4.39,4.5,4.25,4.5,+1.6%,4.5,4.25,1230495
17,4.71,4.5,4.5,4.75,+9%,4.75,4.75,1230531
18,4.9,4.75,4.75,5,+13.4%,4.75,5,519994
19,4.1,4.25,4.25,4,-5.1%,4.25,4,921235
20,4.06,4,4,4,-6%,4.25,4,1229473
21,4.22,4.5,4.25,4.25,-2.3%,4,4.25,438684
22,4.23,4.75,4,4.25,-2.1%,4,4.25,1222653
23,4.21,4,4,4.25,-2.5%,4.25,4.25,715754
24,4.25,4.25,4.25,4.25,-1.6%,4.25,4.25,1001673
25,4.5,4.5,4.5,4.5,+4.2%,4.5,4.5,1180402
26,3.99,4,3.75,4,-7.6%,4,4,1093846
27,4.9,4,5,5,+13.4%,5,5,1227702
28,5,5,5,5,+15.7%,5,5,964128
29,3.68,3.5,4,3.75,-14.8%,3.5,3.75,1177957
30,4.5,4.5,4.5,4.5,+4.2%,4.5,4.5,1184709
31,4.84,5,4.75,4.75,+12%,5,4.75,1125227
32,4.34,4.5,4.5,4.5,+0.5%,4.25,4.25,1225797
33,3.75,3.75,3.75,3.75,-13.2%,3.75,3.75,819173
34,4.74,4.5,5,4.75,+9.7%,4.75,4.75,1167700
35,4.24,4.25,4,4.25,-1.9%,4.25,4.25,1217451
36,4.19,4.5,4.5,4.25,-3%,4.25,4,1051767
37,4.34,4.5,4.5,4.5,+0.5%,4.25,4.25,551912
38,4.3,4,4.5,4.25,-0.5%,4.5,4.25,826297
39,4.5,4.5,4.5,4.5,+4.2%,4.5,4.5,895820
40,4.64,4.75,4.75,4.5,+7.4%,4.5,4.75,1223346
41,4.44,4.25,4.5,4.5,+2.8%,4.75,4.25,1217354
42,4.08,4,4.25,4,-5.6%,4.25,4,1192933
43,4.4,4.5,4.5,4.5,+1.9%,4.5,4.25,1173973
44,4.25,4.25,4.25,4.25,-1.6%,4.25,4.25,429881
45,4.5,4.5,4.5,4.5,+4.2%,4.5,4.5,651985
46,4.52,4.5,4.75,4.5,+4.6%,4.5,4.5,746144
47,4.45,4.75,3,4.25,+3%,4.75,4.5,1198227
48,4.4,4.25,4.25,4.5,+1.9%,4.25,4.5,1216689
49,4.25,4.25,4.25,4.25,-1.6%,4.25,4.25,601042
50,4.73,4.75,4.75,4.75,+9.5%,4.25,5,1212538
51,4.16,4,4,4,-3.7%,4.25,4.25,742289
52,4.25,4.25,4.25,4.25,-1.6%,4.25,4.25,167876
53,4.12,4,4.25,4,-4.6%,4,4.25,698273
54,4.79,5,5,4.75,+10.9%,4.75,4.75,928114
55,4.34,4.5,4.5,4.5,+0.5%,4.25,4.25,794944
56,4.5,4.5,4.5,4.5,+4.2%,4.5,4.5,1212773
57,3.99,3.75,4,3.75,-7.6%,4.25,4,725588
58,2.86,2,2,3,-33.8%,2.25,3.5,1217133
59,4.38,4.5,4.25,4.25,+1.4%,4.25,4.5,1215935
60,4.62,5,4.75,4.75,+6.9%,4.5,4.5,747587
61,4.15,4,4,4.25,-3.9%,4,4.25,1065114
62,4.48,4.75,4.75,4.5,+3.7%,4.25,4.5,1189922
63,4.21,4.5,4.75,4.25,-2.5%,4.25,4,1216874
64,4.5,4.5,4.5,4.5,+4.2%,4.5,4.5,1213967
65,4,4,4,4,-7.4%,4,4,738632
66,3.8,3.75,3.75,4,-12%,3.75,3.75,3853
67,4.34,4.5,4.5,4.5,+0.5%,4.25,4.25,1194631
68,4.96,4.75,4.75,5,+14.8%,5,5,1216504
