,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,3.37,3.5,4,3.5,-11.8%,3.25,3.25,574982
1,3.24,3,3.5,3.25,-15.2%,3.25,3.25,638668
2,3.86,3.75,4,4.5,+1%,3.5,3.75,1117255
3,4.12,4,4.25,4,+7.9%,4,4.25,1210406
4,4.12,4,3.5,4.25,+7.9%,4,4.25,1212924
5,2.37,2.5,3,2.5,-38%,1,3,452680
6,3.29,3.75,3,3.25,-13.9%,3.25,3.25,1208235
7,4.15,4,3.75,4,+8.6%,4.25,4.25,1203201
8,4,4,4,4,+4.7%,4,4,1202198
9,3.85,3.75,3.5,4,+0.8%,4,3.75,380173
10,3.59,3.5,4,3.5,-6%,3.75,3.5,1005451
11,4.31,5,4.5,5,+12.8%,2.25,5,1193588
12,3.5,3.5,3.5,3.5,-8.4%,3.5,3.5,419024
13,3.78,4,4,4,-1%,3.5,3.75,770773
14,4.1,4,4,4,+7.3%,4,4.25,961247
15,3.25,3.25,3.25,3.25,-14.9%,3.25,3.25,100959
16,4.12,3.75,3.75,4,+7.9%,4.25,4.25,744718
17,3.5,3.5,3.5,3.5,-8.4%,3.5,3.5,981264
18,4.44,3.5,3.5,5,+16.2%,4.5,4.5,1162554
19,4,4,4,4,+4.7%,4,4,748650
20,3.43,3.5,4,3.5,-10.2%,3.5,3.25,585980
21,4,4,4,4,+4.7%,4,4,355414
22,3.92,3.75,4,4,+2.6%,3.75,4,1150487
23,3.75,3.75,3.75,3.75,-1.8%,3.75,3.75,845982
24,4.16,4.5,4.25,4.25,+8.9%,3.75,4.25,955901
25,3.27,3.25,3.5,3.25,-14.4%,3.25,3.25,1073239
26,4.13,4.25,4,4.5,+8.1%,4,4,1108675
27,3.02,3,3.25,3,-20.9%,3,3,952620
28,4.27,4,4,4.25,+11.8%,4.5,4.25,896571
29,3.85,3.75,3.75,3.75,+0.8%,3.75,4,1112042
30,3.85,3.75,3.75,3.75,+0.8%,3.75,4,1081123
