,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,4.1,4,4,4,+1.2%,4,4.25,1227694
1,3.39,3.5,3.25,3.5,-16.3%,3.5,3.25,1231652
2,4,4,4,4,-1.2%,4,4,1107926
3,3.94,4,4,4,-2.7%,3.75,4,1225142
4,3.9,3.5,4,3.75,-3.7%,4,4,1222063
5,4,4,4,4,-1.2%,4,4,1216064
6,3.94,4,4,4,-2.7%,3.75,4,1215824
7,4.04,3.75,4,4,-0.2%,4.25,4,1179583
8,4.28,4.5,4.25,4.25,+5.7%,4.25,4.25,1211693
9,4,4,4,4,-1.2%,4,4,892578
10,4.08,3.75,4,4,+0.7%,4,4.25,1212067
11,3.96,3.75,3.75,4,-2.2%,4,4,1222091
12,3.98,4.25,4.25,4,-1.7%,3.75,4,887507
13,3.25,3.25,3.25,3.25,-19.8%,3.25,3.25,1182030
14,3.01,3.25,3.75,3,-25.7%,2.75,3,1220307
15,4,4,4,4,-1.2%,4,4,955125
16,3.69,3.75,3.75,3.75,-8.9%,3.5,3.75,752237
17,4.17,4,4.25,4.25,+3%,4,4.25,1104319
18,4.15,4,4,4.25,+2.5%,4,4.25,606715
19,4.1,4,4,4,+1.2%,4,4.25,1204907
20,3.73,4,4,3.75,-7.9%,3.5,3.75,673351
21,4.07,4.25,4,4,+0.5%,3.75,4.25,1194424
22,4,4,4,4,-1.2%,4,4,1213831
23,4,4,4,4,-1.2%,4,4,463380
24,4,4,4,4,-1.2%,4,4,403838
25,3.42,3.5,3.75,3.5,-15.6%,3.5,3.25,453518
26,4.25,4.25,4.25,4.25,+4.9%,4.25,4.25,735085
27,4,4,4,4,-1.2%,4,4,1036651
28,3.65,3.5,4,3.5,-9.9%,4,3.5,97842
29,4.5,4.5,4.5,4.5,+11.1%,4.5,4.5,631828
30,4.33,4.25,4.5,4.25,+6.9%,4.5,4.25,1210406
31,4.27,4.25,4.5,4.25,+5.4%,4.25,4.25,1206521
32,3.85,4,4,3.75,-4.9%,4,3.75,142948
33,3.89,3.75,4.25,4,-4%,4,3.75,1131390
34,3.75,3.75,3.75,3.75,-7.4%,3.75,3.75,1043547
35,4.01,4.5,4.25,4,-1%,3.75,4,144868
36,4.21,4,4,4.25,+4%,4.25,4.25,1173883
37,3.5,3.5,3.5,3.5,-13.6%,3.5,3.5,1188441
38,4.05,4.5,4,4,0%,4,4,1207993
39,3.3,3.25,3,3.25,-18.5%,3.5,3.25,1082797
40,3.96,3.75,3.75,4,-2.2%,4,4,774614
41,4.34,4.25,4,4.25,+7.2%,4.25,4.5,1207297
42,4.5,4.5,4.5,4.5,+11.1%,4.5,4.5,1204913
43,3.99,4,3.75,4,-1.5%,4,4,1202198
44,4.25,4.25,4.25,4.25,+4.9%,4.25,4.25,1186224
45,4.73,4.5,4.75,4.75,+16.8%,4.75,4.75,1203260
46,4,4,4,4,-1.2%,4,4,969929
47,3.96,3.75,3.75,4,-2.2%,4,4,930231
48,3.81,4,4.25,3.75,-5.9%,3.75,3.75,670260
49,4.14,4.25,4,4.25,+2.2%,4.25,4,1195523
50,4.03,4.25,4,4,-0.5%,4,4,1125993
51,4.31,4.5,4.25,4.5,+6.4%,3.75,4.5,173563
52,4,4,4,4,-1.2%,4,4,780981
53,3.78,3,3,3.5,-6.7%,3.75,4.25,1201781
54,3.95,3.75,3.5,4,-2.5%,4,4,727454
55,4.04,4,4,4,-0.2%,3.75,4.25,841164
56,4,4,4,4,-1.2%,4,4,542573
57,4.13,4.25,4.25,4.25,+2%,3.75,4.25,489156
58,3.5,3.5,3.5,3.5,-13.6%,3.5,3.5,764874
59,4.1,4,4,4,+1.2%,4,4.25,1184297
60,4,4,4,4,-1.2%,4,4,790089
61,4.03,4.25,4,4,-0.5%,4,4,1193317
62,4.23,4,4.25,4.25,+4.4%,4.25,4.25,811781
63,3.9,4,4,4,-3.7%,4,3.75,784089
64,4.45,4.75,4.25,4.5,+9.9%,4.25,4.5,720032
65,4.48,4.5,4.5,4.5,+10.6%,4,4.75,985545
66,3.8,3.25,4,3.75,-6.2%,3.25,4.25,779523
67,3.7,3.75,4.5,3.75,-8.6%,3.75,3.5,106332
68,3.5,3.5,3.5,3.5,-13.6%,3.5,3.5,795492
69,4.39,4,4.25,4.25,+8.4%,4.5,4.5,112774
70,3.83,3.75,4.5,4,-5.4%,3.25,4,1182736
71,4.42,4.5,4.75,4.5,+9.1%,4.5,4.25,1181381
72,4.1,4,4,4,+1.2%,4,4.25,974455
73,3.8,3.5,4,3.75,-6.2%,4,3.75,1191212
74,2.96,2.75,2.75,3,-26.9%,3,3,1164234
75,3.8,3.5,4,3.75,-6.2%,4,3.75,1142668
76,4.14,4.25,5,4.25,+2.2%,4,4,1193657
77,4.66,4.5,4.5,4.5,+15.1%,4.75,4.75,1192867
78,3.58,3.25,3.5,3.5,-11.6%,3.5,3.75,419024
79,4,4,4,4,-1.2%,4,4,1005
80,4.42,4.25,4.5,4.5,+9.1%,4.25,4.5,1190395
81,4.25,4.25,4.25,4.25,+4.9%,4.25,4.25,741013
82,3.88,4.25,3.5,4,-4.2%,3.5,4,1095082
83,4.73,5,4,4.75,+16.8%,4.75,4.75,971932
84,3.76,3.5,4.25,3.75,-7.2%,3.75,3.75,868336
85,3.21,3.25,3.5,3.25,-20.7%,3,3.25,981536
86,4.45,4,4.5,4.5,+9.9%,4.5,4.5,1178465
87,4.55,4.5,4.5,4.75,+12.3%,4.5,4.5,1072470
88,4.23,4.5,4.5,4.25,+4.4%,4,4.25,962334
89,3.92,3.75,4,4,-3.2%,3.75,4,612039
90,3.93,4,3.75,4,-3%,3.75,4,794447
91,3.25,3.25,3.25,3.25,-19.8%,3.25,3.25,990439
92,4.71,4.5,4.5,4.75,+16.3%,4.75,4.75,1174029
93,4.09,3.75,4.25,4,+1%,4,4.25,921248
94,4,4,4,4,-1.2%,4,4,831854
95,4.39,4.25,4.75,4.5,+8.4%,4.5,4.25,1181999
96,3.94,3.5,3.75,4,-2.7%,4,4,764225
97,3.78,3.75,4.25,3.75,-6.7%,3.75,3.75,1092857
98,4.46,4.5,4.5,4.5,+10.1%,4.75,4.25,1184126
99,4.06,4,4,4,+0.2%,4.25,4,390049
100,3.93,4.25,4,4,-3%,4,3.75,590591
101,3.94,4,4,4,-2.7%,3.75,4,828964
102,4.31,4.25,4.25,4.25,+6.4%,4.5,4.25,932969
103,3.5,3.5,3.5,3.5,-13.6%,3.5,3.5,1143077
104,4.07,4,4.25,4.25,+0.5%,4,4,808419
105,4.22,4.75,4,4.5,+4.2%,3.75,4.25,1178903
106,4.1,4,4,4,+1.2%,4,4.25,613851
107,3.86,3.75,3.75,4,-4.7%,4,3.75,256071
108,3.96,4,4.25,4,-2.2%,3.75,4,1098533
109,3.99,4.25,4,4,-1.5%,4.25,3.75,1176548
110,4.05,3.75,3.75,4.25,0%,3.75,4.25,773025
111,4.1,4,4,4,+1.2%,4,4.25,1173841
112,4,4,4,4,-1.2%,4,4,1157630
113,3.99,4,4,4.25,-1.5%,3.75,4,530526
114,4.08,4,4.25,4,+0.7%,4.25,4,752565
115,4.01,3.75,4.5,4,-1%,4,4,1035177
116,4.5,4.5,4.5,4.5,+11.1%,4.5,4.5,617214
117,4.13,4,4.25,4.25,+2%,4.25,4,855127
118,4,4,4,4,-1.2%,4,4,725766
119,4.15,4,4,4.25,+2.5%,4,4.25,562734
120,4.26,4.5,4,4.25,+5.2%,4.25,4.25,1168435
121,4.02,4,4.25,4,-0.7%,4,4,833893
122,4,4,4,4,-1.2%,4,4,456904
123,3.98,3.75,4,4,-1.7%,4,4,635201
124,3.85,3.75,3.75,3.75,-4.9%,3.75,4,1037981
125,3.8,3.75,3.5,3.75,-6.2%,4,3.75,949100
126,4.72,4.75,4.25,4.75,+16.5%,4.75,4.75,801702
127,4.62,4.25,4.25,4.5,+14.1%,4.75,4.75,1133465
128,4.6,4.5,4.5,4.5,+13.6%,4.5,4.75,730058
129,4,4,4,4,-1.2%,4,4,928547
130,4.21,4,4,4.25,+4%,4.25,4.25,38045
131,4.23,4.5,4.5,4.25,+4.4%,4,4.25,793359
132,4.65,4.75,4.75,4.75,+14.8%,4.75,4.5,1170313
133,4.37,4,4,4.25,+7.9%,4.5,4.5,59002
134,4.22,4.5,4.25,4.25,+4.2%,4,4.25,289047
135,3.9,4,4,4,-3.7%,4,3.75,1149199
136,4.22,4.5,4.25,4.25,+4.2%,4,4.25,630329
137,4.12,4,4.5,4.25,+1.7%,3.75,4.25,728511
138,4.64,4.75,4.5,4.75,+14.6%,4.75,4.5,737209
139,3.99,4,3.75,4,-1.5%,4,4,947934
140,4.18,4.25,4,4.25,+3.2%,4,4.25,863359
141,4.16,4,4,4,+2.7%,4.25,4.25,1032603
142,3.98,3.75,4,4,-1.7%,4,4,1097904
143,2.78,3.5,3.5,2.5,-31.4%,3,2.5,1072558
144,4,4,4,4,-1.2%,4,4,751022
145,4.31,4.25,4.25,4.25,+6.4%,4.5,4.25,930052
146,5,5,5,5,+23.5%,5,5,528553
147,4.24,4.25,4,4.25,+4.7%,4.25,4.25,678491
148,3.72,3.75,4,3.5,-8.1%,3.75,3.75,757447
149,3.93,4,3.75,4,-3%,3.75,4,948639
150,3.61,3.25,3.5,3.25,-10.9%,4.25,3.5,1165496
151,4.29,4,4.5,4.5,+5.9%,4.25,4.25,1107260
152,3.56,3.75,4,3.5,-12.1%,3.5,3.5,693655
153,4,4,4,4,-1.2%,4,4,620560
154,4.5,4.5,4.5,4.5,+11.1%,4.5,4.5,134695
155,4.15,3.75,4.25,4,+2.5%,4.25,4.25,1162757
156,2.67,3,3,2.75,-34.1%,2.25,2.75,724392
157,4.24,4.25,4,4.25,+4.7%,4.25,4.25,1113681
158,4.01,4,3.5,4,-1%,3.75,4.25,700695
159,3.73,3.25,5,3.5,-7.9%,3.75,3.75,817832
160,4,4,4,4,-1.2%,4,4,979834
161,4.04,3.75,5,4,-0.2%,4,4,1074082
162,3.62,3.75,4,3.5,-10.6%,3.75,3.5,658584
163,3.5,3.5,3.5,3.5,-13.6%,3.5,3.5,906969
164,4,4,4,4,-1.2%,4,4,779189
165,3.77,3.75,4,3.75,-6.9%,3.75,3.75,1002275
166,4,4,4,4,-1.2%,4,4,767359
167,3.49,3.75,3.5,3.5,-13.8%,3.75,3.25,1084304
168,3.93,3.75,4.25,4,-3%,3.75,4,931147
