,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,3.83,4.25,3.5,3.75,+6.4%,3.5,4,1213543
1,3.18,3,3.5,3.25,-11.7%,3,3.25,1202198
2,3.75,3.75,3.75,3.75,+4.2%,3.75,3.75,583847
3,3.72,3.75,4.25,3.75,+3.3%,3.5,3.75,673685
4,3.86,3.5,4.25,3.75,+7.2%,3.75,4,1170313
5,4.5,4.5,4.5,4.5,+25%,4.5,4.5,1068999
6,2.87,2.75,3,2.75,-20.3%,2.75,3,856504
7,3.43,3.5,3.25,3.5,-4.7%,3.25,3.5,858038
8,3.6,4,5,3.5,0%,3.75,3.25,1057031
9,3.82,3.5,4.25,3.75,+6.1%,4,3.75,301376
10,3.25,3.25,3.25,3.25,-9.7%,3.25,3.25,1157630
11,3.59,3.25,3.75,3.5,-0.3%,3.5,3.75,999488
12,3.25,3.25,3.25,3.25,-9.7%,3.25,3.25,454782
13,4,4,4,4,+11.1%,4,4,711212
14,3.89,3.75,4.25,4,+8.1%,4,3.75,938804
15,3.85,4,3.5,4,+6.9%,3.5,4,661511
16,3,3,3,3,-16.7%,3,3,1155016
17,3.52,3.5,3.75,3.5,-2.2%,3.5,3.5,934461
18,3.03,2.5,3.5,3.25,-15.8%,3,3,936247
19,3.31,3.5,3.75,3.25,-8.1%,3.25,3.25,886152
20,3.96,3.75,3.75,4,+10%,4,4,1026087
21,3.7,3.75,3.75,4,+2.8%,3.75,3.5,985633
22,4,4,4,4,+11.1%,4,4,653268
23,3.58,4,4,3.5,-0.6%,3.5,3.5,718226
24,3.46,3.5,3.75,3.5,-3.9%,3.25,3.5,1101124
25,4,4,4,4,+11.1%,4,4,512580
26,3.78,4,4,4,+5%,3.5,3.75,176419
27,3.06,3,3,3,-15%,3.25,3,404098
28,3.78,3.5,3.25,4.25,+5%,3.25,4,1015020
29,3,3,3,3,-16.7%,3,3,876794
30,4.02,3.75,4,4,+11.7%,3.75,4.25,1101909
31,3.6,3.5,3.5,3.5,0%,3.5,3.75,962669
32,3.5,3.5,3.5,3.5,-2.8%,3.5,3.5,766653
33,4.25,4.25,4.25,4.25,+18.1%,4.25,4.25,725766
34,2.74,2.5,3,2.75,-23.9%,2.75,2.75,664112
35,3.33,3.5,4.25,3.5,-7.5%,3,3.25,1073239
36,4.05,4,4.75,4,+12.5%,4,4,898176
37,4.03,4,4.5,4,+11.9%,4,4,1088878
38,3.52,3.5,3.75,3.5,-2.2%,3.5,3.5,725054
39,4,4,4,4,+11.1%,4,4,962228
40,3.38,3.25,4.25,3.5,-6.1%,3.75,3,799578
41,3.75,3.75,3.75,3.75,+4.2%,3.75,3.75,968112
42,3.68,3.75,3.5,3.75,+2.2%,3.5,3.75,1045420
43,3.5,3.5,3.5,3.5,-2.8%,3.5,3.5,764450
44,3.62,4,3.75,3.75,+0.6%,3.5,3.5,766181
45,3.77,3.75,4,3.75,+4.7%,3.75,3.75,1020228
46,3.64,4,4.5,3.75,+1.1%,3,3.75,696905
47,4,4,4,4,+11.1%,4,4,822814
48,3.03,3,3.5,3,-15.8%,3,3,764058
49,3.91,3.5,3.5,3.75,+8.6%,3.75,4.25,484016
50,3,3,3,3,-16.7%,3,3,867455
51,3.52,3.5,3.75,3.5,-2.2%,3.5,3.5,916901
52,4.45,4.5,4,4.5,+23.6%,4,4.75,1025650
53,3.58,3.25,3.5,3.5,-0.6%,3.5,3.75,927620
54,3.27,3.25,3.5,3.25,-9.2%,3.25,3.25,885630
55,3.85,3.75,3.75,3.75,+6.9%,3.75,4,840084
56,3.68,3.75,3.5,3.75,+2.2%,3.5,3.75,940694
57,3.25,3.25,3.25,3.25,-9.7%,3.25,3.25,703648
