,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,3.57,3.5,3.75,3.75,-7.8%,3.5,3.5,947886
1,3.71,3.5,3.5,3.75,-4.1%,3.75,3.75,674493
2,3.36,3.5,3.75,3.5,-13.2%,3.25,3.25,985764
3,3.22,2,5,4,-16.8%,3,3,1221075
4,4.04,3.75,4,4,+4.4%,4.25,4,675029
5,3.8,3.75,3.75,4,-1.8%,3.75,3.75,1204913
6,3.52,3.5,3.75,3.5,-9%,3.5,3.5,1206090
7,3.12,3,3.25,3,-19.4%,3,3.25,961924
8,3.96,3.75,3.75,4,+2.3%,4,4,646161
9,4.65,4.5,4.5,4.75,+20.2%,4.5,4.75,1183034
10,4.5,4.5,4.5,4.5,+16.3%,4.5,4.5,1225737
11,3.29,3.75,3.75,3.25,-15%,3.5,3,863763
12,4.8,5,4.5,4.75,+24%,4.5,5,1223026
13,4,4,4,4,+3.4%,4,4,1222670
14,4,4,4,4,+3.4%,4,4,1219428
15,4.36,4.5,4,4.25,+12.7%,4.25,4.5,1218480
16,3.81,3.75,3.75,3.75,-1.6%,4,3.75,1017500
17,3.71,3.5,3.5,3.75,-4.1%,3.75,3.75,165821
18,4.29,4.25,4.25,4.25,+10.9%,4,4.5,559101
19,3.94,4,4,4,+1.8%,3.75,4,651999
20,3.82,4,3.75,3.75,-1.3%,3.5,4,747353
21,4.14,4,4,4,+7%,3.75,4.5,1213792
22,4.13,4.25,4,4,+6.7%,4,4.25,848244
23,3.77,3.75,4,3.75,-2.6%,3.75,3.75,1181381
24,4.01,4.25,4,4,+3.6%,3.5,4.25,199175
25,3.7,4.25,3,3.75,-4.4%,3.5,3.75,549902
26,3.87,3.5,3.5,3.75,0%,4,4,1209955
27,2.04,1.5,3,1.75,-47.3%,2.75,1.75,1207205
28,3.71,3.5,3.5,3.75,-4.1%,3.75,3.75,818473
29,3.53,3,3,3.75,-8.8%,3.75,3.5,1205709
30,3.93,3.75,4.25,4,+1.6%,3.75,4,668298
31,4,4,4,4,+3.4%,4,4,495653
32,3.89,4,4,3.75,+0.5%,3.75,4,442004
33,3.75,3.75,3.75,3.75,-3.1%,3.75,3.75,546555
34,3.86,4,4,4,-0.3%,3,4.25,1203781
35,4,4,4,4,+3.4%,4,4,673581
36,3.75,3.75,3.75,3.75,-3.1%,3.75,3.75,820845
37,3.77,3.75,4,3.75,-2.6%,3.75,3.75,1192848
38,3.52,3.5,3.25,3.75,-9%,3,3.75,1202662
39,4.49,4.5,4.25,4.5,+16%,4.5,4.5,868975
40,4,4,4,4,+3.4%,4,4,1202198
41,3.25,3.25,3.25,3.25,-16%,3.25,3.25,686536
42,4.27,4,4.25,4.25,+10.3%,4,4.5,1200975
43,3.54,3.75,3.75,3.5,-8.5%,3.5,3.5,131231
44,4,4,3.25,4,+3.4%,3.75,4.25,1199411
45,4.36,4.25,3.5,4.5,+12.7%,4.25,4.5,112838
46,2.95,3,3.5,3,-23.8%,3.5,2.5,64
47,3.92,3.75,4,4,+1.3%,3.75,4,1004166
48,4.08,4.25,4.25,4,+5.4%,3.75,4.25,854658
49,3.9,3.75,3.75,4,+0.8%,3.75,4,1188587
