,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,3.58,3.5,3.75,3.5,-1.4%,3.75,3.5,950998
1,3.75,3.75,3.75,3.75,+3.3%,3.75,3.75,1136299
2,3.46,3.5,3.75,3.5,-4.7%,3.25,3.5,530484
3,3.25,3.5,3.5,3.25,-10.5%,3.5,3,788018
4,3.56,3.75,4,3.5,-1.9%,3.5,3.5,737220
5,3.77,3.5,5,3.5,+3.9%,4.25,3.5,1217774
6,3.48,3.25,3.5,3.5,-4.1%,3.5,3.5,776533
7,3.68,3.75,3.5,3.75,+1.4%,3.5,3.75,18665
8,4,4,4,4,+10.2%,4,4,487212
9,3.25,3.25,3.25,3.25,-10.5%,3.25,3.25,1182030
10,3.65,3.75,4,3.75,+0.6%,3.25,3.75,2240
11,3.58,4,4,3.5,-1.4%,3.5,3.5,160100
12,3.91,3.75,3.75,3.75,+7.7%,4,4,1045661
13,3.51,3.5,3.75,3.75,-3.3%,3.25,3.5,683063
14,3.5,3.5,3.5,3.5,-3.6%,3.5,3.5,495359
15,4.28,4.25,4.75,4.25,+17.9%,4.25,4.25,784927
16,3.42,4,4,3.5,-5.8%,2,4,499750
17,3.94,4,4,4,+8.5%,3.75,4,1215885
18,3.65,3.75,3.75,3.75,+0.6%,3.75,3.5,704481
19,3.33,3.75,3.75,3.25,-8.3%,3.25,3.25,1037059
20,3.75,3.75,3.75,3.75,+3.3%,3.75,3.75,705906
21,3.5,3.5,3.5,3.5,-3.6%,3.5,3.5,732548
22,3.38,3.75,3.75,3.5,-6.9%,3.25,3.25,1171184
23,4,4,4,4,+10.2%,4,4,853948
24,3.75,3.75,3.75,3.75,+3.3%,3.75,3.75,1201550
25,3.41,3.25,4,3.5,-6.1%,3.5,3.25,756934
26,4.46,4.5,4.75,4.5,+22.9%,4.25,4.5,808270
27,3.69,3.75,3.75,3.75,+1.7%,3.5,3.75,1191967
28,3.48,4,4,3.5,-4.1%,3.5,3.25,944824
29,3.75,3.75,3.75,3.75,+3.3%,3.75,3.75,1156914
30,3.77,3.75,4,3.75,+3.9%,3.75,3.75,1143612
31,3.61,3.25,3.75,3.5,-0.6%,4,3.5,1179583
32,2.33,3,3.75,1.5,-35.8%,3.75,1.5,1198697
33,4.1,4,4,4,+12.9%,4,4.25,743384
34,3.24,3,3.75,3.25,-10.7%,4,2.75,633905
35,2.47,2,3,2.25,-32%,2.25,2.75,1211942
36,4.19,4.25,4.25,4.25,+15.4%,4,4.25,215811
37,3.79,4,4,3.75,+4.4%,3.75,3.75,1202198
38,4.5,4.5,3.75,4.5,+24%,4.25,4.75,164786
39,4,4,4,4,+10.2%,4,4,617271
