,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,4.24,4.25,4,4.25,+15.5%,4.25,4.25,863763
1,4.47,4.25,4.75,4.5,+21.8%,4,4.75,501086
2,2.36,2,3,2.5,-35.7%,3.25,1.75,779692
3,3.93,4,3.75,4,+7.1%,3.75,4,673823
4,4.14,4,3.75,4.25,+12.8%,4,4.25,1232555
5,3.75,3.75,3.75,3.75,+2.2%,3.75,3.75,491175
6,4,4,4,4,+9%,4,4,491306
7,4.23,4,4.25,4.25,+15.3%,4.25,4.25,1004588
8,4.41,4,4.5,4.5,+20.2%,4.75,4.25,687482
9,3.74,3.75,3.5,3.75,+1.9%,3.75,3.75,1179583
10,3.9,3.5,4,3.75,+6.3%,4,4,302204
11,4.02,4.5,4.5,4,+9.5%,3.75,4,372086
12,4.34,4.25,4,4.25,+18.3%,4.25,4.5,540684
13,3.94,4.25,3.5,4,+7.4%,3.75,4,239007
14,3.74,3.75,3.5,3.75,+1.9%,3.75,3.75,1205153
15,3.75,3.75,3.75,3.75,+2.2%,3.75,3.75,779189
16,4.19,4.25,3.5,4.25,+14.2%,3.75,4.5,799021
17,4.68,4.75,4.5,4.75,+27.5%,4.5,4.75,1211942
18,4.15,4,4,4.25,+13.1%,4,4.25,164286
19,4.5,4.5,4.5,4.5,+22.6%,4.5,4.5,1207630
20,4,4,4,4,+9%,4,4,1185632
21,3.5,3.5,3.5,3.5,-4.6%,3.5,3.5,1189672
22,4,4,4,4,+9%,4,4,783464
23,3.72,3.75,3.5,3.75,+1.4%,3.25,4,762066
24,4.5,4.5,4.5,4.5,+22.6%,4.5,4.5,546555
25,4.25,4.25,4.25,4.25,+15.8%,4.25,4.25,1219511
26,4.18,4,4.5,4.25,+13.9%,4,4.25,904225
27,4.6,4.5,4.5,4.5,+25.3%,4.5,4.75,753142
28,3.35,3.5,3.5,3.25,-8.7%,3.5,3.25,696583
29,3.25,3.5,2.75,3.25,-11.4%,3.25,3.25,722888
30,4.13,4.75,3.75,4.25,+12.5%,4.5,3.75,633905
31,3.27,3.5,2.5,3.25,-10.9%,3,3.5,817832
32,4.9,4.5,5,4.75,+33.5%,5,5,1214413
33,3.9,4,4,4,+6.3%,4,3.75,689880
