,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,3.46,3.5,3.75,3.5,-6.7%,3.25,3.5,1204907
1,4.15,3.75,4.25,4,+11.9%,4.25,4.25,1236099
2,3.09,3.25,4,3,-16.7%,3,3,1236658
3,3.06,3,4,3,-17.5%,3,3,1236186
4,4,4,4,4,+7.8%,4,4,1235856
5,3.83,3.75,4,3.75,+3.2%,4,3.75,1119995
6,3.82,3.5,4.25,3.75,+3%,4,3.75,580124
7,4.2,3,4,4,+13.2%,4,4.75,1235336
8,3.54,3.75,3.75,3.5,-4.6%,3.5,3.5,764775
9,3.5,3.5,3.5,3.5,-5.7%,3.5,3.5,872001
10,2.06,2,2,2,-44.5%,2.25,2,1229375
11,3.75,3.75,3.75,3.75,+1.1%,3.75,3.75,1184490
12,3.74,3.75,3.5,3.75,+0.8%,3.75,3.75,615028
13,3.47,3.25,4,3.5,-6.5%,3.75,3.25,971015
14,3.98,4,4,4,+7.3%,3.5,4.25,801570
15,3.77,3.75,4,3.75,+1.6%,3.75,3.75,510859
16,2.07,3,2.25,2.25,-44.2%,2,1.75,1231652
17,3.74,3.5,4,3.75,+0.8%,3.75,3.75,280282
18,3.48,3.25,3.5,3.5,-6.2%,3.5,3.5,1037530
19,3.85,3.75,3.75,3.75,+3.8%,3.75,4,1211693
20,3.73,3.5,3.75,3.75,+0.5%,3.75,3.75,1227694
21,3.81,3.75,3.75,3.75,+2.7%,4,3.75,1230768
22,3.57,3.75,4,3.75,-3.8%,3.75,3.25,921248
23,3.56,3.5,3.5,3.5,-4%,3.75,3.5,1231466
24,3.9,3.75,3.75,4,+5.1%,3.75,4,1168863
25,3.75,3.75,3.75,3.75,+1.1%,3.75,3.75,111399
26,3.29,3.25,3,3,-11.3%,3.25,3.5,1111967
27,4.13,4,4.5,4,+11.3%,4,4.25,975313
28,3.54,3.75,3.75,3.5,-4.6%,3.5,3.5,1087822
29,3.78,4,3.75,3.75,+1.9%,3.75,3.75,720032
30,3.81,3.75,3.75,3.75,+2.7%,4,3.75,885735
31,3.77,3.75,4,3.75,+1.6%,3.75,3.75,1225142
32,4,4,4,4,+7.8%,4,4,1208878
33,3.36,3,3,3.5,-9.4%,3.25,3.5,1026657
34,4.01,4,4,3.75,+8.1%,4.25,4,1216064
35,4.03,4,3.75,4,+8.6%,3.75,4.25,1229628
36,3.54,3.75,3.75,3.5,-4.6%,3.5,3.5,946287
37,4,4,4,4,+7.8%,4,4,147743
38,3.76,3.75,4.25,3.75,+1.3%,3.25,4,1229562
39,3.94,4,4,4,+6.2%,3.75,4,1226480
40,3.52,3.5,3.75,3.5,-5.1%,3.5,3.5,1227011
41,3.88,3.75,3.5,4.25,+4.6%,3.5,4,1229444
42,3.5,3.5,3.5,3.5,-5.7%,3.5,3.5,584801
43,3.17,3,3.25,3.25,-14.6%,3,3.25,815412
44,4.65,3.75,4.5,4.5,+25.3%,5,4.75,1162336
45,3.44,3.5,4,3.25,-7.3%,3.75,3.25,1217948
46,3.2,4,3,3.5,-13.7%,3,3,1212534
47,3.54,3.5,3,3.25,-4.6%,2.75,4.25,1228551
48,3.94,4,4,4,+6.2%,3.75,4,1215415
49,3.94,4,4,4,+6.2%,3.75,4,361543
50,4.08,4,4.25,4,+10%,4.25,4,1052893
51,4.26,3.5,5,4.25,+14.8%,4,4.5,1228083
52,3.02,3,3.25,3,-18.6%,3,3,1228066
53,3.71,3.75,4,3.75,0%,3.5,3.75,673685
54,3.49,3.25,3,3.5,-5.9%,3.25,3.75,1221606
55,3.48,3.25,3.5,3.5,-6.2%,3.5,3.5,1227217
56,3.75,3.75,3.75,3.75,+1.1%,3.75,3.75,123204
57,3.43,3.5,3.25,3.5,-7.5%,3.25,3.5,1196938
58,3.83,3.5,3.75,3.75,+3.2%,3.75,4,1218955
59,3.65,3.5,3.5,3.75,-1.6%,3.5,3.75,1221462
60,4.24,4.25,4,4.25,+14.3%,4.25,4.25,1226142
61,4,4,4,4,+7.8%,4,4,513752
62,3.54,3.25,3.5,3.5,-4.6%,3.75,3.5,641562
63,3.61,3.5,3.5,3.75,-2.7%,3.75,3.5,1132360
64,3.55,3.5,3.5,3.75,-4.3%,3.5,3.5,877474
65,3.7,3.75,3.75,3.5,-0.3%,3.75,3.75,1222466
66,3.94,3,4,4,+6.2%,3.75,4.25,1224058
67,3.67,3.5,3.75,3.75,-1.1%,3.5,3.75,688313
68,3.93,4.5,5,4,+5.9%,3.25,4,1188609
69,3.6,3.5,3.5,3.5,-3%,3.5,3.75,1155237
70,2.5,2.5,2.5,2.5,-32.6%,2.5,2.5,1222909
71,3.58,3.5,3.75,3.5,-3.5%,3.75,3.5,346489
72,3.57,3.75,3.5,3.5,-3.8%,3.25,3.75,1213070
73,4,4,4,4,+7.8%,4,4,1056074
74,3.14,3.5,2,3.25,-15.4%,3,3.25,1221828
75,4.15,3.5,4,4,+11.9%,4,4.5,1222765
76,3.17,3,3.75,3,-14.6%,3.5,3,1217774
77,3,3,3,3,-19.1%,3,3,1222111
78,3.27,3,3,3.25,-11.9%,3.5,3.25,768988
79,3.46,3.5,4,3.75,-6.7%,3,3.5,1177199
80,3.69,4.25,3.25,3.75,-0.5%,3,4,1221398
81,4.05,4.5,4,4,+9.2%,4,4,1222589
82,3.59,3.75,3.5,3.5,-3.2%,3.75,3.5,1173883
83,2.76,2.75,4,3,-25.6%,2.25,2.75,1217513
84,3.81,3.75,3.75,3.75,+2.7%,4,3.75,1207677
85,3.5,3.5,3.5,3.5,-5.7%,3.5,3.5,1182030
86,3.75,3.75,3.75,3.75,+1.1%,3.75,3.75,268866
87,2.74,3.75,4,3,-26.1%,3,2,1214683
88,3.96,3.75,3.75,4,+6.7%,4,4,1219312
89,4,4,4,4,+7.8%,4,4,663013
90,2,2,2,2,-46.1%,2,2,1221450
91,3.3,3,3,3.5,-11.1%,3,3.5,1197861
92,3.14,3,2.75,3.25,-15.4%,3,3.25,1220307
93,3.68,3.75,3.5,3.75,-0.8%,3.5,3.75,541312
94,4.1,4,4,4,+10.5%,4,4.25,1220321
95,3.47,3.5,3,3.5,-6.5%,3.5,3.5,1219643
96,2.25,2.5,2,2.5,-39.4%,2,2.25,1200953
97,3.05,3.5,3,3,-17.8%,3,3,1197049
98,3.6,3.5,3.5,3.5,-3%,3.5,3.75,530484
99,3.35,3.25,3.25,3.25,-9.7%,3.25,3.5,1219290
100,3.5,3.5,3.5,3.5,-5.7%,3.5,3.5,1210864
101,3.75,4,4,3.75,+1.1%,4,3.5,1203900
102,3.65,3.75,3.75,3.75,-1.6%,3.75,3.5,1049207
103,3.93,4,3.75,4,+5.9%,3.75,4,1219135
104,3.4,3,3.25,3.5,-8.4%,3.75,3.25,1212990
105,4.28,4.5,4.25,4.25,+15.4%,4.25,4.25,1194208
106,4.18,4.5,4.5,4.5,+12.7%,4,4,1218839
107,3.67,3.75,4,3.75,-1.1%,3.75,3.5,735085
108,3.75,3.75,3.75,3.75,+1.1%,3.75,3.75,891904
109,4.09,4,3.75,4,+10.2%,4,4.25,1125227
110,2.7,3,3.25,3,-27.2%,2.5,2.5,381830
111,3.58,3.5,3.75,3.5,-3.5%,3.75,3.5,1217439
112,3.93,4,3.75,4,+5.9%,3.75,4,1208579
113,3.38,3.25,3.5,3.5,-8.9%,3.5,3.25,1217285
114,3.82,4,4,4,+3%,3.25,4,246734
115,3.59,3.5,3.25,3.5,-3.2%,3.5,3.75,1193186
116,4,4,4,4,+7.8%,4,4,642714
117,3.7,4,3.75,3.75,-0.3%,3,4,921800
118,2.3,2.5,2.5,2.5,-38%,2.5,2,786912
119,3.75,3.75,3.75,3.75,+1.1%,3.75,3.75,885630
120,3.75,3.75,3.75,3.75,+1.1%,3.75,3.75,1213538
121,3.5,4,3.25,3.5,-5.7%,3.75,3.25,1202236
122,3.91,3.75,3.75,3.75,+5.4%,4,4,1020310
123,5,5,5,5,+34.8%,5,5,1191405
124,3.79,4,4,3.75,+2.2%,3.75,3.75,971932
125,3.3,3.25,3.25,3.5,-11.1%,3.25,3.25,146985
126,3.69,3.75,3.75,3.75,-0.5%,3.5,3.75,545918
127,3.64,3.75,3.5,3.75,-1.9%,3.75,3.5,894237
128,3.64,3.75,3.5,3.75,-1.9%,3.75,3.5,995404
129,3.75,3.75,3.75,3.75,+1.1%,3.75,3.75,914265
130,3.67,4,3,3.75,-1.1%,3.5,3.75,1214705
131,3.02,3,3.25,3,-18.6%,3,3,1094570
132,3.69,4,4,3.75,-0.5%,3.75,3.5,1211271
133,3.24,3.5,3.5,3.5,-12.7%,3.25,3,1213350
134,4.01,4.25,3.75,4,+8.1%,4,4,1173058
135,3,3,3,3,-19.1%,3,3,725860
136,3.98,3.75,4,4,+7.3%,4,4,1212777
137,2.8,3,3.75,2.75,-24.5%,3,2.5,1213315
138,3.81,3.75,3.75,3.75,+2.7%,4,3.75,1208584
139,3.2,3,3.75,3.25,-13.7%,3,3.25,983973
140,3.63,3.75,3.5,3.5,-2.2%,3.5,3.75,818796
141,4,4,4,4,+7.8%,4,4,1198047
142,3.75,3.75,3.75,3.75,+1.1%,3.75,3.75,893823
143,3.46,3,3.5,3.25,-6.7%,3.75,3.5,1210446
144,3.89,4,4,3.75,+4.9%,3.75,4,1179592
