,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,4,4,4,4,0%,4,4,1192848
1,3.97,4,4.5,4,-0.7%,3.75,4,738688
2,4.04,4,4,4,+1%,3.75,4.25,1057045
3,4,4,4,4,0%,4,4,718208
4,3.78,3.75,4.25,3.75,-5.5%,3.75,3.75,609228
5,4.05,4.25,3.75,4,+1.3%,3.75,4.25,670785
6,4.56,4.5,4.75,4.5,+14%,4.25,4.75,1199067
7,4.25,4.25,4.25,4.25,+6.3%,4.25,4.25,1222463
8,4.04,4,4,4,+1%,3.75,4.25,781226
9,3.99,4,4,4.25,-0.2%,3.75,4,510859
10,4.12,4,4.25,4,+3%,4,4.25,631384
11,3.82,4,4.5,3.75,-4.5%,3.75,3.75,474403
12,4,4,4,4,0%,4,4,780981
13,4,4,4,4,0%,4,4,527236
14,4,4,4,4,0%,4,4,693022
15,4.18,4.25,4,4.25,+4.5%,4,4.25,1212331
16,3.71,3.5,3.5,3.75,-7.3%,3.75,3.75,425637
17,4,4,4,4,0%,4,4,1070762
18,4.02,4,4.25,4,+0.5%,4,4,692655
19,2.86,3.5,3.75,3,-28.5%,2,3,660363
20,4.25,4.25,4.25,4.25,+6.3%,4.25,4.25,1123593
21,4,4,4,4,0%,4,4,779746
22,3.77,3.75,4,3.75,-5.8%,3.75,3.75,1100914
23,3.93,4,3.75,4,-1.8%,3.75,4,1196938
24,4.25,4.25,4.25,4.25,+6.3%,4.25,4.25,479298
25,4.24,4.25,4,4.25,+6%,4.25,4.25,1132088
26,3.9,4,4,4,-2.5%,4,3.75,992772
27,3.23,4,4.25,3.25,-19.3%,3,3,1136546
28,4.46,4.25,4.25,4.5,+11.5%,4.5,4.5,1184756
29,4,4,4,4,0%,4,4,709529
30,4.09,4,3.75,4,+2.3%,4,4.25,658584
31,4.5,4.5,4.5,4.5,+12.5%,4.5,4.5,867280
32,4,4,4,4,0%,4,4,569478
33,3.7,4,3,4,-7.5%,3,4,1072558
34,4.33,4.5,4.25,4.5,+8.3%,4.25,4.25,736641
35,4.16,4,4,4,+4%,4.25,4.25,921248
36,4.06,4,4,4,+1.5%,4.25,4,863359
37,4.01,4.25,3.75,4,+0.2%,4,4,726784
38,3.46,3.5,4,3.75,-13.5%,3,3.5,215031
39,3.98,3.75,4,4,-0.5%,4,4,761842
40,3.89,3.75,4,3.75,-2.8%,4.25,3.75,681732
41,4.04,4,4,4,+1%,3.75,4.25,899631
42,3,3,3,3,-25%,3,3,528553
43,4.99,5,4.75,5,+24.8%,5,5,433049
44,3.91,3.75,3.75,3.75,-2.3%,4,4,846562
45,3.77,3.75,4,3.75,-5.8%,3.75,3.75,948208
46,3.74,3.75,3.5,3.75,-6.5%,3.75,3.75,626108
47,3.63,3.25,4,3.5,-9.3%,4,3.5,885735
48,4.16,4.25,4.25,4,+4%,4.5,4,902637
49,3.98,4.25,4.25,4,-0.5%,3.75,4,1014511
50,4.05,4.25,2.75,4,+1.3%,4,4.25,1107762
51,3.71,3.5,3.5,3.75,-7.3%,3.75,3.75,814145
52,4.27,4.25,4.5,4.25,+6.7%,4.25,4.25,1139047
53,4.08,4,4.25,4,+2%,4.25,4,806986
54,4.21,4.25,3.75,4.5,+5.3%,4,4.25,1108675
55,3.84,4,4,4,-4%,3.75,3.75,923008
56,4.37,4.5,4,4.5,+9.3%,4.5,4.25,1000031
57,3.98,4.25,4.25,4,-0.5%,3.75,4,982225
58,3.91,3.75,3.75,3.75,-2.3%,4,4,853829
59,4.53,4.5,4.5,4.75,+13.3%,4,4.75,791226
60,3.47,3.25,4,3.5,-13.3%,3.75,3.25,1032603
61,4.36,4.25,5,4.25,+9%,4.5,4.25,406749
62,3.25,3.25,3.25,3.25,-18.8%,3.25,3.25,1056979
63,3.88,4,3.75,3.75,-3%,3.75,4,654958
64,3.75,3.75,3.75,3.75,-6.3%,3.75,3.75,1094385
65,4.16,3.75,5,4,+4%,4.5,4,621195
66,4.57,4.25,5,4.5,+14.3%,4.75,4.5,714418
67,4.11,4,4,4.25,+2.8%,4.25,4,923086
68,4.17,4,4.25,4.25,+4.3%,4,4.25,947934
69,3.52,3.5,3.75,3.5,-12%,3.5,3.5,780840
70,4.05,3.75,3.5,4,+1.3%,4,4.25,656814
71,3.65,3.75,3.75,3.75,-8.8%,3.75,3.5,212193
72,5,5,5,5,+25%,5,5,1084987
73,4,3.75,3.75,4,0%,3.75,4.25,700695
74,4,4,4,4,0%,4,4,1075518
75,4.17,4,4.25,4.25,+4.3%,4,4.25,789167
76,4.51,5,5,4.75,+12.8%,4,4.5,527561
