,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,4.12,4.25,4.5,4,-6.2%,4.25,4,1163911
1,4.25,4.25,4.25,4.25,-3.2%,4.25,4.25,937300
2,4.5,4.5,4.5,4.5,+2.5%,4.5,4.5,720717
3,4.28,4.5,4.25,4.25,-2.5%,4.25,4.25,786238
4,4.19,4.25,4.25,4.25,-4.6%,4,4.25,20741
5,4.46,4.25,4.25,4.5,+1.6%,4.5,4.5,268461
6,4.12,4,4.25,4,-6.2%,4,4.25,656809
7,4.11,4,4.25,4.25,-6.4%,3.75,4.25,1188346
8,4.19,4.25,4.25,4.25,-4.6%,4,4.25,728482
9,3.51,3,4.5,3.5,-20%,3.5,3.5,372086
10,4.35,4.75,4,4.25,-0.9%,4.5,4.25,889528
11,4.1,4,4,4,-6.6%,4,4.25,1181016
12,4.46,4.5,4.75,4.5,+1.6%,4.25,4.5,828469
13,4.24,4.25,4,4.25,-3.4%,4.25,4.25,819632
14,4.82,4.75,5,5,+9.8%,4.75,4.75,735601
15,4.3,4.25,4.25,4,-2.1%,4.25,4.5,1172273
16,4.25,4.25,4.25,4.25,-3.2%,4.25,4.25,779746
17,4.16,4,4,4,-5.2%,4.25,4.25,1202198
18,2.47,3,2,2.75,-43.7%,1.25,3,1205617
19,4.27,4,5,4.25,-2.7%,4.25,4.25,197884
20,4.17,4,4.25,4.25,-5%,4,4.25,827859
21,3.57,3.75,3.75,3.75,-18.7%,3,3.75,1201207
22,4.31,4,4,4.25,-1.8%,4.25,4.5,863763
23,4.77,5,4.75,4.5,+8.7%,4.5,5,1130789
24,4.23,4.5,4.5,4.25,-3.6%,4,4.25,514768
25,4.65,4.75,4.75,4.75,+5.9%,4.75,4.5,289636
26,4.41,4.25,4.25,4.25,+0.5%,4.5,4.5,715837
27,3.07,4.25,4.75,3,-30.1%,2.75,2.75,897145
28,4.04,4,4,4,-8%,3.75,4.25,1037981
29,3.47,4.25,4.75,3,-21%,2.75,3.75,1128692
30,4.67,4,4.5,4.5,+6.4%,5,4.75,1187373
31,4.5,4.5,4.5,4.5,+2.5%,4.5,4.5,450970
32,4.59,4.5,4,4.5,+4.6%,5,4.5,981536
33,3.92,3.75,4.25,4.25,-10.7%,3.5,4,949526
34,4.48,4.25,4.5,4.5,+2.1%,4.5,4.5,681330
35,4.42,4.25,4.5,4.5,+0.7%,4.25,4.5,441101
36,3.79,4,4,3.75,-13.7%,3.75,3.75,1191506
37,4,4,4,4,-8.9%,4,4,1171922
38,4.12,4.25,2,4.25,-6.2%,4.25,4.25,638269
39,4.23,4,4.25,4.25,-3.6%,4.25,4.25,799427
40,4.3,4.5,4,4.25,-2.1%,4,4.5,799425
41,4.24,4.5,4,4.25,-3.4%,3.75,4.5,987898
42,4.05,3.75,4.25,4,-7.7%,4.25,4,955125
43,4,4,4,4,-8.9%,4,4,795807
44,4.07,4,3.75,4,-7.3%,3.5,4.5,1134884
45,4.5,4.5,4.5,4.5,+2.5%,4.5,4.5,712950
46,4.28,4.25,4.75,4.25,-2.5%,4.25,4.25,596144
47,4.25,4.25,4.25,4.25,-3.2%,4.25,4.25,458776
48,4.33,4.25,4.5,4.25,-1.4%,4.5,4.25,784112
49,4.05,3.5,3.5,4.25,-7.7%,3.5,4.5,935651
50,4.37,4,4,4.25,-0.5%,4.5,4.5,1173841
51,4.67,4.75,5,4.75,+6.4%,4.75,4.5,747264
52,4.14,4.25,4,4.25,-5.7%,4.25,4,589146
53,3.85,3.75,3.75,3.75,-12.3%,3.75,4,684436
54,4.38,4.5,4.25,4.25,-0.2%,4.25,4.5,826510
55,4.01,4.25,4,4,-8.7%,3.5,4.25,209764
56,4.25,4.25,4.25,4.25,-3.2%,4.25,4.25,714162
57,3.57,4,3,3.75,-18.7%,3.5,3.5,1186984
58,4.25,4.25,4.25,4.25,-3.2%,4.25,4.25,1081984
59,3.94,4,4,4,-10.3%,3.75,4,754198
60,3.94,4,4,4,-10.3%,3.75,4,517935
61,4.26,5,4,4,-3%,4.25,4.25,637219
62,4.25,4.25,4.25,4.25,-3.2%,4.25,4.25,798054
63,3.67,3.75,4,3.75,-16.4%,3.75,3.5,796767
64,3.5,3.5,3.5,3.5,-20.3%,3.5,3.5,1180421
65,4.27,4.25,4.5,4.25,-2.7%,4.25,4.25,792840
66,4.16,4,4,4,-5.2%,4.25,4.25,806433
67,3.84,4,4,4,-12.5%,3.75,3.75,1124934
68,4.4,4.25,4.25,4.5,+0.2%,4.25,4.5,748677
69,4,4,4,4,-8.9%,4,4,671249
70,4.25,4.25,4.25,4.25,-3.2%,4.25,4.25,935561
71,4.46,4.25,4.25,4.5,+1.6%,4.5,4.5,714311
72,4.5,4.5,4.5,4.5,+2.5%,4.5,4.5,709529
73,4.25,4.25,4.25,4.25,-3.2%,4.25,4.25,350950
74,4.25,4.25,4.25,4.25,-3.2%,4.25,4.25,28423
75,4.37,4.5,4.25,4.5,-0.5%,4,4.5,753030
76,4.09,4.25,4.25,4.25,-6.8%,4,4,174905
77,4.19,4,4.25,4.25,-4.6%,4.5,4,626077
