,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,4.53,4.75,4.5,4.5,+1.3%,4.5,4.5,977888
1,4.51,4.25,4,4.5,+0.9%,4.75,4.5,583847
2,4.71,4.5,4.5,4.75,+5.4%,4.75,4.75,1196569
3,4.04,4.25,3.75,4.25,-9.6%,3.5,4.25,19986
4,4.85,4.5,5,4.5,+8.5%,5,5,1235415
5,4.49,4.5,4.25,4.5,+0.4%,4.5,4.5,919068
6,4.37,4.5,4.25,4.5,-2.2%,4,4.5,528452
7,4.18,4.25,4,4.25,-6.5%,4,4.25,1124628
8,4.37,4.25,4.5,4.25,-2.2%,4.25,4.5,777758
9,4.35,4.25,4.25,4.25,-2.7%,4.25,4.5,576712
10,4.21,4,4,4.25,-5.8%,4.25,4.25,914129
11,3.84,3.5,4,4.25,-14.1%,3.75,3.75,160720
12,4.46,4.25,4.25,4.5,-0.2%,4.5,4.5,1078086
13,4.38,4.5,4.25,4.25,-2%,4.25,4.5,1191399
14,4,4,4,4,-10.5%,4,4,302283
15,4,4,4,4,-10.5%,4,4,676971
16,3.64,3.5,4,3.75,-18.6%,3.75,3.5,1232018
17,4.75,4.75,4.75,4.75,+6.3%,4.75,4.75,1009901
18,4.5,4.5,4.5,4.5,+0.7%,4.5,4.5,1171914
19,4.25,4.25,4.25,4.25,-4.9%,4.25,4.25,93624
20,4.48,4.25,4.5,4.5,+0.2%,4.5,4.5,926901
21,4.27,4.25,4.5,4.25,-4.5%,4.25,4.25,954904
22,4.31,4.25,4.25,4.25,-3.6%,4.5,4.25,3001
23,4.52,4.25,4.5,4.5,+1.1%,4.25,4.75,9805
24,4.23,4,4.25,4.25,-5.4%,4.25,4.25,1230458
25,5,5,5,5,+11.9%,5,5,976965
26,4.25,4.25,4.25,4.25,-4.9%,4.25,4.25,765942
27,4.25,4.25,4.25,4.25,-4.9%,4.25,4.25,677311
28,4.5,4.5,4.5,4.5,+0.7%,4.5,4.5,126987
29,4.41,4.5,4,4.5,-1.3%,4.25,4.5,1179550
30,3.59,3.75,3.5,3.5,-19.7%,3.75,3.5,1095071
31,4.34,4.25,4.75,4.25,-2.9%,4.5,4.25,1228338
32,4.5,4.25,4.25,4.5,+0.7%,4.25,4.75,582307
33,4.31,4.5,4,4.5,-3.6%,4.25,4.25,1203838
34,4,4,4,4,-10.5%,4,4,462879
35,4.41,4.5,5,4.5,-1.3%,4,4.5,777265
36,4,4,4,4,-10.5%,4,4,1159929
37,3.68,3.75,3.5,3.75,-17.7%,3.5,3.75,927442
38,4.5,4.5,4.5,4.5,+0.7%,4.5,4.5,671818
39,3.65,3.75,3.75,3.75,-18.3%,3.75,3.5,1216727
40,4,4,4,4,-10.5%,4,4,773354
41,4.06,4.25,4.5,4,-9.2%,4,4,1008321
42,5,5,5,5,+11.9%,5,5,661556
43,4.37,4,4,4.25,-2.2%,4.5,4.5,1221957
44,4.58,4.5,4.75,4.5,+2.5%,4.75,4.5,1180105
45,3.93,3.5,4,4,-12.1%,3.5,4.25,494899
46,4.31,4.25,4.25,4.25,-3.6%,4.5,4.25,319895
47,2.93,3,3.5,3,-34.5%,3,2.75,897145
48,4.75,4.75,4.75,4.75,+6.3%,4.75,4.75,139278
49,4.69,4.5,5,4.5,+4.9%,4.75,4.75,446806
50,4.38,4.5,4.25,4.25,-2%,4.25,4.5,545918
51,4.16,4,4,4,-6.9%,4.25,4.25,814461
52,4.74,4.75,4.5,4.75,+6%,4.75,4.75,869055
53,4.68,4.75,4.5,4.75,+4.7%,4.5,4.75,1213323
54,4,4,4,4,-10.5%,4,4,764506
55,4.15,4.25,4.25,4.25,-7.2%,4.25,4,1184399
56,4.62,4.5,4.75,4.5,+3.4%,4.5,4.75,1049207
57,4.16,4,4,4,-6.9%,4.25,4.25,725268
58,4.46,4.25,4.25,4.5,-0.2%,4.5,4.5,2228
59,4.58,4.5,4.75,4.5,+2.5%,4.75,4.5,591341
60,4.5,4.5,4.5,4.5,+0.7%,4.5,4.5,1107926
