,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,3.79,4,4,3.75,-5.5%,3.75,3.75,131231
1,4.19,4.25,4.25,4.25,+4.5%,4,4.25,1039247
2,3.5,3.5,3.5,3.5,-12.7%,3.5,3.5,1121439
3,4.5,4.5,4.5,4.5,+12.2%,4.5,4.5,697017
4,4,4,4,4,-0.2%,4,4,869485
5,3.43,3.75,4,3.25,-14.5%,4,3,989476
6,3.68,3.75,3.5,3.75,-8.2%,3.5,3.75,1073239
7,4.24,4.25,4.5,4.5,+5.7%,3.5,4.5,909754
8,3.54,3.75,3.75,3.5,-11.7%,3.5,3.5,550908
9,4.01,4.25,4,4,0%,3.5,4.25,572344
10,3.5,3.5,3.5,3.5,-12.7%,3.5,3.5,1222909
11,4,4,4,4,-0.2%,4,4,1219428
12,4.27,4,4,4.25,+6.5%,4.5,4.25,884147
13,4.06,4.5,3.5,4,+1.2%,3.75,4.25,1220307
14,3.99,4.25,4,4,-0.5%,4.25,3.75,727454
15,4,4,4,4,-0.2%,4,4,979032
16,4.41,4.5,4,4.5,+10%,4.25,4.5,753382
17,4.43,4.5,4.25,4.5,+10.5%,4.25,4.5,799455
18,3.75,3.75,3.75,3.75,-6.5%,3.75,3.75,212193
19,4.16,4,4,4,+3.7%,4.25,4.25,187059
20,4.01,4.5,4.25,4,0%,3.75,4,692655
21,3.93,4,3.75,4,-2%,3.75,4,996202
22,4.19,4,4.25,4.25,+4.5%,4.5,4,746968
23,4,4,4,4,-0.2%,4,4,479298
24,3.77,3.75,4,3.75,-6%,3.75,3.75,1056823
25,4.19,4.25,4.25,4.25,+4.5%,4,4.25,342134
26,4.12,4.25,4,4.25,+2.7%,3.75,4.25,688307
27,3.77,3.75,4,3.75,-6%,3.75,3.75,687335
28,4.5,4.25,4.25,4.5,+12.2%,4.25,4.75,252427
29,4,4,4,4,-0.2%,4,4,844140
30,4.25,4,4,4.25,+6%,4,4.5,793168
31,3.75,3.75,3.75,3.75,-6.5%,3.75,3.75,1124934
32,4.24,4.25,4,4.25,+5.7%,4.25,4.25,1182923
33,3.97,4.25,4,4,-1%,3.75,4,1010699
34,4.04,3.75,4,4,+0.7%,4.25,4,939880
35,4.11,3.75,4.25,4,+2.5%,4.5,4,933478
36,4.48,4,4.25,4.5,+11.7%,4.25,4.75,799021
37,3.8,4,3,4,-5.2%,3,4.25,680834
38,4,4,4,4,-0.2%,4,4,743768
39,4.32,4.5,4,4.25,+7.7%,4.5,4.25,622460
40,3.95,4,4,3.75,-1.5%,4,4,1108675
41,3.94,4,4,4,-1.7%,3.75,4,828964
42,4,4,4,4,-0.2%,4,4,571365
43,4.25,4.25,4.25,4.25,+6%,4.25,4.25,709529
44,3.85,3.5,3.75,3.75,-4%,4.25,3.75,397246
45,4.22,4.25,3.75,4.25,+5.2%,4.25,4.25,711311
46,3.85,3.75,3.75,3.75,-4%,3.75,4,851407
47,4.33,4,4.25,4.25,+8%,4.25,4.5,1081123
48,3.83,3.5,4,3.5,-4.5%,4.75,3.5,663374
49,4.08,3.75,4,4,+1.7%,4,4.25,725975
50,4.23,4,4.25,4.25,+5.5%,4.25,4.25,294582
51,3.99,4,3.75,4,-0.5%,4,4,640246
52,4.04,4.25,4.25,4,+0.7%,4,4,767353
53,3.21,3.5,4,3.5,-20%,3,3,921235
54,4.25,4.25,4.25,4.25,+6%,4.25,4.25,471936
55,4.32,4.5,4,4.25,+7.7%,4.5,4.25,913270
56,3,3,3,3,-25.2%,3,3,896705
57,4.36,4.25,4.25,4,+8.7%,4.5,4.5,1067268
58,3.7,3.5,4,3.75,-7.7%,4,3.5,765932
59,4.15,4.25,4.25,4.25,+3.5%,4.25,4,919068
60,3.84,4,4,4,-4.2%,3.75,3.75,968112
61,3.93,4.25,4,4,-2%,4,3.75,940694
62,3.75,3.75,3.75,3.75,-6.5%,3.75,3.75,788089
63,3.84,4,3.75,3.75,-4.2%,4,3.75,783801
64,4.35,5,4.5,4.5,+8.5%,4.5,4,967665
65,4.34,4.25,4,4.25,+8.2%,4.25,4.5,949149
66,4,4,4,4,-0.2%,4,4,484503
67,4,4,4,4,-0.2%,4,4,877474
68,3.41,3.75,3.5,3.5,-15%,3,3.5,163147
69,4.06,4,4,4,+1.2%,4.25,4,896722
70,4.2,4.25,4,4.25,+4.7%,4.5,4,800935
71,3.25,3,3.75,3,-19%,3,3.5,873114
72,4.17,4,4.25,4.25,+4%,4,4.25,1010791
73,4.47,4,4.75,4.5,+11.5%,4.5,4.5,822201
74,3.3,3,3,3.5,-17.7%,3,3.5,648428
75,3.27,1,3,3.25,-18.5%,3.5,3.75,455136
76,3.5,3.5,3.5,3.5,-12.7%,3.5,3.5,728545
77,4.22,4.5,4.25,4.25,+5.2%,4,4.25,884193
78,4.43,4.5,4.25,4.5,+10.5%,4.25,4.5,715929
79,3.5,3.5,3.5,3.5,-12.7%,3.5,3.5,641989
80,4.67,4.75,4.5,4.5,+16.5%,4.25,5,72351
81,4.75,4.75,4.75,4.75,+18.5%,4.75,4.75,993429
82,4,4,4,4,-0.2%,4,4,638668
83,4.53,4.5,4.25,4.5,+13%,4.25,4.75,689141
84,3.64,3.5,4,3.75,-9.2%,3.75,3.5,744383
85,4,4,4,4,-0.2%,4,4,388861
86,4.78,4.75,4.5,4.75,+19.2%,4.5,5,839882
87,4.1,4.25,4.25,4,+2.2%,4.25,4,881522
88,4.34,4.5,4.25,4.25,+8.2%,4.5,4.25,792577
89,4.28,4.5,4.25,4.25,+6.7%,4.25,4.25,760961
90,3.89,3.5,3,4,-3%,4,4,781859
91,3.5,3.5,3.5,3.5,-12.7%,3.5,3.5,881670
92,4,4,4,4,-0.2%,4,4,714311
93,4.74,4.75,4.5,4.75,+18.2%,4.75,4.75,797110
94,5,5,5,5,+24.7%,5,5,962493
95,3.88,4,2.75,3.75,-3.2%,4,4,642341
96,3.64,4,4,3.5,-9.2%,3.75,3.5,673959
97,4.68,5,4.5,4.75,+16.7%,4,5,25884
98,4.02,4,4.25,4,+0.2%,4,4,177736
99,4.04,4,4,4,+0.7%,3.75,4.25,279118
100,4.43,4.5,4.25,4.5,+10.5%,4.25,4.5,812205
101,4,4,4,4,-0.2%,4,4,733091
102,3.9,4,4,4,-2.7%,4,3.75,786254
103,4.34,3.5,3.75,4.5,+8.2%,4,4.75,781185
104,3.94,4,4,4,-1.7%,3.75,4,609098
105,3.74,3.5,3,3.75,-6.7%,4,3.75,934240
106,4.25,4,3.75,4,+6%,4.25,4.5,762031
107,4.34,4.25,4.75,4.25,+8.2%,4.5,4.25,763685
108,4.02,4,4.25,4,+0.2%,4,4,704481
109,4.75,4.75,4.75,4.75,+18.5%,4.75,4.75,545285
110,4,4,4,4,-0.2%,4,4,276274
111,3.61,3.75,4,3.75,-10%,3.5,3.5,906224
112,3.33,3.25,3.5,3.25,-17%,3.5,3.25,48993
113,4.25,4.25,4.25,4.25,+6%,4.25,4.25,818588
114,5,N/A,N/A,N/A,+24.7%,N/A,N/A,241438
