,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,3,3,3,3,-26.1%,3,3,823429
1,4,4,4,4,-1.5%,4,4,680869
2,4.18,4.25,4,4.25,+3%,4,4.25,1230540
3,4.25,4,3.75,4,+4.7%,4.25,4.5,782328
4,4,4,4,4,-1.5%,4,4,30556
5,4.02,4,4.25,4,-1%,4,4,1208490
6,4.39,4.25,4,4.5,+8.1%,4.25,4.5,1183503
7,4.12,4,3.5,4.25,+1.5%,4,4.25,1227229
8,4.22,4.5,4.25,4.25,+3.9%,4,4.25,1170334
9,4.14,4.25,4.25,4,+2%,4,4.25,797110
10,4.36,4.75,3.75,4.5,+7.4%,4,4.5,1233751
11,3.96,4,4.25,4,-2.5%,3.75,4,955131
12,4.25,4.25,4.25,4.25,+4.7%,4.25,4.25,1054754
13,4,4,4,4,-1.5%,4,4,877474
14,3.93,4.25,4,4,-3.2%,4,3.75,1171184
15,4.34,4.25,4,4.25,+6.9%,4.25,4.5,764969
16,3.17,3,3.25,3.25,-21.9%,3,3.25,727554
17,4.17,4,4.25,4.25,+2.7%,4,4.25,1045420
18,4.16,4,4,4,+2.5%,4.25,4.25,1131390
19,3.78,4,3.75,3.75,-6.9%,3.75,3.75,886070
20,4.04,4.25,4.25,4,-0.5%,4,4,180837
21,4.06,4,4,4,0%,4.25,4,1088878
22,4.25,4,4,4.25,+4.7%,4,4.5,902206
23,3.94,4,4,4,-3%,3.75,4,1191860
24,5,5,5,5,+23.2%,5,5,1031444
25,4.03,4.25,4,4,-0.7%,4,4,1213085
26,3.26,4,4,3,-19.7%,3,3.25,2357
27,4.88,4.75,5,5,+20.2%,5,4.75,1228443
28,3.14,2.5,3.5,3,-22.7%,3.25,3.25,112838
29,4.12,4,4.25,4,+1.5%,4,4.25,859473
30,3.84,3.75,4.25,3.75,-5.4%,4,3.75,819632
31,4.1,4,4,4,+1%,4,4.25,4099
32,4,4,4,4,-1.5%,4,4,1219428
33,3.1,3.25,4.25,3,-23.6%,3,3,1101100
34,4.16,4,4,4,+2.5%,4.25,4.25,670260
