,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,4.44,4.5,4.5,4.5,+7.8%,4.25,4.5,1219921
1,3.67,3.5,3.75,3.75,-10.9%,3.5,3.75,1015020
2,4.1,4,4,4,-0.5%,4,4.25,1208211
3,4.04,3.75,4,4,-1.9%,4.25,4,791969
4,4,4,4,4,-2.9%,4,4,1222909
5,3.77,3.75,4,3.75,-8.5%,3.75,3.75,761225
6,4.27,4,4.25,4.25,+3.6%,4,4.5,884147
7,4.08,4,4.25,4,-1%,4.25,4,25570
8,4.62,4.5,4.75,4.5,+12.1%,4.5,4.75,1212317
9,4.74,4.5,5,4.75,+15%,4.75,4.75,1202456
10,3.54,3.75,3.75,3.5,-14.1%,3.5,3.5,445745
11,4.5,4.5,4.5,4.5,+9.2%,4.5,4.5,914265
12,4.23,4.75,4.75,4.25,+2.7%,4.25,4,905834
13,4.69,4.75,4.5,5,+13.8%,4.75,4.5,1203241
14,4,4,4,4,-2.9%,4,4,697868
15,4.19,4.25,4.25,4.25,+1.7%,4,4.25,637827
16,4,4,4,4,-2.9%,4,4,1202198
17,4,4,4,4,-2.9%,4,4,681330
18,4.06,4,4.25,4,-1.5%,3.75,4.25,962669
19,4.75,4.75,4.75,4.75,+15.3%,4.75,4.75,973110
20,4.23,4,4.25,4.25,+2.7%,4.25,4.25,1184297
21,4.23,4.5,4.5,4.25,+2.7%,4,4.25,621618
22,4.01,4.25,3.75,4,-2.7%,4,4,977888
23,4.6,4.5,4.5,4.5,+11.7%,4.5,4.75,1196661
24,3.83,3.75,4,3.75,-7%,4,3.75,768153
25,4.03,4,4.5,4,-2.2%,4,4,489156
26,3.7,3,4.5,4.25,-10.2%,3.25,3.75,1188902
27,4.55,4.5,4.5,4.75,+10.4%,4.5,4.5,1191988
28,4.09,4.5,4,4,-0.7%,3.75,4.25,934240
29,4.06,4,4,4,-1.5%,4.25,4,813467
30,4.03,4,4,4.25,-2.2%,3.5,4.25,706831
31,3.91,3.75,4.5,4,-5.1%,4,3.75,835140
32,4,4,4,4,-2.9%,4,4,780981
33,3.98,3.75,4,4,-3.4%,4,4,781226
34,4.25,4.25,4.25,4.25,+3.2%,4.25,4.25,584801
35,4.25,4,4,4.25,+3.2%,4,4.5,668298
36,3.86,3.75,3.75,3.5,-6.3%,4,4,419024
37,4.42,4,4.5,4.25,+7.3%,5,4.25,1164165
38,3.59,3.5,4,3.5,-12.9%,3.75,3.5,1097904
39,4.29,4.5,4.5,4.25,+4.1%,4.25,4.25,180837
40,4.27,4.25,4.5,4.25,+3.6%,4.25,4.25,839463
41,4.12,4,4.25,4,0%,4,4.25,37285
42,3.92,3.75,4,4,-4.9%,3.75,4,952620
43,4,4,4,4,-2.9%,4,4,527236
44,4.01,3.75,4.5,4,-2.7%,4,4,430995
45,4.47,4.25,4.75,4.5,+8.5%,4,4.75,1045124
46,3.88,3.75,4,4,-5.8%,4,3.75,548037
47,4,4,4,4,-2.9%,4,4,831854
48,3.85,3.75,3.75,3.75,-6.6%,3.75,4,1061978
49,3.63,4,4,3.75,-11.9%,3.5,3.5,706522
50,3.75,3.75,3.75,3.75,-9%,3.75,3.75,638668
51,4.17,4,4.25,4.25,+1.2%,4,4.25,728511
52,4.19,4,3.75,4,+1.7%,4,4.5,688027
53,3.94,4.25,4.25,4,-4.4%,4,3.75,1043547
54,4.01,4.25,4.75,4,-2.7%,3.75,4,741623
55,4.21,4.25,4.5,4.25,+2.2%,4,4.25,1145541
56,4.58,4.75,4.75,4.5,+11.2%,4.25,4.75,1142757
57,4.19,4.25,4.25,4.25,+1.7%,4,4.25,803328
58,3.77,3.75,4,3.75,-8.5%,3.75,3.75,848244
