,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,3.07,3,3.25,3.25,-14.7%,3,3,1236514
1,3.26,3.5,3.5,3.5,-9.4%,2.5,3.5,1236437
2,4.61,4.5,4.25,4.5,+28.1%,5,4.5,907486
3,3.89,3.75,3.5,4,+8.1%,3.75,4,1236186
4,3.72,3,3.5,3.75,+3.3%,4,3.75,947886
5,4,4,4,4,+11.1%,4,4,1230265
6,3.2,3.25,3,3.25,-11.1%,3.5,3,1231345
7,5,5,5,5,+38.9%,5,5,1235718
8,2.54,2.75,2.5,2.75,-29.4%,2.75,2.25,1186578
9,3.5,3.5,3.5,3.5,-2.8%,3.5,3.5,1136299
10,3.71,3.5,3.5,3.75,+3.1%,3.75,3.75,294442
11,3.74,3.75,3.5,3.75,+3.9%,3.75,3.75,1188239
12,3.38,3.25,3.5,3.5,-6.1%,3.5,3.25,1179592
13,3.98,3,4.25,4,+10.6%,4.25,4,1234706
14,3.5,3.5,3.5,3.5,-2.8%,3.5,3.5,643702
15,3.96,3.75,3.5,3.75,+10%,4.25,4,1234202
16,4.11,4.25,4.5,4.25,+14.2%,4,4,1234185
17,3.5,3.5,3.5,3.5,-2.8%,3.5,3.5,1228039
18,4,4,4,4,+11.1%,4,4,1234066
19,3.56,3.75,4,3.5,-1.1%,3.5,3.5,741480
20,2.8,3.25,2.75,2.75,-22.2%,2.75,2.75,1233797
21,3.97,4,3.5,4,+10.3%,4,4,896854
22,3.12,3,3.25,3,-13.3%,3,3.25,618956
23,4.75,4.75,4.75,4.75,+31.9%,4.75,4.75,1233152
24,3.74,3.5,4,3.75,+3.9%,3.75,3.75,814889
25,2.5,2.5,2.5,2.5,-30.6%,2.5,2.5,1232801
26,3.5,3.5,3.5,3.5,-2.8%,3.5,3.5,1173883
27,2.19,2.25,2.25,2.25,-39.2%,2,2.25,1226242
28,1.48,1.25,3.25,1.5,-58.9%,1.5,1.25,1232348
29,3.8,3.75,4,4,+5.6%,3.25,4,1231682
30,3.73,3.5,3.75,3.75,+3.6%,3.75,3.75,1231407
31,3.31,3.25,3.25,3.25,-8.1%,3.5,3.25,921964
32,1.24,1,1,1,-65.6%,2,1,1207768
33,3.21,2.5,2.25,4,-10.8%,3,3.25,1117255
34,2.15,2.5,3,1,-40.3%,3,2,1224087
35,3.77,3.5,4,4,+4.7%,3.25,4,1229076
36,3.29,3.5,3.5,3.25,-8.6%,3.25,3.25,830562
37,3.58,3.5,3.75,3.5,-0.6%,3.75,3.5,1070836
38,2.56,2.75,3,2.5,-28.9%,2.5,2.5,1231031
39,3.75,3.75,3.75,3.75,+4.2%,3.75,3.75,1170469
40,3.2,2.5,3.5,3.5,-11.1%,3.5,3,558952
41,3.1,3.5,3.75,3,-13.9%,3,3,686830
42,3.15,3.5,3.75,3.25,-12.5%,3,3,1217122
43,3,3,3,3,-16.7%,3,3,1082117
44,3.53,3.75,3.5,3.5,-1.9%,3.5,3.5,1211253
45,4,4,4,4,+11.1%,4,4,1216064
46,3.63,4,3.5,3.5,+0.8%,3,4,1185643
47,3.14,3,4,2.5,-12.8%,3.75,3,741623
48,3.38,3,3.25,3.5,-6.1%,3.25,3.5,1221901
