,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,3.82,3.75,4,4,+4.1%,3.75,3.75,94007
1,3.64,3.75,3.75,3.5,-0.8%,3.5,3.75,3475
2,3.6,3.5,3.5,3.5,-1.9%,3.5,3.75,1213574
3,3.5,3.5,3.5,3.5,-4.6%,3.5,3.5,1198137
4,3.34,3.5,3.5,3.5,-9%,3.25,3.25,669727
5,3.66,3.5,4.25,3.75,-0.3%,3.75,3.5,163374
6,3.56,3.5,3.5,3.5,-3%,3.75,3.5,583445
7,3.48,3.75,3.75,3.5,-5.2%,3.25,3.5,1181016
8,3.5,3.5,3.5,3.5,-4.6%,3.5,3.5,312660
9,3.78,4,3.75,3.75,+3%,3.75,3.75,321151
10,3.6,3.75,3.75,3.5,-1.9%,3.75,3.5,336561
11,3.37,3.5,3.25,3.5,-8.2%,3,3.5,1215005
12,3.7,3.5,4.25,3.75,+0.8%,3.5,3.75,523243
13,3.91,3.75,3.75,3.75,+6.5%,4,4,28379
14,3.75,3.75,3.75,3.75,+2.2%,3.75,3.75,1206090
15,4.25,4.25,4.25,4.25,+15.8%,4.25,4.25,658502
16,4,4,4,4,+9%,4,4,1222909
17,3.38,3.25,3.5,3.5,-7.9%,3.5,3.25,41976
18,3.66,3.5,3.5,3.5,-0.3%,3.75,3.75,995628
19,3.6,3.75,3.75,3.5,-1.9%,3.75,3.5,820528
20,3.7,3,4,3.5,+0.8%,4,3.75,1206750
21,2.75,2.75,2.75,2.75,-25.1%,2.75,2.75,772793
22,3.33,3.25,3.5,3.25,-9.3%,3.5,3.25,1131497
23,3.98,3.75,4,4,+8.4%,4,4,997595
24,4.03,4,3.75,4,+9.8%,3.75,4.25,670785
25,4.08,4,4.25,4,+11.2%,4.25,4,612039
26,3.9,4,5,4,+6.3%,3.75,3.75,722158
27,3.64,3.5,4,3.75,-0.8%,3.75,3.5,686537
28,3.59,3.5,4,3.5,-2.2%,3.75,3.5,544594
29,3.75,3.5,3.5,3.75,+2.2%,3.5,4,1208211
30,3.87,3.75,4,3.75,+5.4%,3.75,4,1148305
31,4.12,3.25,4.5,4,+12.3%,4.25,4.25,1208913
32,3.88,4,3.75,3.75,+5.7%,3.75,4,732424
33,3.93,4,3.75,4,+7.1%,3.75,4,1183241
34,3.83,3.75,4,3.75,+4.4%,4,3.75,1019907
35,4.1,4,4,4,+11.7%,4,4.25,1154317
36,3.02,3.5,3,2.75,-17.7%,3.5,2.75,962139
37,3.29,3.5,3.5,3.25,-10.4%,3.25,3.25,981264
38,3.69,3.75,3.75,3.75,+0.5%,3.5,3.75,1170469
39,3.66,4,3.5,3.75,-0.3%,3.75,3.5,1171184
40,3.84,3.75,3.5,3.75,+4.6%,3.75,4,944113
41,5,5,5,5,+36.2%,5,5,640208
42,3.75,3.75,3.75,3.75,+2.2%,3.75,3.75,607543
43,4,4,4,4,+9%,4,4,705906
44,4.05,4,4.75,4,+10.4%,4,4,1217357
45,3.68,3.75,4,3.5,+0.3%,4,3.5,811627
46,3.48,3.5,3.75,3.5,-5.2%,3.75,3.25,1178465
47,3.29,3.5,3.5,3.25,-10.4%,3.25,3.25,331271
48,3.96,4,3.5,3.75,+7.9%,3.75,4.25,621888
49,2.65,2.75,3.5,2.5,-27.8%,2.75,2.5,1204381
50,3.8,4,4,4,+3.5%,4,3.5,1209589
51,3,3,3,3,-18.3%,3,3,743023
52,4.06,4,4,4.5,+10.6%,3,4.5,1111115
53,3.73,3.25,4.25,3.75,+1.6%,3.75,3.75,943900
54,3.98,3.75,4,4,+8.4%,4,4,904084
55,3.75,3.75,3.75,3.75,+2.2%,3.75,3.75,1201020
56,3.25,3.25,3.25,3.25,-11.4%,3.25,3.25,1202198
57,5,5,5,5,+36.2%,5,5,1082148
58,3.69,3,4,3.75,+0.5%,3.75,3.75,863763
59,4.19,4.25,4.25,4.25,+14.2%,4,4.25,1020310
60,3.64,3.5,4,3.75,-0.8%,3.75,3.5,1183503
61,2.97,3,3.5,3,-19.1%,2.75,3,587616
