,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,3.9,4,4,4,-5.6%,4,3.75,1231282
1,4.15,4.25,3.5,4.25,+0.5%,4,4.25,1026547
2,4.24,4.25,4,4.25,+2.7%,4.25,4.25,1188367
3,4.25,4.25,4.25,4.25,+2.9%,4.25,4.25,656292
4,3.5,3.5,3.5,3.5,-15.3%,3.5,3.5,1080352
5,4.13,4,4.25,4.25,0%,4.25,4,802867
6,3.78,4,3.75,3.75,-8.5%,3.75,3.75,594475
7,3.71,3.75,4,3.75,-10.2%,3.5,3.75,824885
8,4,4,4,4,-3.1%,4,4,818588
9,4.97,5,4.5,5,+20.3%,5,5,215811
10,3.88,3.75,4,4,-6.1%,4,3.75,968595
11,3.67,3.75,4,3.75,-11.1%,3.75,3.5,3888
12,4.84,4.75,4.5,4.75,+17.2%,4.75,5,792312
13,3.99,4,3.75,4,-3.4%,4,4,2357
14,3.32,3,3.5,3.25,-19.6%,4,3,1219243
15,3.78,4,3.75,3.75,-8.5%,3.75,3.75,724390
16,4.35,4.5,4.5,4.25,+5.3%,4.5,4.25,1101100
17,3.96,4,4.25,4,-4.1%,3.75,4,937328
18,4.16,4,4,4,+0.7%,4.25,4.25,698188
19,4.33,4,4,4.25,+4.8%,4.75,4.25,786015
20,3.75,3.75,3.75,3.75,-9.2%,3.75,3.75,654191
21,3.81,3.75,3.75,3.75,-7.7%,4,3.75,836072
22,4.65,4.5,4.5,4.75,+12.6%,4.5,4.75,1142757
23,3.4,3.5,3.5,3.5,-17.7%,3.5,3.25,613245
24,3.71,3.5,3.5,3.75,-10.2%,3.75,3.75,638668
25,2.82,3,4,3,-31.7%,2,3,3586
26,3.84,4,4,4,-7%,3.75,3.75,149604
27,4.14,4,3.75,4.25,+0.2%,4,4.25,1010699
28,3.23,3,3.25,3.25,-21.8%,3.25,3.25,762032
29,4.3,4.25,4,4.25,+4.1%,4.5,4.25,977348
30,3.81,3.75,3.75,3.75,-7.7%,4,3.75,1228989
31,4.05,3.75,4.25,4,-1.9%,4.25,4,727454
32,3,3.5,4,3.25,-27.4%,2.75,2.75,1043550
33,4.24,4.25,4,4.25,+2.7%,4.25,4.25,1088878
34,3.18,3.5,3.25,3.25,-23%,3.25,3,721191
35,4.36,4.5,4,4.25,+5.6%,4.25,4.5,1206805
36,4.34,4.5,4.25,4.25,+5.1%,4.5,4.25,741995
37,4.19,4.25,4.25,4.25,+1.5%,4,4.25,1211693
38,4,4,4,4,-3.1%,4,4,619119
39,4.53,4.75,4.5,4.5,+9.7%,4.5,4.5,856033
40,3.91,4,4,3.75,-5.3%,4.25,3.75,1137001
