,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,3.42,3.5,3.75,3.5,-10%,3.5,3.25,1236514
1,3.64,3.75,3.5,3.75,-4.2%,3.75,3.5,580124
2,3.81,3.75,4,3.75,+0.3%,3.5,4,280282
3,3.48,3.25,3.5,3.5,-8.4%,3.5,3.5,1219983
4,4.06,4,5,4,+6.8%,4,4,746884
5,4.04,4.25,4.25,4,+6.3%,4,4,1217948
6,3.78,4,3.75,3.75,-0.5%,3.75,3.75,794987
7,3.75,3.75,3.75,3.75,-1.3%,3.75,3.75,626108
8,3.83,3.5,3.75,3.75,+0.8%,3.75,4,5490
9,3.73,3.5,3.75,3.75,-1.8%,3.75,3.75,1228797
10,4.02,4,4.25,4,+5.8%,4,4,686830
11,3.42,3.25,3.5,3.5,-10%,3.25,3.5,762750
12,3.5,3.5,3.5,3.5,-7.9%,3.5,3.5,1220986
13,3.92,3.75,4,4,+3.2%,3.75,4,1191860
14,3.14,3.25,3,3.25,-17.4%,3.25,3,1228551
15,3.8,3.75,3.5,3.75,0%,4,3.75,1226468
16,3.77,3.75,4,3.75,-0.8%,3.75,3.75,662955
17,3.93,4,4.5,4,+3.4%,4,3.75,153242
18,4,4,4,4,+5.3%,4,4,123204
19,3.86,4,3.5,3.75,+1.6%,3.75,4,1088878
20,3.59,3.5,4,3.5,-5.5%,3.75,3.5,1217774
21,3.5,3.5,3.5,3.5,-7.9%,3.5,3.5,346489
22,3.96,3.75,3.75,4,+4.2%,4,4,321151
23,3.58,4,4,3.5,-5.8%,3.5,3.5,160100
24,3.55,4,4.5,3.5,-6.6%,3.25,3.5,974243
25,3.5,3.5,3.5,3.5,-7.9%,3.5,3.5,1219102
26,3,4,3,3.5,-21.1%,3,2.5,1206693
27,3.25,3.25,3.25,3.25,-14.5%,3.25,3.25,662397
28,5,5,5,5,+31.6%,5,5,1121678
29,3.74,3.75,3.5,3.75,-1.6%,3.75,3.75,1184297
30,4.09,4,3.75,4,+7.6%,4,4.25,1173058
31,4.25,4,4,4.25,+11.8%,4,4.5,15823
32,2.83,2.75,3.25,3,-25.5%,2.75,2.75,679826
33,3.78,4,3.75,3.75,-0.5%,3.75,3.75,278980
34,3.64,4.25,3.75,3.75,-4.2%,3.5,3.5,1181938
35,3.81,4,4.25,3.75,+0.3%,3.75,3.75,914481
36,3.78,4,3.75,3.75,-0.5%,3.75,3.75,1075657
37,3.96,3.75,3.75,4,+4.2%,4,4,823867
38,3.93,4,3.75,4,+3.4%,3.75,4,839568
39,3.75,3.75,3.75,3.75,-1.3%,3.75,3.75,702847
40,3.82,4,4.25,3.5,+0.5%,4,3.75,1071668
41,4,4,4,4,+5.3%,4,4,662121
42,4,4,4,4,+5.3%,4,4,1156914
43,3.74,3.5,4,3.75,-1.6%,3.75,3.75,374759
44,3.75,3.75,3.75,3.75,-1.3%,3.75,3.75,1202198
45,3.79,4,4,3.75,-0.3%,3.75,3.75,542573
46,3.83,4.5,4.25,4,+0.8%,3,4,499750
47,4.26,4.5,4.25,4.25,+12.1%,3.75,4.5,1204402
48,3.39,3.75,3.75,3.25,-10.8%,3.5,3.25,868336
49,3.77,3.75,4,3.75,-0.8%,3.75,3.75,1148305
50,3.79,4.25,3.5,3.75,-0.3%,3.75,3.75,780234
51,4,4,4,4,+5.3%,4,4,728194
52,4.25,4.25,4.25,4.25,+11.8%,4.25,4.25,545285
53,3.7,4.25,3.25,4,-2.6%,3.25,3.75,1126442
54,3.83,3.75,3.75,3.75,+0.8%,4.5,3.5,1199411
55,3.84,4,3.75,3.75,+1.1%,4,3.75,817935
56,4.04,3.75,4,4,+6.3%,4.25,4,1185810
57,4,4,4,4,+5.3%,4,4,681330
58,4.02,4.25,4,3.75,+5.8%,3.75,4.25,786015
59,3.75,3.75,3.75,3.75,-1.3%,3.75,3.75,1095082
60,3.74,3.75,3.5,3.75,-1.6%,3.75,3.75,621888
61,5,5,5,5,+31.6%,5,5,1197267
62,3.88,4,3.75,3.75,+2.1%,3.75,4,612237
63,3.27,3.5,3.75,3.25,-13.9%,3.5,3,1081399
64,3.79,4,4,3.75,-0.3%,3.75,3.75,943486
65,3.73,4,3.75,3.5,-1.8%,3.75,3.75,126309
66,3.4,3,4,3.5,-10.5%,4,3,1150422
67,3.69,3.75,3.75,3.75,-2.9%,3.5,3.75,1190352
68,3.81,4,4.25,3.75,+0.3%,3.75,3.75,1113598
69,4.02,4,4.25,4,+5.8%,4,4,507410
