,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,3.63,3.25,4.25,3.75,+1.1%,3.75,3.5,1235291
1,3.54,4.25,4.25,3.5,-1.4%,2.75,3.75,995920
2,4.46,4.75,4.75,4.5,+24.2%,3.75,4.75,1195628
3,4.08,4.5,4,4.25,+13.6%,3.5,4.25,1170717
4,3.86,3.75,4,4,+7.5%,3.5,4,888050
5,3.32,3.5,4,3.25,-7.5%,3.25,3.25,371142
6,3.58,3.5,3.75,3.5,-0.3%,3.75,3.5,802867
7,4,4,4,4,+11.4%,4,4,1200107
8,3.6,3.5,3.5,3.5,+0.3%,3.5,3.75,1165236
9,3.25,3.25,3.25,3.25,-9.5%,3.25,3.25,1036195
10,3.8,3.5,4.25,3.75,+5.8%,3.5,4,1218739
11,4.05,3.5,4,4,+12.8%,4,4.25,896854
12,3.81,3.75,4,3.75,+6.1%,3.5,4,1182729
13,2.68,2.5,2.75,2.5,-25.3%,2.75,2.75,1082117
14,2.79,3,3,2.75,-22.3%,2.75,2.75,1231800
15,3,3,3,3,-16.4%,3,3,1092689
16,4.54,4.5,4.25,4.25,+26.5%,4.5,4.75,1232000
17,3.67,3.5,3.75,3.75,+2.2%,3.5,3.75,1216064
18,4.11,4.5,4,4,+14.5%,4.25,4,145888
19,3.22,3.5,4,3.25,-10.3%,3.25,3,111399
20,3.75,3.75,3.75,3.75,+4.5%,3.75,3.75,1229361
21,3.18,2.75,3,3,-11.4%,3,3.5,780883
22,3.46,3.5,3.75,3.5,-3.6%,3.25,3.5,1042862
23,3.5,3.5,3.5,3.5,-2.5%,3.5,3.5,673072
24,3.12,3.25,3.75,3.25,-13.1%,3,3,1225656
25,3.44,3.5,3.5,3.5,-4.2%,3.25,3.5,733310
26,3.25,3.25,3.25,3.25,-9.5%,3.25,3.25,773354
27,3.27,3.75,3.75,3.75,-8.9%,3,3,1225104
28,3.37,3.5,3.25,3.5,-6.1%,3,3.5,1208358
29,3.75,3.75,3.75,3.75,+4.5%,3.75,3.75,458776
30,3.73,3.5,3.75,3.75,+3.9%,3.75,3.75,620428
31,2.75,2.75,2.75,2.75,-23.4%,2.75,2.75,455228
32,3,3,3,3,-16.4%,3,3,1182030
33,4.57,4.5,4.75,4.75,+27.3%,4.5,4.5,1202456
34,3.74,3.75,3.5,3.75,+4.2%,3.75,3.75,884147
35,2.5,2.5,2.5,2.5,-30.4%,2.5,2.5,1220307
36,4.5,4.5,4.5,4.5,+25.3%,4.5,4.5,1215415
37,2.6,3,3,3,-27.6%,3,2,1190250
38,4.06,4,3.5,4.25,+13.1%,3.75,4.25,1119995
39,3.79,4,4,3.75,+5.6%,3.75,3.75,737297
40,3.91,4,4.25,3.75,+8.9%,3.75,4,1217920
41,3.26,3.5,3.5,3.5,-9.2%,2.5,3.5,752210
42,3.61,3.75,4,3.75,+0.6%,3.5,3.5,1184297
43,4.31,4.25,5,4.5,+20.1%,4.5,4,1184130
44,4,4,4,4,+11.4%,4,4,803117
45,3.68,3.5,4,3.75,+2.5%,3.5,3.75,670260
46,4.25,4.5,4.75,4.25,+18.4%,4,4.25,1057031
47,3.21,3.25,3.5,3.25,-10.6%,3,3.25,1011693
48,3.69,3.75,3.75,3.75,+2.8%,3.5,3.75,993898
49,2.95,3,2.75,3,-17.8%,3.25,2.75,959968
50,3.16,3.5,3,3.25,-12%,3.25,3,1211253
51,3.25,3.25,3.25,3.25,-9.5%,3.25,3.25,1121439
52,4.19,4.25,4.25,4.25,+16.7%,4,4.25,1002275
53,4.19,4.25,4.25,4.25,+16.7%,4,4.25,1208579
54,3.75,3.5,3.5,3.75,+4.5%,3.5,4,1207392
55,3.5,3.5,3.5,3.5,-2.5%,3.5,3.5,643956
56,3.18,3.5,4.25,3.25,-11.4%,3,3,1208627
57,3.75,3.75,3.75,3.75,+4.5%,3.75,3.75,946850
58,3.38,3.5,2.5,3.5,-5.8%,3.25,3.5,1167063
59,3.5,3.5,3.5,3.5,-2.5%,3.5,3.5,673481
60,3.5,3.5,3.5,3.5,-2.5%,3.5,3.5,1183241
61,3.63,3.5,4,3.5,+1.1%,3.5,3.75,1116234
62,3.68,4,3.75,3.75,+2.5%,3.75,3.5,885630
63,4,4,4,4,+11.4%,4,4,120569
64,3.78,4,3.75,3.75,+5.3%,3.75,3.75,949100
65,3.73,4,4,3.75,+3.9%,3.5,3.75,934240
66,3.25,3.25,3.25,3.25,-9.5%,3.25,3.25,1171132
67,3.71,3.5,3.5,3.75,+3.3%,3.75,3.75,702895
68,3.84,4,3.25,4,+7%,3.5,4,299497
69,3.79,3.75,3.5,4,+5.6%,3.75,3.75,1108675
70,3.5,3.5,3.5,3.5,-2.5%,3.5,3.5,750036
71,3.54,3.75,3.75,3.5,-1.4%,3.5,3.5,563156
72,3.54,3.75,3.75,3.5,-1.4%,3.5,3.5,1183557
73,3.91,3.75,3.75,3.75,+8.9%,4,4,687668
74,3.98,4.25,4.25,4,+10.9%,3.75,4,362713
75,3.51,4,2,3.75,-2.2%,3.5,3.5,24198
76,4,4,4,4,+11.4%,4,4,952885
77,3.5,3.5,3.5,3.5,-2.5%,3.5,3.5,813467
78,4.09,4.25,5,4,+13.9%,4,4,743405
79,4.03,4.25,4,4,+12.3%,4,4,1005445
80,3.74,3.75,3.5,3.75,+4.2%,3.75,3.75,1199012
81,3.68,3.5,4,3.75,+2.5%,3.5,3.75,753006
82,3.16,3.75,4.25,3.25,-12%,3.25,2.75,835083
83,3.65,3.75,3.75,3.75,+1.7%,3.75,3.5,699445
84,4.51,5,5,4.75,+25.6%,4,4.5,195011
85,4.06,4.25,3.25,4,+13.1%,3.5,4.5,1199411
86,3.44,3.75,3,3.5,-4.2%,3.25,3.5,1199434
87,3.46,3.5,4.5,3.5,-3.6%,3.5,3.25,668304
88,2.58,3,3,2.5,-28.1%,2.5,2.5,798054
89,3.44,3.75,3.75,3.5,-4.2%,3.5,3.25,1116849
90,3.52,3.5,3.75,3.5,-1.9%,3.5,3.5,614224
91,3.69,3.75,3.75,3.75,+2.8%,3.5,3.75,828964
92,3.25,3.25,3.25,3.25,-9.5%,3.25,3.25,144305
93,3.59,3.5,4,3.5,0%,3.75,3.5,184925
94,4.23,3,4.25,4.25,+17.8%,4.25,4.5,305966
95,3.37,3.75,3.5,3.5,-6.1%,3.25,3.25,660363
96,3.32,3.75,3.5,3.25,-7.5%,3.25,3.25,621888
97,4,4,4,4,+11.4%,4,4,583847
98,3.5,3.5,3.5,3.5,-2.5%,3.5,3.5,1069919
99,2.55,3,2.5,2.5,-29%,2.5,2.5,64
100,3.4,3.25,3,3.25,-5.3%,3.5,3.5,1121152
101,3.5,3.5,3.5,3.5,-2.5%,3.5,3.5,614706
102,4.03,4.25,4,4,+12.3%,4,4,817800
103,3.25,3.25,3.25,3.25,-9.5%,3.25,3.25,1070762
104,4.22,4.5,4.25,4.25,+17.5%,4,4.25,1192521
105,3.74,4,4,4,+4.2%,3.75,3.5,1165185
106,4.06,3.75,5,4,+13.1%,4.5,3.75,1086778
107,3.73,3.5,3.75,3.75,+3.9%,3.75,3.75,834481
108,3.48,3.5,3.5,4,-3.1%,3,3.5,1117570
109,3.7,3.75,4.5,3.75,+3.1%,3.75,3.5,246893
110,3.89,3.75,4.25,4,+8.4%,4,3.75,1045082
111,4.26,4.5,4,4.25,+18.7%,4.25,4.25,918343
112,3.5,3.5,3.5,3.5,-2.5%,3.5,3.5,281621
113,3.59,3.75,3.75,3.75,0%,3.5,3.5,1179583
114,4.17,4,4.25,4.25,+16.2%,4,4.25,1189277
115,3.88,4,3.75,3.75,+8.1%,3.75,4,780649
116,3.17,3,3.25,3.25,-11.7%,3,3.25,1188863
117,3.73,3.5,3.75,3.75,+3.9%,3.75,3.75,1087572
