,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,4.16,4,4,4,+8.9%,4.25,4.25,5490
1,4,4,4,4,+4.7%,4,4,673685
2,3.73,3.75,4,3.75,-2.4%,4,3.5,896854
3,4.21,4,4.25,4.25,+10.2%,3.75,4.5,1227654
4,3.5,3.75,3.75,3.5,-8.4%,3.75,3.25,41976
5,3.58,3.75,4.25,3.75,-6.3%,3.75,3.25,520731
6,4.07,3.75,4,4.25,+6.5%,3.75,4.25,487212
7,3.5,3.5,3.5,3.5,-8.4%,3.5,3.5,755032
8,4.43,4.5,4.25,4.5,+16%,4.25,4.5,1043004
9,4.23,4,5,4.25,+10.7%,4.5,4,1206027
10,3.42,3,3.75,3.25,-10.5%,3.5,3.5,17949
11,3.99,3.75,4.25,4,+4.5%,4,4,1192531
12,3.59,3.5,4,3.5,-6%,3.75,3.5,1043324
13,4,4,4,4,+4.7%,4,4,817279
14,3.89,3.75,4,3.75,+1.8%,4.25,3.75,1965
15,3.25,3.25,3.25,3.25,-14.9%,3.25,3.25,798054
16,3.58,3.5,3.75,3.5,-6.3%,3.75,3.5,1061637
17,4.03,4.25,4,4,+5.5%,4,4,855500
18,4.12,4,4.25,4,+7.9%,4,4.25,1170730
19,3.83,4,4,3.75,+0.3%,3.5,4,994934
20,3.68,4,3.75,3.75,-3.7%,3.75,3.5,178519
21,4.1,4.25,4.25,4,+7.3%,4.25,4,611522
22,4,4,4,4,+4.7%,4,4,1108675
23,4.63,4.5,5,4.5,+21.2%,4.5,4.75,660642
24,3.95,3.75,3.5,4,+3.4%,4,4,1073239
25,3.66,3.5,4.25,3.75,-4.2%,3.75,3.5,638783
26,4,4,4,4,+4.7%,4,4,761842
27,3.81,3.75,3.75,3.75,-0.3%,4,3.75,537281
28,3.75,3.75,3.75,3.75,-1.8%,3.75,3.75,790649
29,4.44,4.25,4.75,4.25,+16.2%,4.5,4.5,894079
30,4.17,4.5,4.5,4.25,+9.2%,3.75,4.25,1010448
31,4,4,4,4,+4.7%,4,4,906969
32,4.08,4,4.5,4.25,+6.8%,4,4,1072074
33,2.84,2.5,3,2.75,-25.7%,2.75,3,1107643
34,4,4,4,4,+4.7%,4,4,694409
35,3.68,3.75,4.25,3.75,-3.7%,3.75,3.5,712304
36,3.85,4,4,3.75,+0.8%,4,3.75,824099
37,4.39,4.5,4.5,4.25,+14.9%,4.25,4.5,1021099
38,3.58,3.5,3.75,3.5,-6.3%,3.75,3.5,946287
39,3.53,3.75,3.5,3.5,-7.6%,3.5,3.5,777735
40,3.9,4,4,4,+2.1%,4,3.75,777756
41,3.75,3.75,3.75,3.75,-1.8%,3.75,3.75,674144
42,4.11,3.5,4,4,+7.6%,4.25,4.25,1084341
43,2.93,3,3.5,3,-23.3%,3,2.75,1081399
44,4.18,4,4.5,4.25,+9.4%,4,4.25,293350
45,4.63,4.75,4,4.75,+21.2%,4,5,1010890
46,4.04,3.75,4,4,+5.8%,4.25,4,896705
47,4,4,4,4,+4.7%,4,4,77285
48,3.75,3.75,3.75,3.75,-1.8%,3.75,3.75,1025815
49,3.39,4,4,3.25,-11.3%,3.75,3,802769
50,3.77,3.75,4,3.75,-1.3%,3.75,3.75,343541
51,3.62,3.25,4.25,3.5,-5.2%,3.5,3.75,971877
52,4.73,5,5,4.75,+23.8%,4.5,4.75,484503
53,3.75,3.75,3.75,3.75,-1.8%,3.75,3.75,779746
54,3.98,3.5,4.25,4.25,+4.2%,4.25,3.75,951619
55,3.41,3.25,4,3.5,-10.7%,3.5,3.25,145102
56,4.45,4,4.25,4.25,+16.5%,4.75,4.5,933478
57,3.87,4,4.25,3.75,+1.3%,4,3.75,763260
58,4.13,4.25,4,4,+8.1%,4,4.25,688904
59,3.75,3.75,3.75,3.75,-1.8%,3.75,3.75,761771
60,3.65,3.75,3.75,3.75,-4.5%,3.75,3.5,388861
61,3.84,4,3.75,3.75,+0.5%,4,3.75,131231
62,3.83,3.75,4,3.75,+0.3%,4,3.75,276274
63,4.17,4.25,3.75,4,+9.2%,4.25,4.25,779815
64,4.07,4.25,4,4,+6.5%,3.75,4.25,703804
65,3.88,3.75,4.25,3.75,+1.6%,3.75,4,413924
66,3.68,3.5,4,3.75,-3.7%,3.5,3.75,795090
67,3.67,3.75,4,3.75,-3.9%,3.75,3.5,490010
68,4,4,4,4,+4.7%,4,4,603945
69,3.5,3.5,3.5,3.5,-8.4%,3.5,3.5,715742
70,3.99,3.75,4.5,4,+4.5%,3.5,4.25,699731
71,3.5,3.5,3.5,3.5,-8.4%,3.5,3.5,697544
72,4.01,4.25,4,4,+5%,3.5,4.25,222332
73,3.77,3.75,4,3.75,-1.3%,3.75,3.75,579903
74,3.98,3.5,3.75,4,+4.2%,3.75,4.25,722217
75,4.13,4.25,4,4,+8.1%,4,4.25,716103
76,3.6,3.75,3.75,4,-5.8%,3.75,3.25,416078
77,3.81,3.5,3.5,3.75,-0.3%,3.75,4,777177
78,3.84,3.5,4,3.75,+0.5%,3.75,4,727699
79,3.51,3,5,3.75,-8.1%,4,3,924592
