,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,3.64,3.75,3.5,3.75,+0.3%,3.75,3.5,884147
1,3.68,3.5,3.75,3.5,+1.4%,3.75,3.75,549902
2,3.84,3.75,4.25,3.75,+5.8%,4,3.75,695501
3,3.56,3.5,3.75,3.5,-1.9%,3.25,3.75,859473
4,3.63,3.5,3.75,3.75,0%,3.75,3.5,1191860
5,3.29,3.25,3.5,3.25,-9.4%,3.75,3,1224416
6,3.59,3.5,4,3.5,-1.1%,3.75,3.5,670785
7,3.93,3.5,4.5,3.75,+8.3%,4,4,1212067
8,4,4,4,4,+10.2%,4,4,620560
9,3.43,3.5,3.25,3.5,-5.5%,3.25,3.5,1215820
10,2.78,3,3.5,2.75,-23.4%,3,2.5,1181304
11,3.75,3.75,3.75,3.75,+3.3%,3.75,3.75,855913
12,3.51,3.25,4,3.5,-3.3%,3.5,3.5,1216215
13,3.11,3.5,4,3,-14.3%,3,3,1050168
14,3.83,3.5,3.75,3.75,+5.5%,3.75,4,1209155
15,3.58,3.25,3.5,3.5,-1.4%,3.5,3.75,1108675
16,4,4,4,4,+10.2%,4,4,940224
17,3.74,3.75,3.5,3.75,+3%,3.75,3.75,860225
18,3.73,3.5,3.75,3.75,+2.8%,3.75,3.75,720103
19,3.6,3.5,3.5,3.5,-0.8%,3.5,3.75,763478
20,3.75,3.75,3.75,3.75,+3.3%,3.75,3.75,576712
21,3.29,3.25,3.25,3.25,-9.4%,3,3.5,1202662
22,3.44,3.5,3.5,3.5,-5.2%,3.25,3.5,1198107
23,3.75,3.75,3.75,3.75,+3.3%,3.75,3.75,730683
24,3.6,3.5,3.5,3.5,-0.8%,3.5,3.75,663678
25,4.02,4,4.5,4.25,+10.7%,3.75,4,1203701
26,3.94,3.75,3.5,3.75,+8.5%,3.75,4.25,1199411
27,3.75,3.75,3.75,3.75,+3.3%,3.75,3.75,702847
28,2.93,3,3.5,3,-19.3%,3,2.75,1004166
29,3.75,3.75,3.75,3.75,+3.3%,3.75,3.75,1148305
30,3.99,3.75,4,3.75,+9.9%,4.25,4,1171758
31,3.93,4,3.75,4,+8.3%,3.75,4,612039
32,3.25,3.25,3.25,3.25,-10.5%,3.25,3.25,901604
33,3.98,4.25,4.25,4,+9.6%,3.75,4,1192190
34,3.69,3.75,3.75,3.75,+1.7%,3.5,3.75,1202198
35,3.45,3.25,4,3.5,-5%,3.25,3.5,711315
36,3.6,3.5,3.5,3.5,-0.8%,3.5,3.75,1199751
37,4,4,4,4,+10.2%,4,4,714505
38,3.69,3.75,3.75,3.75,+1.7%,3.5,3.75,764775
39,3.46,3.5,3.75,3.5,-4.7%,3.25,3.5,1192933
40,3.54,3.5,3.5,3.5,-2.5%,3.25,3.75,1164165
41,4.14,4.5,3,4.25,+14%,4,4.25,1193158
42,3.94,4,3.75,3.75,+8.5%,4,4,1195861
43,3.61,3.5,3.5,3.75,-0.6%,3.75,3.5,1058694
44,3.83,4.25,4.25,3.75,+5.5%,3.75,3.75,1195243
45,3.21,3.5,3.75,3.25,-11.6%,3.25,3,422924
46,4.21,4.25,4.5,4.25,+16%,4,4.25,1194594
47,3.5,3.5,3.5,3.5,-3.6%,3.5,3.5,895427
48,3.4,3.25,3.25,3.5,-6.3%,3.25,3.5,725212
49,3.5,3.5,3.5,3.5,-3.6%,3.5,3.5,779189
50,3.44,3.5,3.75,3.5,-5.2%,2.75,3.75,827386
51,3.74,3.75,3.5,3.75,+3%,3.75,3.75,890889
52,3.53,3.5,4,3.5,-2.8%,3.5,3.5,163304
53,4.13,4,4.25,4.25,+13.8%,4.25,4,655088
54,3.25,3.25,3.25,3.25,-10.5%,3.25,3.25,843896
55,4.2,3.75,4.5,4.25,+15.7%,3.75,4.5,817832
56,3.77,3.75,4,3.75,+3.9%,3.75,3.75,762066
57,4.2,4.25,3.75,4.25,+15.7%,3.75,4.5,1048565
58,3.94,4,4.5,3.75,+8.5%,4.25,3.75,801494
59,3.79,3.75,3.75,3.75,+4.4%,3.5,4,1181381
60,3.64,3.5,4,3.75,+0.3%,3.75,3.5,977888
61,3.02,2.75,4,3,-16.8%,3.75,2.5,1170717
62,3.56,3.75,4,3.5,-1.9%,3.5,3.5,1176363
63,3.25,3.25,3.25,3.25,-10.5%,3.25,3.25,1088712
64,4.11,4.5,4,4,+13.2%,4.25,4,837255
65,3.72,4,3.5,3.75,+2.5%,4,3.5,949100
66,3.44,3.5,3.5,3.5,-5.2%,3.25,3.5,1002275
67,3.75,3.75,3.75,3.75,+3.3%,3.75,3.75,596144
68,3.79,4,4,3.75,+4.4%,3.75,3.75,737297
69,3.57,3.5,3.75,3.75,-1.7%,3.5,3.5,960
70,3.5,3.5,3.5,3.5,-3.6%,3.5,3.5,952620
71,3.55,3.25,3.75,3.5,-2.2%,3.75,3.5,1167889
72,3.5,3.5,3.5,3.5,-3.6%,3.5,3.5,1077735
73,3,3,3,3,-17.4%,3,3,88921
