,ba_score,feel,look,overall,rDev,smell,taste,user_id
0,4.06,4,4,4,-4.2%,4.25,4,1218872
1,4.18,4.25,4,4.25,-1.4%,4,4.25,591360
2,3.79,3.5,3.75,3.75,-10.6%,4,3.75,1231700
3,4.67,4.5,4.75,4.75,+10.1%,4.5,4.75,1212710
4,3.93,4,3.75,4,-7.3%,3.75,4,1223751
5,4.28,4.75,4,4.5,+0.9%,4,4.25,1234847
6,4,4,4,4,-5.7%,4,4,134462
7,3.73,4,4,3.75,-12%,3.5,3.75,1196911
8,3.97,3.5,3.75,3.75,-6.4%,3.5,4.5,724445
9,4.25,4,4,4.25,+0.2%,4,4.5,45878
10,4.16,4,4,4,-1.9%,4.25,4.25,1046282
11,4.25,4,4,4.25,+0.2%,4,4.5,5490
12,4,4,4,4,-5.7%,4,4,1199411
13,4,4,4,4,-5.7%,4,4,1222670
14,3.98,3.75,4,4,-6.1%,4,4,814461
15,3.78,4,3.75,3.75,-10.8%,3.75,3.75,1204234
16,3.25,3.25,3.25,3.25,-23.3%,3.25,3.25,1224060
17,3.77,3.5,3.5,3.75,-11.1%,4,3.75,281266
18,4.49,4,4.5,4.5,+5.9%,4.25,4.75,1226860
19,3.75,3.75,3.75,3.75,-11.6%,3.75,3.75,455228
20,4.25,4.25,4.25,4.25,+0.2%,4.25,4.25,1225797
21,4.5,4.5,4.5,4.5,+6.1%,4.5,4.5,1226193
22,3.75,3.75,3.75,3.75,-11.6%,3.75,3.75,609697
23,3.29,3,3.5,3.5,-22.4%,3.25,3.25,1224886
24,3.2,3,3,3,-24.5%,3,3.5,1223026
25,3.02,2.75,2.75,3,-28.8%,3.25,3,1221561
26,3.94,4,4,4,-7.1%,3.75,4,884147
27,3.72,3.75,3.5,3.75,-12.3%,3.25,4,1216689
28,3.83,3.75,4,3.75,-9.7%,4,3.75,781156
29,4.35,4.25,4.25,4.25,+2.6%,4.25,4.5,876987
30,4.93,5,4.75,5,+16.3%,4.75,5,1218910
31,4,4,4,4,-5.7%,4,4,533775
32,4.32,4.5,4,4.25,+1.9%,4.5,4.25,1216293
33,4.19,4.25,4.25,4.25,-1.2%,4,4.25,1181304
34,4.41,4.75,4.5,4.5,+4%,4,4.5,1213792
35,4.13,4.25,4,4,-2.6%,4,4.25,1051767
36,3.56,3,3,4,-16%,2,4.5,1214620
37,4.07,4.25,4,4,-4%,3.75,4.25,1208825
38,4.34,4.25,4,4.25,+2.4%,4.25,4.5,1116849
39,4.25,4.25,4.25,4.25,+0.2%,4.25,4.25,790089
40,4.38,4.5,4.25,4.25,+3.3%,4.25,4.5,1154317
41,4.21,4.5,4.75,4.25,-0.7%,4.25,4,934240
42,3.75,3.75,3.75,3.75,-11.6%,3.75,3.75,938727
43,3.66,3.5,3.5,3.5,-13.7%,3.75,3.75,1192933
44,4.19,4.25,4.25,4.25,-1.2%,4,4.25,554008
45,4.2,4.25,4,4.25,-0.9%,4.5,4,686537
46,4.28,4.5,4.25,4.25,+0.9%,4.25,4.25,897145
47,4.33,4.75,4.75,4.75,+2.1%,4.25,4,1210950
48,3.88,4,4,4,-8.5%,3.5,4,1194268
49,4.38,4,4.25,4.5,+3.3%,4.25,4.5,1206266
50,3.75,3.75,3.75,3.75,-11.6%,3.75,3.75,914265
51,4,4,4,4,-5.7%,4,4,403838
52,4.64,4.25,4.5,4.5,+9.4%,4.75,4.75,1209915
53,4.48,4.25,4.5,4.5,+5.7%,4.5,4.5,637066
54,4.34,4.25,4,4.25,+2.4%,4.25,4.5,1172273
55,4.18,4.25,4,4.25,-1.4%,4,4.25,990726
56,4.24,4.25,4,4.25,0%,4.25,4.25,932046
57,4.27,4.5,4,4.5,+0.7%,4.5,4,844
58,5,5,5,5,+17.9%,5,5,1206441
59,4,3.75,3.75,4,-5.7%,3.75,4.25,817935
60,4.16,4,4,4,-1.9%,4.25,4.25,799455
61,3.15,3,3,3.25,-25.7%,3,3.25,740953
62,4.44,4.5,4.5,4.5,+4.7%,4.25,4.5,818473
63,3.14,3,3.75,3.25,-25.9%,2.75,3.25,1195760
64,4.13,4.25,4,4,-2.6%,4,4.25,1191860
65,4.38,4.25,3.75,4.25,+3.3%,4.5,4.5,960014
66,4.52,4.25,4.5,4.5,+6.6%,4.25,4.75,1036651
67,4.21,4,4,4.25,-0.7%,4.25,4.25,651999
68,3.93,4,3.75,4,-7.3%,3.75,4,859473
69,4,4,4,4,-5.7%,4,4,960
70,4.26,4.5,4,4.25,+0.5%,4.25,4.25,1202419
71,4.24,4.25,4,4.25,0%,4.25,4.25,1202198
72,4.23,4,4.25,4.25,-0.2%,4.25,4.25,71283
73,3.91,4,3.5,4,-7.8%,3.75,4,966484
74,4.34,4.25,4,4.25,+2.4%,4.25,4.5,1200120
75,4.1,4,4,4,-3.3%,4,4.25,1090658
76,3.75,3.75,3.75,3.75,-11.6%,3.75,3.75,1101679
77,4.33,4,4.25,4.25,+2.1%,4.25,4.5,1003424
78,4.5,4,4.25,4.5,+6.1%,4.75,4.5,1180958
79,3.02,3,3.25,3,-28.8%,3,3,1094570
80,4.1,4.25,4.25,4,-3.3%,4.25,4,838089
81,4,4,4,4,-5.7%,4,4,1198044
82,3.91,3.75,3.75,3.75,-7.8%,4,4,1181016
83,4.29,4.25,4.75,4.5,+1.2%,4.5,4,821249
84,3.93,4,3.75,4,-7.3%,3.75,4,843896
85,3.77,3.75,4,3.75,-11.1%,3.75,3.75,456200
86,4.12,4,4.25,4,-2.8%,4,4.25,1196938
87,4,4,4,4,-5.7%,4,4,583847
88,4.5,4.5,4.5,4.5,+6.1%,4.5,4.5,1116221
89,4.14,4.25,3.25,4,-2.4%,4.25,4.25,553862
90,4.4,4.25,4,4.25,+3.8%,4.5,4.5,615028
91,4.31,4,4,4.25,+1.7%,4.25,4.5,457430
92,4,4,4,4,-5.7%,4,4,163304
93,3.86,3.75,4,3.5,-9%,3.5,4.25,1194968
94,5,5,5,5,+17.9%,5,5,1194233
95,4.25,4.25,4.25,4.25,+0.2%,4.25,4.25,745061
96,4.25,4.25,4.25,4.25,+0.2%,4.25,4.25,884073
97,4.6,4.5,4.5,4.5,+8.5%,4.5,4.75,1193870
98,4.12,4.5,4.25,4.25,-2.8%,4,4,1170717
99,4.43,4.5,4.25,4.5,+4.5%,4.25,4.5,863359
100,4.46,5,4,4.5,+5.2%,4.25,4.5,640707
101,3.98,4.25,4.25,4,-6.1%,3.75,4,682034
102,4.25,4.25,4.25,4.25,+0.2%,4.25,4.25,1191341
103,3.5,3.5,3.5,3.5,-17.5%,3.5,3.5,744514
104,4.58,4.5,5,4.75,+8%,4.5,4.5,1156639
105,4.81,4.75,4.75,4.75,+13.4%,5,4.75,1189749
106,3.78,4,3.75,3.75,-10.8%,3.75,3.75,828019
107,4.27,3.75,3.75,4.25,+0.7%,4.25,4.5,683402
108,4.28,4.25,4,4.25,+0.9%,4,4.5,1189218
109,4.24,4.25,4,4.25,0%,4.25,4.25,1025815
110,4.21,4,4,4.25,-0.7%,4.25,4.25,963735
111,4.29,4,4.25,4.25,+1.2%,4.5,4.25,1188542
112,4.25,4.25,4.25,4.25,+0.2%,4.25,4.25,1143077
113,5,5,5,5,+17.9%,5,5,1182756
114,4.19,4.25,4.25,4.25,-1.2%,4,4.25,1088275
115,4,4,4,4,-5.7%,4,4,24198
116,4.25,4.25,3.5,4.25,+0.2%,4,4.5,403979
117,3.96,3.75,3.5,3.75,-6.6%,4.25,4,612039
118,3.75,3.75,3.75,3.75,-11.6%,3.75,3.75,1182946
119,4.47,4.75,4.5,4.5,+5.4%,4.25,4.5,1171591
120,4.5,4.5,4.5,4.5,+6.1%,4.5,4.5,543088
121,4.3,4,4,4.5,+1.4%,4,4.5,1092559
122,4.46,4.25,4.25,4.5,+5.2%,4.5,4.5,1006538
123,4,4,4,4,-5.7%,4,4,1182185
124,4.31,4.25,4.25,4.25,+1.7%,4.5,4.25,591341
125,4,4,4,4,-5.7%,4,4,393082
126,4.25,4.25,4.25,4.25,+0.2%,4.25,4.25,787862
127,4.08,4,4.25,4,-3.8%,4.25,4,987898
128,3.74,3.5,4,3.75,-11.8%,3.75,3.75,996176
129,4.18,4.25,4,4.25,-1.4%,4,4.25,1165885
130,4.54,4.5,4.5,4.5,+7.1%,4.25,4.75,885605
131,3.87,4,4.5,4,-8.7%,3.75,3.75,1009901
132,4.1,4,3.75,4.25,-3.3%,4.25,4,1013369
133,4.12,4,4.25,4,-2.8%,4,4.25,260506
134,4,4,4,4,-5.7%,4,4,170415
135,4.3,4.25,4,4.25,+1.4%,4.5,4.25,751078
136,3.84,3.75,4.25,3.75,-9.4%,4,3.75,811627
137,4.83,4.75,4.5,5,+13.9%,4.5,5,1179094
138,3.75,3.75,3.75,3.75,-11.6%,3.75,3.75,787744
139,4.25,4.25,4.25,4.25,+0.2%,4.25,4.25,763296
