,abvs,beer_ids,beer_links,beer_names,company_ids,companys,ratings,scores
0,7.20,92,https://www.beeradvocate.com/beer/profile/43153/92/,Arrogant Bastard Ale,43153,Arrogant Brewing,"10,747",4.15
1,11.00,1056,https://www.beeradvocate.com/beer/profile/43153/1056/,Double Bastard Ale,43153,Arrogant Brewing,"6,752",4.26
2,10.00,2264,https://www.beeradvocate.com/beer/profile/220/2264/,Brown Shugga',220,Lagunitas Brewing Company,"5,817",4.03
3,7.20,8951,https://www.beeradvocate.com/beer/profile/43153/8951/,OAKED Arrogant Bastard Ale,43153,Arrogant Brewing,"5,253",4.2
4,9.60,48385,https://www.beeradvocate.com/beer/profile/220/48385/,Undercover Investigation Shut-down Ale,220,Lagunitas Brewing Company,"4,449",4.07
5,9.10,2533,https://www.beeradvocate.com/beer/profile/220/2533/,The Hairy Eyeball,220,Lagunitas Brewing Company,"2,762",3.84
6,29.00,25759,https://www.beeradvocate.com/beer/profile/35/25759/,Samuel Adams Utopias,35,Boston Beer Company (Samuel Adams),"2,622",4.46
7,8.50,62645,https://www.beeradvocate.com/beer/profile/43153/62645/,Lukcy Basartd Ale,43153,Arrogant Brewing,"2,479",4.16
8,14.50,60886,https://www.beeradvocate.com/beer/profile/18149/60886/,Deliverance,18149,The Lost Abbey,"1,988",4.31
9,16.30,47954,https://www.beeradvocate.com/beer/profile/16866/47954/,Mélange No. 3,16866,The Bruery,"1,967",4.41
10,12.50,32413,https://www.beeradvocate.com/beer/profile/18149/32413/,The Angel's Share - Bourbon Barrel-Aged,18149,The Lost Abbey,"1,912",4.29
11,10.00,459,https://www.beeradvocate.com/beer/profile/173/459/,Fred,173,Hair of the Dog Brewing Company / Brewery and Tasting Room,"1,839",4.07
12,8.10,142974,https://www.beeradvocate.com/beer/profile/43153/142974/,Arrogant Bastard Ale - Bourbon Barrel-Aged,43153,Arrogant Brewing,"1,458",3.9
13,9.00,41043,https://www.beeradvocate.com/beer/profile/132/41043/,Double Dead Guy Ale,132,Rogue Ales,"1,216",3.97
14,14.00,55401,https://www.beeradvocate.com/beer/profile/20680/55401/,B-Bomb (Bourbon Abominable Winter Ale),20680,Fremont Brewing Company,"1,198",4.42
15,8.00,641,https://www.beeradvocate.com/beer/profile/200/641/,Eye of the Hawk,200,Mendocino Brewing Company,975,3.66
16,11.50,47546,https://www.beeradvocate.com/beer/profile/173/47546/,Matt,173,Hair of the Dog Brewing Company / Brewery and Tasting Room,874,4.44
17,14.70,42296,https://www.beeradvocate.com/beer/profile/18149/42296/,The Angel's Share - Brandy Barrel-Aged,18149,The Lost Abbey,713,3.87
18,8.75,43903,https://www.beeradvocate.com/beer/profile/30/43903/,Ale To The Chief,30,Avery Brewing Company,623,4.02
19,13.50,116617,https://www.beeradvocate.com/beer/profile/18149/116617/,Agave Maria,18149,The Lost Abbey,597,3.98
20,9.50,44747,https://www.beeradvocate.com/beer/profile/40927/44747/,Mélange No. 1,40927,Bruery Terreux,574,4.14
21,10.00,20768,https://www.beeradvocate.com/beer/profile/173/20768/,Fred From The Wood,173,Hair of the Dog Brewing Company / Brewery and Tasting Room,547,4.24
22,8.50,38223,https://www.beeradvocate.com/beer/profile/4408/38223/,Bell Ringer,4408,RJ Rockers Brewing Company,485,3.69
23,12.00,51422,https://www.beeradvocate.com/beer/profile/173/51422/,Bourbon Fred From The Wood,173,Hair of the Dog Brewing Company / Brewery and Tasting Room,462,4.09
24,8.00,13726,https://www.beeradvocate.com/beer/profile/103/13726/,Wailing Wench,103,"Middle Ages Brewing Co., Ltd.",458,3.95
25,12.00,43978,https://www.beeradvocate.com/beer/profile/17980/43978/,Maple Tripple Ale,17980,Lawson's Finest Liquids,439,4.38
26,11.00,45202,https://www.beeradvocate.com/beer/profile/94/45202/,Triple Bag,94,Long Trail Brewing Co.,430,3.8
27,8.00,35741,https://www.beeradvocate.com/beer/profile/262/35741/,He'Brew Origin Pomegranate Ale,262,Shmaltz Brewing Company,425,3.53
28,9.10,46984,https://www.beeradvocate.com/beer/profile/892/46984/,John Henry 3 Lick Spiker Ale,892,Cold Spring Brewing Co.,415,3.7
29,8.50,43412,https://www.beeradvocate.com/beer/profile/741/43412/,Bridge Burner Special Reserve Ale,741,"Lakefront Brewery, Inc.",392,3.83
30,7.80,38703,https://www.beeradvocate.com/beer/profile/11212/38703/,Quilter's Irish Death,11212,Iron Horse Brewery,387,3.86
31,12.00,50416,https://www.beeradvocate.com/beer/profile/199/50416/,Barmy,199,Ballast Point Brewing Company,382,3.63
32,9.40,28814,https://www.beeradvocate.com/beer/profile/418/28814/,Chainsaw Ale,418,Left Hand Brewing Company,346,3.8
33,9.00,79038,https://www.beeradvocate.com/beer/profile/28520/79038/,Velvet Hammer,28520,Peticolas Brewing Company,339,4.09
34,9.00,4047,https://www.beeradvocate.com/beer/profile/33/4047/,Raspberry Strong Ale,33,Berkshire Brewing Company Inc.,308,3.78
35,9.50,57114,https://www.beeradvocate.com/beer/profile/147/57114/,Stone / 21st Amendment / Firestone Walker - El Camino (Un)Real Black Ale,147,Stone Brewing,284,3.91
36,7.00,76400,https://www.beeradvocate.com/beer/profile/27642/76400/,Boatswain H.L.V. Ale (Heavy Lift Vessel),27642,Rhinelander Brewing Company,282,3.3
37,7.00,64765,https://www.beeradvocate.com/beer/profile/16873/64765/,Pray For Snow,16873,10 Barrel Brewing Co.,250,3.63
