,abvs,beer_ids,beer_links,beer_names,company_ids,companys,ratings,scores
0,5.00,449,https://www.beeradvocate.com/beer/profile/169/449/,Stella Artois,169,Stella Artois,"5,480",3.09
1,5.00,246,https://www.beeradvocate.com/beer/profile/81/246/,Heineken Lager Beer,81,Heineken Nederland B.V.,"5,074",2.72
2,5.00,862,https://www.beeradvocate.com/beer/profile/209/862/,Harp Lager,209,Guinness Ltd.,"2,619",3.23
3,5.10,1790,https://www.beeradvocate.com/beer/profile/258/1790/,Peroni Nastro Azzurro,258,Birra Peroni Industriale S.p.A.,"2,049",2.78
4,5.00,1426,https://www.beeradvocate.com/beer/profile/506/1426/,Grolsch Premium Lager,506,Grolsch Bierbrouwerij N.V.,"1,914",3.11
5,4.80,767,https://www.beeradvocate.com/beer/profile/281/767/,Tsingtao,281,"Tsingtao Brewery Co., Ltd.","1,771",2.76
6,5.00,2270,https://www.beeradvocate.com/beer/profile/721/2270/,Carlsberg Beer,721,Carlsberg Danmark A/S,"1,632",3.02
7,5.50,3970,https://www.beeradvocate.com/beer/profile/1498/3970/,Kronenbourg 1664,1498,Brasseries Kronenbourg,"1,546",3.2
8,4.60,867,https://www.beeradvocate.com/beer/profile/10161/867/,Birra Moretti,10161,Birra Moretti (Heineken),"1,382",2.9
9,5.00,976,https://www.beeradvocate.com/beer/profile/367/976/,Singha,367,"Boon Rawd Brewery Co., Ltd","1,279",3.04
10,5.00,778,https://www.beeradvocate.com/beer/profile/113/778/,Pure Brewed Organic Lager Beer,113,Samuel Smith Old Brewery (Tadcaster),"1,085",3.82
11,5.60,1666,https://www.beeradvocate.com/beer/profile/623/1666/,Zywiec Beer,623,Zywiec Breweries PLC (Heineken),965,3.05
12,4.80,266,https://www.beeradvocate.com/beer/profile/91/266/,Kingfisher Premium Lager,91,United Breweries - UB Group,917,2.79
13,4.20,2563,https://www.beeradvocate.com/beer/profile/822/2563/,Tusker Finest Quality Lager,822,East African Breweries Ltd (Kenya Breweries),735,3.02
14,5.40,14687,https://www.beeradvocate.com/beer/profile/4949/14687/,Estrella Damm,4949,Damm S. A.,725,2.82
15,5.00,6314,https://www.beeradvocate.com/beer/profile/132/6314/,Irish Style Lager,132,Rogue Ales,712,3.6
16,4.80,36237,https://www.beeradvocate.com/beer/profile/15898/36237/,Lucky Buddha Enlightened Beer,15898,The Lucky Drink Company,689,2.68
17,4.70,3245,https://www.beeradvocate.com/beer/profile/1084/3245/,Mythos Hellenic Lager Beer,1084,Mythos Breweries S.A.,674,2.69
18,5.60,5280,https://www.beeradvocate.com/beer/profile/1941/5280/,Tyskie Gronie,1941,Tyskie Browary Książęce (SABMiller),551,3.07
19,4.90,3637,https://www.beeradvocate.com/beer/profile/1252/3637/,Quilmes,1252,Cervecería y Maltería Quilmes / Grupo Bemberg,489,2.67
20,4.80,2945,https://www.beeradvocate.com/beer/profile/915/2945/,Steinlager,915,New Zealand Breweries Limited,441,2.84
21,4.70,70740,https://www.beeradvocate.com/beer/profile/258/70740/,Birra Peroni,258,Birra Peroni Industriale S.p.A.,405,2.68
22,4.80,2634,https://www.beeradvocate.com/beer/profile/401/2634/,Baltika #3 Classic,401,Baltika Breweries,397,2.97
23,5.00,5605,https://www.beeradvocate.com/beer/profile/548/5605/,Oranjeboom Premium Lager,548,Oranjeboom Bierbrouwerij B. V.,383,2.88
24,5.00,1414,https://www.beeradvocate.com/beer/profile/163/1414/,Amstel Lager,163,Amstel Brouwerij B. V.,382,2.62
25,5.20,774,https://www.beeradvocate.com/beer/profile/284/774/,Sapporo Reserve,284,Sapporo Breweries Ltd.,377,3.23
26,5.60,1525,https://www.beeradvocate.com/beer/profile/568/1525/,O.K. Beer,568,Browar Okocim S.A. (Carlsberg),377,3.43
27,5.00,161,https://www.beeradvocate.com/beer/profile/53/161/,Tennent's Lager,53,Tennent Caledonian Breweries,348,3.19
28,5.00,3904,https://www.beeradvocate.com/beer/profile/1479/3904/,James Boag's Premium Lager,1479,J. Boag & Son Brewing,339,3.07
29,5.20,349,https://www.beeradvocate.com/beer/profile/134/349/,Jupiler,134,Brasserie Piedboeuf,323,2.93
30,4.90,73576,https://www.beeradvocate.com/beer/profile/26762/73576/,Sympathy For The Lager,26762,Karbach Brewing Co.,318,3.59
31,4.20,8205,https://www.beeradvocate.com/beer/profile/3760/8205/,Mill Street Brewery Original Organic Lager,3760,Mill Street Brew Pub,311,3.17
32,5.40,61410,https://www.beeradvocate.com/beer/profile/4949/61410/,Estrella Damm Daura,4949,Damm S. A.,304,3.21
33,4.60,13176,https://www.beeradvocate.com/beer/profile/1435/13176/,Tuborg Pilsner Beer (Green / Grøn),1435,Tuborgs Bryggerier A/S,295,2.7
34,4.50,3981,https://www.beeradvocate.com/beer/profile/1472/3981/,Hite,1472,Hite Brewery Company LTD,290,2.48
35,5.00,831,https://www.beeradvocate.com/beer/profile/301/831/,Sagres Cerveja,301,Sociedade Central de Cervejas,276,2.83
36,5.20,18052,https://www.beeradvocate.com/beer/profile/9374/18052/,Svyturys Ekstra,9374,UAB Švyturys - Utenos alus,237,2.97
37,5.00,3335,https://www.beeradvocate.com/beer/profile/498/3335/,Hollandia,498,Bavaria Brouwerij N.V.,227,2.8
38,5.20,868,https://www.beeradvocate.com/beer/profile/319/868/,Gösser,319,Brau Union Österreich AG,216,3.2
39,5.20,32532,https://www.beeradvocate.com/beer/profile/3783/32532/,Lech Premium,3783,Lech Browary Wielkopolski (SABMiller),209,2.98
