,abvs,beer_ids,beer_links,beer_names,company_ids,companys,ratings,scores
0,9.00,2093,https://www.beeradvocate.com/beer/profile/64/2093/,90 Minute IPA,64,Dogfish Head Craft Brewery,"15,820",4.27
1,8.00,7971,https://www.beeradvocate.com/beer/profile/863/7971/,Pliny The Elder,863,Russian River Brewing Company,"14,793",4.65
2,8.00,16814,https://www.beeradvocate.com/beer/profile/46317/16814/,Heady Topper,46317,The Alchemist Brewery and Visitors Center,"14,022",4.72
3,10.00,17112,https://www.beeradvocate.com/beer/profile/287/17112/,Hopslam Ale,287,Bell's Brewery - Eccentric Café & General Store,"13,390",4.46
4,9.40,84596,https://www.beeradvocate.com/beer/profile/147/84596/,Enjoy By IPA,147,Stone Brewing,"10,961",4.42
5,7.85,74986,https://www.beeradvocate.com/beer/profile/220/74986/,Lagunitas Sucks,220,Lagunitas Brewing Company,"10,360",4.32
6,18.00,9086,https://www.beeradvocate.com/beer/profile/64/9086/,120 Minute IPA,64,Dogfish Head Craft Brewery,"8,404",4.11
7,8.10,22505,https://www.beeradvocate.com/beer/profile/2743/22505/,West Coast IPA,2743,Green Flash Brewing Co.,"7,969",4.22
8,8.00,35738,https://www.beeradvocate.com/beer/profile/220/35738/,Hop Stoopid,220,Lagunitas Brewing Company,"7,805",4.19
9,8.70,99873,https://www.beeradvocate.com/beer/profile/345/99873/,DirtWolf,345,Victory Brewing Company - Downingtown,"6,705",4.28
10,10.00,18862,https://www.beeradvocate.com/beer/profile/64/18862/,Burton Baton,64,Dogfish Head Craft Brewery,"6,644",4.23
11,9.40,34146,https://www.beeradvocate.com/beer/profile/1199/34146/,Double Trouble,1199,Founders Brewing Company,"6,442",4.2
12,9.60,55939,https://www.beeradvocate.com/beer/profile/140/55939/,Hoptimum,140,Sierra Nevada Brewing Co.,"6,333",4.18
13,9.50,1558,https://www.beeradvocate.com/beer/profile/26/1558/,Dreadnaught IPA,26,3 Floyds Brewing Co.,"6,074",4.4
14,10.80,82250,https://www.beeradvocate.com/beer/profile/147/82250/,RuinTen Triple IPA,147,Stone Brewing,"5,847",4.3
15,10.20,22352,https://www.beeradvocate.com/beer/profile/30/22352/,Maharaja,30,Avery Brewing Company,"5,693",4.23
16,8.20,1372,https://www.beeradvocate.com/beer/profile/220/1372/,Maximus,220,Lagunitas Brewing Company,"5,591",3.99
17,8.00,117177,https://www.beeradvocate.com/beer/profile/17980/117177/,Sip Of Sunshine IPA,17980,Lawson's Finest Liquids,"5,265",4.58
18,9.10,77299,https://www.beeradvocate.com/beer/profile/10607/77299/,Resin,10607,Sixpoint Brewery,"4,861",4.12
19,9.00,46849,https://www.beeradvocate.com/beer/profile/13014/46849/,Abrasive Ale,13014,Surly Brewing Company,"4,634",4.5
20,8.20,57908,https://www.beeradvocate.com/beer/profile/3818/57908/,2XIPA,3818,Southern Tier Brewing Company,"4,626",4.02
21,10.00,17060,https://www.beeradvocate.com/beer/profile/158/17060/,Hercules Double IPA,158,Great Divide Brewing Company,"4,211",4.12
22,9.50,45175,https://www.beeradvocate.com/beer/profile/2743/45175/,Palate Wrecker,2743,Green Flash Brewing Co.,"4,158",4.16
23,8.70,8919,https://www.beeradvocate.com/beer/profile/2681/8919/,G'Knight,2681,Oskar Blues Grill & Brew,"4,038",4.12
24,8.00,7597,https://www.beeradvocate.com/beer/profile/3120/7597/,Pure Hoppiness,3120,Alpine Beer Company,"3,720",4.33
25,9.00,52531,https://www.beeradvocate.com/beer/profile/26/52531/,Arctic Panzer Wolf,26,3 Floyds Brewing Co.,"3,581",4.26
26,9.00,90156,https://www.beeradvocate.com/beer/profile/73/90156/,Chillwave Double IPA,73,Great Lakes Brewing Co.,"3,325",4.28
27,9.00,30288,https://www.beeradvocate.com/beer/profile/392/30288/,Double Simcoe IPA,392,Weyerbacher Brewing Co.,"3,264",4.06
28,10.25,21690,https://www.beeradvocate.com/beer/profile/863/21690/,Pliny The Younger,863,Russian River Brewing Company,"3,174",4.7
29,9.50,28577,https://www.beeradvocate.com/beer/profile/3818/28577/,Unearthly (Imperial India Pale Ale),3818,Southern Tier Brewing Company,"3,080",4.07
30,10.00,55412,https://www.beeradvocate.com/beer/profile/2681/55412/,Gubna,2681,Oskar Blues Grill & Brew,"2,966",3.84
31,8.50,52077,https://www.beeradvocate.com/beer/profile/220/52077/,A Little Sumpin' Extra! Ale,220,Lagunitas Brewing Company,"2,965",4.23
32,10.50,91670,https://www.beeradvocate.com/beer/profile/26/91670/,Permanent Funeral,26,3 Floyds Brewing Co.,"2,942",4.5
33,8.80,57259,https://www.beeradvocate.com/beer/profile/357/57259/,G-Bot Double IPA,357,New England Brewing Co.,"2,939",4.39
34,10.00,10386,https://www.beeradvocate.com/beer/profile/199/10386/,Dorado,199,Ballast Point Brewing Company,"2,925",4.12
35,9.30,66436,https://www.beeradvocate.com/beer/profile/267/66436/,Myrcenary Double IPA,267,Odell Brewing Company,"2,913",4.28
36,8.50,90410,https://www.beeradvocate.com/beer/profile/192/90410/,Rampant Imperial IPA,192,New Belgium Brewing,"2,905",3.79
37,12.00,22381,https://www.beeradvocate.com/beer/profile/1471/22381/,Dark Horse Double Crooked Tree IPA,1471,Dark Horse Brewing Company,"2,862",4.15
38,10.00,52361,https://www.beeradvocate.com/beer/profile/287/52361/,The Oracle,287,Bell's Brewery - Eccentric Café & General Store,"2,730",4.16
39,8.20,58299,https://www.beeradvocate.com/beer/profile/22511/58299/,Abner,22511,Hill Farmstead Brewery,"2,717",4.63
40,9.10,18421,https://www.beeradvocate.com/beer/profile/73/18421/,Lake Erie Monster,73,Great Lakes Brewing Co.,"2,663",4.01
41,9.00,34085,https://www.beeradvocate.com/beer/profile/2743/34085/,Green Flash Imperial India Pale Ale,2743,Green Flash Brewing Co.,"2,640",4.09
42,11.10,110895,https://www.beeradvocate.com/beer/profile/10607/110895/,Hi-Res,10607,Sixpoint Brewery,"2,568",4.15
43,8.30,47434,https://www.beeradvocate.com/beer/profile/63/47434/,Hop Henge,63,Deschutes Brewery,"2,535",4.13
44,8.20,84045,https://www.beeradvocate.com/beer/profile/700/84045/,Space Dust IPA,700,Elysian Brewing Company,"2,504",4.08
45,8.00,77708,https://www.beeradvocate.com/beer/profile/28178/77708/,Ninja Vs. Unicorn,28178,Pipeworks Brewing Company,"2,477",4.28
46,8.20,125646,https://www.beeradvocate.com/beer/profile/28743/125646/,Haze,28743,Tree House Brewing Company,"2,470",4.58
47,9.00,104028,https://www.beeradvocate.com/beer/profile/345/104028/,Hop Ranch,345,Victory Brewing Company - Downingtown,"2,435",4.19
48,8.50,168971,https://www.beeradvocate.com/beer/profile/147/168971/,Ruination Double IPA 2.0,147,Stone Brewing,"2,333",4.23
49,9.20,22527,https://www.beeradvocate.com/beer/profile/2137/22527/,471 Small Batch IPA,2137,Breckenridge Brewery,"2,323",3.92
50,11.25,78377,https://www.beeradvocate.com/beer/profile/23200/78377/,Simtra Triple IPA,23200,Knee Deep Brewing Company,"2,259",4.29
51,8.00,55342,https://www.beeradvocate.com/beer/profile/13839/55342/,Mongo,13839,Port Brewing,"2,248",4.17
52,9.00,52928,https://www.beeradvocate.com/beer/profile/19544/52928/,Hop JuJu Imperial IPA,19544,Fat Head's Brewery & Saloon,"2,216",4.46
53,12.40,47659,https://www.beeradvocate.com/beer/profile/1199/47659/,Doom,1199,Founders Brewing Company,"2,215",4.08
54,10.10,92971,https://www.beeradvocate.com/beer/profile/2743/92971/,Green Bullet Triple IPA,2743,Green Flash Brewing Co.,"2,203",3.94
55,8.00,64545,https://www.beeradvocate.com/beer/profile/17980/64545/,Double Sunshine IPA,17980,Lawson's Finest Liquids,"2,189",4.66
56,8.30,8037,https://www.beeradvocate.com/beer/profile/610/8037/,Racer X Double IPA,610,Bear Republic Brewing Co.,"2,174",4.22
57,8.20,115317,https://www.beeradvocate.com/beer/profile/20681/115317/,Dinner,20681,Maine Beer Company,"2,174",4.64
58,8.00,113674,https://www.beeradvocate.com/beer/profile/23222/113674/,King Sue,23222,Toppling Goliath Brewing Company,"2,143",4.62
59,11.00,46080,https://www.beeradvocate.com/beer/profile/26/46080/,Apocalypse Cow,26,3 Floyds Brewing Co.,"2,136",4.25
60,11.30,68269,https://www.beeradvocate.com/beer/profile/220/68269/,The Waldos' Special Ale,220,Lagunitas Brewing Company,"2,123",4.32
61,9.20,78517,https://www.beeradvocate.com/beer/profile/25327/78517/,On The Wings Of Armageddon,25327,DC Brau Brewing Co.,"2,052",4.32
62,9.00,114804,https://www.beeradvocate.com/beer/profile/46317/114804/,Crusher,46317,The Alchemist Brewery and Visitors Center,"2,034",4.49
63,10.00,30970,https://www.beeradvocate.com/beer/profile/262/30970/,He'Brew Bittersweet Lenny's R.I.P.A.,262,Shmaltz Brewing Company,"2,015",4.06
64,8.20,127652,https://www.beeradvocate.com/beer/profile/27919/127652/,Second Fiddle,27919,Fiddlehead Brewing Company,"1,985",4.47
65,9.00,123810,https://www.beeradvocate.com/beer/profile/590/123810/,Thumbprint Scream IIPA,590,New Glarus Brewing Company,"1,973",4.33
66,11.50,35754,https://www.beeradvocate.com/beer/profile/68/35754/,Double Dog Double IPA,68,Flying Dog Brewery,"1,967",3.9
67,7.60,101392,https://www.beeradvocate.com/beer/profile/94/101392/,Limbo IPA,94,Long Trail Brewing Co.,"1,964",4.08
68,8.50,7284,https://www.beeradvocate.com/beer/profile/396/7284/,Double IPA,396,AleSmith Brewing Company,"1,955",4.19
