,abvs,beer_ids,beer_links,beer_names,company_ids,companys,ratings,scores
0,5.90,3968,https://www.beeradvocate.com/beer/profile/1146/3968/,Goose IPA,1146,Goose Island Beer Co.,"5,453",3.71
1,5.90,311,https://www.beeradvocate.com/beer/profile/98/311/,IPA,98,Harpoon Brewery & Beer Hall,"4,202",3.62
2,7.70,1575,https://www.beeradvocate.com/beer/profile/73/1575/,Commodore Perry IPA,73,Great Lakes Brewing Co.,"2,886",3.88
3,6.90,147,https://www.beeradvocate.com/beer/profile/45/147/,Brooklyn East India Pale Ale,45,Brooklyn Brewery,"2,499",3.63
4,6.20,361,https://www.beeradvocate.com/beer/profile/132/361/,Brutal,132,Rogue Ales,"2,314",3.97
5,5.00,573,https://www.beeradvocate.com/beer/profile/113/573/,India Ale,113,Samuel Smith Old Brewery (Tadcaster),"1,927",3.68
6,8.50,41716,https://www.beeradvocate.com/beer/profile/26/41716/,Blackheart,26,3 Floyds Brewing Co.,"1,361",4.03
7,6.20,298,https://www.beeradvocate.com/beer/profile/96/298/,Blind Faith,96,Magic Hat Brewing Company,"1,234",3.54
8,6.00,270,https://www.beeradvocate.com/beer/profile/94/270/,Long Trail India Pale Ale,94,Long Trail Brewing Co.,"1,216",3.59
9,6.90,80735,https://www.beeradvocate.com/beer/profile/139/80735/,Monkey Fist,139,Shipyard Brewing Company,"1,073",3.38
10,5.80,693,https://www.beeradvocate.com/beer/profile/139/693/,Fuggles IPA,139,Shipyard Brewing Company,"1,054",3.24
11,7.00,1481,https://www.beeradvocate.com/beer/profile/450/1481/,India Pale Ale,450,Yards Brewing Co.,996,3.77
12,6.20,21538,https://www.beeradvocate.com/beer/profile/339/21538/,HopFish IPA,339,Flying Fish Brewing Company,845,3.55
13,5.80,191070,https://www.beeradvocate.com/beer/profile/209/191070/,Guinness Nitro IPA,209,Guinness Ltd.,809,2.96
14,5.80,89,https://www.beeradvocate.com/beer/profile/33/89/,Lost Sailor India Pale Ale,33,Berkshire Brewing Company Inc.,746,3.82
15,6.00,1925,https://www.beeradvocate.com/beer/profile/35571/1925/,Arcadia IPA,35571,Arcadia Brewing Company,708,3.5
16,5.00,264,https://www.beeradvocate.com/beer/profile/6994/264/,Alexander Keith's India Pale Ale,6994,Alexander Keith's,651,2.63
17,6.40,56259,https://www.beeradvocate.com/beer/profile/22167/56259/,Sweet Child Of Vine,22167,Fulton Beer,599,3.63
18,7.50,25231,https://www.beeradvocate.com/beer/profile/5062/25231/,India Pale Ale,5062,Meantime Brewing Company Limited,593,3.88
19,5.90,27952,https://www.beeradvocate.com/beer/profile/13029/27952/,Jaipur IPA,13029,Thornbridge Brewery,548,4
20,6.20,25100,https://www.beeradvocate.com/beer/profile/11599/25100/,Green Man India Pale Ale,11599,Green Man Brewery,520,3.7
