,abvs,beer_ids,beer_links,beer_names,company_ids,companys,ratings,scores
0,9.00,45086,https://www.beeradvocate.com/beer/profile/64/45086/,Sah'tea,64,Dogfish Head Craft Brewery,"1,838",3.88
1,7.00,80554,https://www.beeradvocate.com/beer/profile/35/80554/,Norse Legend Sahti,35,Boston Beer Company (Samuel Adams),493,3.52
2,7.00,159966,https://www.beeradvocate.com/beer/profile/31678/159966/,Bare Bear,31678,Off Color Brewing,227,3.81
3,7.30,48250,https://www.beeradvocate.com/beer/profile/13629/48250/,Arctic Circle Ale,13629,Malmgårdin Panimo,145,3.94
4,10.50,95992,https://www.beeradvocate.com/beer/profile/29600/95992/,Sahati,29600,The Ale Apothecary,144,4.29
5,7.00,21505,https://www.beeradvocate.com/beer/profile/9761/21505/,Lammin Kataja Olut,9761,Lammin Sahti Oy,114,3.27
6,7.50,18221,https://www.beeradvocate.com/beer/profile/9761/18221/,Lammin Sahtia,9761,Lammin Sahti Oy,41,3.45
7,7.70,107051,https://www.beeradvocate.com/beer/profile/29378/107051/,Sahti Claws,29378,Parallel 49 Brewing Company,36,3.88
8,9.00,53892,https://www.beeradvocate.com/beer/profile/21429/53892/,Vakka-Suomen Prykmestar Savu Kataja,21429,Vakka-Suomen Panimo,22,3.81
9,7.50,99503,https://www.beeradvocate.com/beer/profile/31825/99503/,Sahti,31825,Propolis Brewing,20,3.89
10,5.00,106084,https://www.beeradvocate.com/beer/profile/25567/106084/,Nordic Ale,25567,Castle Danger Brewery,13,3.65
11,7.00,93382,https://www.beeradvocate.com/beer/profile/31049/93382/,Barrel-Fermented Sahti,31049,Scratch Brewing Company,11,3.85
12,7.20,251273,https://www.beeradvocate.com/beer/profile/33145/251273/,Plumage,33145,Fonta Flora Brewery,10,4.06
13,8.00,18225,https://www.beeradvocate.com/beer/profile/9762/18225/,Finlandia Sahti,9762,Finlandia Sahti Ky,8,3.45
14,5.40,85945,https://www.beeradvocate.com/beer/profile/28752/85945/,Unforgiven Ale,28752,Tempest Brewing Company,8,3.87
15,5.40,71163,https://www.beeradvocate.com/beer/profile/22243/71163/,Summer Sahti,22243,Vintage Brewing Company,7,4.05
16,4.80,105877,https://www.beeradvocate.com/beer/profile/560/105877/,Koduõlu,560,Saku Brewery LTD,5,3.4
17,8.50,325536,https://www.beeradvocate.com/beer/profile/51286/325536/,#15 Modern Sahti,51286,Venn Brewing Co.,5,3.8
18,7.90,130058,https://www.beeradvocate.com/beer/profile/29347/130058/,Koniec Swiata,29347,Browar Pinta,4,3.82
19,8.00,94736,https://www.beeradvocate.com/beer/profile/1146/94736/,Hackapeli,1146,Goose Island Beer Co.,4,3.89
20,8.40,325415,https://www.beeradvocate.com/beer/profile/46063/325415/,Roots Of The Mountain,46063,Oliver Brewing Company,4,4.17
21,4.50,56653,https://www.beeradvocate.com/beer/profile/13629/56653/,Malmgård Jouluolut,13629,Malmgårdin Panimo,4,3.4
22,8.00,272237,https://www.beeradvocate.com/beer/profile/45496/272237/,Santigold,45496,Foam Brewers,4,3.99
23,6.80,280210,https://www.beeradvocate.com/beer/profile/32325/280210/,Ode To Sahti,32325,MobCraft Beer,4,3.99
24,5.50,105687,https://www.beeradvocate.com/beer/profile/31938/105687/,Caedmon's Ale,31938,BS Brewing,4,3.84
25,10.00,18226,https://www.beeradvocate.com/beer/profile/9762/18226/,Finlandia Strong Sahti,9762,Finlandia Sahti Ky,3,3.34
26,8.40,312125,https://www.beeradvocate.com/beer/profile/39159/312125/,Drawing Down the Moon,39159,Batch Brewing Company,3,3.63
27,7.60,318534,https://www.beeradvocate.com/beer/profile/31326/318534/,Gesik,31326,HammerHeart Brewing Company,3,4.03
28,15.00,230838,https://www.beeradvocate.com/beer/profile/37726/230838/,"Jäinen Osmotar, Kahdeskymmenes Runo",37726,Sahtipaja,3,3.5
29,6.80,156096,https://www.beeradvocate.com/beer/profile/22243/156096/,Joulupukki,22243,Vintage Brewing Company,3,3.56
30,7.70,326890,https://www.beeradvocate.com/beer/profile/31049/326890/,Sahti,31049,Scratch Brewing Company,3,3.99
31,5.00,279591,https://www.beeradvocate.com/beer/profile/44070/279591/,Sah Dude,44070,Bar Hygge / Brewery Techne,2,3.83
32,7.80,320321,https://www.beeradvocate.com/beer/profile/32906/320321/,Sahti,32906,Schilling Beer Co.,2,3.76
33,10.00,265099,https://www.beeradvocate.com/beer/profile/514/265099/,Many-Faced Got,514,Jopen Bier BV Haarlem,2,3.78
34,6.70,297630,https://www.beeradvocate.com/beer/profile/46364/297630/,Sif's Gift,46364,Lakeville Brewing Co.,2,3.86
35,6.30,184231,https://www.beeradvocate.com/beer/profile/31515/184231/,Nordic Farmhouse,31515,Liquid Riot Bottling Company,2,3.71
36,8.50,156433,https://www.beeradvocate.com/beer/profile/34640/156433/,Anne Of Gruit Gables,34640,Refined Fool Brewing Co.,1,3.46
37,7.60,256532,https://www.beeradvocate.com/beer/profile/45834/256532/,Valhalla,45834,El Rancho Brewing Company,1,3.98
38,6.53,325912,https://www.beeradvocate.com/beer/profile/38213/325912/,Sahti Fetish*,38213,Fetish Brewing Company,1,3.5
39,9.00,249371,https://www.beeradvocate.com/beer/profile/46034/249371/,Jelonki,46034,Browar Bazyliszek,1,3.36
40,6.60,333597,https://www.beeradvocate.com/beer/profile/4365/333597/,Skysong Sahti,4365,Falling Sky Brewing,1,4.13
41,7.00,24613,https://www.beeradvocate.com/beer/profile/9761/24613/,Puhti IV B,9761,Lammin Sahti Oy,1,3.82
