,abvs,beer_ids,beer_links,beer_names,company_ids,companys,ratings,scores
0,7.00,1093,https://www.beeradvocate.com/beer/profile/287/1093/,Two Hearted Ale,287,Bell's Brewery - Eccentric Café & General Store,"14,666",4.27
1,7.00,29619,https://www.beeradvocate.com/beer/profile/199/29619/,Sculpin IPA,199,Ballast Point Brewing Company,"14,181",4.39
2,6.00,6108,https://www.beeradvocate.com/beer/profile/64/6108/,60 Minute IPA,64,Dogfish Head Craft Brewery,"11,612",4.08
3,6.90,88,https://www.beeradvocate.com/beer/profile/147/88/,IPA,147,Stone Brewing,"11,200",4.21
4,7.20,30420,https://www.beeradvocate.com/beer/profile/140/30420/,Torpedo Extra IPA,140,Sierra Nevada Brewing Co.,"11,143",4.15
5,6.80,1904,https://www.beeradvocate.com/beer/profile/140/1904/,Celebration Fresh Hop IPA,140,Sierra Nevada Brewing Co.,"10,411",4.15
6,6.20,916,https://www.beeradvocate.com/beer/profile/220/916/,Lagunitas IPA,220,Lagunitas Brewing Company,"8,995",3.89
7,7.20,5441,https://www.beeradvocate.com/beer/profile/1199/5441/,Centennial IPA,1199,Founders Brewing Company,"8,486",4.13
8,7.50,46363,https://www.beeradvocate.com/beer/profile/17981/46363/,Jai Alai IPA,17981,Cigar City Brewing,"8,116",4.28
9,7.50,2751,https://www.beeradvocate.com/beer/profile/610/2751/,Racer 5 India Pale Ale,610,Bear Republic Brewing Co.,"7,769",4.19
10,6.70,1005,https://www.beeradvocate.com/beer/profile/345/1005/,HopDevil India Pale Ale,345,Victory Brewing Company - Downingtown,"7,453",4.06
11,4.70,58914,https://www.beeradvocate.com/beer/profile/1199/58914/,All Day IPA,1199,Founders Brewing Company,"7,381",3.87
12,7.50,38180,https://www.beeradvocate.com/beer/profile/2210/38180/,Union Jack IPA,2210,Firestone Walker Brewing Co.,"6,769",4.23
13,7.00,89174,https://www.beeradvocate.com/beer/profile/199/89174/,Grapefruit Sculpin,199,Ballast Point Brewing Company,"6,134",4.32
14,6.50,55081,https://www.beeradvocate.com/beer/profile/192/55081/,Ranger,192,New Belgium Brewing,"5,974",3.77
15,6.10,22790,https://www.beeradvocate.com/beer/profile/863/22790/,Blind Pig IPA,863,Russian River Brewing Company,"5,832",4.36
16,6.60,28203,https://www.beeradvocate.com/beer/profile/13014/28203/,Furious,13014,Surly Brewing Company,"5,627",4.29
17,7.20,6076,https://www.beeradvocate.com/beer/profile/651/6076/,Flower Power India Pale Ale,651,Ithaca Beer Company,"5,354",4.22
18,7.00,68916,https://www.beeradvocate.com/beer/profile/20681/68916/,Lunch,20681,Maine Beer Company,"5,348",4.39
19,6.90,16403,https://www.beeradvocate.com/beer/profile/141/16403/,"Smuttynose IPA ""Finest Kind""",141,Smuttynose Brewing Company,"5,339",4.1
20,6.40,60330,https://www.beeradvocate.com/beer/profile/63/60330/,Fresh Squeezed IPA,63,Deschutes Brewery,"5,206",4.25
21,6.60,76816,https://www.beeradvocate.com/beer/profile/140/76816/,Sierra Nevada Ruthless Rye IPA,140,Sierra Nevada Brewing Co.,"5,109",3.89
22,7.00,3951,https://www.beeradvocate.com/beer/profile/64/3951/,ApriHop,64,Dogfish Head Craft Brewery,"4,996",3.84
23,8.00,3158,https://www.beeradvocate.com/beer/profile/610/3158/,Hop Rod Rye,610,Bear Republic Brewing Co.,"4,727",4.22
24,7.60,20478,https://www.beeradvocate.com/beer/profile/1199/20478/,Harvest Ale,1199,Founders Brewing Company,"4,573",4.25
25,7.00,27604,https://www.beeradvocate.com/beer/profile/3120/27604/,Duet,3120,Alpine Beer Company,"4,437",4.34
26,7.00,709,https://www.beeradvocate.com/beer/profile/199/709/,Big Eye,199,Ballast Point Brewing Company,"4,338",4.05
27,7.50,50564,https://www.beeradvocate.com/beer/profile/19544/50564/,Fat Head's Head Hunter IPA,19544,Fat Head's Brewery & Saloon,"4,322",4.33
28,7.30,73764,https://www.beeradvocate.com/beer/profile/1416/73764/,Hop Nosh IPA,1416,Uinta Brewing Company,"4,315",4.02
29,6.50,95386,https://www.beeradvocate.com/beer/profile/35/95386/,Samuel Adams Rebel IPA,35,Boston Beer Company (Samuel Adams),"4,307",3.59
30,7.25,3916,https://www.beeradvocate.com/beer/profile/396/3916/,IPA,396,AleSmith Brewing Company,"4,274",4.23
31,7.10,11922,https://www.beeradvocate.com/beer/profile/158/11922/,Titan IPA,158,Great Divide Brewing Company,"4,239",4.06
32,7.00,32286,https://www.beeradvocate.com/beer/profile/3120/32286/,Nelson,3120,Alpine Beer Company,"4,145",4.44
33,6.80,86237,https://www.beeradvocate.com/beer/profile/28743/86237/,Julius,28743,Tree House Brewing Company,"4,136",4.66
34,6.00,57252,https://www.beeradvocate.com/beer/profile/35/57252/,Samuel Adams Latitude 48 IPA,35,Boston Beer Company (Samuel Adams),"3,796",3.56
35,6.70,6549,https://www.beeradvocate.com/beer/profile/140/6549/,Northern Hemisphere Harvest Wet Hop IPA,140,Sierra Nevada Brewing Co.,"3,690",4.16
36,7.50,71969,https://www.beeradvocate.com/beer/profile/694/71969/,Perpetual IPA,694,Tröegs Brewing Company,"3,625",4.07
37,7.25,25755,https://www.beeradvocate.com/beer/profile/898/25755/,Loose Cannon Hop3 IPA,898,Heavy Seas Beer,"3,596",4
38,7.00,111616,https://www.beeradvocate.com/beer/profile/46317/111616/,Focal Banger,46317,The Alchemist Brewery and Visitors Center,"3,585",4.59
39,6.30,1493,https://www.beeradvocate.com/beer/profile/273/1493/,Sweetwater IPA,273,SweetWater Brewing Company,"3,578",3.96
40,4.80,111969,https://www.beeradvocate.com/beer/profile/147/111969/,Go To IPA,147,Stone Brewing,"3,549",3.95
41,5.90,665,https://www.beeradvocate.com/beer/profile/28/665/,Anchor Liberty Ale,28,Anchor Brewing Company,"3,485",3.88
42,7.30,53886,https://www.beeradvocate.com/beer/profile/2372/53886/,Terrapin Hopsecutioner,2372,Terrapin Beer Company,"3,482",3.82
43,7.50,15758,https://www.beeradvocate.com/beer/profile/64/15758/,75 Minute IPA,64,Dogfish Head Craft Brewery,"3,478",4.12
44,8.00,65347,https://www.beeradvocate.com/beer/profile/2681/65347/,Deviant Dale's IPA,2681,Oskar Blues Grill & Brew,"3,437",4.02
45,7.10,205,https://www.beeradvocate.com/beer/profile/68/205/,Snake Dog IPA,68,Flying Dog Brewery,"3,383",3.57
