,abvs,beer_ids,beer_links,beer_names,company_ids,companys,ratings,scores
0,7.50,752,https://www.beeradvocate.com/beer/profile/209/752/,Guinness Foreign Extra Stout,209,Guinness Ltd.,"2,425",4.06
1,8.80,1115,https://www.beeradvocate.com/beer/profile/389/1115/,Lion Stout,389,Ceylon / Lion Brewery Limited,"1,639",3.91
2,7.00,69792,https://www.beeradvocate.com/beer/profile/199/69792/,Indra Kunindra,199,Ballast Point Brewing Company,"1,275",3.67
3,8.50,54076,https://www.beeradvocate.com/beer/profile/418/54076/,Fade To Black - Volume 1,418,Left Hand Brewing Company,"1,001",4.08
4,6.30,2131,https://www.beeradvocate.com/beer/profile/491/2131/,Best Extra Stout,491,Coopers Brewery Limited,681,3.84
5,8.00,20905,https://www.beeradvocate.com/beer/profile/7944/20905/,Lump Of Coal Dark Holiday Stout,7944,Ridgeway Brewing,637,3.45
6,7.00,966,https://www.beeradvocate.com/beer/profile/365/966/,Pike XXXXX Stout,365,Pike Brewing Company,622,3.99
7,9.00,16509,https://www.beeradvocate.com/beer/profile/201/16509/,De Dolle Extra Export Stout,201,Brouwerij De Dolle Brouwers,595,3.88
8,8.00,10848,https://www.beeradvocate.com/beer/profile/209/10848/,Guinness Special Export Stout / Antwerpen Stout,209,Guinness Ltd.,564,4.11
9,7.50,150897,https://www.beeradvocate.com/beer/profile/31987/150897/,City Of The Dead,31987,Modern Times Beer,563,4.1
10,7.50,747,https://www.beeradvocate.com/beer/profile/221/747/,Dragon Stout,221,Desnoes & Geddes Limited,502,3.48
11,6.00,632,https://www.beeradvocate.com/beer/profile/179/632/,Zonker Stout,179,Snake River Brewing Company & Brewpub,499,4.17
12,8.00,35157,https://www.beeradvocate.com/beer/profile/583/35157/,Schlafly Irish-Style Extra Stout,583,The Schlafly Tap Room,490,3.93
13,8.20,12804,https://www.beeradvocate.com/beer/profile/195/12804/,Troubadour Obscura,195,Brouwerij De Musketiers,424,3.89
14,7.00,3704,https://www.beeradvocate.com/beer/profile/1304/3704/,Tsunami Stout,1304,Pelican Pub & Brewery,406,4.03
15,6.00,300514,https://www.beeradvocate.com/beer/profile/209/300514/,Guinness 200th Anniversary Export Stout,209,Guinness Ltd.,348,4.02
16,6.80,87450,https://www.beeradvocate.com/beer/profile/23922/87450/,Phantom Punch Winter Stout,23922,Baxter Brewing Co.,312,3.75
17,7.50,67709,https://www.beeradvocate.com/beer/profile/24659/67709/,Malpais Stout,24659,La Cumbre Brewing Co.,310,4.12
18,7.50,53950,https://www.beeradvocate.com/beer/profile/339/53950/,Exit 1 Bayshore Oyster Stout.,339,Flying Fish Brewing Company,296,3.94
19,8.00,88467,https://www.beeradvocate.com/beer/profile/923/88467/,Hibernal Vinifera Stout,923,Ska Brewing Co.,276,3.93
20,7.00,16046,https://www.beeradvocate.com/beer/profile/2980/16046/,Black Bear XX Stout,2980,Alameda Brewhouse,255,3.93
21,7.40,89349,https://www.beeradvocate.com/beer/profile/28/89349/,Argonaut Collection: Flying Cloud San Francisco Stout,28,Anchor Brewing Company,229,3.94
22,10.00,132607,https://www.beeradvocate.com/beer/profile/17981/132607/,Da Un Beso A La Botella,17981,Cigar City Brewing,219,4.33
23,8.00,768,https://www.beeradvocate.com/beer/profile/261/768/,Captain Swain's Extra Stout,261,Cisco Brewers Inc.,217,3.88
24,7.00,73421,https://www.beeradvocate.com/beer/profile/26565/73421/,Dissent,26565,Steel Toe Brewing,209,3.95
25,7.00,2520,https://www.beeradvocate.com/beer/profile/812/2520/,San Quentin Breakout Stout,812,Marin Brewing Company,190,3.86
26,7.50,63166,https://www.beeradvocate.com/beer/profile/339/63166/,Exit 13 Chocolate Stout,339,Flying Fish Brewing Company,174,3.88
27,6.90,77525,https://www.beeradvocate.com/beer/profile/18564/77525/,Foreign Style Stout,18564,Upslope Brewing Company - Lee Hill,141,3.65
28,7.90,128948,https://www.beeradvocate.com/beer/profile/34149/128948/,Void Of Light,34149,Gun Hill Brewing Company,134,4.12
29,5.80,6482,https://www.beeradvocate.com/beer/profile/451/6482/,Moat Square Tail Stout,451,Moat Mountain Smoke House & Brewing Co.,96,3.91
30,8.20,64574,https://www.beeradvocate.com/beer/profile/23249/64574/,Export Stout,23249,The Kernel Brewery,95,4.26
31,7.60,45414,https://www.beeradvocate.com/beer/profile/10260/45414/,Cazeau Tournay Noire,10260,Brasserie De Cazeau,95,3.69
32,5.50,11493,https://www.beeradvocate.com/beer/profile/5313/11493/,Hakim Stout,5313,Harar Beer Factory,90,3.24
33,8.00,21806,https://www.beeradvocate.com/beer/profile/7944/21806/,Foreign Export Stout,7944,Ridgeway Brewing,89,3.84
34,8.50,24996,https://www.beeradvocate.com/beer/profile/552/24996/,Oesterstout,552,Scheldebrouwerij,84,3.73
35,7.60,28769,https://www.beeradvocate.com/beer/profile/3073/28769/,Black Magic Stout,3073,Oggi's Pizza & Brewing Co.,75,3.59
36,7.00,73079,https://www.beeradvocate.com/beer/profile/17981/73079/,Hot Blooded Foreign Stout,17981,Cigar City Brewing,74,4.16
37,8.50,137844,https://www.beeradvocate.com/beer/profile/16773/137844/,Exorcist,16773,Local Option,70,4.02
38,5.50,26801,https://www.beeradvocate.com/beer/profile/514/26801/,Jopen Extra Stout,514,Jopen Bier BV Haarlem,70,3.62
39,7.60,23868,https://www.beeradvocate.com/beer/profile/9827/23868/,Jamaica Stout,9827,Big City Brewing CO LTD,68,3.69
40,9.70,115879,https://www.beeradvocate.com/beer/profile/9629/115879/,Moher Export Irish Imperial Stout,9629,Short's Brewing Company,63,3.96
41,5.80,65420,https://www.beeradvocate.com/beer/profile/16354/65420/,Bulls Bay Oyster Stout,16354,COAST Brewing Company,62,4.21
42,7.60,57066,https://www.beeradvocate.com/beer/profile/22426/57066/,Strong Back Stout,22426,Bahamian Brewery Beverage & Co. Ltd.,61,3.76
43,7.50,88607,https://www.beeradvocate.com/beer/profile/28742/88607/,Cosmos,28742,Enlightenment Ales,59,3.98
44,7.30,5712,https://www.beeradvocate.com/beer/profile/1635/5712/,Black Hole XXX Stout,1635,Chelsea Craft Brewing Company,59,4.05
45,6.50,7862,https://www.beeradvocate.com/beer/profile/1837/7862/,Old Mammoth Stout,1837,Buckeye Brewing Company,53,3.76
46,7.50,78262,https://www.beeradvocate.com/beer/profile/14967/78262/,Cherry Bean Coffee Stout,14967,Brau Brothers Brewing Co. LLC,53,3.77
47,7.00,86499,https://www.beeradvocate.com/beer/profile/24355/86499/,Big Head Stout,24355,Three Heads Brewing,53,3.65
48,7.00,54919,https://www.beeradvocate.com/beer/profile/2097/54919/,Kuhnhenn Foreign Export Stout,2097,Kuhnhenn Brewing Company,52,3.84
49,7.50,23134,https://www.beeradvocate.com/beer/profile/10544/23134/,Guinness Foreign Extra Stout (Africa),10544,Guinness Nigeria PLC,50,3.72
50,5.80,15979,https://www.beeradvocate.com/beer/profile/1595/15979/,Cascade Stout,1595,Cascade Brewery Company Ltd.,49,3.37
51,6.30,59989,https://www.beeradvocate.com/beer/profile/19163/59989/,Starkweather Stout,19163,Liberty Street Brewing Company,48,3.65
52,7.50,52200,https://www.beeradvocate.com/beer/profile/281/52200/,Tsingtao Stout,281,"Tsingtao Brewery Co., Ltd.",48,3.27
53,7.30,69441,https://www.beeradvocate.com/beer/profile/24047/69441/,Black Rock Stout,24047,Crossroads Brewing Company,46,4.15
54,8.00,131222,https://www.beeradvocate.com/beer/profile/1805/131222/,Vermont Spruce Stout,1805,Rock Art Brewery,46,3.65
55,5.90,23044,https://www.beeradvocate.com/beer/profile/9784/23044/,Extra Stout,9784,Zero Gravity Craft Brewery / American Flatbread,44,3.86
56,5.00,40208,https://www.beeradvocate.com/beer/profile/1146/40208/,Honest Stout,1146,Goose Island Beer Co.,44,3.96
57,7.70,743,https://www.beeradvocate.com/beer/profile/269/743/,Ceres Royal Stout (Ceres Extra Strong Stout),269,Ceres Brewery (Royal Unibrew),43,3.74
58,8.60,83807,https://www.beeradvocate.com/beer/profile/21856/83807/,Batch 100 Stout,21856,Strand Brewing Co.,41,3.73
59,6.50,36204,https://www.beeradvocate.com/beer/profile/221/36204/,Guinness Foreign Extra Stout (Jamaica),221,Desnoes & Geddes Limited,40,3.64
60,6.60,176828,https://www.beeradvocate.com/beer/profile/38745/176828/,Hot Chocolate,38745,Fieldwork Brewing Co.,40,4.13
61,7.20,161540,https://www.beeradvocate.com/beer/profile/35568/161540/,Dead Blow,35568,Braxton Brewing Company,39,3.89
62,7.30,84912,https://www.beeradvocate.com/beer/profile/27773/84912/,Papa Bois,27773,Mystery Brewing Company,39,3.74
63,7.40,121809,https://www.beeradvocate.com/beer/profile/23249/121809/,Export Stout London 1890,23249,The Kernel Brewery,38,4.09
64,7.60,70752,https://www.beeradvocate.com/beer/profile/24764/70752/,Kinsale,24764,Urban Chestnut Brewing Company - Midtown Brewery & Biergarten,37,3.84
65,7.00,5551,https://www.beeradvocate.com/beer/profile/727/5551/,ABC Extra Stout,727,Asia Pacific Breweries Limited,36,3.33
66,8.10,107257,https://www.beeradvocate.com/beer/profile/646/107257/,O'Hara's Barrel Aged Leann Folláin,646,Carlow Brewing Company,35,3.92
67,7.00,49651,https://www.beeradvocate.com/beer/profile/3393/49651/,Organic Hibernator Export Oatmeal Stout,3393,Black Isle Brewery Co Ltd,34,3.9
68,7.20,99145,https://www.beeradvocate.com/beer/profile/147/99145/,Cimmerian Portal,147,Stone Brewing,33,3.86
69,6.00,89474,https://www.beeradvocate.com/beer/profile/20417/89474/,White Birch Rusalka,20417,White Birch Brewing,33,3.89
70,8.10,155813,https://www.beeradvocate.com/beer/profile/34149/155813/,Barrel Aged Void Of Light,34149,Gun Hill Brewing Company,33,4.19
71,7.40,5340,https://www.beeradvocate.com/beer/profile/1656/5340/,Southwark Old Stout,1656,South Australia Brewing Co.,33,3.86
72,8.00,99604,https://www.beeradvocate.com/beer/profile/2266/99604/,Desert Select Export Stout,2266,Moab Brewery,32,4.04
73,7.20,33922,https://www.beeradvocate.com/beer/profile/548/33922/,Trio Brouwerij Extra Stout,548,Oranjeboom Bierbrouwerij B. V.,32,3.58
