,abvs,beer_ids,beer_links,beer_names,company_ids,companys,ratings,scores
0,5.60,101,https://www.beeradvocate.com/beer/profile/35/101/,Samuel Adams Winter Lager,35,Boston Beer Company (Samuel Adams),"6,055",3.59
1,4.40,1352,https://www.beeradvocate.com/beer/profile/143/1352/,Shiner Bock,143,Spoetzl Brewery / Shiner,"4,150",3.18
2,5.80,14309,https://www.beeradvocate.com/beer/profile/35/14309/,Samuel Adams Chocolate Bock,35,Boston Beer Company (Samuel Adams),"3,049",3.63
3,5.20,1252,https://www.beeradvocate.com/beer/profile/29/1252/,Michelob AmberBock,29,Anheuser-Busch,"1,849",2.88
4,5.80,68000,https://www.beeradvocate.com/beer/profile/35/68000/,Samuel Adams Cherry Chocolate Bock,35,Boston Beer Company (Samuel Adams),871,3.47
5,6.70,2565,https://www.beeradvocate.com/beer/profile/590/2565/,Uff-da,590,New Glarus Brewing Company,621,3.82
6,8.50,74579,https://www.beeradvocate.com/beer/profile/35/74579/,The Vixen Chocolate Chili Bock,35,Boston Beer Company (Samuel Adams),612,3.67
7,5.50,62671,https://www.beeradvocate.com/beer/profile/590/62671/,Back Forty Bock,590,New Glarus Brewing Company,537,3.78
8,6.00,2272,https://www.beeradvocate.com/beer/profile/125/2272/,St. Nikolaus Bock Bier,125,Pennsylvania Brewing Company,420,3.94
9,6.90,1070,https://www.beeradvocate.com/beer/profile/337/1070/,Saint Arnold Spring Bock,337,Saint Arnold Brewing Company,396,3.63
10,7.50,3835,https://www.beeradvocate.com/beer/profile/2137/3835/,Pandora's Bock,2137,Breckenridge Brewery,381,3.43
11,5.20,41422,https://www.beeradvocate.com/beer/profile/302/41422/,Genesee Bock Beer,302,Genesee Brewing Co. / Dundee Brewing Co.,320,3.46
12,6.50,1873,https://www.beeradvocate.com/beer/profile/66/1873/,Ur-Bock Dunkel,66,Einbecker Brauhaus AG,301,3.71
13,7.00,20299,https://www.beeradvocate.com/beer/profile/184/20299/,La Trappe Bockbier,184,Bierbrouwerij De Koningshoeven B.V.,278,3.99
14,6.00,14899,https://www.beeradvocate.com/beer/profile/428/14899/,Mahr's Christmas Bock,428,Mahr's Bräu,246,3.68
15,5.90,7714,https://www.beeradvocate.com/beer/profile/57/7714/,Noche Buena,57,"Cervecería Cuauhtémoc Moctezuma, S.A. de C.V.",221,3.35
16,6.10,47795,https://www.beeradvocate.com/beer/profile/417/47795/,Schell's Bock,417,August Schell Brewing Company,212,3.83
17,5.80,225611,https://www.beeradvocate.com/beer/profile/35/225611/,Samuel Adams Toasted Caramel Bock,35,Boston Beer Company (Samuel Adams),202,3.64
18,6.00,75739,https://www.beeradvocate.com/beer/profile/99/75739/,Saranac Chocolate Lager,99,Matt Brewing Company / Saranac Brewery,175,3.37
19,6.00,7904,https://www.beeradvocate.com/beer/profile/107/7904/,Schokolade Bock,107,Millstream Brewing Company,173,3.98
20,5.10,31215,https://www.beeradvocate.com/beer/profile/1819/31215/,Brother Benedict's Bock,1819,Granite City Food & Brewery,171,3.35
21,5.70,1000,https://www.beeradvocate.com/beer/profile/144/1000/,Winter Lager,144,Sprecher Brewing Company,165,3.79
22,7.50,39884,https://www.beeradvocate.com/beer/profile/15280/39884/,Atwater Winterbock,15280,Atwater Brewery,162,3.3
23,6.00,2250,https://www.beeradvocate.com/beer/profile/455/2250/,Creemore Springs UrBock,455,Creemore Springs Brewery Limited,160,3.64
24,6.50,86334,https://www.beeradvocate.com/beer/profile/30128/86334/,Revolver Bock,30128,Revolver Brewing,142,3.81
25,5.80,20968,https://www.beeradvocate.com/beer/profile/1805/20968/,Mountain Holidays In Vermont Rich Creamy Bock Lager,1805,Rock Art Brewery,128,3.64
26,7.70,283116,https://www.beeradvocate.com/beer/profile/220/283116/,LAG Lagunator Lager,220,Lagunitas Brewing Company,125,3.87
27,7.00,5119,https://www.beeradvocate.com/beer/profile/628/5119/,Holsten Festbock,628,Hanseatische Getränke-Industrie (HGI) Holsten-Brauerei AG,124,3.33
28,6.50,144046,https://www.beeradvocate.com/beer/profile/410/144046/,Block House Double Chocolate Bock,410,Pittsburgh Brewing Co.,106,3.28
29,5.50,6340,https://www.beeradvocate.com/beer/profile/435/6340/,Huber Bock Beer,435,Minhas Craft Brewery,102,3.14
30,9.40,161796,https://www.beeradvocate.com/beer/profile/262/161796/,Bock Bock Imperial American Bock Aged In Bourbon Barrels,262,Shmaltz Brewing Company,98,3.72
31,6.00,289887,https://www.beeradvocate.com/beer/profile/35/289887/,Samuel Adams Amber Bock,35,Boston Beer Company (Samuel Adams),98,3.48
32,6.70,3479,https://www.beeradvocate.com/beer/profile/741/3479/,Bock Beer,741,"Lakefront Brewery, Inc.",95,3.6
33,8.00,76116,https://www.beeradvocate.com/beer/profile/7734/76116/,Nero's 1st Century Double Dark Malt Ale,7734,Amarcord Birra Artigianale Italiana,92,3.06
34,6.50,27167,https://www.beeradvocate.com/beer/profile/5502/27167/,Kozlak,5502,Browar Amber,91,3.58
35,6.30,67329,https://www.beeradvocate.com/beer/profile/17856/67329/,Horny Goat Baby Got Bock,17856,Horny Goat Brewing Co.,87,3.26
36,6.50,11985,https://www.beeradvocate.com/beer/profile/514/11985/,Jopen Bokbier,514,Jopen Bier BV Haarlem,78,3.79
37,14.00,103502,https://www.beeradvocate.com/beer/profile/12224/103502/,Hell On High Quad Bock,12224,Rinkuškiai,77,2.58
38,6.00,33413,https://www.beeradvocate.com/beer/profile/99/33413/,Saranac Bock,99,Matt Brewing Company / Saranac Brewery,73,3.44
39,6.90,13231,https://www.beeradvocate.com/beer/profile/412/13231/,Mönchshof Bockbier,412,Kulmbacher Brauerei AG,70,3.75
40,5.60,171485,https://www.beeradvocate.com/beer/profile/31272/171485/,Bockslider Toadies Texas Bock,31272,Martin House Brewing Company,67,3.74
41,7.80,26322,https://www.beeradvocate.com/beer/profile/553/26322/,Christoffel Bokbier,553,Bierbrouwerij Sint Christoffel B.V,66,3.55
42,6.50,42771,https://www.beeradvocate.com/beer/profile/2951/42771/,Battlefield Bock,2951,Red Oak Brewery,65,3.87
43,6.50,664,https://www.beeradvocate.com/beer/profile/185/664/,Aass Bock,185,Aass Brewery,65,3.98
44,6.66,872,https://www.beeradvocate.com/beer/profile/321/872/,Chouffe-Bok 6666,321,Brasserie d'Achouffe,64,3.77
45,7.20,56588,https://www.beeradvocate.com/beer/profile/22157/56588/,Bock Beer,22157,Rivertown Brewery & Barrel House,63,3.53
46,6.50,93901,https://www.beeradvocate.com/beer/profile/623/93901/,Zywiec Bock,623,Zywiec Breweries PLC (Heineken),59,3.76
47,6.60,28396,https://www.beeradvocate.com/beer/profile/150/28396/,Stegmaier Brewhouse Bock,150,"Lion Brewery, Inc.",57,3.74
48,7.00,5286,https://www.beeradvocate.com/beer/profile/817/5286/,Original Stieglbock,817,Stieglbrauerei zu Salzburg GmbH,55,3.66
49,5.50,125387,https://www.beeradvocate.com/beer/profile/1819/125387/,The Bennie,1819,Granite City Food & Brewery,55,3.43
50,6.30,170131,https://www.beeradvocate.com/beer/profile/38015/170131/,Love Honey,38015,Lost Forty Brewery,54,3.88
51,6.10,10285,https://www.beeradvocate.com/beer/profile/3717/10285/,Bock De Joliette,3717,Micro-Brasserie L'Alchimiste,52,3.31
52,6.00,157199,https://www.beeradvocate.com/beer/profile/29952/157199/,Poop Your Pants Chocolate Bock,29952,Perrin Brewery,51,3.94
53,5.40,1338,https://www.beeradvocate.com/beer/profile/435/1338/,Traditional Bock,435,Minhas Craft Brewery,51,3.04
54,8.00,65711,https://www.beeradvocate.com/beer/profile/4051/65711/,Blondibock,4051,Mammoth Brewing Company,50,3.78
55,5.00,2809,https://www.beeradvocate.com/beer/profile/888/2809/,Moza Bock Beer,888,"Cervecería Centro Americana, S.A.",49,3.06
56,7.10,54685,https://www.beeradvocate.com/beer/profile/6063/54685/,Monk's Christmas,6063,Klosterbrauerei Weissenohe / Klosterbrauerei Weißenohe Wirtshaus,48,3.66
57,7.30,9465,https://www.beeradvocate.com/beer/profile/503/9465/,Dreher Bak,503,Dreher Brewery,47,3.7
58,6.50,33551,https://www.beeradvocate.com/beer/profile/702/33551/,Blizzard Bock,702,Flying Bison Brewing Company,46,3.66
59,7.00,1418,https://www.beeradvocate.com/beer/profile/163/1418/,Amstel Bock,163,Amstel Brouwerij B. V.,46,3.3
60,6.50,273427,https://www.beeradvocate.com/beer/profile/22512/273427/,Von Trapp Bock Bier,22512,von Trapp Brewing,45,3.98
61,6.50,16406,https://www.beeradvocate.com/beer/profile/506/16406/,Grolsch Herfstbok,506,Grolsch Bierbrouwerij N.V.,45,3.24
62,6.50,36380,https://www.beeradvocate.com/beer/profile/765/36380/,Trafalgar Maple Bock,765,All or Nothing Brewhouse,45,2.32
63,7.00,83742,https://www.beeradvocate.com/beer/profile/700/83742/,Torrent Pale Beet Bock,700,Elysian Brewing Company,43,3.03
64,7.00,69836,https://www.beeradvocate.com/beer/profile/16049/69836/,Ironshore Bock,16049,Cayman Islands Brewery Ltd.,43,3.3
65,6.50,64328,https://www.beeradvocate.com/beer/profile/1888/64328/,Winter Lager,1888,Lake Placid Craft Brewing Company,41,3.6
66,6.70,15750,https://www.beeradvocate.com/beer/profile/39/15750/,Ayinger Winterbock,39,Privatbrauerei Franz Inselkammer KG / Brauerei Aying,39,4
67,7.00,157222,https://www.beeradvocate.com/beer/profile/1336/157222/,Aero-Head Bock,1336,Appalachian Brewing Company,38,3.63
68,5.50,45111,https://www.beeradvocate.com/beer/profile/435/45111/,Fighting Billy Bock,435,Minhas Craft Brewery,38,3
69,7.70,8416,https://www.beeradvocate.com/beer/profile/783/8416/,Faxe Fest Bock,783,Royal Unibrew A/S,38,3.41
70,6.00,112696,https://www.beeradvocate.com/beer/profile/29318/112696/,Red Velvet,29318,Baderbräu Brewing Company,37,3.69
71,6.20,8814,https://www.beeradvocate.com/beer/profile/750/8814/,Split Rock Bock,750,Lake Superior Brewing Company,36,3.57
72,6.50,189745,https://www.beeradvocate.com/beer/profile/26753/189745/,Give Bock,26753,Hardywood Park Craft Brewery,34,3.64
73,7.20,57623,https://www.beeradvocate.com/beer/profile/530/57623/,Hertog Jan Lentebock,530,Arcense Stoombierbouwerij (Hertog Jan Brouwerij),33,3.62
74,6.80,85367,https://www.beeradvocate.com/beer/profile/5749/85367/,Dinkel Bock,5749,Apostelbräu,33,3.66
75,6.00,52917,https://www.beeradvocate.com/beer/profile/415/52917/,Sleeman Bock,415,Sleeman Breweries Ltd.,33,3
76,6.10,85301,https://www.beeradvocate.com/beer/profile/23344/85301/,ChickBock,23344,Chattanooga Brewing Company,31,3.53
77, ? ,9334,https://www.beeradvocate.com/beer/profile/123/9334/,Goats Peak Bock,123,"Paper City Brewery Co., Inc.",31,3.75
78,7.50,19823,https://www.beeradvocate.com/beer/profile/526/19823/,Texels Bock,526,Texelse Bierbrouwerij,30,3.61
79,6.80,6160,https://www.beeradvocate.com/beer/profile/952/6160/,Velvet Hammer Bock,952,Great Dane Pub & Brewing Company (Downtown),29,3.92
80,6.50,35656,https://www.beeradvocate.com/beer/profile/431/35656/,Hudepohl Festival Bock,431,Hudepohl-Schoenling Brewing Co.,29,3.51
81,6.50,5864,https://www.beeradvocate.com/beer/profile/530/5864/,Hertog Jan Bockbier,530,Arcense Stoombierbouwerij (Hertog Jan Brouwerij),29,3.61
82,5.20,243251,https://www.beeradvocate.com/beer/profile/46663/243251/,Billy Jenkins Session Bock,46663,Wild Acre Brewing Company,28,3.69
83,7.00,54894,https://www.beeradvocate.com/beer/profile/19247/54894/,Yule Bock,19247,The Olde Mecklenburg Brewery,28,3.98
84,7.20,206796,https://www.beeradvocate.com/beer/profile/43230/206796/,Satyr's Swill,43230,Back Pew Brewing Company,28,3.64
85,7.00,57701,https://www.beeradvocate.com/beer/profile/3760/57701/,Mill Street Spring Imp,3760,Mill Street Brew Pub,27,3.4
86,7.50,14737,https://www.beeradvocate.com/beer/profile/73/14737/,Rockefeller Bock,73,Great Lakes Brewing Co.,27,4.09
87,5.00,222637,https://www.beeradvocate.com/beer/profile/3517/222637/,Broegel Bock Beer,3517,Brouwerij Martens NV,27,3.22
88,6.90,19380,https://www.beeradvocate.com/beer/profile/4154/19380/,Reutberger Josefi Bock,4154,Klosterbrauerei Reutberg,27,3.78
89,6.50,5888,https://www.beeradvocate.com/beer/profile/531/5888/,Brand Imperator,531,Brand Bierbrouwerij,26,3.49
90,6.50,45634,https://www.beeradvocate.com/beer/profile/268/45634/,Brugse Bok,268,Huisbrouwerij De Halve Maan,26,3.56
