,abvs,beer_ids,beer_links,beer_names,company_ids,companys,ratings,scores
0,5.80,228,https://www.beeradvocate.com/beer/profile/73/228/,Dortmunder Gold,73,Great Lakes Brewing Co.,"3,321",4.06
1,5.10,50443,https://www.beeradvocate.com/beer/profile/26/50443/,Jinx Proof,26,3 Floyds Brewing Co.,"1,179",3.64
2,5.50,133,https://www.beeradvocate.com/beer/profile/39/133/,Ayinger Jahrhundert Bier,39,Privatbrauerei Franz Inselkammer KG / Brauerei Aying,"1,013",3.95
3,5.00,2831,https://www.beeradvocate.com/beer/profile/726/2831/,DAB Original,726,Dortmunder Actien Brauerei / DAB,637,3.24
4,5.10,5260,https://www.beeradvocate.com/beer/profile/689/5260/,Dog Days Dortmunder Style Lager,689,Two Brothers Brewing Company,448,3.54
5,5.40,4695,https://www.beeradvocate.com/beer/profile/401/4695/,Baltika #7 Export,401,Baltika Breweries,433,3.07
6,4.50,5548,https://www.beeradvocate.com/beer/profile/2147/5548/,33 Export,2147,VBL Tien Giang Limited (Fosters),279,2.79
7,5.50,65383,https://www.beeradvocate.com/beer/profile/143/65383/,Shiner Dortmunder (Spring Ale),143,Spoetzl Brewery / Shiner,274,3.42
8,5.30,1189,https://www.beeradvocate.com/beer/profile/402/1189/,Dominion Lager,402,Old Dominion Brewing Company,240,3.59
9,4.50,3989,https://www.beeradvocate.com/beer/profile/1336/3989/,Mountain Lager,1336,Appalachian Brewing Company,239,3.31
10,6.00,46894,https://www.beeradvocate.com/beer/profile/12516/46894/,Labrador Lager,12516,Thirsty Dog Brewing Company,224,3.69
11,7.50,42571,https://www.beeradvocate.com/beer/profile/73/42571/,Imperial Dortmunder,73,Great Lakes Brewing Co.,216,3.89
12,5.00,800,https://www.beeradvocate.com/beer/profile/284/800/,Yebisu (Premium),284,Sapporo Breweries Ltd.,181,3.38
13,4.80,27945,https://www.beeradvocate.com/beer/profile/2854/27945/,Flensburger Gold,2854,Flensburger Brauerei GmbH Und Co. KG,157,3.52
14,5.00,37946,https://www.beeradvocate.com/beer/profile/1551/37946/,Gordon Biersch Golden Export,1551,Gordon Biersch Brewery Restaurant,150,3.28
15,5.00,2166,https://www.beeradvocate.com/beer/profile/726/2166/,DAB Export,726,Dortmunder Actien Brauerei / DAB,123,3.33
16, ? ,1725,https://www.beeradvocate.com/beer/profile/447/1725/,Heileman's Special Export,447,Pabst Brewing Company,114,2.78
17,4.80,7094,https://www.beeradvocate.com/beer/profile/1951/7094/,Port Royal Export,1951,"Cerveceria Hondurena, S.A. / BevCo Ltd",101,2.84
18,5.40,46019,https://www.beeradvocate.com/beer/profile/1177/46019/,Dortmunder Local Export Lager,1177,Minneapolis Town Hall Brewery,95,3.75
19,6.50,101143,https://www.beeradvocate.com/beer/profile/9629/101143/,Howlin' Chinaski,9629,Short's Brewing Company,87,3.51
20,5.00,99951,https://www.beeradvocate.com/beer/profile/219/99951/,California Dry Hop Lager,219,Sudwerk Brewing Company,80,3.67
